Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 23,0,0,Chad Henne pass complete short left to Anthony Fasano for 16 yards,4.040,5.600
2,14:34,1,7,BUF 7,0,0,Ricky Williams left guard for 4 yards (tackle by Jairus Byrd and Donte Whitner),5.600,5.530
2,13:58,2,3,BUF 3,0,0,"Penalty on Jake Long: False Start, 5 yards (no play)",5.530,4.570
2,13:38,2,8,BUF 8,0,0,Ricky Williams left guard for 4 yards (tackle by Drayton Florence and Paul Posluszny),4.570,4.490
2,13:00,3,4,BUF 4,6,0,"Chad Henne pass complete short right to Brian Hartline for 4 yards, touchdown",4.490,7.000
2,,,,BUF 2,7,0,Dan Carpenter kicks extra point good,0.000,0.000
2,,,,MIA 30,7,0,"Dan Carpenter kicks off 65 yards, returned by Fred Jackson for 25 yards (tackle by Charlie Anderson)",0.000,0.940
2,12:47,1,10,BUF 30,7,0,Marshawn Lynch middle for 1 yard (tackle by Akin Ayodele and Jason Taylor),0.940,0.530
2,12:07,2,9,BUF 31,7,0,Ryan Fitzpatrick sacked by Tony McDaniel and Randy Starks for -9 yards,0.530,-1.350
2,11:28,3,18,BUF 22,7,0,Ryan Fitzpatrick pass incomplete deep left intended for Lee Evans,-1.350,-1.900
2,11:22,4,18,BUF 22,7,0,"Brian Moorman punts 66 yards, returned by Ted Ginn for 12 yards (tackle by Jonathan Stupar)",-1.900,-0.540
2,11:10,1,10,MIA 24,7,0,Chad Henne pass complete short left to Ted Ginn for 11 yards (tackle by Chris Draft),0.540,1.270
2,10:34,1,10,MIA 35,7,0,Ricky Williams left tackle for 6 yards (tackle by Aaron Schobel and Kyle Williams),1.270,1.530
2,9:57,2,4,MIA 41,7,0,Ricky Williams middle for 5 yards (tackle by Chris Draft and Bryan Scott),1.530,1.990
2,9:21,1,10,MIA 46,7,0,Ted Ginn left end for -4 yards (tackle by Aaron Maybin),1.990,0.910
2,8:54,2,14,MIA 42,7,0,Chad Henne pass complete short right to Lex Hilliard for 4 yards (tackle by Bryan Scott and Chris Draft),0.910,0.760
2,8:11,3,10,MIA 46,7,0,Chad Henne pass complete short right to Ted Ginn for 7 yards (tackle by Drayton Florence),0.760,0.130
2,7:35,4,3,BUF 47,7,0,"Brandon Fields punts 32 yards, fair catch by Roscoe Parrish",0.130,0.220
2,7:26,1,10,BUF 15,7,0,Marshawn Lynch right tackle for 6 yards (tackle by Yeremiah Bell),-0.220,0.210
2,6:53,2,4,BUF 21,7,0,"Ryan Fitzpatrick pass complete short right to Fred Jackson for 17 yards (tackle by Vontae Davis). Penalty on Jason Taylor: Roughing the Passer, 15 yards",0.210,2.460
2,6:31,1,10,MIA 47,7,0,Ryan Fitzpatrick pass complete short left to Jonathan Stupar for 17 yards (tackle by Yeremiah Bell),2.460,3.580
2,6:02,1,10,MIA 30,7,0,Marshawn Lynch right end for -1 yards (tackle by Jason Taylor),3.580,2.900
2,5:32,2,11,MIA 31,7,6,"Ryan Fitzpatrick right tackle for 31 yards, touchdown",2.900,7.000
2,,,,MIA 2,7,7,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 30,7,7,"Rian Lindell kicks off 67 yards, returned by Ted Ginn for 20 yards (tackle by Jon Corto)",0.000,0.480
2,5:17,1,10,MIA 23,7,7,Chad Henne pass incomplete short middle intended for Brian Hartline (defended by Marcus Stroud),0.480,-0.070
2,5:12,2,10,MIA 23,7,7,Ricky Williams middle for no gain (tackle by George Wilson and Spencer Johnson),-0.070,-0.760
2,4:32,3,10,MIA 23,7,7,Chad Henne pass complete short middle to Lex Hilliard for 11 yards (tackle by Donte Whitner),-0.760,1.200
2,3:55,1,10,MIA 34,7,7,Ricky Williams right guard for 9 yards (tackle by Donte Whitner),1.200,1.870
2,3:16,2,1,MIA 43,7,7,Ricky Williams middle for 4 yards (tackle by Kyle Williams and Paul Posluszny),1.870,2.060
2,2:41,1,10,MIA 47,7,7,Chad Henne pass complete short left to Lousaka Polite for -7 yards (tackle by Aaron Schobel),2.060,0.570
2,2:00,2,17,MIA 40,7,7,Chad Henne sacked by Spencer Johnson for -7 yards,0.570,-1.020
2,1:51,,,,7,7,Timeout #1 by Buffalo Bills,0.000,-1.020
2,1:51,3,24,MIA 33,7,7,Lousaka Polite middle for 8 yards (tackle by Spencer Johnson and George Wilson),-1.020,-0.650
2,1:47,,,,7,7,Timeout #2 by Buffalo Bills,0.000,-0.650
2,1:47,4,16,MIA 41,7,7,Brandon Fields punts 35 yards,-0.650,-0.540
2,1:38,1,10,BUF 24,7,7,Ryan Fitzpatrick pass complete short left to Fred Jackson for 9 yards (tackle by Tyrone Culver and Yeremiah Bell),0.540,1.210
2,1:11,2,1,BUF 33,7,7,Ryan Fitzpatrick pass incomplete deep middle intended for Josh Reed,1.210,0.500
2,1:09,3,1,BUF 33,7,7,Ryan Fitzpatrick middle for 5 yards (tackle by Nate Jones),0.500,1.470
2,0:51,1,10,BUF 38,7,7,Ryan Fitzpatrick pass incomplete short left intended for Shawn Nelson,1.470,0.920
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,0:49,2,10,BUF 38,7,7,Ryan Fitzpatrick pass incomplete short middle intended for Lee Evans (defended by Sean Smith),0.920,0.230
2,0:46,3,10,BUF 38,7,7,Ryan Fitzpatrick pass incomplete short middle intended for Shawn Nelson is intercepted by Yeremiah Bell at MIA-48 and returned for 3 yards,0.230,-2.320
2,0:39,1,10,BUF 49,7,7,Chad Henne pass incomplete short middle intended for Ted Ginn,2.320,1.780
2,0:35,2,10,BUF 49,7,7,Chad Henne pass incomplete short right intended for Davone Bess,1.780,1.090
2,0:31,3,10,BUF 49,7,7,Lex Hilliard middle for 9 yards (tackle by Drayton Florence),1.090,0.590
2,0:22,,,,7,7,Timeout #2 by Miami Dolphins,0.000,0.590
2,0:21,4,1,BUF 40,7,7,"Lousaka Polite middle for 3 yards (tackle by Aaron Schobel). Penalty on Nate Garner: Offensive Holding, 10 yards (no play)",0.590,-0.060
2,0:18,4,11,,7,7,Brandon Fields punts 46 yards,-0.060,0.380
2,0:05,1,10,BUF 4,7,7,Ryan Fitzpatrick kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,7,7,"Rian Lindell kicks off 59 yards, returned by Brian Hartline for 27 yards (tackle by Cary Harris). Penalty on Joey Haynos: Offensive Holding, 10 yards",0.000,-0.060
3,14:51,1,10,MIA 17,7,7,Ricky Williams right tackle for 5 yards (tackle by Paul Posluszny and George Wilson),-0.060,0.210
3,14:14,2,5,MIA 22,7,7,Ricky Williams left end for 10 yards (tackle by Bryan Scott),0.210,1.070
3,13:48,1,10,MIA 32,7,7,Lex Hilliard middle for 4 yards (tackle by Paul Posluszny and Marcus Stroud),1.070,1.070
3,13:13,2,6,MIA 36,7,7,Lex Hilliard right tackle for 3 yards (tackle by Donte Whitner),1.070,0.760
3,12:34,3,3,MIA 39,7,7,Chad Henne pass complete short left to Lousaka Polite for 10 yards (tackle by Bryan Scott),0.760,2.190
3,12:05,1,10,MIA 49,7,7,Ricky Williams middle for 2 yards (tackle by George Wilson and Paul Posluszny),2.190,1.920
3,11:31,2,8,BUF 49,7,7,Chad Henne pass complete short middle to Anthony Fasano for 12 yards (tackle by Bryan Scott),1.920,3.120
3,10:55,1,10,BUF 37,7,7,Ricky Williams middle for no gain (tackle by George Wilson and Aaron Schobel),3.120,2.570
3,10:17,2,10,BUF 37,7,7,Ricky Williams middle for 2 yards (tackle by Paul Posluszny and Ryan Denney),2.570,2.150
3,9:41,3,8,BUF 35,7,7,Chad Henne pass complete short right to Brian Hartline for 7 yards (tackle by Donte Whitner),2.150,1.720
3,9:07,,,,7,7,Timeout #1 by Miami Dolphins,0.000,1.720
3,9:07,4,1,BUF 28,7,7,Lousaka Polite middle for 1 yard (tackle by Kyle Williams and Drayton Florence),1.720,3.780
3,8:24,1,10,BUF 27,7,7,Ricky Williams middle for 6 yards (tackle by Kyle Williams),3.780,4.040
3,7:53,2,4,BUF 21,7,7,Ricky Williams right guard for no gain (tackle by Bryan Scott and Marcus Stroud),4.040,3.340
3,7:14,3,4,BUF 21,7,7,Chad Henne pass complete short right to Brian Hartline for 20 yards (tackle by Reggie Corner),3.340,6.970
3,6:32,1,1,BUF 1,7,7,Ricky Williams right guard for no gain (tackle by Marcus Stroud and Chris Draft),6.970,5.910
3,5:56,2,1,BUF 1,13,7,"Ricky Williams left guard for 1 yard, touchdown",5.910,7.000
3,,,,BUF 2,14,7,Dan Carpenter kicks extra point good,0.000,0.000
3,,,,MIA 30,14,7,"Dan Carpenter kicks off 62 yards, returned by Fred Jackson for 17 yards (tackle by Tyrone Culver)",0.000,0.610
3,5:47,1,10,BUF 25,14,7,Fred Jackson right guard for 9 yards (tackle by Joey Porter and Channing Crowder),0.610,1.280
3,5:11,2,1,BUF 34,14,7,Ryan Fitzpatrick pass complete short left to Terrell Owens for 10 yards,1.280,1.860
3,4:43,1,10,BUF 44,14,7,Ryan Fitzpatrick sacked by Kendall Langford and Joey Porter for 0 yards,1.860,1.320
3,4:02,2,10,BUF 44,14,7,Fred Jackson left guard for 5 yards (tackle by Yeremiah Bell and Gibril Wilson),1.320,1.290
3,3:21,3,5,BUF 49,14,7,Ryan Fitzpatrick left tackle for 6 yards (tackle by Channing Crowder),1.290,2.590
3,2:37,1,10,MIA 45,14,7,Fred Jackson middle for 4 yards (tackle by Randy Starks),2.590,2.580
3,1:57,2,6,MIA 41,14,7,Fred Jackson left guard for 5 yards (tackle by Randy Starks and Sean Smith),2.580,2.540
3,1:09,3,1,MIA 36,14,7,Ryan Fitzpatrick pass incomplete deep left intended for Lee Evans,2.540,0.890
3,1:03,4,1,MIA 36,14,7,Ryan Fitzpatrick left end for 8 yards (tackle by Gibril Wilson and Yeremiah Bell),0.890,3.710
3,0:24,1,10,MIA 28,14,7,Ryan Fitzpatrick pass complete short right to Terrell Owens for 12 yards,3.710,4.510
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIA 16,14,7,Fred Jackson left tackle for 5 yards (tackle by Yeremiah Bell),4.510,4.760
4,14:25,2,5,MIA 11,14,7,Ryan Fitzpatrick pass complete short right to Fred Jackson for 8 yards (tackle by Vontae Davis),4.760,6.510
4,13:55,1,3,MIA 3,14,13,"Fred Jackson left tackle for 3 yards, touchdown",6.510,7.000
4,,,,MIA 2,14,14,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,14,14,"Rian Lindell kicks off 69 yards, returned by Ted Ginn for 16 yards (tackle by Ellis Lankster)",0.000,-0.060
4,13:42,1,10,MIA 17,14,14,Ricky Williams middle for 4 yards (tackle by Bryan Scott),-0.060,0.080
4,13:04,2,6,MIA 21,14,14,Chad Henne pass complete short left to Davone Bess for 8 yards (tackle by Drayton Florence),0.080,0.870
4,12:41,1,10,MIA 29,14,14,Chad Henne pass incomplete short right intended for Anthony Fasano,0.870,0.330
4,12:35,2,10,MIA 29,14,14,Ricky Williams middle for 5 yards (tackle by Chris Kelsay and Kyle Williams),0.330,0.300
4,11:57,3,5,MIA 34,14,14,Chad Henne pass incomplete short left intended for Greg Camarillo,0.300,-1.110
4,11:52,4,5,MIA 34,14,14,"Brandon Fields punts 52 yards, returned by Roscoe Parrish for no gain. Roscoe Parrish fumbles, recovered by Roscoe Parrish at BUF-13",-1.110,0.320
4,11:43,1,10,BUF 13,14,14,Ryan Fitzpatrick pass complete short left to Fred Jackson for 8 yards (tackle by Quentin Moses and Yeremiah Bell),-0.320,0.350
4,10:51,2,2,BUF 21,14,14,Fred Jackson middle for 2 yards (tackle by Yeremiah Bell and Channing Crowder),0.350,0.480
4,10:17,1,10,BUF 23,14,14,Ryan Fitzpatrick pass complete short right to Terrell Owens for 17 yards (tackle by Yeremiah Bell),0.480,1.600
4,9:31,1,10,BUF 40,14,14,Ryan Fitzpatrick pass complete short left to Fred Jackson for 1 yard (tackle by Channing Crowder),1.600,1.190
4,9:04,2,9,BUF 41,14,14,Ryan Fitzpatrick pass complete short middle to Shawn Nelson for 22 yards (tackle by Gibril Wilson),1.190,3.120
4,8:20,1,10,MIA 37,14,14,Ryan Fitzpatrick pass incomplete short left intended for Lee Evans (defended by Phillip Merling),3.120,2.570
4,8:15,2,10,MIA 37,14,14,Ryan Fitzpatrick sacked by Jason Taylor and Ryan Baker for -9 yards,2.570,0.700
4,7:41,3,19,MIA 46,14,14,Ryan Fitzpatrick sacked by Joey Porter for -4 yards,0.700,-0.060
4,7:11,4,23,,14,14,Brian Moorman punts 48 yards,-0.060,0.380
4,7:02,1,10,MIA 2,14,14,Chad Henne pass incomplete deep left intended for Ted Ginn (defended by Drayton Florence),-0.380,-0.780
4,6:56,2,10,MIA 2,14,14,Ricky Williams middle for 1 yard (tackle by Chris Kelsay and Kyle Williams),-0.780,-1.300
4,6:15,3,9,MIA 3,14,14,Chad Henne pass incomplete deep left intended for Brian Hartline (defended by Drayton Florence),-1.300,-2.490
4,6:10,4,9,MIA 3,14,14,"Brandon Fields punts 48 yards, returned by Roscoe Parrish for 12 yards (tackle by Lex Hilliard)",-2.490,-2.980
4,5:59,1,10,MIA 39,14,14,Fred Jackson left guard for 2 yards (tackle by Ryan Baker and Randy Starks),2.980,2.710
4,5:18,2,8,MIA 37,14,14,"Penalty on Kendall Simmons: False Start, 5 yards (no play)",2.710,2.040
4,4:59,2,13,MIA 42,14,14,Ryan Fitzpatrick sacked by Joey Porter for -5 yards,2.040,0.700
4,4:25,3,18,MIA 47,14,14,Ryan Fitzpatrick pass complete short left to Marshawn Lynch for 9 yards (tackle by Yeremiah Bell and Gibril Wilson),0.700,0.720
4,3:40,4,9,MIA 38,14,17,Rian Lindell 56 yard field goal good,0.720,3.000
4,,,,BUF 30,14,17,"Rian Lindell kicks off 70 yards, returned by Ted Ginn for 21 yards (tackle by Jon Corto)",0.000,0.340
4,3:30,1,10,MIA 21,14,17,"Penalty on Ted Ginn: False Start, 5 yards (no play)",0.340,-0.220
4,3:30,1,15,MIA 16,14,17,Chad Henne pass complete short middle to Anthony Fasano for 18 yards (tackle by Reggie Corner),-0.220,1.200
4,2:48,1,10,MIA 34,14,17,Pat White left end for 2 yards (tackle by Paul Posluszny),1.200,0.930
4,2:43,2,8,MIA 36,14,17,Chad Henne pass incomplete deep left intended for Brian Hartline is intercepted by Drayton Florence at BUF-42 and returned for 7 yards,0.930,-2.190
4,2:31,1,10,BUF 49,14,23,"Ryan Fitzpatrick pass complete deep right to Terrell Owens for 51 yards, touchdown",2.190,7.000
4,,,,MIA 2,14,24,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,14,24,"Rian Lindell kicks off 69 yards, returned by Ted Ginn for 18 yards (tackle by Corey McIntyre)",0.000,0.150
4,2:18,1,10,MIA 19,14,24,Chad Henne pass incomplete deep right intended for Greg Camarillo,0.150,-0.390
4,2:13,2,10,MIA 19,14,24,Chad Henne pass complete short left to Davone Bess for 11 yards (tackle by Donte Whitner),-0.390,0.940
4,2:08,1,10,MIA 30,14,24,Chad Henne pass complete short left to Anthony Fasano for 13 yards (tackle by Bryan Scott),0.940,1.800
4,2:02,1,10,MIA 43,14,24,Chad Henne pass incomplete short left intended for Ted Ginn (defended by Drayton Florence),1.800,1.250
4,1:57,2,10,MIA 43,14,24,Chad Henne pass incomplete short right intended for Lousaka Polite,1.250,0.560
4,1:50,3,10,MIA 43,14,24,Chad Henne pass incomplete short right intended for Davone Bess is intercepted by Donte Whitner at BUF-46 and returned for 28 yards,0.560,-3.840
4,1:37,1,10,MIA 26,14,24,Fred Jackson middle for 8 yards (tackle by Channing Crowder and Yeremiah Bell),3.840,4.450
4,1:31,,,,14,24,Timeout #2 by Miami Dolphins,0.000,4.450
4,1:31,2,2,MIA 18,14,24,Fred Jackson middle for 11 yards (tackle by Channing Crowder and Gibril Wilson),4.450,5.600
4,1:25,,,,14,24,Timeout #3 by Miami Dolphins,0.000,5.600
4,1:25,1,7,MIA 7,14,30,"Fred Jackson right guard for 7 yards, touchdown",5.600,7.000
4,,,,MIA 2,14,31,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,14,31,"Rian Lindell kicks off 37 yards, fair catch by Joey Haynos",0.000,1.140
4,1:20,1,10,MIA 33,14,31,Lex Hilliard right guard for 1 yard (tackle by Spencer Johnson and Aaron Maybin),1.140,0.730
4,1:00,2,9,MIA 34,14,31,"Penalty on Jake Long: False Start, 5 yards (no play)",0.730,0.050
4,1:00,2,14,MIA 29,14,31,Lex Hilliard middle for 5 yards (tackle by Spencer Johnson and Corey Mace),0.050,0.040
4,0:44,3,9,MIA 34,14,31,Chad Henne pass incomplete short middle intended for Brian Hartline is intercepted by Corey Mace at MIA-33,0.040,-3.380
4,0:37,1,10,MIA 33,14,31,Ryan Fitzpatrick kneels for -1 yards,3.380,2.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
