Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
1,9:12,,,GNB 35,7,0,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
1,9:02,1,10,SFO 20,7,0,Colin Kaepernick left tackle for 12 yards (tackle by Ha Ha Clinton-Dix),0.280,1.070
1,8:29,1,10,SFO 32,7,0,Colin Kaepernick pass incomplete short right intended for Anquan Boldin,1.070,0.530
1,8:25,2,10,SFO 32,7,0,Carlos Hyde left tackle for 7 yards (tackle by Damarious Randall and Nate Palmer),0.530,0.760
1,7:52,3,3,SFO 39,7,0,"Penalty on Colin Kaepernick: False Start, 5 yards (no play)",0.760,0.100
1,7:27,3,8,SFO 34,7,0,Colin Kaepernick pass complete short middle to Reggie Bush for 6 yards (tackle by Micah Hyde and Damarious Randall),0.100,-0.720
1,6:51,4,2,SFO 40,7,0,"Bradley Pinion punts 45 yards, out of bounds",-0.720,0.220
1,6:44,1,10,GNB 15,7,0,Ty Montgomery middle for 9 yards (tackle by Ahmad Brooks),-0.220,0.620
1,5:59,2,1,GNB 24,7,0,Aaron Rodgers right guard for 12 yards (tackle by Keith Reaser),0.620,0.620
1,5:09,2,1,GNB 24,7,0,Timeout #1 by Green Bay Packers,0.620,1.330
1,5:09,1,10,GNB 36,7,0,Aaron Rodgers pass complete short left to Randall Cobb for 6 yards (tackle by Corey Lemonier),1.330,1.600
1,4:34,2,4,GNB 42,7,0,Ty Montgomery left end for 1 yard (tackle by Keith Reaser),1.600,1.030
1,3:53,3,3,GNB 43,7,0,"Penalty on T.J. Lang: False Start, 5 yards (no play)",1.030,0.370
1,3:27,3,8,GNB 38,7,0,Aaron Rodgers right end for 4 yards (tackle by Arik Armstead),0.370,-0.590
1,2:50,4,4,GNB 42,7,0,"Tim Masthay punts 48 yards, out of bounds. Penalty on GNB: Illegal Formation, 5 yards (no play)",-0.590,-0.910
1,2:43,4,9,GNB 37,7,0,"Tim Masthay punts 48 yards, returned by Jarryd Hayne for 6 yards (tackle by Aaron Ripkowski)",-0.910,-0.340
1,2:33,1,10,SFO 21,7,0,Colin Kaepernick right end for 9 yards (tackle by Nate Palmer),0.340,1.020
1,1:58,2,1,SFO 30,7,0,Colin Kaepernick pass complete short left to Anquan Boldin for 3 yards (tackle by Sam Shields),1.020,1.140
1,1:21,1,10,SFO 33,7,0,Colin Kaepernick pass complete short right to Anquan Boldin for 1 yard (tackle by Nate Palmer),1.140,0.730
1,0:52,2,9,SFO 34,7,0,Colin Kaepernick pass incomplete short right intended for Vance McDonald,0.730,0.040
1,0:44,3,9,SFO 34,7,0,Colin Kaepernick pass incomplete deep left intended for Torrey Smith,0.040,-1.110
1,0:39,4,9,SFO 34,7,0,"Bradley Pinion punts 21 yards, out of bounds",-1.110,-1.930
1,0:24,1,10,GNB 45,7,0,Eddie Lacy left guard for 5 yards (tackle by Michael Wilhoite and Tank Carradine),1.930,2.060
Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,,7,0,Eddie Lacy left guard for 3 yards (tackle by Tank Carradine),2.060,1.750
2,14:29,3,2,SFO 47,7,0,Aaron Rodgers pass incomplete deep left intended for Richard Rodgers,1.750,0.130
2,14:25,4,2,SFO 47,7,0,"Tim Masthay punts 37 yards, fair catch by Jarryd Hayne",0.130,0.380
2,14:19,1,10,SFO 10,7,0,Carlos Hyde left tackle for 1 yard (tackle by B.J. Raji),-0.380,-0.710
2,13:44,2,9,SFO 11,7,0,Carlos Hyde right tackle for 5 yards (tackle by Ha Ha Clinton-Dix),-0.710,-0.720
2,13:05,3,4,SFO 16,7,0,Colin Kaepernick middle for 3 yards (tackle by Julius Peppers and Datone Jones),-0.720,-2.140
2,12:27,4,1,SFO 19,7,0,"Bradley Pinion punts 59 yards, returned by Micah Hyde for no gain. Penalty on Ladarius Gunter: Illegal Block Above the Waist (Declined), Penalty on Sean Richardson: Offensive Holding, 10 yards",-2.140,0.350
2,12:12,1,10,GNB 12,7,0,James Starks middle for 1 yard (tackle by Ahmad Brooks),-0.350,-0.700
2,11:41,2,9,GNB 13,7,0,Aaron Rodgers pass complete short left to James Jones for 8 yards (tackle by Kenneth Acker),-0.700,-0.370
2,11:07,3,1,GNB 21,7,0,Aaron Rodgers pass incomplete short left intended for Ty Montgomery,-0.370,-1.960
2,10:59,4,1,GNB 21,7,0,"Tim Masthay punts 41 yards, muffed catch by Jarryd Hayne, recovered by Dontae Johnson and returned for no gain",-1.960,-0.810
2,10:48,1,10,SFO 28,7,0,"Colin Kaepernick right end for 2 yards (tackle by Ha Ha Clinton-Dix). Penalty on Erik Pears: Offensive Holding, 10 yards",0.810,0.280
2,10:27,1,18,SFO 20,7,0,Carlos Hyde middle for 7 yards (tackle by Micah Hyde),0.280,0.130
2,9:59,2,11,SFO 27,7,0,Colin Kaepernick pass complete short middle to Quinton Patton for 40 yards (tackle by Micah Hyde),0.130,3.380
2,9:24,1,10,GNB 33,7,0,"Colin Kaepernick for 10 yards. Penalty on Vance McDonald: Offensive Holding, 10 yards",3.380,3.380
2,9:03,1,10,GNB 33,7,0,Colin Kaepernick pass complete short right to Garrett Celek for 13 yards (tackle by Micah Hyde),3.380,4.240
2,8:28,1,10,GNB 20,7,0,Carlos Hyde left end for no gain (tackle by Quinten Rollins),4.240,3.690
2,7:41,2,10,GNB 20,7,0,"Colin Kaepernick for no gain. Colin Kaepernick fumbles, recovered by Colin Kaepernick at GNB-27",3.690,4.100
2,6:58,3,3,GNB 13,7,0,Colin Kaepernick pass complete short middle to Anquan Boldin for 8 yards (tackle by Ha Ha Clinton-Dix),4.100,6.060
2,6:19,1,5,GNB 5,7,0,Colin Kaepernick sacked by Nick Perry for -10 yards,6.060,3.460
2,5:38,2,15,GNB 15,7,0,Colin Kaepernick sacked by Jayrone Elliott for -7 yards,3.460,2.080
2,4:55,3,22,GNB 22,7,0,"Colin Kaepernick pass complete short middle to Vance McDonald for 7 yards (tackle by Joe Thomas). Vance McDonald fumbles (forced by Joe Thomas), recovered by Vance McDonald at GNB-15",2.080,2.440
2,4:28,4,15,GNB 15,7,3,Phil Dawson 33 yard field goal good,2.440,3.000
2,4:28,,,SFO 35,7,3,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.280
2,4:25,1,10,GNB 20,7,3,Aaron Rodgers pass complete short left to Eddie Lacy for 3 yards (tackle by Quinton Dial and NaVorro Bowman),0.280,0.140
2,3:54,2,7,GNB 23,7,3,"Aaron Rodgers pass incomplete short right intended for Ty Montgomery. Penalty on Richard Rodgers: Offensive Holding, 10 yards (no play)",0.140,-1.280
2,3:48,2,17,GNB 13,7,3,Aaron Rodgers pass complete short left to James Jones for 36 yards,-1.280,2.190
2,3:18,1,10,GNB 49,7,3,Aaron Rodgers pass complete short right to Ty Montgomery for 4 yards (tackle by Tramaine Brock),2.190,2.190
2,2:48,2,6,SFO 47,7,3,Eddie Lacy middle for 5 yards (tackle by Tank Carradine),2.190,2.150
2,2:04,3,1,SFO 42,7,3,Eddie Lacy left tackle for no gain (tackle by Tank Carradine),2.150,0.460
2,1:57,4,1,SFO 42,7,3,Eddie Lacy left tackle for 10 yards (tackle by Michael Wilhoite),0.460,3.450
2,1:34,1,10,SFO 32,7,3,Aaron Rodgers pass complete short right to Ty Montgomery for 3 yards (tackle by Tramaine Brock),3.450,3.310
2,1:01,2,7,SFO 29,7,3,Aaron Rodgers pass incomplete deep left intended for James Jones,3.310,2.610
2,0:53,3,7,SFO 29,7,3,Aaron Rodgers pass complete short left to Randall Cobb for 6 yards (tackle by Jimmie Ward),2.610,2.610
2,0:40,3,7,SFO 29,7,3,Timeout #2 by Green Bay Packers,2.610,2.610
2,0:40,3,7,SFO 29,7,3,Timeout #1 by San Francisco 49ers,2.610,2.080
2,0:40,4,1,SFO 23,7,3,Eddie Lacy left guard for 6 yards (tackle by Glenn Dorsey),2.080,4.440
2,0:23,1,10,SFO 17,7,3,Aaron Rodgers pass incomplete deep right intended for Randall Cobb (defended by Jimmie Ward),4.440,3.850
2,0:17,2,10,SFO 17,7,3,Aaron Rodgers pass incomplete short left intended for Eddie Lacy,3.850,3.070
2,0:12,3,10,SFO 17,7,3,Aaron Rodgers sacked by Ahmad Brooks for -9 yards,3.070,3.070
2,0:02,3,10,SFO 17,7,3,Timeout #3 by Green Bay Packers,3.070,1.740
2,0:02,4,19,SFO 26,7,3,Mason Crosby 44 yard field goal no good,1.740,1.140
Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,7,3,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,SFO 20,7,3,Colin Kaepernick pass incomplete short left intended for Garrett Celek,0.280,-0.270
3,14:57,2,10,SFO 20,7,3,Carlos Hyde right tackle for 2 yards (tackle by B.J. Raji and Nate Palmer),-0.270,-0.690
3,14:19,3,8,SFO 22,7,3,Colin Kaepernick pass complete short middle to Quinton Patton for 13 yards (tackle by Sam Shields),-0.690,1.270
3,13:55,1,10,SFO 35,7,3,Carlos Hyde right end for -3 yards (tackle by Clay Matthews),1.270,0.320
3,13:15,2,13,SFO 32,7,3,Colin Kaepernick pass complete short right to Carlos Hyde for 2 yards (tackle by B.J. Raji),0.320,-0.100
3,12:28,3,11,SFO 34,7,3,Reggie Bush middle for no gain (tackle by Ha Ha Clinton-Dix),-0.100,-1.110
3,11:51,4,11,SFO 34,7,3,"Bradley Pinion punts 36 yards, returned by Micah Hyde for 9 yards (tackle by Nick Bellore)",-1.110,-1.530
3,11:43,1,10,GNB 39,7,3,James Starks middle for 3 yards (tackle by NaVorro Bowman),1.530,1.390
3,11:15,2,7,GNB 42,7,3,"Aaron Rodgers left end for 1 yard (tackle by Aaron Lynch). Penalty on David Bakhtiari: Offensive Holding, 10 yards (no play)",1.390,0.040
3,10:46,2,17,GNB 32,7,3,Aaron Rodgers pass complete short middle to Richard Rodgers for 8 yards (tackle by Kenneth Acker),0.040,0.040
3,10:25,2,17,GNB 32,7,3,Timeout #1 by San Francisco 49ers,0.040,0.430
3,10:25,3,9,GNB 40,7,3,Aaron Rodgers pass complete short left to James Jones for 11 yards (tackle by Kenneth Acker),0.430,2.320
3,9:48,1,10,SFO 49,7,3,Aaron Rodgers pass incomplete short right intended for Ty Montgomery,2.320,1.780
3,9:42,2,10,SFO 49,7,3,Aaron Rodgers pass complete short right to Randall Cobb for 3 yards (tackle by Jimmie Ward),1.780,1.490
3,9:00,3,7,SFO 46,7,3,Aaron Rodgers pass complete deep left to James Jones for 38 yards (tackle by Kenneth Acker),1.490,5.370
3,8:29,1,8,SFO 8,7,3,"Eddie Lacy left guard for 4 yards (tackle by NaVorro Bowman). Penalty on Josh Sitton: Offensive Holding, 10 yards (no play)",5.370,4.240
3,8:01,1,18,SFO 18,7,3,Aaron Rodgers pass incomplete short right intended for Randall Cobb,4.240,3.150
3,7:55,2,18,SFO 18,7,3,Aaron Rodgers right end for 17 yards (tackle by NaVorro Bowman),3.150,3.150
3,7:14,2,18,SFO 18,7,3,Timeout #1 by Green Bay Packers,3.150,5.170
3,7:14,3,1,SFO 1,13,3,"John Kuhn middle for 1 yard, touchdown",5.170,7.000
3,7:14,,,SFO 1,14,3,Mason Crosby kicks extra point good,0.000,0.000
3,7:14,,,GNB 35,14,3,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.280
3,7:08,1,10,SFO 20,14,3,Carlos Hyde right guard for 1 yard (tackle by Casey Hayward),0.280,-0.130
3,6:43,2,9,SFO 21,14,3,Colin Kaepernick pass complete short left to Garrett Celek for 5 yards (tackle by Casey Hayward and Nate Palmer),-0.130,-0.160
3,6:07,3,4,SFO 26,14,3,Colin Kaepernick sacked by Clay Matthews for -8 yards,-0.160,-2.240
3,5:32,4,12,SFO 18,14,3,"Bradley Pinion punts 30 yards, out of bounds",-2.240,-2.390
3,5:23,1,10,SFO 48,14,3,Aaron Rodgers pass complete short right to John Kuhn for 8 yards (tackle by NaVorro Bowman),2.390,2.930
3,4:40,2,2,SFO 40,14,3,Aaron Rodgers pass complete short left to Richard Rodgers for 7 yards (tackle by Michael Wilhoite),2.930,3.380
3,3:52,1,10,SFO 33,14,3,James Starks middle for 5 yards (tackle by NaVorro Bowman),3.380,3.510
3,3:11,2,5,SFO 28,14,3,Eddie Lacy left tackle for 12 yards (tackle by Antoine Bethea),3.510,4.510
3,2:24,1,10,SFO 16,14,3,Eddie Lacy left end for 2 yards (tackle by Michael Wilhoite),4.510,4.210
3,1:38,2,8,SFO 14,14,3,James Starks left end for 1 yard (tackle by Michael Wilhoite),4.210,3.540
3,0:54,3,7,SFO 13,14,3,Aaron Rodgers pass incomplete short left intended for Randall Cobb,3.540,2.570
3,0:49,4,7,SFO 13,17,3,Mason Crosby 31 yard field goal good,2.570,3.000
3,0:49,,,GNB 35,17,3,"Mason Crosby kicks off 73 yards, returned by Bruce Ellington for 20 yards (tackle by Nate Palmer)",0.000,0.350
3,0:40,1,10,SFO 12,17,3,Colin Kaepernick pass incomplete short left intended for Garrett Celek (defended by Nate Palmer),-0.350,-0.780
3,0:36,2,10,SFO 12,17,3,Colin Kaepernick left guard for 3 yards (tackle by Ha Ha Clinton-Dix),-0.780,-1.070
3,0:03,3,7,SFO 15,17,3,Colin Kaepernick pass complete short right to Torrey Smith for 7 yards (tackle by Damarious Randall),-1.070,0.410
Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SFO 22,17,3,Colin Kaepernick right end for -1 yards,0.410,-0.270
4,14:26,2,11,SFO 21,17,3,Colin Kaepernick sacked by Nick Perry for -2 yards,-0.270,-1.290
4,13:51,3,13,SFO 19,17,3,Colin Kaepernick left end for 7 yards (tackle by Joe Thomas),-1.290,-1.630
4,13:22,4,6,SFO 26,17,3,"Bradley Pinion punts 56 yards, returned by Micah Hyde for 5 yards (tackle by Nick Bellore)",-1.630,-0.480
4,13:12,1,10,GNB 23,17,3,Aaron Rodgers pass complete short left to Richard Rodgers for 9 yards (tackle by Tony Jerod-Eddie and Michael Wilhoite),0.480,1.150
4,12:36,2,1,GNB 32,17,3,Eddie Lacy right tackle for 15 yards (tackle by Antoine Bethea),1.150,2.060
4,12:03,1,10,GNB 47,17,3,Aaron Rodgers pass complete short right to Ty Montgomery for 8 yards (tackle by Antoine Bethea),2.060,2.600
4,11:22,2,2,SFO 45,17,3,"Aaron Rodgers right end for 4 yards (tackle by Tony Jerod-Eddie). Penalty on Josh Sitton: Offensive Holding, 10 yards (no play)",2.600,1.250
4,10:54,2,12,GNB 45,17,3,Aaron Rodgers pass complete short left to James Starks for 3 yards (tackle by Corey Lemonier),1.250,0.960
4,10:07,3,9,GNB 48,17,3,Aaron Rodgers sacked by Aaron Lynch for -8 yards,0.960,-0.720
4,9:31,4,17,GNB 40,17,3,"Tim Masthay punts 27 yards, out of bounds",-0.720,-1.140
4,9:24,1,10,SFO 33,17,3,Colin Kaepernick pass incomplete deep left intended for Torrey Smith,1.140,0.590
4,9:19,2,10,SFO 33,17,3,Colin Kaepernick sacked by Julius Peppers for -6 yards,0.590,-0.890
4,8:30,3,16,SFO 27,17,3,Colin Kaepernick pass incomplete deep right intended for Anquan Boldin is intercepted by Sam Shields at GNB-24,-0.890,-0.540
4,8:19,1,10,GNB 24,17,3,Eddie Lacy left guard for 7 yards (tackle by Tank Carradine),0.540,0.940
4,7:35,2,3,GNB 31,17,3,Eddie Lacy middle for no gain (tackle by Ahmad Brooks and Michael Wilhoite),0.940,0.230
4,6:51,3,3,GNB 31,17,3,Aaron Rodgers sacked by Aaron Lynch for -7 yards,0.230,-1.770
4,6:09,4,10,GNB 24,17,3,"Tim Masthay punts 49 yards, returned by Jarryd Hayne for 6 yards (tackle by Chris Banjo)",-1.770,-1.140
4,5:58,1,10,SFO 33,17,3,Colin Kaepernick pass incomplete deep right intended for Anquan Boldin,1.140,0.590
4,5:53,2,10,SFO 33,17,3,Colin Kaepernick pass incomplete short right intended for Anquan Boldin,0.590,0.590
4,5:49,2,10,SFO 33,17,3,Timeout #2 by Green Bay Packers,0.590,-0.100
4,5:49,3,10,SFO 33,17,3,Colin Kaepernick pass complete deep right to Torrey Smith for 47 yards (tackle by Damarious Randall),-0.100,4.240
4,5:08,1,10,GNB 20,17,3,Colin Kaepernick left end for 5 yards (tackle by Ha Ha Clinton-Dix),4.240,4.450
4,4:38,2,5,GNB 15,17,3,Colin Kaepernick pass incomplete short left intended for Reggie Bush,4.450,4.450
4,4:34,2,5,GNB 15,17,3,Timeout #2 by San Francisco 49ers,4.450,3.700
4,4:34,3,5,GNB 15,17,3,Colin Kaepernick pass incomplete short right intended for Torrey Smith (defended by Damarious Randall),3.700,2.490
4,4:29,4,5,GNB 15,17,3,Colin Kaepernick sacked by Mike Neal for -8 yards,2.490,-0.480
4,4:24,1,10,GNB 23,17,3,Eddie Lacy right end for -1 yards (tackle by Aaron Lynch),0.480,-0.200
4,4:18,2,11,GNB 22,17,3,Eddie Lacy right tackle for 10 yards (tackle by Antoine Bethea and Quinton Dial),-0.200,0.430
4,3:33,3,1,GNB 32,17,3,Eddie Lacy middle for 3 yards (tackle by Ahmad Brooks and Michael Wilhoite),0.430,1.270
4,2:50,1,10,GNB 35,17,3,Eddie Lacy left guard for 7 yards (tackle by Antoine Bethea and Quinton Dial),1.270,1.670
4,2:05,2,3,GNB 42,17,3,James Starks left tackle for 3 yards (tackle by Ian Williams),1.670,1.930
4,1:59,1,10,GNB 45,17,3,James Starks left guard for 4 yards (tackle by Ian Williams),1.930,1.930
4,1:53,1,10,GNB 45,17,3,Timeout #3 by San Francisco 49ers,1.930,1.920
4,1:53,2,6,GNB 49,17,3,James Starks right end for 2 yards (tackle by Michael Wilhoite),1.920,1.490
4,1:07,3,4,SFO 49,17,3,James Starks left guard for 3 yards (tackle by Ian Williams),1.490,0.200
4,0:19,4,1,SFO 46,17,3,"Penalty on Aaron Rodgers: Delay of Game, 5 yards (no play)",0.200,-0.130
4,0:19,4,6,GNB 49,17,3,"Tim Masthay punts 23 yards, out of bounds",-0.130,-0.810
4,0:13,1,10,SFO 28,17,3,Colin Kaepernick pass incomplete short right intended for Reggie Bush,0.810,0.260
4,0:09,2,10,SFO 28,17,3,Colin Kaepernick pass complete short left to Garrett Celek for 8 yards (tackle by Micah Hyde),0.260,0.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
