Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Danny Trevathan,CHI,0,7,7,100.0%,47,6.7,6.7,0,94.6,2.0,14,33,3,0,0,0.0,0,12,1,7.7%
Roquan Smith,CHI,0,5,5,100.0%,53,10.6,10.6,0,110.8,4.6,23,30,1,1,0,0.0,1,9,0,0.0%
Kyle Fuller,CHI,0,5,5,100.0%,54,10.8,10.8,0,111.7,5.6,28,26,0,0,0,0.0,0,2,2,50.0%
Prince Amukamara,CHI,0,2,2,100.0%,18,9.0,9.0,0,104.2,6.5,13,5,0,0,0,0.0,0,4,0,0.0%
Nick Williams,CHI,0,1,1,100.0%,5,5.0,5.0,0,87.5,1.0,1,4,0,1,0,0.0,1,4,0,0.0%
Deon Bush,CHI,0,1,1,100.0%,8,8.0,8.0,0,100.0,4.0,4,4,0,0,0,0.0,0,1,0,0.0%
Ha Ha Clinton-Dix,CHI,0,2,1,50.0%,13,13.0,6.5,0,70.8,4.5,2,11,1,0,0,0.0,0,6,1,14.3%
Leonard Floyd,CHI,0,1,1,100.0%,6,6.0,6.0,0,91.7,-7.0,-7,13,3,0,0,0.0,0,1,1,50.0%
Eddie Jackson,CHI,0,2,1,50.0%,23,23.0,11.5,0,91.7,3.5,3,20,2,0,0,0.0,0,4,0,0.0%
Sherrick McManis,CHI,0,1,1,100.0%,2,2.0,2.0,0,79.2,-3.0,-3,5,0,0,0,0.0,0,2,1,33.3%
Khalil Mack,CHI,0,0,0,,,,,,,,,,12,2,1,0.0,3,3,0,0.0%
Roy Robertson-Harris,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,1,20.0%
Buster Skrine,CHI,0,3,0,0.0%,,,0.0,,39.6,4.7,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Daryl Worley,OAK,0,8,6,75.0%,41,6.8,5.1,0,85.9,4.3,19,22,0,0,0,0.0,0,4,1,20.0%
Lamarcus Joyner,OAK,0,6,4,66.7%,65,16.3,10.8,0,102.8,10.3,32,33,2,0,0,0.0,0,3,0,0.0%
Gareon Conley,OAK,1,5,4,80.0%,36,9.0,7.2,2,96.7,8.2,27,9,0,0,0,0.0,0,2,0,0.0%
Karl Joseph,OAK,0,2,2,100.0%,51,25.5,25.5,0,118.7,25.0,50,1,2,0,1,0.0,1,5,1,16.7%
Tahir Whitehead,OAK,0,3,2,66.7%,10,5.0,3.3,0,71.5,-1.0,0,10,2,0,1,0.0,1,6,0,0.0%
Nicholas Morrow,OAK,1,2,2,100.0%,23,11.5,11.5,0,75.0,4.0,8,15,1,0,0,0.0,0,4,0,0.0%
Josh Mauro,OAK,0,2,1,50.0%,1,1.0,0.5,0,56.2,0.0,-4,5,0,0,0,0.0,0,2,0,0.0%
Erik Harris,OAK,0,2,1,50.0%,4,4.0,2.0,0,56.2,9.0,3,1,1,0,0,0.0,0,6,0,0.0%
Maurice Hurst Jr.,OAK,0,0,0,,,,,,,,,,0,1,0,2.0,3,2,0,0.0%
Benson Mayowa,OAK,0,0,0,,,,,,,,,,0,1,0,1.0,2,1,0,0.0%
Maxx Crosby,OAK,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
P.J. Hall,OAK,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
