Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Allen Robinson,CHI,9,7,97,2,6,94,13.4,3,0.4,12.7,0,,0,0.0,1,111.6
Tarik Cohen,CHI,7,6,39,0,1,-6,-1.0,45,7.5,-1.3,1,6.0,0,0.0,0,89.9
Anthony Miller,CHI,7,4,52,0,2,35,8.8,17,4.3,11.9,0,,1,14.3,1,41.1
Trey Burton,CHI,3,3,16,0,1,6,2.0,10,3.3,2.0,0,,0,0.0,0,88.9
J.P. Holtz,CHI,2,1,16,0,1,-1,-1.0,17,17.0,1.5,0,,1,50.0,0,77.1
David Montgomery,CHI,1,1,11,0,1,7,7.0,4,4.0,7.0,0,,0,0.0,0,112.5
Javon Wims,CHI,1,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Trevor Davis,OAK,4,4,42,0,2,11,2.8,31,7.8,2.8,0,,0,0.0,0,110.4
Foster Moreau,OAK,4,4,46,0,3,20,5.0,26,6.5,5.0,0,,0,0.0,0,114.6
Darren Waller,OAK,5,4,39,0,1,19,4.8,20,5.0,5.2,0,,1,20.0,0,99.2
Josh Jacobs,OAK,3,3,20,0,1,-3,-1.0,23,7.7,-1.0,1,3.0,0,0.0,0,94.4
DeAndre Washington,OAK,3,3,19,0,1,8,2.7,11,3.7,2.7,0,,0,0.0,0,93.1
Derek Carrier,OAK,2,2,22,0,1,7,3.5,15,7.5,3.5,0,,0,0.0,0,112.5
Keelan Doss,OAK,2,2,11,0,,7,3.5,4,2.0,3.5,0,,0,0.0,0,89.6
Jalen Richard,OAK,2,2,18,0,0,9,4.5,9,4.5,4.5,1,2.0,0,0.0,0,104.2
Hunter Renfrow,OAK,5,1,12,0,1,0,0.0,12,12.0,3.6,1,1.0,1,20.0,0,39.6
