Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2,4:32,3,5,BAL 30,10,7,Lamar Jackson pass complete short middle to Odell Beckham for 29 yards (tackle by Jordan Battle),0.040,2.850
2,3:54,1,10,CIN 41,10,7,Lamar Jackson sacked by Mike Hilton for -2 yards,2.850,2.040
2,3:09,2,12,CIN 43,10,7,Lamar Jackson pass complete short middle to Justice Hill for 6 yards (tackle by Jordan Battle and Germaine Pratt),2.040,2.150
2,2:29,3,6,CIN 37,10,13,"Lamar Jackson pass complete short middle to Nelson Agholor for 37 yards, touchdown. Penalty on Cam Taylor-Britt: Illegal Use of Hands / Defense, 5 yards (declined)",2.150,7.000
2,2:21,,,CIN 15,10,14,Justin Tucker kicks extra point good,0.000,0.000
2,2:20,,,BAL 35,10,14,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
2,2:20,1,10,CIN 25,10,14,Jake Browning pass complete short middle to Trenton Irwin for 12 yards (tackle by Marcus Williams),0.610,1.400
2,2:00,1,10,CIN 37,10,14,"Joe Mixon left end for 3 yards (tackle by Patrick Queen). Penalty on Odafe Oweh: Illegal Use of Hands / Defense, 5 yards (accepted)",1.400,1.930
2,1:54,1,10,CIN 45,10,14,Jake Browning pass incomplete short left intended for Ja'Marr Chase,1.930,1.380
2,1:50,2,10,CIN 45,10,14,Jake Browning pass complete short left to Joe Mixon for 7 yards (tackle by Marcus Williams and Jadeveon Clowney),1.380,1.620
2,1:43,3,3,BAL 48,10,14,"Jake Browning pass complete to Trenton Irwin for 10 yards (tackle by Arthur Maulet) Replay Assistant challenged the pass completion ruling, and the original play was overturned. Jake Browning pass incomplete short middle intended for Trenton Irwin",1.620,0.070
2,1:38,4,3,BAL 48,10,14,"Penalty on CIN: Delay of Game, 5 yards (accepted) (no play)",0.070,-0.260
2,1:38,4,8,CIN 47,10,14,"Brad Robbins punts 53 yards, touchback.",-0.260,-0.280
2,1:30,1,10,BAL 20,10,14,Lamar Jackson pass incomplete short right,0.280,-0.270
2,1:24,2,10,BAL 20,10,14,Lamar Jackson pass incomplete short left intended for Isaiah Likely,-0.270,-0.960
2,1:18,3,10,BAL 20,10,14,"Lamar Jackson pass incomplete deep left intended for Nelson Agholor. Penalty on Chidobe Awuzie: Defensive Pass Interference, 13 yards (accepted) (no play)",-0.960,1.140
2,1:13,1,10,BAL 33,10,14,Lamar Jackson pass complete short left to Odell Beckham for 15 yards (tackle by Chidobe Awuzie),1.140,2.130
2,1:00,,,,,,Timeout #3 by Cincinnati Bengals,,
2,1:00,1,10,BAL 48,10,14,"Lamar Jackson pass complete short left to Isaiah Likely for no gain. Penalty on John Simpson: Offensive Holding, 10 yards (accepted) (no play)",2.130,1.470
2,0:54,1,20,BAL 38,10,14,"Lamar Jackson pass incomplete deep left intended for Zay Flowers. Penalty on DJ Turner: Defensive Pass Interference, 28 yards (accepted) (no play)",1.470,3.310
2,0:49,1,10,CIN 34,10,14,Lamar Jackson pass complete short left to Odell Beckham for 21 yards (tackle by Mike Hilton),3.310,4.710
2,0:41,1,10,CIN 13,10,14,Lamar Jackson scrambles right end for 3 yards (tackle by Myles Murphy),4.710,4.580
2,0:34,2,7,CIN 10,10,14,Lamar Jackson pass incomplete short left intended for Odell Beckham,4.580,3.650
2,0:28,3,7,CIN 10,10,20,"Lamar Jackson pass complete short left to Rashod Bateman for 10 yards, touchdown",3.650,7.000
2,0:23,,,CIN 15,10,21,Justin Tucker kicks extra point good,0.000,0.000
2,0:23,,,BAL 35,10,21,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
2,0:23,1,10,CIN 25,10,21,Joe Mixon left guard for 2 yards (tackle by Justin Madubuike and Roquan Smith),0.610,0.330
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,10,21,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CIN 25,10,21,Joe Mixon left guard for 2 yards (tackle by Marcus Williams and Roquan Smith),0.610,0.330
3,14:23,2,8,CIN 27,10,21,Joe Mixon right tackle for 8 yards (tackle by Roquan Smith and Geno Stone),0.330,1.270
3,13:46,1,10,CIN 35,10,21,Joe Mixon left guard for 4 yards (tackle by Roquan Smith),1.270,1.260
3,13:06,2,6,CIN 39,10,21,Jake Browning pass complete short middle to Trenton Irwin for 14 yards (tackle by Patrick Queen),1.260,2.460
3,12:24,1,10,BAL 47,10,21,Jake Browning scrambles right end for 5 yards (tackle by Kyle Hamilton),2.460,2.590
3,11:32,2,5,BAL 42,10,21,Jake Browning pass incomplete deep left intended for Shedrick Jackson (defended by Ronald Darby),2.590,1.880
3,11:26,3,5,BAL 42,10,21,"Penalty on CIN: Delay of Game, 5 yards (accepted) (no play)",1.880,1.220
3,11:26,3,10,BAL 47,10,21,"Jake Browning pass incomplete deep left intended for Trenton Irwin. Penalty on Rock Ya-Sin: Defensive Pass Interference, 34 yards (accepted) (no play)",1.220,4.710
3,11:20,1,10,BAL 13,10,21,Joe Mixon up the middle for 2 yards (tackle by Justin Madubuike and Patrick Queen),4.710,4.390
3,10:43,2,8,BAL 11,10,21,Jake Browning scrambles left end for 3 yards (tackle by Patrick Queen),4.390,4.100
3,10:02,3,5,BAL 8,10,21,Jake Browning pass incomplete short right intended for Trenton Irwin (defended by Ronald Darby),4.100,2.970
3,9:59,4,5,BAL 8,13,21,Evan McPherson 26 yard field goal good,2.970,3.000
3,9:56,,,CIN 35,13,21,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
3,9:56,1,10,BAL 25,13,21,Gus Edwards left guard for 26 yards (tackle by Jordan Battle),0.610,2.320
3,9:14,1,10,CIN 49,13,21,Lamar Jackson pass complete short right to Charlie Kolar for 13 yards (tackle by Logan Wilson),2.320,3.180
3,8:47,1,10,CIN 36,13,21,Gus Edwards left guard for 7 yards (tackle by Cameron Sample),3.180,3.580
3,8:10,2,3,CIN 29,13,21,Gus Edwards right guard for 4 yards (tackle by Cameron Sample),3.580,3.910
3,7:27,1,10,CIN 25,13,21,Lamar Jackson pass complete short right to Keaton Mitchell for 8 yards (tackle by Chidobe Awuzie),3.910,4.550
3,6:53,2,2,CIN 17,13,21,Lamar Jackson left end for 4 yards (tackle by Mike Hilton),4.550,4.710
3,6:13,1,10,CIN 13,13,21,Keaton Mitchell right end for 3 yards (tackle by Daxton Hill),4.710,4.580
3,5:36,2,7,CIN 10,13,21,Lamar Jackson sacked by DJ Turner for -5 yards,4.580,3.030
3,4:49,3,12,CIN 15,13,21,Lamar Jackson left end for 8 yards (tackle by Jordan Battle),3.030,2.990
3,4:05,4,4,CIN 7,13,24,Justin Tucker 25 yard field goal good,2.990,3.000
3,4:02,,,BAL 35,13,24,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,4:02,1,10,CIN 25,13,24,Jake Browning pass complete short left to Ja'Marr Chase for no gain (tackle by Ronald Darby) (no play),0.610,0.280
3,3:44,1,15,CIN 20,13,24,Jake Browning sacked by Odafe Oweh for -7 yards,0.280,-1.640
3,3:03,2,22,CIN 13,13,24,Trayveon Williams up the middle for 5 yards (tackle by Roquan Smith),-1.640,-1.720
3,2:25,3,17,CIN 18,13,24,Jake Browning pass incomplete deep left intended for Ja'Marr Chase (defended by Ronald Darby),-1.720,-2.240
3,2:18,4,17,CIN 18,13,24,"Brad Robbins punts 38 yards, fair catch by Devin Duvernay at BAL-44",-2.240,-1.860
3,2:11,1,10,BAL 44,13,24,Keaton Mitchell right guard for 21 yards (tackle by Daxton Hill),1.860,3.250
3,1:29,1,10,CIN 35,13,24,Lamar Jackson pass complete short left to Zay Flowers for 6 yards (tackle by Logan Wilson),3.250,3.510
3,0:49,2,4,CIN 29,13,24,Lamar Jackson pass incomplete deep right intended for Odell Beckham (defended by Chidobe Awuzie),3.510,2.810
3,0:43,3,4,CIN 29,13,24,Lamar Jackson pass incomplete deep left intended for Zay Flowers,2.810,1.560
3,0:30,4,4,CIN 29,13,27,Justin Tucker 47 yard field goal good,1.560,3.000
3,0:26,,,BAL 35,13,27,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,0:26,1,10,CIN 25,13,27,Joe Mixon up the middle for no gain (tackle by Patrick Queen),0.610,0.060
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,CIN 25,13,27,Jake Browning pass complete short left to Tanner Hudson for 2 yards (tackle by Jalyn Armour-Davis and Kyle Hamilton),0.060,-0.360
4,14:17,3,8,CIN 27,13,27,Jake Browning pass incomplete short middle intended for Tyler Boyd (defended by Kyle Hamilton),-0.360,-1.570
4,14:13,4,8,CIN 27,13,27,"Brad Robbins punts 38 yards, fair catch by Devin Duvernay at BAL-35",-1.570,-1.270
4,14:06,1,10,BAL 35,13,27,Keaton Mitchell left tackle for 5 yards (tackle by Logan Wilson and Mike Hilton),1.270,1.400
4,13:30,2,5,BAL 40,13,27,Keaton Mitchell right end for 3 yards (tackle by Logan Wilson and Akeem Davis-Gaither),1.400,1.090
4,13:05,3,2,BAL 43,13,27,Keaton Mitchell left tackle for 5 yards (tackle by Germaine Pratt),1.090,2.130
4,12:30,1,10,BAL 48,13,27,Lamar Jackson up the middle for 8 yards (tackle by Jordan Battle),2.130,2.660
4,11:46,2,2,CIN 44,13,27,"Keaton Mitchell left tackle for no gain (tackle by Jordan Battle). Penalty on John Simpson: Offensive Holding, 11 yards (accepted) (no play)",2.660,1.180
4,11:23,2,13,BAL 45,13,27,Lamar Jackson left end for 7 yards (tackle by Jordan Battle),1.180,1.420
4,10:45,3,6,CIN 48,13,27,Lamar Jackson pass incomplete short left intended for Isaiah Likely,1.420,0.070
4,10:40,4,6,CIN 48,13,27,"Jordan Stout punts 48 yards, touchback.",0.070,-0.280
4,10:33,1,10,CIN 20,13,27,Joe Mixon left guard for 3 yards (tackle by Tavius Robinson),0.280,0.140
4,9:57,2,7,CIN 23,13,27,Jake Browning pass complete short left to Joe Mixon for 2 yards (tackle by Arthur Maulet),0.140,-0.300
4,9:19,3,5,CIN 25,13,27,Jake Browning sacked by Justin Madubuike for -2 yards,-0.300,-1.830
4,8:35,4,7,CIN 23,13,27,"Brad Robbins punts 50 yards, returned by Devin Duvernay for 5 yards (tackle by Markus Bailey and Jordan Battle)",-1.830,-1.070
4,8:25,1,10,BAL 32,13,27,Gus Edwards right tackle for 6 yards (tackle by Jordan Battle),1.070,1.340
4,7:45,2,4,BAL 38,13,27,"Penalty on Patrick Mekari: False Start, 5 yards (accepted) (no play)",1.340,0.660
4,7:45,2,9,BAL 33,13,27,"Lamar Jackson pass complete deep right to Odell Beckham for 51 yards (tackle by Logan Wilson). Penalty on DJ Turner: Illegal Contact, 5 yards (declined)",0.660,4.510
4,7:11,1,10,CIN 16,13,27,Lamar Jackson left end for 7 yards (tackle by Jordan Battle),4.510,5.160
4,6:25,2,3,CIN 9,13,27,Justice Hill right end for 1 yard (tackle by Daxton Hill and Joseph Ossai),5.160,4.620
4,5:37,3,2,CIN 8,13,27,Gus Edwards right tackle for 5 yards (tackle by Logan Wilson and Zachary Carter),4.620,6.510
4,4:52,1,3,CIN 3,13,33,"Gus Edwards up the middle for 3 yards, touchdown",6.510,7.000
4,4:49,,,CIN 15,13,34,Justin Tucker kicks extra point good,0.000,0.000
4,4:49,,,BAL 35,13,34,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,4:49,1,10,CIN 25,13,34,Joe Mixon right tackle for 2 yards (tackle by Brent Urban),0.610,0.330
4,4:16,2,8,CIN 27,13,34,Jake Browning sacked by Kyle Van Noy for -10 yards,0.330,-1.930
4,3:36,3,18,CIN 17,13,34,Trayveon Williams up the middle for 15 yards (tackle by Brandon Stephens and Roquan Smith),-1.930,-1.240
4,2:55,4,3,CIN 32,13,34,Jake Browning scrambles left end for 19 yards (tackle by Geno Stone),-1.240,2.320
4,2:11,1,10,BAL 49,13,34,Jake Browning pass complete deep middle to Tanner Hudson for 19 yards (tackle by Marcus Williams),2.320,3.580
4,2:00,1,10,BAL 30,13,34,"Jake Browning scrambles right end for 13 yards (tackle by Malik Harrison). Penalty on Kyle Hamilton: Defensive Holding, 5 yards (accepted)",3.580,4.780
4,1:52,1,10,BAL 12,13,34,Jake Browning pass complete short left to Trenton Irwin for 10 yards (tackle by Jalyn Armour-Davis and Kyle Hamilton),4.780,6.740
4,1:12,1,2,BAL 2,19,34,"Jake Browning pass complete short left to Ja'Marr Chase for 2 yards, touchdown",6.740,7.000
4,1:08,,,BAL 15,20,34,Evan McPherson kicks extra point good,0.000,0.000
4,1:08,,,CIN 35,20,34,"Evan McPherson kicks onside 7 yards, returned by Devin Duvernay for no gain",0.000,2.790
4,1:07,1,10,CIN 42,20,34,Gus Edwards right guard for 3 yards (tackle by Myles Murphy),2.790,2.650
4,0:26,2,7,CIN 39,20,34,Gus Edwards right end for 1 yard (tackle by Cameron Sample and Jordan Battle),2.650,2.080
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
