Player,Pos
Tom Brady,QB
Antowain Smith,RB
Deion Branch,WR
Troy Brown,WR
David Patten,WR
Christian Fauria,TE
Matt Light,LT
Mike Compton,LG
Damien Woody,C
Steve Neal,RG
Kenyatta Jones,RT
Bobby Hamilton,LDE
Willie McGinest,DT
Richard Seymour,DT
Jarvis Green,RDE
Roman Phifer,OLB
Mike Vrabel,OLB
Tedy Bruschi,MLB
Ty Law,LCB
Otis Smith,RCB
Lawyer Milloy,SS
Tebucky Jones,FS
