Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
1,8:47,4,11,ATL 19,3,0,"Matthew Bosher punts 42 yards, fair catch by Brandin Cooks",-2.140,-1.530
1,8:38,1,10,NOR 39,3,0,Pierre Thomas left tackle for 2 yards (tackle by Kroy Biermann),1.530,1.260
1,8:00,2,8,NOR 41,3,0,Drew Brees pass complete short left to Mark Ingram for 1 yard (tackle by Jonathan Massaquoi),1.260,0.700
1,7:27,3,7,NOR 42,3,0,Drew Brees pass complete short right to Pierre Thomas for 8 yards (tackle by Paul Worrilow),0.700,2.260
1,6:47,1,10,,3,0,Drew Brees pass incomplete deep middle intended for Joe Morgan,2.260,1.710
1,6:40,2,10,,3,0,Mark Ingram right end for 4 yards (tackle by Joplo Bartu and Paul Worrilow),1.710,1.550
1,6:05,3,6,ATL 46,3,0,Drew Brees pass complete short right to Jimmy Graham for 13 yards (tackle by Dwight Lowery),1.550,3.380
1,5:28,1,10,ATL 33,3,0,Mark Ingram right end for no gain (tackle by Paul Worrilow and Kroy Biermann),3.380,2.840
1,4:57,2,10,ATL 33,3,0,Drew Brees pass incomplete short middle intended for Pierre Thomas,2.840,2.150
1,4:51,3,10,ATL 33,3,0,Drew Brees pass incomplete deep left intended for Joe Morgan (defended by Robert Alford),2.150,1.150
1,4:44,4,10,ATL 33,6,0,Shayne Graham 50 yard field goal good,1.150,3.000
1,4:44,,,NOR 35,6,0,"Thomas Morstead kicks off 70 yards, returned by Devin Hester for 21 yards (tackle by Rafael Bush)",0.000,0.140
1,4:34,1,10,ATL 16,6,0,Matt Ryan pass complete deep left to Harry Douglas for 17 yards (tackle by Kenny Vaccaro),-0.140,1.140
,,,,,,,"NOR challenged the pass completion ruling, and the play was upheld.",,
1,4:11,1,10,ATL 33,6,0,Steven Jackson right guard for 3 yards (tackle by Curtis Lofton and David Hawthorne),1.140,1.000
1,3:39,2,7,ATL 36,6,0,Matt Ryan pass complete short right to Roddy White for 14 yards (tackle by Kenny Vaccaro),1.000,2.260
1,3:09,1,10,,6,0,Steven Jackson right end for 4 yards (tackle by Curtis Lofton),2.260,2.250
1,2:33,2,6,NOR 46,6,0,Matt Ryan pass complete short right to Levine Toilolo for 6 yards (tackle by David Hawthorne),2.250,2.920
1,2:11,1,10,NOR 40,6,0,Jacquizz Rodgers right tackle for 3 yards (tackle by Curtis Lofton),2.920,2.780
1,1:36,2,7,NOR 37,6,0,Matt Ryan pass complete short right to Levine Toilolo for 12 yards (tackle by David Hawthorne),2.780,3.910
1,1:06,1,10,NOR 25,6,0,"Matt Ryan pass complete short left to Julio Jones for 20 yards (tackle by Jairus Byrd). Julio Jones fumbles (forced by Jairus Byrd), recovered by Corey White at NOR-0",3.910,-0.280
1,0:56,1,10,NOR 20,6,0,Drew Brees pass complete short right to Jimmy Graham for 6 yards (tackle by Paul Worrilow),0.280,0.540
1,0:22,2,4,NOR 26,6,0,Drew Brees pass incomplete short middle intended for Khiry Robinson,0.540,-0.160
1,0:16,3,4,NOR 26,6,0,Drew Brees pass complete short middle to Jimmy Graham for 17 yards (tackle by Robert Alford),-0.160,1.800
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NOR 43,6,0,Brandin Cooks left end for 18 yards (tackle by Dwight Lowery),1.800,2.980
2,14:28,1,10,ATL 39,6,0,Khiry Robinson right guard for 21 yards (tackle by William Moore and Robert Alford),2.980,4.370
2,13:50,1,10,ATL 18,6,0,Drew Brees pass complete short right to Ben Watson for no gain,4.370,3.800
2,13:10,2,10,ATL 18,6,0,Drew Brees pass complete short right to Jimmy Graham for 7 yards (tackle by Stansly Maponga),3.800,4.260
2,12:30,3,3,ATL 11,6,0,Drew Brees pass complete short middle to Brandin Cooks for 9 yards (tackle by Robert McClain),4.260,6.740
2,11:51,1,2,ATL 2,12,0,"Khiry Robinson left end for 2 yards, touchdown",6.740,7.000
2,11:51,,,ATL 2,13,0,Shayne Graham kicks extra point good,0.000,0.000
2,11:51,,,NOR 35,13,0,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,11:46,1,10,ATL 20,13,0,Matt Ryan pass incomplete short right intended for Levine Toilolo,0.280,-0.270
2,11:41,2,10,ATL 20,13,0,Antone Smith right end for 2 yards (tackle by Junior Galette),-0.270,-0.690
2,10:58,3,8,ATL 22,13,0,Matt Ryan pass complete deep left to Devin Hester for 35 yards (tackle by Patrick Robinson),-0.690,2.720
2,10:42,1,10,NOR 43,13,0,Steven Jackson right guard for 5 yards (tackle by Kenny Vaccaro),2.720,2.850
2,10:06,2,5,NOR 38,13,0,"Matt Ryan pass complete deep right to Harry Douglas for 16 yards. Penalty on Gabe Carimi: Illegal Use of Hands, 10 yards (no play)",2.850,1.500
2,9:44,2,15,NOR 48,13,0,Steven Jackson right guard for 17 yards (tackle by Rafael Bush). Penalty on Junior Galette: Defensive Offside (Declined),1.500,3.510
2,9:17,1,10,NOR 31,13,0,Antone Smith right tackle for 5 yards (tackle by Curtis Lofton),3.510,3.640
2,8:41,2,5,NOR 26,13,0,Matt Ryan right end for 4 yards (tackle by Brandon Deaderick),3.640,3.470
2,7:57,3,1,NOR 22,13,0,Matt Ryan up the middle for 2 yards,3.470,4.240
2,7:20,1,10,NOR 20,13,0,Matt Ryan pass complete short right to Steven Jackson for no gain,4.240,3.690
2,6:39,2,10,NOR 20,13,0,Matt Ryan pass incomplete short middle intended for Roddy White (defended by Keenan Lewis),3.690,3.010
2,6:34,3,10,NOR 20,13,0,"Penalty on Gabe Carimi: False Start, 5 yards (no play)",3.010,2.340
2,6:34,3,15,NOR 25,13,0,"Matt Ryan pass incomplete short right intended for Harry Douglas. Penalty on Corey White: Defensive Pass Interference, 12 yards (no play)",2.340,4.710
2,6:20,1,10,NOR 13,13,0,Jacquizz Rodgers right end for 3 yards (tackle by Cameron Jordan),4.710,4.580
2,5:47,2,7,NOR 10,13,0,"Matt Ryan pass complete short middle to Jacquizz Rodgers for 8 yards (tackle by Cameron Jordan). Penalty on Jon Asamoah: Illegal Use of Hands, 10 yards (no play)",4.580,3.210
2,5:20,2,17,NOR 20,13,0,Matt Ryan pass complete short middle to Devonta Freeman for 5 yards (tackle by David Hawthorne),3.210,3.030
2,4:43,3,12,NOR 15,13,0,Matt Ryan pass complete short right to Devonta Freeman for 13 yards (tackle by Junior Galette),3.030,6.740
2,4:12,1,2,NOR 2,13,6,"Matt Ryan pass complete short right to Roddy White for 2 yards, touchdown",6.740,7.000
2,4:12,,,NOR 2,13,7,Matt Bryant kicks extra point good,0.000,0.000
2,4:12,,,ATL 35,13,7,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
2,4:06,1,10,NOR 20,13,7,Drew Brees pass complete short right to Brandin Cooks for 8 yards (tackle by William Moore),0.280,0.810
2,3:35,2,2,NOR 28,13,7,Khiry Robinson right end for 7 yards (tackle by William Moore),0.810,1.270
2,3:02,1,10,NOR 35,13,7,Khiry Robinson left end for 5 yards (tackle by Jonathan Massaquoi),1.270,1.400
2,2:19,2,5,NOR 40,13,7,Drew Brees pass complete short left to Pierre Thomas for 6 yards (tackle by Dwight Lowery and Paul Worrilow),1.400,1.990
2,2:00,1,10,NOR 46,13,7,Pierre Thomas right tackle for 13 yards (tackle by Dwight Lowery),1.990,2.850
2,1:30,1,10,ATL 41,13,7,Drew Brees pass complete short right to Jimmy Graham for 12 yards (tackle by Dwight Lowery),2.850,3.640
2,1:23,1,10,ATL 29,13,7,"Drew Brees pass incomplete short right intended for Brandin Cooks. Penalty on Robert McClain: Defensive Holding, 5 yards (no play)",3.640,3.970
2,1:19,1,10,ATL 24,13,7,Drew Brees pass complete short right to Pierre Thomas for 11 yards (tackle by Dwight Lowery and Kroy Biermann),3.970,4.710
2,0:34,1,10,ATL 13,13,7,Drew Brees pass complete short right to Marques Colston for 10 yards (tackle by Joplo Bartu),4.710,4.710
2,0:24,1,10,ATL 13,13,7,Timeout #2 by New Orleans Saints,4.710,6.510
2,0:24,1,3,ATL 3,19,7,"Drew Brees pass complete short left to Brandin Cooks for 3 yards, touchdown",6.510,7.000
2,0:24,,,ATL 2,20,7,Shayne Graham kicks extra point good,0.000,0.000
2,0:24,,,NOR 35,20,7,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,0:20,1,10,ATL 20,20,7,Matt Ryan pass complete short middle to Devin Hester for 19 yards (tackle by Rafael Bush),0.280,0.280
2,0:14,1,10,ATL 20,20,7,Timeout #1 by Atlanta Falcons,0.280,1.530
2,0:14,1,10,ATL 39,20,7,Matt Ryan pass complete deep left to Roddy White for 39 yards (tackle by Rafael Bush),1.530,1.530
2,0:04,1,10,ATL 39,20,7,Timeout #2 by Atlanta Falcons,1.530,1.530
2,0:14,1,10,ATL 39,20,7,--,1.530,1.530
2,0:04,1,10,ATL 39,20,7,Timeout #3 by New Orleans Saints,1.530,4.110
2,0:04,1,10,NOR 22,20,10,Matt Bryant 40 yard field goal good,4.110,3.000
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,20,10,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,ATL 20,20,10,Matt Ryan pass complete short right to Roddy White for 6 yards (tackle by Curtis Lofton),0.280,0.540
3,14:26,2,4,ATL 26,20,10,Matt Ryan pass complete deep right to Julio Jones for 20 yards (tackle by Corey White),0.540,1.990
3,14:03,1,10,ATL 46,20,10,Steven Jackson right tackle for 4 yards (tackle by Brodrick Bunkley and Curtis Lofton),1.990,1.990
3,13:25,2,6,,20,10,Matt Ryan pass complete short right to Roddy White for 11 yards (tackle by Corey White),1.990,2.980
3,12:47,1,10,NOR 39,20,10,Jacquizz Rodgers left tackle for 7 yards (tackle by Rafael Bush),2.980,3.390
3,12:20,2,3,NOR 32,20,10,Jacquizz Rodgers right guard for 2 yards (tackle by Curtis Lofton),3.390,2.940
3,11:58,3,1,NOR 30,20,10,Jacquizz Rodgers right guard for 2 yards (tackle by Akiem Hicks),2.940,3.710
3,11:26,1,10,NOR 28,20,10,Steven Jackson left tackle for no gain (tackle by Curtis Lofton and David Hawthorne),3.710,3.170
3,10:46,2,10,NOR 28,20,10,Matt Ryan pass incomplete short left intended for Steven Jackson,3.170,2.480
3,10:42,3,10,NOR 28,20,10,Matt Ryan pass complete deep middle to Julio Jones for 27 yards (tackle by Patrick Robinson),2.480,6.970
3,9:59,1,1,NOR 1,20,10,Steven Jackson left tackle for no gain (tackle by David Hawthorne),6.970,5.910
3,9:28,2,1,NOR 1,20,16,"Matt Ryan pass complete short middle to Levine Toilolo for 1 yard, touchdown",5.910,7.000
3,9:28,,,NOR 2,20,17,Matt Bryant kicks extra point good,0.000,0.000
3,9:28,,,ATL 35,20,17,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
3,9:22,1,10,NOR 20,20,17,Khiry Robinson right end for -5 yards (tackle by Kroy Biermann),0.280,-1.070
3,8:38,2,15,NOR 15,20,17,"Drew Brees pass incomplete deep right intended for Ben Watson. Penalty on William Moore: Defensive Pass Interference, 21 yards (no play)",-1.070,1.330
3,8:31,1,10,NOR 36,20,17,Drew Brees pass incomplete short left intended for Joe Morgan,1.330,0.790
3,8:27,2,10,NOR 36,20,17,"Drew Brees sacked by Jonathan Babineaux for -4 yards. Penalty on Robert McClain: Illegal Use of Hands, 5 yards (no play)",0.790,1.660
3,8:10,1,10,NOR 41,20,17,Drew Brees pass incomplete deep middle intended for Robert Meachem (defended by Desmond Trufant),1.660,1.120
3,8:02,2,10,NOR 41,20,17,Pierre Thomas left end for 2 yards (tackle by Tyson Jackson and Joplo Bartu),1.120,0.700
3,7:25,3,8,NOR 43,20,17,Drew Brees pass incomplete short middle intended for Jimmy Graham,0.700,-0.520
3,7:19,4,8,NOR 43,20,17,"Thomas Morstead punts 43 yards, returned by Devin Hester for 1 yard (tackle by Josh Hill)",-0.520,0.220
3,7:07,1,10,ATL 15,20,17,Steven Jackson right tackle for 10 yards (tackle by Keenan Lewis),-0.220,0.610
3,6:29,1,10,ATL 25,20,17,Matt Ryan pass incomplete deep left intended for Harry Douglas,0.610,0.060
3,6:23,2,10,ATL 25,20,17,Matt Ryan pass incomplete short right intended for Steven Jackson,0.060,-0.620
3,6:19,3,10,ATL 25,20,17,Matt Ryan for 9 yards (tackle by Corey White),-0.620,-1.110
3,5:47,4,1,ATL 34,20,17,"Matthew Bosher punts 66 yards, touchback",-1.110,-0.280
3,5:37,1,10,NOR 20,20,17,Mark Ingram right end for 6 yards (tackle by Joplo Bartu),0.280,0.540
3,5:00,2,4,NOR 26,20,17,Drew Brees pass complete deep middle to Marques Colston for 57 yards (tackle by Dwight Lowery),0.540,4.440
3,4:23,1,10,ATL 17,20,17,Pierre Thomas right end for 1 yard (tackle by Paul Worrilow and Jonathan Babineaux),4.440,4.000
3,3:43,2,9,ATL 16,20,17,Drew Brees pass complete short middle to Pierre Thomas for 2 yards (tackle by Paul Worrilow),4.000,3.500
3,3:01,3,7,ATL 14,20,17,Drew Brees pass incomplete short right intended for Brandin Cooks is intercepted by Robert McClain at ATL-0,3.500,-0.280
3,2:52,1,10,ATL 20,20,17,Devonta Freeman right guard for 5 yards (tackle by Curtis Lofton),0.280,0.410
3,2:18,2,5,ATL 25,20,17,Matt Ryan pass complete short left to Harry Douglas for 10 yards (tackle by Corey White),0.410,1.270
3,1:43,1,10,ATL 35,20,17,Devonta Freeman right tackle for 10 yards (tackle by David Hawthorne),1.270,1.930
3,1:07,1,10,ATL 45,20,17,Matt Ryan pass complete short left to Julio Jones for 1 yard (tackle by Corey White),1.930,1.520
3,0:34,2,9,ATL 46,20,23,"Matt Ryan pass complete short left to Antone Smith for 54 yards, touchdown",1.520,7.000
3,0:34,,,NOR 2,20,24,Matt Bryant kicks extra point good,0.000,0.000
3,0:34,,,ATL 35,20,24,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
3,0:20,1,10,NOR 20,20,24,Mark Ingram left tackle for 1 yard (tackle by Kroy Biermann and Paul Worrilow),0.280,-0.130
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,NOR 21,20,24,Drew Brees pass complete short middle to Jimmy Graham for 6 yards (tackle by Robert McClain),-0.130,-0.030
4,14:24,3,3,NOR 27,20,24,Drew Brees pass complete short left to Jimmy Graham for 11 yards (tackle by Kemal Ishmael),-0.030,1.470
4,13:39,1,10,NOR 38,20,24,Mark Ingram right end for 1 yard (tackle by Paul Worrilow and Joplo Bartu),1.470,1.060
4,13:02,2,9,NOR 39,20,24,Pierre Thomas left guard for 4 yards (tackle by Joplo Bartu and Dwight Lowery),1.060,0.890
4,12:24,3,5,NOR 43,20,24,Drew Brees pass complete short middle to Brandin Cooks for 9 yards (tackle by Robert McClain),0.890,2.390
4,11:43,1,10,ATL 48,20,24,Drew Brees right end for 2 yards (tackle by Joplo Bartu),2.390,2.120
4,11:01,2,8,ATL 46,20,24,Drew Brees pass incomplete short right intended for Marques Colston,2.120,1.420
4,10:56,3,8,ATL 46,20,24,Drew Brees pass complete short left to Pierre Thomas for 19 yards (tackle by William Moore),1.420,3.780
4,10:15,1,10,ATL 27,20,24,Mark Ingram right tackle for 5 yards (tackle by William Moore and Joplo Bartu),3.780,3.910
4,9:38,2,5,ATL 22,20,24,Mark Ingram left tackle for 19 yards (tackle by Robert McClain and Paul Worrilow),3.910,6.510
4,8:53,1,3,ATL 3,26,24,"Mark Ingram left end for 3 yards, touchdown",6.510,7.000
4,8:53,,,ATL 2,27,24,Shayne Graham kicks extra point good,0.000,0.000
4,8:53,,,NOR 35,27,24,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
4,8:46,1,10,ATL 20,27,24,"Penalty on Gabe Carimi: False Start, 5 yards (no play)",0.280,-0.310
4,8:46,1,15,ATL 15,27,24,Matt Ryan pass incomplete short right intended for Roddy White (defended by Cameron Jordan),-0.310,-1.070
4,8:43,2,15,ATL 15,27,24,Matt Ryan sacked by Tyrunn Walker for -3 yards,-1.070,-2.360
4,7:59,3,18,ATL 12,27,24,Matt Ryan pass complete short left to Julio Jones for 13 yards (tackle by Jairus Byrd),-2.360,-1.700
4,7:12,4,5,ATL 25,27,24,"Matthew Bosher punts 49 yards, fair catch by Brandin Cooks",-1.700,-0.670
4,7:03,1,10,NOR 26,27,24,Mark Ingram left end for 4 yards (tackle by Paul Worrilow),0.670,0.670
4,6:39,2,6,NOR 30,27,24,Drew Brees pass incomplete short middle intended for Marques Colston,0.670,-0.030
4,6:35,3,6,NOR 30,27,24,Drew Brees pass incomplete short middle intended for Robert Meachem (defended by Robert Alford),-0.030,-1.370
4,6:31,4,6,NOR 30,27,24,"Thomas Morstead punts 58 yards. Penalty on Kemal Ishmael: Offensive Holding, 6 yards",-1.370,0.380
4,6:16,1,10,ATL 6,27,24,Matt Ryan pass complete deep right to Julio Jones for 23 yards (tackle by Jairus Byrd),-0.380,0.870
4,5:55,1,10,ATL 29,27,24,Steven Jackson left guard for 4 yards (tackle by Akiem Hicks),0.870,0.870
4,5:16,2,6,ATL 33,27,24,Matt Ryan pass incomplete short left intended for Levine Toilolo,0.870,0.170
4,5:12,3,6,ATL 33,27,24,Matt Ryan pass complete short right to Devin Hester for 16 yards (tackle by Patrick Robinson),0.170,2.190
4,4:39,1,10,ATL 49,27,24,Matt Ryan pass complete short right to Harry Douglas for 3 yards (tackle by Keenan Lewis),2.190,2.050
4,4:04,2,7,NOR 48,27,24,Matt Ryan pass complete deep right to Harry Douglas for 23 yards (tackle by Jairus Byrd),2.050,3.910
4,3:29,1,10,NOR 25,27,24,Matt Ryan pass complete short left to Devin Hester for 8 yards (tackle by Kenny Vaccaro),3.910,4.550
4,2:57,2,2,NOR 17,27,30,"Jacquizz Rodgers left tackle for 17 yards, touchdown",4.550,7.000
4,2:57,,,NOR 2,27,31,Matt Bryant kicks extra point good,0.000,0.000
4,2:57,,,ATL 35,27,31,"Matthew Bosher kicks off 70 yards, returned by Travaris Cadet for 34 yards (tackle by Cliff Matthews)",0.000,-0.870
4,2:43,1,10,NOR 29,27,31,"Penalty on Terron Armstead: False Start, 5 yards (no play)",0.870,0.540
4,2:43,1,15,NOR 24,27,31,Drew Brees pass complete short middle to Jimmy Graham for 10 yards (tackle by Paul Worrilow),0.540,1.000
4,2:16,2,5,NOR 34,27,31,Drew Brees pass complete short left to Pierre Thomas for 12 yards (tackle by Paul Worrilow),1.000,1.990
4,2:00,1,10,NOR 46,27,31,Pierre Thomas left end for 5 yards (tackle by Osi Umenyiora),1.990,2.130
4,1:55,2,5,ATL 49,27,31,"Drew Brees pass incomplete deep left intended for Marques Colston. Penalty on Robert Alford: Defensive Pass Interference, 24 yards (no play)",2.130,3.910
4,1:49,1,10,ATL 25,27,31,Drew Brees pass complete short left to Marques Colston for 13 yards (tackle by Robert McClain),3.910,4.780
4,1:44,1,10,ATL 12,27,31,Mark Ingram left end for 7 yards (tackle by Robert Alford),4.780,5.410
4,1:38,2,3,ATL 5,27,31,Pierre Thomas left tackle for 4 yards (tackle by Osi Umenyiora),5.410,5.410
4,1:29,2,3,ATL 5,27,31,Timeout #1 by Atlanta Falcons,5.410,6.970
4,1:29,1,1,ATL 1,27,31,Khiry Robinson left end for -2 yards (tackle by Joplo Bartu and Jonathan Babineaux),6.970,6.970
4,1:24,1,1,ATL 1,27,31,Timeout #2 by Atlanta Falcons,6.970,5.530
4,1:24,2,3,ATL 3,33,31,"Mark Ingram right end for 3 yards, touchdown",5.530,7.000
4,1:24,,,ATL 2,34,31,Shayne Graham kicks extra point good,0.000,0.000
4,1:24,,,NOR 35,34,31,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
4,1:20,1,10,ATL 20,34,31,Matt Ryan pass complete short middle to Harry Douglas for 13 yards (tackle by Keenan Lewis),0.280,1.140
4,0:59,1,10,ATL 33,34,31,Matt Ryan pass complete short left to Julio Jones for 12 yards (tackle by Rafael Bush),1.140,1.140
4,0:59,1,10,ATL 33,34,31,Timeout #1 by New Orleans Saints,1.140,1.930
4,0:43,1,10,ATL 45,34,31,Matt Ryan pass incomplete short left intended for Julio Jones,1.930,1.380
4,0:40,2,10,ATL 45,34,31,Matt Ryan pass complete deep middle to Devin Hester for 21 yards (tackle by Rafael Bush),1.380,3.310
4,0:25,1,10,NOR 34,34,31,Matt Ryan spiked the ball,3.310,2.770
4,0:24,2,10,NOR 34,34,31,Matt Ryan pass complete short middle to Jacquizz Rodgers for 1 yard (tackle by Curtis Lofton),2.770,2.770
4,0:08,2,10,NOR 34,34,31,Timeout #3 by Atlanta Falcons,2.770,2.210
4,0:08,3,9,NOR 33,34,31,Matt Ryan pass incomplete deep left intended for Julio Jones,2.210,1.150
4,0:04,4,9,NOR 33,34,34,Matt Bryant 51 yard field goal good,1.150,3.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
,,,,,,,"Saints won the coin toss, Saints to receive the overtime kickoff.",,
OT,15:00,,,ATL 35,34,34,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
OT,15:00,1,10,NOR 20,34,34,Drew Brees pass incomplete short left intended for Marques Colston,0.280,-0.270
OT,14:58,2,10,NOR 20,34,34,"Drew Brees pass complete short middle to Marques Colston for 13 yards (tackle by William Moore). Marques Colston fumbles (forced by William Moore), recovered by Joplo Bartu at NOR-38 (tackle by Pierre Thomas)",-0.270,-3.050
OT,14:49,1,10,NOR 38,34,34,Steven Jackson right tackle for 3 yards (tackle by Junior Galette),3.050,2.910
OT,14:08,2,7,NOR 35,34,34,Steven Jackson left end for 1 yard (tackle by Jairus Byrd),2.910,2.340
OT,13:27,3,6,NOR 34,34,34,Matt Ryan pass incomplete short left intended for Levine Toilolo,2.340,1.070
OT,13:22,4,6,NOR 34,34,37,Matt Bryant 52 yard field goal good,1.070,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
