Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
1,0:38,3,6,NYG 26,0,0,"Eli Manning pass complete short left to Derrick Ward for 5 yards (tackle by Omar Gaither). Penalty on Will James: Defensive Holding, 5 yards (no play)",-0.290,1.000
1,0:16,1,10,NYG 31,0,0,Derrick Ward left guard for 6 yards (tackle by Sean Considine and Takeo Spikes),1.000,1.270
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,4,NYG 37,0,0,Eli Manning pass incomplete deep left intended for Plaxico Burress (defended by Sheldon Brown),1.270,0.560
2,14:53,3,4,NYG 37,0,0,"Penalty on Eli Manning: Delay of Game, 5 yards (no play)",0.560,-0.100
2,14:53,3,9,NYG 32,0,0,"Penalty on Juqua Parker: Defensive Offside, 5 yards (no play)",-0.100,0.560
2,14:53,3,4,NYG 37,0,0,Eli Manning pass incomplete short middle intended for Sinorice Moss (defended by Darren Howard),0.560,-0.910
2,14:47,4,4,NYG 37,0,0,"Jeff Feagles punts 46 yards, returned by Reno Mahe for 8 yards (tackle by Zak DeOssie)",-0.910,-0.610
2,14:36,1,10,PHI 25,0,0,Donovan McNabb pass incomplete deep middle intended for Reggie Brown,0.610,0.060
2,14:27,2,10,PHI 25,0,0,Correll Buckhalter left end for 1 yard (tackle by Gibril Wilson and Russell Davis),0.060,-0.490
2,13:47,3,9,PHI 26,0,0,Donovan McNabb sacked by Osi Umenyiora for -7 yards,-0.490,-2.140
2,13:17,4,16,PHI 19,0,0,"Saverio Rocca punts 41 yards, returned by R.W. McQuarters for 11 yards (tackle by Omar Gaither)",-2.140,-2.320
2,13:04,1,10,PHI 49,0,0,Eli Manning pass complete short left to Amani Toomer for 19 yards (tackle by Omar Gaither). Penalty on Omar Gaither: Illegal Contact (Declined),2.320,3.580
2,12:42,1,10,PHI 30,0,0,Eli Manning pass complete short right to Amani Toomer for 17 yards (tackle by Omar Gaither),3.580,4.710
2,12:07,1,10,PHI 13,0,0,Derrick Ward up the middle for 4 yards (tackle by Sean Considine),4.710,4.770
2,11:19,2,6,PHI 9,0,6,"Eli Manning pass complete short left to Plaxico Burress for 9 yards, touchdown",4.770,7.000
2,,,,PHI 2,0,7,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,0,7,"Lawrence Tynes kicks off 71 yards, returned by J.R. Reed for 32 yards (tackle by Gibril Wilson). Penalty on Hank Baskett: Offensive Holding, 10 yards",0.000,-0.280
2,11:03,1,10,PHI 14,0,7,Correll Buckhalter up the middle for 2 yards (tackle by Kawika Mitchell and James Butler),-0.280,-0.510
2,10:29,2,8,PHI 16,0,7,"Penalty on Donovan McNabb: False Start, 5 yards (no play)",-0.510,-1.000
2,10:20,2,13,PHI 11,0,7,Donovan McNabb pass complete short middle to Brent Celek for 6 yards (tackle by Antonio Pierce),-1.000,-1.040
2,9:38,3,7,PHI 17,0,7,Donovan McNabb pass complete short middle to Reno Mahe for 11 yards (tackle by Aaron Ross),-1.040,0.810
2,8:54,1,10,PHI 28,0,7,Correll Buckhalter left guard for 1 yard (tackle by Michael Strahan and Justin Tuck),0.810,0.400
2,8:15,2,9,PHI 29,0,7,Donovan McNabb pass complete short right to Brent Celek for 15 yards (tackle by Antonio Pierce),0.400,1.860
2,7:33,1,10,PHI 44,0,7,Donovan McNabb sacked by Michael Strahan for -3 yards,1.860,0.910
2,7:07,2,13,PHI 41,0,7,Correll Buckhalter left guard for 16 yards (tackle by Gibril Wilson),0.910,2.720
2,6:23,1,10,NYG 43,0,7,Donovan McNabb pass incomplete short right intended for Jason Avant,2.720,2.180
2,6:13,2,10,NYG 43,0,7,Donovan McNabb pass complete short right to Correll Buckhalter for 7 yards (tackle by Gibril Wilson),2.180,2.410
2,5:43,3,3,NYG 36,0,7,Correll Buckhalter right end for 9 yards (tackle by Gibril Wilson),2.410,3.780
2,4:54,1,10,NYG 27,0,7,Tony Hunt right tackle for 3 yards (tackle by Justin Tuck and Fred Robbins),3.780,3.640
2,4:07,,,,0,7,Timeout #1 by Philadelphia Eagles,0.000,3.640
2,4:07,2,7,NYG 24,0,7,Donovan McNabb pass incomplete (defended by Antonio Pierce),3.640,2.940
2,4:03,3,7,NYG 24,0,7,Donovan McNabb pass incomplete short right intended for Reggie Brown,2.940,1.870
2,3:57,4,7,NYG 24,0,7,David Akers 42 yard field goal no good,1.870,-1.070
2,3:52,1,10,NYG 32,0,7,Eli Manning pass complete short right to Madison Hedgecock for 9 yards (tackle by Chris Gocong),1.070,1.740
2,3:19,2,1,NYG 41,0,7,"Derrick Ward right tackle for 15 yards (tackle by Omar Gaither). Penalty on Omar Gaither: Face Mask (15 Yards), 15 yards",1.740,3.640
2,2:49,1,10,PHI 29,0,7,Eli Manning pass incomplete short middle intended for Derrick Ward,3.640,3.100
2,2:41,2,10,PHI 29,0,7,Derrick Ward right end for 3 yards (tackle by Quintin Mikell),3.100,2.810
2,2:00,3,7,PHI 26,0,7,"Penalty on Trent Cole: Encroachment, 5 yards (no play)",2.810,3.470
2,2:00,3,2,PHI 21,0,7,Derrick Ward right end for 6 yards (tackle by Quintin Mikell and Mike Patterson),3.470,4.580
2,1:29,1,10,PHI 15,0,7,Eli Manning pass incomplete short left intended for Jeremy Shockey is intercepted by Omar Gaither at PHI-8 and returned for 49 yards (tackle by Eli Manning),4.580,-2.720
2,1:17,1,10,NYG 43,0,7,"Penalty on Winston Justice: False Start, 5 yards (no play)",2.720,2.390
2,1:17,1,15,NYG 48,0,7,Donovan McNabb up the middle for 1 yard (tackle by Barry Cofield),2.390,1.640
2,0:36,2,14,NYG 47,0,7,"Penalty on Brent Celek: False Start, 5 yards (no play)",1.640,0.960
2,0:33,2,19,PHI 48,0,7,Donovan McNabb pass incomplete short right intended for Jason Avant (defended by Aaron Ross),0.960,0.300
2,0:27,3,19,PHI 48,0,7,"Donovan McNabb sacked by Osi Umenyiora for -6 yards. Donovan McNabb fumbles (forced by Osi Umenyiora), recovered by Shawn Andrews at PHI-42",0.300,-0.590
2,0:16,,,,0,7,Timeout #1 by New York Giants,0.000,-0.590
2,0:16,4,25,PHI 42,0,7,"Saverio Rocca punts 43 yards, fair catch by R.W. McQuarters. Penalty on Michael Johnson: Offensive Holding, 7 yards",-0.590,0.380
2,0:08,1,10,NYG 8,0,7,Eli Manning kneels for -2 yards,-0.380,-0.930
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,0,7,"Lawrence Tynes kicks off 70 yards, returned by J.R. Reed for 24 yards (tackle by Gerris Wilkinson)",0.000,0.540
3,14:55,1,10,PHI 24,0,7,Correll Buckhalter right tackle for 2 yards (tackle by Michael Strahan),0.540,0.270
3,14:19,2,8,PHI 26,0,7,Donovan McNabb pass incomplete deep right intended for Reggie Brown,0.270,-0.430
3,14:09,3,8,PHI 26,0,7,Donovan McNabb sacked by Mathias Kiwanuka for -3 yards. Penalty on Shawn Andrews: Offensive Holding (Declined),-0.430,-1.830
3,13:59,4,11,PHI 23,0,7,"Saverio Rocca punts 40 yards, returned by R.W. McQuarters for 6 yards (tackle by Chris Gocong)",-1.830,-1.800
3,13:46,1,10,NYG 43,0,7,Eli Manning pass incomplete deep right intended for Jeremy Shockey,1.800,1.250
3,13:41,2,10,NYG 43,0,7,"Derrick Ward right end for -4 yards (tackle by Jevon Kearse). Penalty on Takeo Spikes: Face Mask (15 Yards), 15 yards (no play)",1.250,2.790
3,13:19,1,10,PHI 42,0,7,Derrick Ward left tackle for -3 yards (tackle by Mike Patterson),2.790,1.840
3,12:37,2,13,PHI 45,0,7,Derrick Ward right tackle for 4 yards (tackle by Sean Considine and Takeo Spikes),1.840,1.680
3,11:55,3,9,PHI 41,0,7,Eli Manning pass incomplete short left intended for Plaxico Burress,1.680,0.530
3,11:47,4,9,PHI 41,0,7,Jeff Feagles punts 40 yards,0.530,0.380
3,11:38,1,10,PHI 1,0,7,Donovan McNabb pass complete short right to Reggie Brown for 6 yards (tackle by Sam Madison),-0.380,-0.340
3,11:07,2,4,PHI 7,0,7,Donovan McNabb sacked by Osi Umenyiora for -5 yards,-0.340,-1.300
3,10:30,3,9,PHI 2,0,7,Donovan McNabb pass incomplete short left intended for Correll Buckhalter,-1.300,-2.490
3,10:23,4,9,PHI 2,0,7,"Saverio Rocca punts 52 yards, returned by R.W. McQuarters for 12 yards (tackle by Matt McCoy)",-2.490,-2.790
3,10:09,1,10,PHI 42,0,7,Derrick Ward up the middle for 4 yards (tackle by Mike Patterson),2.790,2.780
3,9:36,2,6,PHI 38,0,7,Derrick Ward right tackle for 3 yards (tackle by Omar Gaither and Takeo Spikes),2.780,2.480
3,8:51,3,3,PHI 35,0,7,Eli Manning pass incomplete short right intended for Amani Toomer,2.480,0.990
3,8:44,4,3,PHI 35,0,7,Jeff Feagles punts 31 yards,0.990,0.380
3,8:34,1,10,PHI 4,0,7,Correll Buckhalter left tackle for 2 yards (tackle by Justin Tuck),-0.380,-0.630
3,7:59,2,8,PHI 6,0,7,Correll Buckhalter left guard for 6 yards (tackle by Kawika Mitchell),-0.630,-0.480
3,7:22,3,2,PHI 12,0,7,Tony Hunt right tackle for 4 yards (tackle by Antonio Pierce),-0.480,-0.140
3,6:42,1,10,PHI 16,0,7,Donovan McNabb sacked by Mathias Kiwanuka for -1 yards,-0.140,-0.780
3,6:03,2,11,PHI 15,0,7,Correll Buckhalter right guard for 6 yards (tackle by Antonio Pierce and Mathias Kiwanuka),-0.780,-0.700
3,5:25,3,5,PHI 21,0,7,Donovan McNabb pass incomplete short right intended for Reggie Brown,-0.700,-1.960
3,5:15,4,5,PHI 21,0,7,Saverio Rocca punts 45 yards,-1.960,-1.200
3,5:02,1,10,NYG 34,0,7,Eli Manning pass complete short middle to Jeremy Shockey for 17 yards (tackle by Quintin Mikell),1.200,2.320
3,4:27,1,10,PHI 49,0,7,Derrick Ward right guard for 7 yards (tackle by Takeo Spikes),2.320,2.730
3,3:47,2,3,PHI 42,0,7,"Eli Manning pass incomplete deep right intended for Amani Toomer. Penalty on Will James: Defensive Pass Interference, 32 yards (no play)",2.730,4.910
3,3:35,1,10,PHI 10,0,7,Derrick Ward right guard for -1 yards (tackle by Jevon Kearse),4.910,4.020
3,2:58,2,11,PHI 11,0,7,Eli Manning pass incomplete short left intended for Amani Toomer,4.020,3.120
3,2:47,3,11,PHI 11,0,7,Eli Manning pass complete short right to Plaxico Burress for no gain,3.120,2.700
3,2:08,4,11,PHI 11,0,10,Lawrence Tynes 29 yard field goal good,2.700,3.000
3,,,,NYG 30,0,10,"Lawrence Tynes kicks off 66 yards, returned by J.R. Reed for 23 yards (tackle by Chase Blackburn)",0.000,0.740
3,1:56,1,10,PHI 27,0,10,"Donovan McNabb pass complete short right to Reggie Brown for 10 yards (tackle by Aaron Ross). Penalty on PHI: Illegal Formation, 5 yards (no play)",0.740,0.410
3,1:42,1,15,PHI 22,0,16,"Donovan McNabb for no gain. Donovan McNabb fumbles, recovered by Kawika Mitchell at PHI-17 and returned for 17 yards, touchdown",0.410,-7.000
,,,,,,,"PHI challenged the runner was down by contact ruling, and the play was upheld.",,
3,,,,PHI 2,0,16,Lawrence Tynes kicks extra point good,0.000,-1.000
3,,,,NYG 30,0,16,"Lawrence Tynes kicks off 71 yards, returned by J.R. Reed for 26 yards (tackle by Gibril Wilson)",0.000,0.610
3,1:23,1,10,PHI 25,0,16,Donovan McNabb pass complete short right to Kevin Curtis for 9 yards (tackle by Mathias Kiwanuka),0.610,1.280
3,0:51,2,1,PHI 34,0,16,Donovan McNabb pass complete short right to Correll Buckhalter for 2 yards (tackle by Aaron Ross),1.280,1.330
3,0:18,1,10,PHI 36,0,16,Donovan McNabb pass complete short middle to Jason Avant for 12 yards (tackle by Aaron Ross),1.330,2.130
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 48,0,16,Correll Buckhalter left guard for 4 yards (tackle by Antonio Pierce and Michael Strahan),2.130,2.120
4,14:33,2,6,NYG 48,0,16,Donovan McNabb pass complete short middle to Brent Celek for 10 yards (tackle by Aaron Ross),2.120,3.050
4,14:04,1,10,NYG 38,0,16,Donovan McNabb pass complete short left to Kevin Curtis for 12 yards (tackle by Kevin Dockery),3.050,3.840
4,13:38,1,10,NYG 26,0,16,Donovan McNabb pass incomplete (defended by Aaron Ross),3.840,3.300
4,13:30,2,10,NYG 26,0,16,Donovan McNabb pass incomplete short right intended for Correll Buckhalter,3.300,2.610
4,13:25,3,10,NYG 26,0,16,Donovan McNabb sacked by Justin Tuck for -9 yards,2.610,0.970
4,12:56,,,,0,16,Timeout #2 by Philadelphia Eagles,0.000,0.970
4,12:56,4,19,NYG 35,3,16,David Akers 53 yard field goal good,0.970,3.000
4,,,,PHI 30,3,16,"David Akers kicks off 69 yards, returned by Reuben Droughns for 32 yards (tackle by Chris Gocong)",0.000,1.140
4,12:44,1,10,NYG 33,3,16,Eli Manning pass complete short middle to Michael Matthews for 5 yards (tackle by Will James),1.140,1.270
4,12:06,2,5,NYG 38,3,16,Derrick Ward right guard for 3 yards (tackle by Sean Considine and Quintin Mikell),1.270,0.960
4,11:23,3,2,NYG 41,3,16,"Penalty on Sinorice Moss: False Start, 5 yards (no play)",0.960,0.300
4,11:09,3,7,NYG 36,3,16,Eli Manning pass incomplete short right intended for Plaxico Burress,0.300,-0.980
4,10:59,4,7,NYG 36,3,16,"Jeff Feagles punts 35 yards, fair catch by Reno Mahe",-0.980,-0.870
4,10:50,1,10,PHI 29,3,16,Donovan McNabb pass incomplete short right intended for Correll Buckhalter (defended by Antonio Pierce),0.870,0.330
4,10:41,2,10,PHI 29,3,16,Donovan McNabb sacked by Mathias Kiwanuka for -2 yards,0.330,-0.630
4,10:16,3,12,PHI 27,3,16,Donovan McNabb sacked by Osi Umenyiora for -4 yards,-0.630,-1.830
4,9:54,4,16,PHI 23,3,16,"Saverio Rocca punts 43 yards, returned by R.W. McQuarters for 5 yards (tackle by Nick Graham)",-1.830,-1.530
4,9:41,1,10,NYG 39,3,16,Derrick Ward left tackle for 9 yards (tackle by Quintin Mikell),1.530,2.200
4,9:05,2,1,NYG 48,3,16,Derrick Ward right guard for 4 yards (tackle by Quintin Mikell),2.200,2.390
4,8:19,1,10,PHI 48,3,16,Reuben Droughns right tackle for 3 yards (tackle by Brodrick Bunkley),2.390,2.250
4,7:42,2,7,PHI 45,3,16,Reuben Droughns left tackle for 2 yards (tackle by Trent Cole and Chris Gocong),2.250,1.820
4,6:58,3,5,PHI 43,3,16,Eli Manning pass incomplete short middle intended for Reuben Droughns,1.820,0.400
4,6:47,4,5,PHI 43,3,16,"Jeff Feagles punts 32 yards, returned by Reno Mahe for 12 yards (tackle by Reggie Torbor)",0.400,-0.480
4,6:36,1,10,PHI 23,3,16,Donovan McNabb pass complete short right to Reggie Brown for 6 yards (tackle by Sam Madison),0.480,0.740
4,6:05,2,4,PHI 29,3,16,Correll Buckhalter left tackle for 5 yards (tackle by Justin Tuck and Antonio Pierce),0.740,1.200
4,5:34,1,10,PHI 34,3,16,Donovan McNabb pass incomplete short right intended for Jason Avant (defended by Sam Madison),1.200,0.660
4,5:23,2,10,PHI 34,3,16,"Penalty on Winston Justice: False Start, 5 yards (no play)",0.660,-0.020
4,5:23,2,15,PHI 29,3,16,Donovan McNabb pass complete short middle to Correll Buckhalter for 14 yards (tackle by R.W. McQuarters),-0.020,1.160
4,4:59,3,1,PHI 43,3,16,Donovan McNabb up the middle for 2 yards (tackle by Michael Strahan and Fred Robbins),1.160,1.930
4,4:32,1,10,PHI 45,3,16,Donovan McNabb pass complete short middle to Matt Schobel for 11 yards (tackle by Gibril Wilson),1.930,2.650
4,4:04,1,10,NYG 44,3,16,Donovan McNabb pass complete short right to Correll Buckhalter for 12 yards (tackle by Gibril Wilson),2.650,3.450
4,3:53,1,10,NYG 32,3,16,Correll Buckhalter right tackle for 16 yards (tackle by Gibril Wilson),3.450,4.510
4,3:13,1,10,NYG 16,3,16,Correll Buckhalter left end for -4 yards (tackle by Justin Tuck and Kevin Dockery),4.510,3.420
4,2:37,2,14,NYG 20,3,16,Donovan McNabb pass incomplete short right intended for Correll Buckhalter,3.420,2.740
4,2:31,3,14,NYG 20,3,16,"Donovan McNabb pass complete deep right to Reggie Brown for 19 yards. Penalty on Donovan McNabb: Illegal Forward Pass, 5 yards",2.740,1.870
4,2:24,4,18,NYG 24,3,16,"Donovan McNabb sacked by Osi Umenyiora for -9 yards. Donovan McNabb fumbles (forced by Osi Umenyiora), recovered by Winston Justice at NYG-32",1.870,-1.070
4,2:19,1,10,NYG 32,3,16,Derrick Ward right end for 7 yards (tackle by Omar Gaither),1.070,1.470
4,2:10,,,,3,16,Timeout #3 by Philadelphia Eagles,0.000,1.470
4,2:10,2,3,NYG 39,3,16,Reuben Droughns right tackle for 2 yards (tackle by Brodrick Bunkley),1.470,1.030
4,2:00,3,1,NYG 41,3,16,Reuben Droughns right guard for 3 yards (tackle by Mike Patterson and Trent Cole),1.030,1.860
4,1:20,1,10,NYG 44,3,16,Eli Manning kneels for -1 yards,1.860,1.180
4,0:44,2,11,NYG 43,3,16,Eli Manning kneels for -2 yards,1.180,0.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
