Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
2,2:00,2,6,TAM 38,12,10,Rachaad White left tackle for 3 yards (tackle by Calais Campbell),1.200,0.890
2,1:16,3,3,TAM 41,12,10,"Penalty on Tristan Wirfs: False Start, 5 yards (accepted) (no play)",0.890,0.230
2,1:16,3,8,TAM 36,12,10,Baker Mayfield pass incomplete short right intended for Cade Otton (defended by Clark Phillips),0.230,-0.980
2,1:09,4,8,TAM 36,12,10,"Jake Camarda punts 40 yards, returned by DeAundre Alford for 23 yards (tackle by Chase Edmonds and Josh Hayes)",-0.980,-2.060
2,0:58,1,10,ATL 47,12,10,"Desmond Ridder for -4 yards. Desmond Ridder fumbles, recovered by Desmond Ridder at ATL-43",2.060,0.980
2,0:42,2,14,ATL 43,12,10,Desmond Ridder pass complete short middle to Drake London for 15 yards (tackle by Zyon McCollum),0.980,2.790
2,0:33,,,,,,Timeout #1 by Atlanta Falcons,,
2,0:33,1,10,TAM 42,12,10,Desmond Ridder pass complete short left to Drake London for 8 yards (tackle by Zyon McCollum),2.790,3.320
2,0:30,2,2,TAM 34,12,10,Desmond Ridder pass incomplete short middle intended for Jonnu Smith (defended by Lavonte David),3.320,2.610
2,0:27,3,2,TAM 34,12,10,Bijan Robinson left tackle for no gain (tackle by Shaquil Barrett and Greg Gaines),2.610,1.100
2,0:03,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:03,4,2,TAM 34,12,10,Younghoe Koo 52 yard field goal no good,1.100,1.660
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,12,10,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,ATL 25,12,10,Bijan Robinson left tackle for 8 yards (tackle by Greg Gaines and K.J. Britt),0.610,1.140
3,14:25,2,2,ATL 33,12,10,Desmond Ridder pass complete short left to Drake London for 6 yards (tackle by Zyon McCollum),1.140,1.530
3,14:01,1,10,ATL 39,12,10,"Desmond Ridder pass deep left (defended by Lavonte David) is intercepted by Antoine Winfield at TB-45 and returned for no gain (tackle by Kyle Pitts). Penalty on Carlton Davis: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",1.530,1.860
3,13:53,1,10,ATL 44,12,10,Desmond Ridder pass incomplete short left intended for Jonnu Smith,1.860,1.320
3,13:51,2,10,ATL 44,12,10,Tyler Allgeier left end for no gain (tackle by Calijah Kancey),1.320,0.630
3,13:12,3,10,ATL 44,12,10,Desmond Ridder pass complete short right to Jonnu Smith for 8 yards (tackle by Antoine Winfield),0.630,0.070
3,12:34,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
3,12:34,4,2,TAM 48,12,10,Bradley Pinion punts 41 yards downed by Tre Flowers,0.070,0.380
3,12:25,1,10,TAM 7,12,10,Baker Mayfield pass incomplete short middle intended for Ko Kieft,-0.380,-0.780
3,12:21,2,10,TAM 7,12,10,Baker Mayfield pass incomplete short right intended for Mike Evans (defended by Calais Campbell),-0.780,-1.420
3,12:16,3,10,TAM 7,12,10,Rachaad White left guard for 8 yards (tackle by Jessie Bates),-1.420,-2.440
3,11:38,4,2,TAM 15,12,10,"Jake Camarda punts 57 yards, returned by DeAundre Alford for 18 yards (tackle by Anthony Nelson and J.J. Russell)",-2.440,-1.990
3,11:24,1,10,ATL 46,12,10,Desmond Ridder pass incomplete deep left intended for Drake London (defended by Kaevon Merriweather),1.990,1.450
3,11:16,2,10,ATL 46,12,10,Desmond Ridder pass incomplete short middle intended for KhaDarel Hodge (defended by Carlton Davis),1.450,0.760
3,11:12,3,10,ATL 46,12,10,Desmond Ridder pass incomplete deep middle intended for Scott Miller,0.760,-0.320
3,11:06,4,10,ATL 46,12,10,"Bradley Pinion punts 45 yards, fair catch by Deven Thompkins at TB-9",-0.320,0.380
3,10:59,1,10,TAM 9,12,10,"Robert Hainsey aborted snap, recovered by Rachaad White at TB-7 and returned for 3 yards (tackle by Kaden Elliss and Bud Dupree)",-0.380,-0.560
3,10:23,2,7,TAM 12,12,10,Rachaad White up the middle for 1 yard (tackle by Kentavius Street),-0.560,-0.950
3,9:58,3,6,TAM 13,12,10,Baker Mayfield pass incomplete short left intended for Chris Godwin,-0.950,-2.490
3,9:53,4,6,TAM 13,12,10,"Jake Camarda punts 56 yards, fair catch by DeAundre Alford at ATL-31",-2.490,-1.000
3,9:45,1,10,ATL 31,12,10,"Penalty on Storm Norton: False Start, 5 yards (accepted) (no play)",1.000,0.670
3,9:45,1,15,ATL 26,12,10,Desmond Ridder pass incomplete short right intended for Kyle Pitts (defended by Carlton Davis),0.670,-0.220
3,9:40,2,15,ATL 26,12,10,Desmond Ridder pass complete short right to Drake London for 4 yards (tackle by Carlton Davis),-0.220,-0.360
3,9:00,3,11,ATL 30,12,10,Desmond Ridder pass incomplete short middle intended for Kyle Pitts (defended by K.J. Britt),-0.360,-1.370
3,8:55,4,11,ATL 30,12,10,"Bradley Pinion punts 49 yards, returned by Deven Thompkins for 13 yards (tackle by DeMarcco Hellams)",-1.370,-1.200
3,8:46,1,10,TAM 34,12,10,Chase Edmonds left guard for 5 yards (tackle by Albert Huggins),1.200,1.330
3,8:13,2,5,TAM 39,12,10,Chase Edmonds left tackle for 4 yards (tackle by Travis Bell),1.330,1.160
3,7:31,3,1,TAM 43,12,10,Rachaad White left tackle for 12 yards (tackle by Jessie Bates),1.160,2.590
3,6:52,1,10,ATL 45,12,10,Chase Edmonds left guard for 5 yards (tackle by Andre Smith),2.590,2.720
3,6:17,2,5,ATL 40,12,10,Chase Edmonds left tackle for no gain (tackle by Kaden Elliss),2.720,2.010
3,5:36,3,5,ATL 40,12,10,Baker Mayfield pass complete short middle to Mike Evans for 8 yards (tackle by Kaden Elliss),2.010,3.450
3,4:58,1,10,ATL 32,12,10,Rachaad White left tackle for 1 yard (tackle by Calais Campbell),3.450,3.040
3,4:19,2,9,ATL 31,12,10,Baker Mayfield pass incomplete short left intended for Cade Otton,3.040,2.340
3,4:14,3,9,ATL 31,18,10,"Baker Mayfield pass complete short left to Rachaad White for 31 yards, touchdown",2.340,7.000
3,4:06,,,ATL 15,19,10,Chase McLaughlin kicks extra point good,0.000,0.000
3,4:06,,,TAM 35,19,10,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
3,4:06,1,10,ATL 25,19,10,Bijan Robinson left end for 1 yard (tackle by Logan Hall),0.610,0.200
3,3:32,2,9,ATL 26,19,10,Desmond Ridder pass complete short right to Bijan Robinson for 3 yards (tackle by Lavonte David),0.200,-0.100
3,2:53,3,6,ATL 29,19,10,Desmond Ridder pass complete short middle to Jonnu Smith for 8 yards (tackle by Anthony Nelson),-0.100,1.400
3,2:31,1,10,ATL 37,19,10,Tyler Allgeier left tackle for 4 yards (tackle by Anthony Nelson and K.J. Britt),1.400,1.400
3,1:54,2,6,ATL 41,19,10,Tyler Allgeier right end for 6 yards (tackle by K.J. Britt),1.400,2.060
3,1:16,1,10,ATL 47,19,10,Tyler Allgeier right end for 1 yard (tackle by Antoine Winfield and K.J. Britt),2.060,1.650
3,0:43,2,9,ATL 48,19,10,Desmond Ridder pass incomplete deep middle intended for Scott Miller (defended by Zyon McCollum),1.650,0.960
3,0:36,3,9,ATL 48,19,10,Desmond Ridder pass incomplete short left intended for Jonnu Smith (defended by Zyon McCollum),0.960,-0.190
3,0:32,4,9,ATL 48,19,10,"Bradley Pinion punts 45 yards, returned by Deven Thompkins for 13 yards (tackle by KhaDarel Hodge)",-0.190,-0.280
3,0:22,1,10,TAM 20,19,10,Rachaad White left guard for 2 yards (tackle by Lorenzo Carter),0.280,0.000
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,TAM 22,19,10,Rachaad White right guard for 3 yards (tackle by Kaden Elliss),0.000,-0.300
4,14:18,3,5,TAM 25,19,10,Baker Mayfield pass incomplete short middle intended for Chris Godwin,-0.300,-1.700
4,14:14,4,5,TAM 25,19,10,"Jake Camarda punts 63 yards, returned by DeAundre Alford for 16 yards (tackle by Chase Edmonds). Penalty on Josh Hayes: Player Out of Bounds on Kick, 5 yards (accepted)",-1.700,-1.140
4,14:02,1,10,ATL 33,19,10,Desmond Ridder pass incomplete short right intended for Scott Miller,1.140,0.590
4,13:56,2,10,ATL 33,19,10,Bijan Robinson left end for 3 yards (tackle by Dee Delaney and Zyon McCollum),0.590,0.300
4,13:23,3,7,ATL 36,19,10,"Desmond Ridder pass incomplete short left intended for Drake London. Penalty on Zyon McCollum: Defensive Pass Interference, 11 yards (accepted) (no play)",0.300,2.060
4,13:19,1,10,ATL 47,19,10,Desmond Ridder pass complete short right to MyCole Pruitt for 11 yards (tackle by Shaquil Barrett),2.060,2.790
4,12:50,1,10,TAM 42,19,10,Cordarrelle Patterson right end for 6 yards (tackle by K.J. Britt),2.790,3.050
4,12:17,2,4,TAM 36,19,10,Cordarrelle Patterson right tackle for no gain (tackle by Calijah Kancey and YaYa Diaby),3.050,2.340
4,11:54,3,4,TAM 36,19,10,Desmond Ridder pass complete short middle to Bijan Robinson for 33 yards (tackle by Antoine Winfield and Shaquil Barrett),2.340,6.510
4,11:13,1,3,TAM 3,19,16,"Bijan Robinson right tackle for 3 yards, touchdown",6.510,7.000
4,11:10,,,TAM 15,19,17,Younghoe Koo kicks extra point good,0.000,0.000
4,11:10,,,ATL 35,19,17,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,11:10,1,10,TAM 25,19,17,Chase Edmonds right end for 7 yards (tackle by Andre Smith),0.610,1.010
4,10:31,2,3,TAM 32,19,17,Chase Edmonds left guard for 15 yards (tackle by Jessie Bates),1.010,2.060
4,9:53,1,10,TAM 47,19,17,Rachaad White left tackle for 6 yards (tackle by Clark Phillips),2.060,2.330
4,9:16,2,4,ATL 47,19,17,Rachaad White left tackle for 10 yards (tackle by Richie Grant and Andre Smith),2.330,3.120
4,8:36,1,10,ATL 37,19,17,Baker Mayfield pass complete short right to Chris Godwin for 6 yards (tackle by AJ Terrell and DeAundre Alford),3.120,3.380
4,7:56,2,4,ATL 31,19,17,Rachaad White left guard for 5 yards (tackle by Albert Huggins and Jessie Bates),3.380,3.840
4,7:13,1,10,ATL 26,19,17,Baker Mayfield pass incomplete deep right intended for Cade Otton,3.840,3.300
4,7:07,2,10,ATL 26,19,17,Rachaad White left tackle for 6 yards (tackle by Jessie Bates and DeMarcco Hellams),3.300,3.400
4,6:22,3,4,ATL 20,19,17,"Baker Mayfield pass incomplete deep right intended for Mike Evans TAM challenged the pass completion ruling, and the play was upheld.",3.400,2.200
4,6:14,4,4,ATL 20,22,17,Chase McLaughlin 38 yard field goal good,2.200,3.000
4,6:10,,,TAM 35,22,17,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
4,6:10,1,10,ATL 25,22,17,Desmond Ridder pass complete deep right to Drake London for 45 yards (tackle by Carlton Davis),0.610,3.580
4,5:28,1,10,TAM 30,22,17,Tyler Allgeier right tackle for 9 yards (tackle by Logan Hall and Lavonte David),3.580,4.250
4,4:45,2,1,TAM 21,22,17,Tyler Allgeier left tackle for 9 yards (tackle by Lavonte David and Kaevon Merriweather),4.250,4.780
4,4:09,1,10,TAM 12,22,17,Tyler Allgeier left end for 6 yards (tackle by Lavonte David and Logan Hall),4.780,5.080
4,3:30,2,5,TAM 6,22,23,"Desmond Ridder left end for 6 yards, touchdown",5.080,7.000
4,3:23,,,TAM 2,22,25,Two Point Attempt: Desmond Ridder pass complete to to Drake London for no gain,1.000,1.000
4,3:23,,,ATL 35,22,25,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,3:23,1,10,TAM 25,22,25,Baker Mayfield pass complete short middle to Chris Godwin for 7 yards (tackle by Andre Smith),0.610,1.010
4,3:00,2,3,TAM 32,22,25,Rachaad White left tackle for 4 yards (tackle by Lorenzo Carter and Ta'Quon Graham),1.010,1.330
4,2:34,1,10,TAM 36,22,25,Rachaad White left guard for 9 yards (tackle by Kaden Elliss),1.330,2.010
4,2:13,2,1,TAM 45,22,25,Baker Mayfield pass incomplete deep right intended for Chris Godwin (defended by Clark Phillips),2.010,1.290
4,2:07,3,1,TAM 45,22,25,Rachaad White left tackle for no gain (tackle by Calais Campbell),1.290,-0.390
4,2:00,4,1,TAM 45,22,25,"Rachaad White left guard for 3 yards. Rachaad White fumbles (forced by Andre Smith), recovered by Rachaad White at TB-48 (tackle by Andre Smith)",-0.390,2.130
4,1:33,,,,,,Timeout #1 by Atlanta Falcons,,
4,1:33,1,10,TAM 48,22,25,Baker Mayfield pass incomplete deep right intended for Mike Evans (defended by Jessie Bates),2.130,1.580
4,1:28,2,10,TAM 48,22,25,"Baker Mayfield pass incomplete deep right intended for Mike Evans. Penalty on Clark Phillips: Defensive Holding, 5 yards (accepted) (no play)",1.580,2.460
4,1:24,1,10,ATL 47,22,25,Baker Mayfield pass incomplete deep left intended for Mike Evans,2.460,1.910
4,1:19,2,10,ATL 47,22,25,Baker Mayfield pass incomplete short right intended for Chris Godwin,1.910,1.220
4,1:16,3,10,ATL 47,22,25,Baker Mayfield pass complete deep right to Chris Godwin for 32 yards (tackle by Clark Phillips),1.220,4.580
4,0:49,1,10,ATL 15,22,25,Rachaad White left tackle for 4 yards (tackle by Albert Huggins and Kaden Elliss),4.580,4.640
4,0:36,2,6,ATL 11,28,25,"Baker Mayfield pass complete short left to Cade Otton for 11 yards, touchdown. Penalty on Richie Grant: Defensive Holding, 5 yards (declined)",4.640,7.000
4,0:31,,,ATL 15,29,25,Chase McLaughlin kicks extra point good,0.000,0.000
4,0:31,,,TAM 35,29,25,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
4,0:31,1,10,ATL 25,29,25,Desmond Ridder pass complete short middle to Jonnu Smith for 9 yards (tackle by YaYa Diaby),0.610,1.280
4,0:25,,,,,,Timeout #2 by Atlanta Falcons,,
4,0:25,2,1,ATL 34,29,25,Desmond Ridder pass complete deep left to Drake London for 16 yards (tackle by Zyon McCollum),1.280,2.260
4,0:20,,,,,,Timeout #3 by Atlanta Falcons,,
4,0:20,1,10,TAM 50,29,25,Desmond Ridder pass incomplete deep left intended for Kyle Pitts,2.260,1.710
4,0:16,2,10,TAM 50,29,25,Desmond Ridder pass complete short middle to Kyle Pitts for 19 yards (tackle by Christian Izien),1.710,3.510
4,0:05,1,10,TAM 31,29,25,Desmond Ridder spiked the ball,3.510,2.970
4,0:04,2,10,TAM 31,29,25,Desmond Ridder pass complete deep middle to Drake London for 28 yards (tackle by Christian Izien),2.970,1.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
