Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kendrick Bourne,NWE,8,7,77,2,5,55,7.9,22,3.1,7.8,0,,1,12.5,0,146.4
Jakobi Meyers,NWE,9,6,40,0,3,36,6.0,4,0.7,5.2,0,,1,11.1,0,76.2
Rhamondre Stevenson,NWE,4,4,33,0,2,-1,-0.3,34,8.5,-0.3,0,,0,0.0,0,101.0
Brandon Bolden,NWE,6,4,27,0,1,12,3.0,15,3.8,5.5,0,,1,16.7,0,76.4
Damien Harris,NWE,1,1,7,0,0,6,6.0,1,1.0,6.0,0,,0,0.0,0,95.8
Hunter Henry,NWE,4,1,30,0,1,23,23.0,7,7.0,14.3,0,,1,25.0,1,18.7
Nelson Agholor,NWE,2,1,18,0,1,0,0.0,18,18.0,17.0,0,,0,0.0,1,41.7
Jakob Johnson,NWE,1,0,0,0,,0,,0,,1.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dawson Knox,BUF,5,5,89,2,4,73,14.6,16,3.2,14.6,0,,0,0.0,0,158.3
Stefon Diggs,BUF,4,3,60,0,1,49,16.3,11,3.7,12.0,0,,0,0.0,0,116.7
Isaiah McKenzie,BUF,3,3,45,0,2,15,5.0,30,10.0,5.0,0,,0,0.0,0,118.7
Devin Singletary,BUF,4,3,13,0,1,-4,-1.3,17,5.7,-1.5,0,,0,0.0,0,78.1
Gabriel Davis,BUF,3,2,41,1,2,36,18.0,5,2.5,14.0,1,2.0,1,33.3,0,149.3
Emmanuel Sanders,BUF,3,2,36,1,1,36,18.0,0,0.0,15.0,0,,0,0.0,0,147.2
Reggie Gilliam,BUF,1,1,4,0,,1,1.0,3,3.0,1.0,0,,0,0.0,0,83.3
Tommy Doyle,BUF,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
Cole Beasley,BUF,1,1,19,0,1,11,11.0,8,8.0,11.0,0,,0,0.0,0,118.7
