Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
J.C. Jackson,NWE,0,6,5,83.3%,98,19.6,16.3,0,118.7,12.7,77,21,0,0,0,0.0,0,6,0,0.0%
Joejuan Williams,NWE,0,5,4,80.0%,72,18.0,14.4,1,158.3,12.6,57,15,0,0,0,0.0,0,5,0,0.0%
Myles Bryant,NWE,0,4,3,75.0%,40,13.3,10.0,1,145.8,11.5,37,3,3,0,0,0.0,0,2,1,33.3%
Kyle Dugger,NWE,0,3,3,100.0%,31,10.3,10.3,1,149.3,6.7,20,11,0,0,0,0.0,0,4,0,0.0%
Adrian Phillips,NWE,0,4,3,75.0%,23,7.7,5.8,1,128.1,5.0,14,9,0,0,0,0.0,0,6,0,0.0%
Devin McCourty,NWE,0,3,3,100.0%,42,14.0,14.0,0,118.7,3.7,11,31,0,0,0,0.0,0,8,1,11.1%
Ja'Whaun Bentley,NWE,0,3,2,66.7%,33,16.5,11.0,0,103.5,8.0,26,7,1,0,0,0.0,0,2,0,0.0%
Kyle Van Noy,NWE,0,1,1,100.0%,1,1.0,1.0,1,118.7,1.0,1,0,2,1,0,0.0,1,3,0,0.0%
Christian Barmore,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,1,33.3%
Matt Judon,NWE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Dont'a Hightower,NWE,0,1,0,0.0%,,,0.0,,39.6,9.0,,,2,0,0,0.0,0,3,0,0.0%
Daniel Ekuale,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Tremaine Edmunds,BUF,0,5,5,100.0%,35,7.0,7.0,0,95.8,2.4,12,23,1,1,1,0.0,2,8,0,0.0%
Matt Milano,BUF,0,7,5,71.4%,32,6.4,4.6,0,80.7,2.6,8,24,2,0,1,0.0,1,5,0,0.0%
Taron Johnson,BUF,0,7,5,71.4%,80,16.0,11.4,0,109.2,8.4,51,29,0,0,0,0.0,0,5,0,0.0%
Levi Wallace,BUF,1,6,4,66.7%,29,7.3,4.8,0,38.2,14.0,27,2,1,0,0,0.0,0,5,0,0.0%
Cameron Lewis,BUF,0,4,2,50.0%,7,3.5,1.8,1,95.8,3.8,7,0,1,1,0,0.0,1,3,0,0.0%
Micah Hyde,BUF,1,3,2,66.7%,8,4.0,2.7,1,70.1,13.7,7,1,1,0,0,0.0,0,2,0,0.0%
Dane Jackson,BUF,0,3,2,66.7%,73,36.5,24.3,0,109.7,16.0,44,29,0,0,0,0.0,0,3,0,0.0%
Jaquan Johnson,BUF,0,2,2,100.0%,9,4.5,4.5,0,85.4,4.5,9,0,0,0,0,0.0,0,6,0,0.0%
A.J. Klein,BUF,0,3,2,66.7%,24,12.0,8.0,0,91.0,10.3,6,18,0,0,0,0.0,0,4,0,0.0%
Boogie Basham,BUF,0,1,1,100.0%,18,18.0,18.0,0,118.7,0.0,0,18,0,1,0,1.0,2,3,0,0.0%
Siran Neal,BUF,0,1,1,100.0%,2,2.0,2.0,0,79.2,2.0,2,0,0,0,0,0.0,0,3,0,0.0%
Jerry Hughes,BUF,0,0,0,,,,,,,,,,0,2,0,1.0,3,1,0,0.0%
Star Lotulelei,BUF,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Harrison Phillips,BUF,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Jordan Poyer,BUF,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Gregory Rousseau,BUF,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
A.J. Epenesa,BUF,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,1,0,0,0.0,0,0,1,100.0%
Damar Hamlin,BUF,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,1,0,0.0%
Mario Addison,BUF,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
