Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,10:01,1,3,ATL 3,14,13,"Drew Brees pass complete short left to Michael Thomas for 3 yards, touchdown",6.510,7.000
2,10:01,,,ATL 3,14,14,Wil Lutz kicks extra point good,0.000,0.000
2,10:01,,,NOR 35,14,14,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
2,9:55,1,10,ATL 25,14,14,Matt Ryan pass complete short right to Tevin Coleman for 7 yards (tackle by Roman Harper),0.610,1.010
2,9:15,2,3,ATL 32,14,14,Matt Ryan pass incomplete short left intended for Julio Jones,1.010,0.300
2,9:11,3,3,ATL 32,14,14,Matt Ryan middle for 4 yards (tackle by James Laurinaitis),0.300,1.330
2,8:36,1,10,ATL 36,14,14,Devonta Freeman left tackle for 36 yards (tackle by Jairus Byrd),1.330,3.710
2,8:18,1,10,NOR 28,14,14,Devonta Freeman left tackle for 5 yards (tackle by Nick Fairley),3.710,3.840
2,7:42,2,5,NOR 23,14,14,Matt Ryan pass incomplete short left intended for Mohamed Sanu,3.840,3.140
2,7:36,3,5,NOR 23,14,14,Matt Ryan pass complete short left to Mohamed Sanu for 6 yards (tackle by Sterling Moore),3.140,4.440
2,6:56,1,10,NOR 17,14,14,Devonta Freeman right end for -1 yards (tackle by Paul Kruger),4.440,3.720
2,6:14,2,11,NOR 18,14,14,Matt Ryan pass complete short left to Mohamed Sanu for 16 yards (tackle by Craig Robertson and Jairus Byrd),3.720,6.740
2,5:39,1,2,NOR 2,14,14,Matt Ryan pass incomplete short right intended for Julio Jones,6.740,5.720
2,5:34,2,2,NOR 2,20,14,"Tevin Coleman left guard for 2 yards, touchdown",5.720,7.000
2,5:34,,,NOR 2,21,14,Matt Bryant kicks extra point good,0.000,0.000
2,5:34,,,ATL 35,21,14,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
2,5:31,1,10,NOR 25,21,14,Drew Brees pass incomplete short left intended for Brandin Cooks,0.610,0.060
2,5:25,2,10,NOR 25,21,14,Tim Hightower right tackle for 11 yards (tackle by Dwight Freeney),0.060,1.330
2,4:54,1,10,NOR 36,21,14,Tim Hightower left tackle for 5 yards (tackle by Sean Weatherspoon),1.330,1.470
2,4:25,2,5,NOR 41,21,14,Drew Brees pass complete short left to Brandon Coleman for 9 yards (tackle by Kemal Ishmael),1.470,2.260
2,3:53,1,10,,21,14,Tommylee Lewis left end for 1 yard (tackle by Desmond Trufant),2.260,1.850
2,3:18,2,9,ATL 49,21,14,Drew Brees pass complete short left to Travaris Cadet for -5 yards (tackle by Sean Weatherspoon),1.850,0.500
2,2:35,3,14,NOR 46,21,14,Drew Brees pass complete short middle to Tommylee Lewis for 8 yards (tackle by Deion Jones),0.500,0.200
2,2:00,4,6,ATL 46,21,14,"Thomas Morstead punts 34 yards. Penalty on Austin Hooper: Offensive Holding, 6 yards",0.200,0.380
2,1:51,1,10,ATL 6,21,14,Matt Ryan pass complete short right to Devonta Freeman for 5 yards (tackle by Stephone Anthony),-0.380,-0.420
2,1:47,2,5,ATL 11,21,14,Matt Ryan pass complete short right to Devonta Freeman for 3 yards (tackle by Craig Robertson),-0.420,-0.480
2,1:41,3,2,ATL 14,21,14,"Matt Ryan pass incomplete deep left intended for Taylor Gabriel. Penalty on Ken Crawley: Defensive Pass Interference, 25 yards (no play)",-0.480,1.530
2,1:36,1,10,ATL 39,21,14,Matt Ryan pass complete deep middle to Justin Hardy for 22 yards (tackle by Jairus Byrd),1.530,2.980
2,1:16,1,10,NOR 39,21,14,Matt Ryan pass complete short right to Taylor Gabriel for 14 yards (tackle by Ken Crawley),2.980,3.910
2,0:54,1,10,NOR 25,21,14,Matt Ryan pass complete short right to Tevin Coleman for 6 yards (tackle by Craig Robertson),3.910,3.910
2,0:47,1,10,NOR 25,21,14,Timeout #1 by New Orleans Saints,3.910,4.200
2,0:47,2,4,NOR 19,21,14,Matt Ryan pass complete short right to Jacob Tamme for 15 yards (tackle by Jairus Byrd),4.200,4.200
2,0:35,2,4,NOR 19,21,14,Timeout #2 by New Orleans Saints,4.200,6.280
2,0:35,1,4,NOR 4,21,14,Matt Ryan pass incomplete short left intended for Julio Jones,6.280,5.340
2,0:31,2,4,NOR 4,27,14,"Matt Ryan pass complete short middle to Justin Hardy for 4 yards, touchdown",5.340,7.000
2,0:31,,,NOR 4,28,14,Matt Bryant kicks extra point good,0.000,0.000
2,0:31,,,ATL 35,28,14,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
2,0:28,1,10,NOR 25,28,14,Drew Brees pass incomplete short right intended for Tommylee Lewis,0.610,0.060
2,0:26,2,10,NOR 25,28,14,Drew Brees pass incomplete deep middle intended for Coby Fleener,0.060,-0.620
2,0:22,3,10,NOR 25,28,14,Drew Brees pass complete deep middle to Coby Fleener for 32 yards (tackle by Ricardo Allen),-0.620,-0.620
2,0:17,3,10,NOR 25,28,14,Timeout #3 by New Orleans Saints,-0.620,2.720
2,0:17,1,10,ATL 43,28,14,Drew Brees pass incomplete deep left intended for Brandin Cooks,2.720,2.180
2,0:10,2,10,ATL 43,28,14,Drew Brees pass incomplete short right intended for Coby Fleener,2.180,1.490
2,0:06,3,10,ATL 43,28,14,Drew Brees pass complete short right to Brandin Cooks for 4 yards,1.490,0.660
2,0:03,4,6,ATL 39,28,17,Wil Lutz 57 yard field goal good,0.660,3.000
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,28,17,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,ATL 25,28,17,Matt Ryan pass complete short right to Devonta Freeman for 26 yards (tackle by Craig Robertson),0.610,2.320
3,14:18,1,10,NOR 49,28,17,Matt Ryan pass incomplete short middle intended for Julio Jones (defended by Ken Crawley),2.320,1.780
3,14:12,2,10,NOR 49,28,17,Devonta Freeman right tackle for 1 yard (tackle by Cameron Jordan and Craig Robertson),1.780,1.220
3,13:29,3,9,NOR 48,28,17,Matt Ryan pass complete short left to Devonta Freeman for 8 yards (tackle by Vonn Bell),1.220,0.590
3,12:51,4,1,NOR 40,28,17,Matt Ryan pass complete short right to Tevin Coleman for 34 yards (tackle by Jairus Byrd),0.590,5.830
3,12:08,1,6,NOR 6,34,17,"Tevin Coleman left end for 6 yards, touchdown",5.830,7.000
3,12:08,,,NOR 6,35,17,"Matt Bryant kicks extra point good. Penalty on Paul Kruger: Face Mask (15 Yards), 15 yards",0.000,0.000
3,12:08,,,NOR 6,35,17,"Matthew Bosher kicks off 50 yards, touchback",0.000,-0.610
3,12:03,1,10,NOR 25,35,17,Drew Brees pass incomplete short right intended for Michael Thomas,0.610,0.060
3,11:59,2,10,NOR 25,35,17,Mark Ingram right guard for 3 yards (tackle by Kemal Ishmael),0.060,0.060
3,11:25,2,10,NOR 25,35,17,Timeout #1 by New Orleans Saints,0.060,-0.230
3,11:25,3,7,NOR 28,35,17,Drew Brees pass complete deep left to Michael Thomas for 25 yards (tackle by Brian Poole),-0.230,2.460
3,10:53,1,10,ATL 47,35,17,Mark Ingram left guard for 3 yards (tackle by Jonathan Babineaux),2.460,2.320
3,10:14,2,7,ATL 44,35,17,Drew Brees pass complete deep left to Travaris Cadet for 25 yards (tackle by Sean Weatherspoon),2.320,4.310
3,9:39,1,10,ATL 19,35,17,Drew Brees pass complete short left to Brandon Coleman for 11 yards (tackle by Kemal Ishmael and Robert Alford),4.310,5.370
3,8:53,1,8,ATL 8,35,17,Drew Brees pass complete short right to Michael Thomas for 6 yards (tackle by Ricardo Allen),5.370,5.720
3,8:19,2,2,ATL 2,35,17,Drew Brees pass complete middle to Mark Ingram for -1 yards (tackle by Vic Beasley),5.720,4.720
3,7:43,3,3,ATL 3,35,23,"John Kuhn left guard for 3 yards, touchdown",4.720,7.000
3,7:43,3,,ATL 3,35,25,"Two Point Attempt: Mark Ingram left end, conversion succeeds",4.720,1.000
3,7:43,,,NOR 35,35,25,"Wil Lutz kicks off 56 yards, returned by Eric Weems for 12 yards (tackle by Nathan Stupar)",0.000,-0.340
3,7:32,1,10,ATL 21,35,25,Devonta Freeman left guard for 21 yards (tackle by Stephone Anthony),0.340,1.730
3,7:07,1,10,ATL 42,35,25,Devonta Freeman left tackle for 3 yards (tackle by Nathan Stupar),1.730,1.590
3,6:42,2,7,ATL 45,35,25,Matt Ryan pass complete deep middle to Taylor Gabriel for 19 yards (tackle by James Laurinaitis),1.590,3.180
3,6:12,1,10,NOR 36,35,25,Matt Ryan pass incomplete short right intended for Aldrick Robinson,3.180,2.640
3,6:06,2,10,NOR 36,35,25,Matt Ryan pass complete deep right to Julio Jones for 16 yards (tackle by Ken Crawley),2.640,4.240
3,5:38,1,10,NOR 20,35,25,Tevin Coleman left end for 9 yards (tackle by James Laurinaitis),4.240,5.260
3,5:16,2,1,NOR 11,35,25,Tevin Coleman left tackle for 2 yards (tackle by Cameron Jordan and Craig Robertson),5.260,5.140
3,4:50,1,9,NOR 9,35,25,Devonta Freeman right guard for 3 yards (tackle by Kasim Edebali),5.140,4.950
3,3:49,2,6,NOR 6,35,25,Matt Ryan right end for 3 yards (tackle by Craig Robertson),4.950,4.720
3,3:09,3,3,NOR 3,35,25,Matt Ryan pass incomplete short right intended for Jacob Tamme,4.720,3.040
3,3:03,4,3,NOR 3,38,25,Matt Bryant 21 yard field goal good,3.040,3.000
3,3:03,,,ATL 35,38,25,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
3,2:58,1,10,NOR 25,38,25,Mark Ingram left guard for 2 yards (tackle by Vic Beasley),0.610,0.330
3,2:25,2,8,NOR 27,38,25,Drew Brees pass complete short left to Tommylee Lewis for 9 yards (tackle by Robert Alford),0.330,1.330
3,1:56,1,10,NOR 36,38,25,Drew Brees pass complete short left to Michael Thomas for 13 yards (tackle by Robert Alford),1.330,2.190
3,1:20,1,10,NOR 49,38,25,Drew Brees sacked by Desmond Trufant for -8 yards,2.190,0.570
3,0:46,2,18,NOR 41,38,25,"Mark Ingram left tackle for 7 yards (tackle by Ricardo Allen). Penalty on Coby Fleener: Offensive Holding, 10 yards",0.570,0.160
3,0:39,2,21,NOR 38,38,25,Drew Brees pass complete short middle to Brandon Coleman for 7 yards (tackle by Robert Alford),0.160,0.430
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,14,NOR 45,38,25,Drew Brees pass complete short left to Mark Ingram for 18 yards (tackle by Ricardo Allen),0.430,3.120
4,14:23,1,10,ATL 37,38,25,Drew Brees pass complete deep left to Tommylee Lewis for 26 yards (tackle by Sean Weatherspoon),3.120,4.840
4,13:51,1,10,ATL 11,44,25,"Drew Brees pass incomplete short right intended for Michael Thomas is intercepted by Deion Jones at ATL-10 and returned for 90 yards, touchdown",4.840,-7.000
4,13:37,,,NOR 11,45,25,Matt Bryant kicks extra point good,0.000,0.000
4,13:37,,,ATL 35,45,25,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.610
4,13:37,1,10,NOR 25,45,25,Drew Brees pass complete short left to Michael Thomas for 12 yards (tackle by Robert Alford),0.610,1.400
4,13:09,1,10,NOR 37,45,25,Mark Ingram left guard for 2 yards (tackle by Jonathan Babineaux),1.400,1.130
4,12:36,2,8,NOR 39,45,25,Drew Brees pass complete short left to Coby Fleener for 9 yards (tackle by C.J. Goodwin),1.130,2.130
4,12:01,1,10,NOR 48,45,25,Drew Brees pass complete deep middle to Coby Fleener for 36 yards (tackle by Ricardo Allen),2.130,4.510
4,11:54,1,10,ATL 16,45,25,Mark Ingram right tackle for 6 yards (tackle by Brian Poole),4.510,4.970
4,11:00,2,4,ATL 10,45,25,Mark Ingram right guard for 5 yards (tackle by Kemal Ishmael and Brian Poole),4.970,6.060
4,10:04,1,5,ATL 5,45,31,"Drew Brees pass complete short left to Mark Ingram for 5 yards, touchdown",6.060,7.000
4,10:04,,,ATL 5,45,32,Wil Lutz kicks extra point good,0.000,0.000
4,10:04,,,NOR 35,45,32,"Wil Lutz kicks off 65 yards, touchback",0.000,-0.610
4,10:00,1,10,ATL 25,45,32,Tevin Coleman right tackle for 2 yards (tackle by Nick Fairley and Craig Robertson),0.610,0.330
4,9:23,2,8,ATL 27,45,32,Matt Ryan pass incomplete deep left intended for Julio Jones (defended by Sterling Moore),0.330,-0.360
4,9:16,3,8,ATL 27,45,32,Matt Ryan right end for 18 yards (tackle by Vonn Bell),-0.360,1.930
4,7:58,1,10,ATL 45,45,32,Tevin Coleman right tackle for 2 yards (tackle by Roman Harper),1.930,1.650
4,7:49,2,8,ATL 47,45,32,Matt Ryan pass incomplete deep left intended for Taylor Gabriel (defended by Ken Crawley),1.650,0.960
4,7:41,3,8,ATL 47,45,32,Matt Ryan sacked by Nick Fairley for -8 yards,0.960,-0.780
4,7:09,4,16,ATL 39,45,32,"Matthew Bosher punts 47 yards, fair catch by Jairus Byrd",-0.780,0.280
4,7:01,1,10,NOR 14,45,32,Drew Brees pass complete short right to Michael Thomas for 9 yards (tackle by Robert Alford),-0.280,0.550
4,6:30,2,1,NOR 23,45,32,Drew Brees pass incomplete short right intended for Mark Ingram (defended by Robert Alford),0.550,-0.320
4,6:24,3,1,NOR 23,45,32,Drew Brees pass complete short right to Travaris Cadet for 3 yards (tackle by Keanu Neal),-0.320,0.670
4,5:55,1,10,NOR 26,45,32,Drew Brees pass incomplete short middle intended for Brandon Coleman,0.670,0.130
4,5:51,2,10,NOR 26,45,32,Drew Brees pass complete deep middle to Coby Fleener for 24 yards (tackle by C.J. Goodwin),0.130,2.260
4,5:31,1,10,,45,32,Drew Brees pass incomplete short middle intended for Brandin Cooks,2.260,1.710
4,5:18,2,10,,45,32,Drew Brees pass complete short middle to Brandon Coleman for 11 yards (tackle by Robert Alford),1.710,2.980
4,4:53,1,10,ATL 39,45,32,Drew Brees pass incomplete short left intended for Coby Fleener (defended by Deion Jones),2.980,2.440
4,4:49,2,10,ATL 39,45,32,Drew Brees pass complete short right to Travaris Cadet for 6 yards (tackle by Deion Jones),2.440,2.540
4,4:42,3,4,ATL 33,45,32,Drew Brees pass complete short left to Michael Thomas for 3 yards (tackle by Deion Jones),2.540,1.520
4,4:16,4,1,ATL 30,45,32,Drew Brees right guard for 2 yards (tackle by Vic Beasley),1.520,3.710
4,3:45,1,10,ATL 28,45,32,Drew Brees sacked by Dwight Freeney for -9 yards,3.710,3.710
4,3:38,1,10,ATL 28,45,32,Timeout #2 by New Orleans Saints,3.710,1.950
4,3:38,2,19,ATL 37,45,32,Drew Brees pass complete short left to Travaris Cadet for -2 yards (tackle by Brian Poole),1.950,1.020
4,3:03,3,21,ATL 39,45,32,Drew Brees pass incomplete short left intended for Michael Thomas,1.020,0.660
4,2:59,4,21,ATL 39,45,32,Drew Brees right guard for 7 yards (tackle by Deion Jones),0.660,-1.070
4,2:51,1,10,ATL 32,45,32,Devonta Freeman left end for 16 yards (tackle by Nick Fairley),1.070,2.130
4,2:00,1,10,ATL 48,45,32,Devonta Freeman right tackle for 48 yards (tackle by Sterling Moore),2.130,6.280
4,1:48,1,4,NOR 4,45,32,Devonta Freeman left guard for -1 yards (tackle by Nick Fairley),6.280,5.150
4,1:02,2,5,NOR 5,45,32,Matt Ryan kneels for -1 yards,5.150,4.040
4,0:20,3,6,NOR 6,45,32,Matt Ryan kneels for -1 yards,4.040,2.970
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
