Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Matt Kalil,T,55,100%,0,0%,9,32%
John Sullivan,C,55,100%,0,0%,3,11%
Phil Loadholt,T,55,100%,0,0%,3,11%
Christian Ponder,QB,55,100%,0,0%,0,0%
Charlie Johnson,G,55,100%,0,0%,0,0%
Kyle Rudolph,TE,46,84%,0,0%,0,0%
Adrian Peterson,RB,45,82%,0,0%,0,0%
Michael Jenkins,WR,42,76%,0,0%,0,0%
Brandon Fusco,G,39,71%,0,0%,3,11%
Jerome Simpson,WR,39,71%,0,0%,0,0%
Jarius Wright,WR,27,49%,0,0%,0,0%
Jerome Felton,FB,27,49%,0,0%,0,0%
Geoff Schwartz,G,16,29%,0,0%,3,11%
Stephen Burton,WR,12,22%,0,0%,1,4%
Devin Aromashodu,WR,11,20%,0,0%,0,0%
Toby Gerhart,RB,10,18%,0,0%,0,0%
Rhett Ellison,TE,8,15%,0,0%,22,79%
John Carlson,TE,8,15%,0,0%,0,0%
Harrison Smith,FS,0,0%,82,100%,11,39%
A.J. Jefferson,CB,0,0%,82,100%,9,32%
Chad Greenway,LB,0,0%,82,100%,6,21%
Antoine Winfield,CB,0,0%,82,100%,5,18%
Jared Allen,DE,0,0%,80,98%,6,21%
Brian Robison,DE,0,0%,74,90%,6,21%
Jasper Brinkley,LB,0,0%,65,79%,6,21%
Josh Robinson,CB,0,0%,59,72%,10,36%
Kevin Williams,DT,0,0%,59,72%,6,21%
Jamarca Sanford,FS,0,0%,55,67%,9,32%
Erin Henderson,LB,0,0%,40,49%,0,0%
Letroy Guion,DT,0,0%,32,39%,6,21%
Everson Griffen,DE,0,0%,30,37%,7,25%
Mistral Raymond,SS,0,0%,27,33%,8,29%
Fred Evans,DT,0,0%,27,33%,3,11%
Christian Ballard,DT,0,0%,26,32%,11,39%
Andrew Sendejo,FS,0,0%,0,0%,19,68%
Robert Blanton,SS,0,0%,0,0%,19,68%
Larry Dean,LB,0,0%,0,0%,19,68%
Tyrone McKenzie,LB,0,0%,0,0%,19,68%
Marvin Mitchell,LB,0,0%,0,0%,19,68%
Marcus Sherels,CB,0,0%,0,0%,18,64%
Matt Asiata,RB,0,0%,0,0%,11,39%
Joe Berger,C,0,0%,0,0%,9,32%
Chris Kluwe,P,0,0%,0,0%,8,29%
Cullen Loeffler,LS,0,0%,0,0%,8,29%
Blair Walsh,K,0,0%,0,0%,6,21%
