Player,Pos
Aaron Rodgers,QB
Alex Green,RB
Randall Cobb,WR
James Jones,WR
Jordy Nelson,WR
Jermichael Finley,TE
Marshall Newhouse,LT
Evan Dietrich-Smith,LG
Jeff Saturday,C
Josh Sitton,RG
T.J. Lang,RT
Ryan Pickett,LDE
B.J. Raji,NT
Jerel Worthy,RDE
Erik Walden,LOLB
Brad Jones,MLB
A.J. Hawk,BLB
Dezman Moses,ROLB
Tramon Williams,LCB
Casey Hayward,RCB
Morgan Burnett,SS
M.D. Jennings,FS
