Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
2,10:31,1,10,CHI 39,21,7,Chad Hutchinson pass complete to Desmond Clark for 5 yards (tackle by Nick Barnett),1.530,1.660
2,9:50,2,5,CHI 44,21,7,Chad Hutchinson sacked by Mark Roman for -12 yards,1.660,-0.630
2,9:18,3,17,CHI 32,21,7,Chad Hutchinson pass incomplete intended for Thomas Jones,-0.630,-1.240
2,9:14,4,17,CHI 32,21,7,"Brad Maynard punts 38 yards, returned by Antonio Chatman for -1 yards (tackle by Joe Odom)",-1.240,-0.870
2,9:05,1,10,GNB 29,21,7,Nick Luchey left guard for 4 yards (tackle by Michael Haynes),0.870,0.870
2,8:28,2,6,GNB 33,21,7,Craig Nall pass complete to Bubba Franks for 12 yards (tackle by Michael Green),0.870,1.930
2,7:44,1,10,GNB 45,21,7,Craig Nall pass complete to Ben Steele for 27 yards (tackle by Todd Johnson),1.930,3.710
2,7:02,1,10,CHI 28,21,7,Nick Luchey left guard for 3 yards (tackle by Marcus Reese and Hunter Hillenmeyer),3.710,3.570
2,6:21,2,7,CHI 25,27,7,"Craig Nall pass complete to Javon Walker for 25 yards, touchdown",3.570,7.000
2,,,,CHI 2,28,7,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,GNB 30,28,7,"Ryan Longwell kicks off 59 yards, returned by Bernard Berrian for 15 yards (tackle by Corey Williams)",0.000,0.670
2,6:09,1,10,CHI 26,28,7,Thomas Jones right end for 14 yards (tackle by Darren Sharper),0.670,1.600
2,5:40,1,10,CHI 40,28,7,Thomas Jones right guard for 9 yards (tackle by Mark Roman),1.600,2.270
2,5:01,2,1,CHI 49,28,7,Thomas Jones left tackle for 2 yards (tackle by Nick Barnett),2.270,2.320
2,4:26,1,10,GNB 49,28,7,Chad Hutchinson pass complete to Jason McKie for 8 yards (tackle by Nick Barnett),2.320,2.860
2,4:02,2,2,GNB 41,28,7,Thomas Jones left end for -5 yards (tackle by Ahmad Carroll),2.860,1.490
2,3:17,3,7,GNB 46,28,7,Chad Hutchinson pass incomplete intended for Bobby Wade,1.490,0.200
2,3:12,4,7,GNB 46,28,7,"Brad Maynard punts 33 yards, fair catch by Antonio Chatman",0.200,0.320
2,3:06,1,10,GNB 13,28,7,Tony Fisher left tackle for 6 yards (tackle by Israel Idonije),-0.320,0.030
2,2:25,2,4,GNB 19,28,7,Tony Fisher right tackle for 3 yards (tackle by Lance Briggs and Alex Brown),0.030,-0.350
2,2:14,,,,28,7,Timeout #1 by Chicago Bears,0.000,-0.350
2,2:14,3,1,GNB 22,28,7,Nick Luchey right guard for no gain (tackle by Todd Johnson),-0.350,-1.900
2,2:00,4,1,GNB 22,28,7,Bryan Barker punts 36 yards,-1.900,-1.730
2,1:51,1,10,CHI 42,28,7,Chad Hutchinson pass complete to Thomas Jones for no gain,1.730,1.190
2,1:32,2,10,CHI 42,28,7,Chad Hutchinson sacked by Cletidus Hunt for -6 yards,1.190,-0.290
2,1:24,,,,28,7,Timeout #2 by Chicago Bears,0.000,-0.290
2,1:24,3,16,CHI 36,28,7,Chad Hutchinson sacked by Cullen Jenkins for -4 yards,-0.290,-1.240
2,1:17,,,,28,7,Timeout #3 by Green Bay Packers,0.000,-1.240
2,1:17,4,20,CHI 32,28,7,"Brad Maynard punts 43 yards, returned by Antonio Chatman for 2 yards (tackle by Nathan Vasher)",-1.240,-0.740
2,1:08,1,10,GNB 27,28,7,Craig Nall pass incomplete intended for Antonio Chatman (defended by Tommie Harris),0.740,0.200
2,1:04,2,10,GNB 27,28,7,Tony Fisher left tackle for no gain (tackle by Ian Scott),0.200,-0.490
2,0:56,,,,28,7,Timeout #3 by Chicago Bears,0.000,-0.490
2,0:56,3,10,GNB 27,28,7,Craig Nall right end for 9 yards (tackle by Ian Scott),-0.490,-0.980
2,0:09,4,1,GNB 36,28,7,"Bryan Barker punts 37 yards, returned by R.W. McQuarters for 11 yards (tackle by Michael Hawthorne)",-0.980,1.330
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,28,7,"Paul Edinger kicks off 68 yards, returned by Andrae Thurman for 28 yards (tackle by Jason McKie)",0.000,0.940
3,14:53,1,10,GNB 30,28,7,Craig Nall pass incomplete intended for Donald Driver (defended by R.W. McQuarters),0.940,0.390
3,14:47,2,10,GNB 30,28,7,Tony Fisher left end for 9 yards (tackle by Todd Johnson),0.390,0.890
3,14:06,3,1,GNB 39,28,7,Tony Fisher left tackle for 2 yards (tackle by Todd Johnson),0.890,1.660
3,13:23,1,10,GNB 41,28,7,Craig Nall pass incomplete intended for Donald Driver,1.660,1.120
3,13:17,2,10,GNB 41,28,7,Tony Fisher left end for -4 yards (tackle by Todd Johnson),1.120,-0.100
3,12:31,3,14,GNB 37,28,7,Craig Nall pass complete to Tony Fisher for -2 yards (tackle by Jerry Azumah),-0.100,-1.040
3,12:02,4,16,GNB 35,28,7,Bryan Barker punts 43 yards,-1.040,-0.410
3,11:48,1,10,CHI 22,28,7,"Penalty on Olin Kreutz: False Start, 5 yards (no play)",0.410,-0.120
3,11:48,1,15,CHI 17,28,7,Thomas Jones right guard for 7 yards (tackle by Kabeer Gbaja-Biamila),-0.120,0.140
3,11:14,2,8,CHI 24,28,7,Thomas Jones right end for -3 yards (tackle by Na'il Diggs),0.140,-0.960
3,10:35,3,11,CHI 21,28,7,Chad Hutchinson pass complete to David Terrell for 10 yards (tackle by Al Harris),-0.960,-1.310
3,9:47,4,1,CHI 31,28,7,"Brad Maynard punts 28 yards. Penalty on GNB: Defensive 12 On-field, 5 yards (no play)",-1.310,1.330
3,9:39,1,10,CHI 36,28,7,Chad Hutchinson pass complete to David Terrell for 19 yards (tackle by Mark Roman),1.330,2.590
3,9:02,1,10,GNB 45,28,7,Thomas Jones right guard for 2 yards (tackle by Corey Williams and Kenny Peterson),2.590,2.310
3,8:26,2,8,GNB 43,28,7,Chad Hutchinson pass incomplete intended for Desmond Clark,2.310,1.620
3,8:20,3,8,GNB 43,28,7,Thomas Jones right guard for 5 yards (tackle by Cletidus Hunt),1.620,0.720
3,7:38,4,3,GNB 38,28,7,Chad Hutchinson pass complete to Bernard Berrian for 17 yards (tackle by Ahmad Carroll),0.720,4.170
3,7:01,1,10,GNB 21,28,7,"Chad Hutchinson pass incomplete intended for Bernard Berrian. Penalty on Marc Colombo: Illegal Formation (Offsetting), Penalty on Joey Thomas: Defensive Pass Interference (Offsetting) (no play)",4.170,4.170
3,6:55,1,10,GNB 21,28,7,Thomas Jones left guard for 18 yards (tackle by Darren Sharper),4.170,6.510
3,6:26,1,3,GNB 3,28,7,Thomas Jones right guard for 2 yards (tackle by Darren Sharper),6.510,5.910
3,5:52,2,1,GNB 1,28,13,"Thomas Jones left guard for 1 yard, touchdown",5.910,7.000
3,,,,GNB 2,28,14,Paul Edinger kicks extra point good,0.000,0.000
3,,,,CHI 30,28,14,"Paul Edinger kicks off 58 yards, returned by Andrae Thurman for 16 yards (tackle by Joe Odom)",0.000,0.810
3,5:41,1,10,GNB 28,28,14,Tony Fisher right guard for -2 yards (tackle by Charles Tillman). Penalty on Javon Walker: Illegal Motion (Declined),0.810,-0.010
3,5:21,2,12,GNB 26,28,14,Craig Nall pass complete to Javon Walker for 14 yards (tackle by R.W. McQuarters),-0.010,1.600
3,4:42,1,10,GNB 40,28,14,Tony Fisher right end for 1 yard (tackle by Alex Brown and Hunter Hillenmeyer),1.600,1.190
3,3:57,2,9,GNB 41,28,14,"Penalty on Kevin Barry: False Start, 5 yards (no play)",1.190,0.510
3,3:36,2,14,GNB 36,28,14,Craig Nall pass complete to Javon Walker for 43 yards (tackle by Charles Tillman),0.510,4.170
3,3:01,1,10,CHI 21,28,14,Tony Fisher right end for 3 yards (tackle by Jerry Azumah and Israel Idonije),4.170,4.040
3,2:22,2,7,CHI 18,28,14,Craig Nall pass incomplete intended for Donald Driver,4.040,3.310
3,2:16,3,7,CHI 18,28,14,Craig Nall pass complete to Antonio Chatman for 12 yards (tackle by Nathan Vasher),3.310,5.830
3,1:35,1,6,CHI 6,28,14,Tony Fisher left guard for 4 yards (tackle by Michael Haynes),5.830,5.720
3,0:54,2,2,CHI 2,28,14,Craig Nall pass incomplete intended for Ben Steele (defended by Lance Briggs),5.720,4.950
3,0:49,3,2,CHI 2,28,14,Craig Nall pass incomplete intended for Antonio Chatman (defended by Nathan Vasher),4.950,3.250
3,0:45,4,2,CHI 2,31,14,Ryan Longwell 20 yard field goal good,3.250,3.000
3,,,,GNB 30,31,14,"Ryan Longwell kicks off 69 yards, returned by Jerry Azumah for 25 yards (tackle by Ben Steele). Penalty on Adrian Peterson: Offensive Holding, 9 yards",0.000,-0.380
3,0:32,1,10,CHI 9,31,14,Chad Hutchinson pass complete to Bernard Berrian for 6 yards (tackle by Na'il Diggs),-0.380,-0.280
Quarter,Time,Down,ToGo,Location,GNB,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,CHI 15,31,14,Thomas Jones left end for 5 yards (tackle by Nick Barnett),-0.280,0.280
4,14:21,1,10,CHI 20,31,14,Thomas Jones left tackle for 2 yards (tackle by Kenny Peterson),0.280,0.000
4,13:47,2,8,CHI 22,31,14,Chad Hutchinson pass complete to Bobby Wade for 1 yard (tackle by Al Harris),0.000,-0.560
4,13:02,3,7,CHI 23,31,14,Chad Hutchinson pass complete to Bobby Wade for 12 yards (tackle by Darren Sharper),-0.560,1.270
4,12:29,1,10,CHI 35,31,14,Chad Hutchinson pass complete to Bobby Wade for 7 yards (tackle by Nick Barnett),1.270,1.670
4,11:51,2,3,CHI 42,31,14,Chad Hutchinson pass complete to Thomas Jones for -7 yards (tackle by Na'il Diggs),1.670,0.040
4,11:11,3,10,CHI 35,31,14,Chad Hutchinson pass incomplete intended for Bobby Wade (defended by Cletidus Hunt),0.040,-1.040
4,11:03,4,10,CHI 35,31,14,"Brad Maynard pass incomplete intended for Adrian Peterson. Penalty on GNB: Defensive Pass Interference, 10 yards (no play)",-1.040,1.930
4,10:57,1,10,CHI 45,31,14,Thomas Jones left end for 9 yards (tackle by Na'il Diggs),1.930,2.600
4,10:18,2,1,GNB 46,31,14,Chad Hutchinson pass complete to Jason McKie for 2 yards (tackle by Al Harris),2.600,2.650
4,9:44,1,10,GNB 44,31,14,Thomas Jones left tackle for no gain (tackle by Steve Josue),2.650,2.110
4,9:07,2,10,GNB 44,31,14,"Chad Hutchinson pass complete to Thomas Jones for 5 yards (tackle by Cullen Jenkins). Penalty on Terrence Metcalf: Illegal Use of Hands, 10 yards (no play)",2.110,0.760
4,8:43,2,20,CHI 46,31,14,Chad Hutchinson pass incomplete intended for Desmond Clark,0.760,0.100
4,8:40,3,20,CHI 46,31,14,Chad Hutchinson pass complete to Desmond Clark for 7 yards (tackle by Michael Hawthorne),0.100,0.130
4,7:53,4,13,GNB 47,31,14,Chad Hutchinson sacked by Kabeer Gbaja-Biamila for -3 yards,0.130,-2.260
4,7:48,1,10,CHI 50,31,14,Tony Fisher right guard for 10 yards (tackle by Todd Johnson),2.260,2.920
4,6:59,1,10,CHI 40,31,14,Tony Fisher right tackle for 3 yards (tackle by Lance Briggs),2.920,2.780
4,6:16,2,7,CHI 37,31,14,Tony Fisher right tackle for 4 yards (tackle by Marcus Reese),2.780,2.610
4,5:33,3,3,CHI 33,31,14,Tony Fisher right tackle for 4 yards (tackle by Bobby Gray),2.610,3.640
4,4:48,1,10,CHI 29,31,14,Tony Fisher left tackle for -2 yards (tackle by Bobby Gray),3.640,2.830
4,4:43,,,,31,14,Timeout #1 by Chicago Bears,0.000,2.830
4,4:43,2,12,CHI 31,31,14,Tony Fisher right guard for -2 yards (tackle by Bobby Gray),2.830,1.880
4,3:59,3,14,CHI 33,31,14,Tony Fisher right end for 1 yard (tackle by Hunter Hillenmeyer and Todd Johnson),1.880,1.240
4,3:53,,,,31,14,Timeout #2 by Chicago Bears,0.000,1.240
4,3:53,4,13,CHI 32,31,14,"Bryan Barker punts 32 yards, touchback",1.240,-0.280
4,3:44,1,10,CHI 20,31,14,Chad Hutchinson pass complete to Dustin Lyman for 8 yards (tackle by Steve Josue),0.280,0.810
4,3:19,2,2,CHI 28,31,14,Chad Hutchinson pass incomplete intended for Desmond Clark,0.810,0.100
4,3:17,3,2,CHI 28,31,14,Chad Hutchinson pass complete to Desmond Clark for 8 yards (tackle by Steve Josue),0.100,1.330
4,2:55,1,10,CHI 36,31,14,"Chad Hutchinson sacked by Kabeer Gbaja-Biamila for 0 yards. Chad Hutchinson fumbles (forced by Kabeer Gbaja-Biamila), recovered by Steve Edwards at CHI-31",1.330,0.120
4,2:26,2,15,CHI 31,31,14,--,0.120,0.790
4,2:26,2,10,CHI 36,31,14,Chad Hutchinson pass complete to Bobby Wade for 7 yards (tackle by Joey Thomas),0.790,1.030
4,2:03,3,3,CHI 43,31,14,Chad Hutchinson pass complete to David Terrell for 7 yards (tackle by Michael Hawthorne),1.030,2.260
4,1:59,1,10,CHI 50,31,14,Thomas Jones right guard for 6 yards (tackle by Colin Cole),2.260,2.520
4,1:46,2,4,GNB 44,31,14,Chad Hutchinson sacked by Kabeer Gbaja-Biamila for -7 yards,2.520,0.890
4,1:28,3,11,CHI 49,31,14,"Penalty on Marc Colombo: False Start, 5 yards (no play)",0.890,0.230
4,1:26,3,16,CHI 44,31,14,Chad Hutchinson pass incomplete intended for Bobby Wade,0.230,-0.460
4,1:23,4,16,CHI 44,31,14,--,-0.460,-3.250
4,1:17,1,10,CHI 35,31,14,J.T. O'Sullivan kneels for -1 yards,3.250,2.570
4,0:37,2,11,CHI 36,31,14,J.T. O'Sullivan kneels for -1 yards,2.570,1.750
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
