#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 20,3,1:26,-1,Punt
2,1,10:29,ARI 30,4,1:46,23,Fumble
3,1,6:17,ARI 20,3,1:51,4,Punt
4,1,1:43,ARI 18,3,1:28,9,Punt
5,2,11:16,ARI 20,5,2:37,42,Punt
6,2,5:43,ARI 41,3,0:53,1,Punt
7,2,0:27,ARI 20,3,0:22,4,Punt
8,3,11:57,ARI 8,14,7:41,77,Interception
9,3,3:21,ARI 44,4,2:17,23,Interception
10,4,13:30,,6,2:14,26,Field Goal
11,4,6:03,ARI 20,5,1:59,31,Punt
12,4,3:12,TAM 13,1,0:06,13,Touchdown
13,4,1:56,TAM 38,5,0:27,29,Field Goal
14,4,0:48,TAM 42,2,0:48,-2,End of Game
