Player,Pos
Eli Manning,QB
Rashad Jennings,RB
Sterling Shepard,WR
Victor Cruz,WR
Odell Beckham Jr.,WR
Larry Donnell,TE
Ereck Flowers,LT
Justin Pugh,LG
Weston Richburg,C
John Jerry,RG
Marshall Newhouse,RT
Jason Pierre-Paul,LDE
Damon Harrison,LDT
Johnathan Hankins,RDT
Olivier Vernon,RDE
Devon Kennard,SLB
Kelvin Sheppard,MLB
Jonathan Casillas,WLB
Dominique Rodgers-Cromartie,LCB
Jackrabbit Jenkins,RCB
Landon Collins,SS
Darian Thompson,FS
