0,1
Game Info,Game Info
Won Toss,Bills (deferred)
Roof,outdoors
Surface,astroplay
Duration,3:10
Attendance,56721
Weather,"58 degrees, relative humidity 36%, wind 12 mph, wind chill 0"
Vegas Line,Buffalo Bills -1.5
Over/Under,45.0 (under)
