Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
J.R. Sweezy,G,72,100%,0,0%,5,17%
Donovan Smith,T,72,100%,0,0%,5,17%
Demar Dotson,T,72,100%,0,0%,5,17%
Jameis Winston,QB,72,100%,0,0%,0,0%
Ali Marpet,C,72,100%,0,0%,0,0%
Mike Evans,WR,63,88%,0,0%,0,0%
Adam Humphries,WR,52,72%,0,0%,0,0%
DeSean Jackson,WR,52,72%,0,0%,0,0%
O.J. Howard,TE,51,71%,0,0%,5,17%
Doug Martin,RB,43,60%,0,0%,0,0%
Evan Dietrich-Smith,G,38,53%,0,0%,5,17%
Cameron Brate,TE,38,53%,0,0%,0,0%
Kevin Pamphile,G,34,47%,0,0%,5,17%
Charles Sims,RB,24,33%,0,0%,0,0%
Chris Godwin,WR,22,31%,0,0%,17,59%
Luke Stocker,TE,8,11%,0,0%,12,41%
Peyton Barber,RB,3,4%,0,0%,17,59%
Jacquizz Rodgers,RB,2,3%,0,0%,9,31%
Bernard Reedy,WR,2,3%,0,0%,9,31%
Justin Evans,SS,0,0%,68,100%,7,24%
Kwon Alexander,LB,0,0%,68,100%,7,24%
Lavonte David,LB,0,0%,67,99%,7,24%
Brent Grimes,CB,0,0%,67,99%,0,0%
Gerald McCoy,DT,0,0%,66,97%,6,21%
Robert McClain,CB,0,0%,65,96%,6,21%
Kendell Beckwith,LB,0,0%,53,78%,9,31%
Robert Ayers,DE,0,0%,52,76%,6,21%
Chris Conte,SS,0,0%,39,57%,5,17%
Vernon Hargreaves III,CB,0,0%,36,53%,8,28%
William Gholston,DE,0,0%,35,51%,7,24%
Noah Spence,DE,0,0%,35,51%,0,0%
Chris Baker,DT,0,0%,30,44%,2,7%
T.J. Ward,FS,0,0%,24,35%,7,24%
Clinton McDonald,DT,0,0%,20,29%,6,21%
Will Clarke,DE,0,0%,14,21%,16,55%
Keith Tandy,FS,0,0%,5,7%,18,62%
Ryan Smith,CB,0,0%,2,3%,24,83%
Adarius Taylor,LB,0,0%,2,3%,17,59%
Devante Bond,LB,0,0%,0,0%,17,59%
Cameron Lynch,LB,0,0%,0,0%,17,59%
Patrick Murray,K,0,0%,0,0%,11,38%
Garrison Sanborn,LS,0,0%,0,0%,7,24%
Bryan Anger,P,0,0%,0,0%,7,24%
Leonard Wester,T,0,0%,0,0%,5,17%
Javien Elliott,CB,0,0%,0,0%,2,7%
