#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,KAN 32,4,2:33,21,Punt
2,1,7:46,KAN 26,3,1:32,8,Punt
3,1,5:16,KAN 23,8,3:49,77,Touchdown
4,2,8:48,KAN 25,6,3:29,75,Touchdown
5,2,3:07,KAN 39,4,1:53,61,Touchdown
6,2,0:38,KAN 41,5,0:31,59,Touchdown
7,3,12:05,KAN 24,10,5:09,48,Missed FG
8,3,6:41,ARI 40,5,2:48,40,Touchdown
9,3,1:02,KAN 20,3,1:14,7,Punt
10,4,12:50,KAN 31,9,4:53,69,Touchdown
11,4,6:18,KAN 6,3,2:19,5,Punt
12,4,3:25,KAN 20,5,3:25,14,End of Game
