0,1
Game Info,Game Info
Won Toss,Colts
Roof,outdoors
Surface,a_turf
Duration,3:06
Attendance,70319
Weather,"56 degrees, relative humidity 78%, wind 15 mph, wind chill 0"
Vegas Line,Indianapolis Colts -2.5
Over/Under,45.0 (under)
