Quarter,Time,Down,ToGo,Location,IND,BUF,Detail,EPB,EPA
1,0:09,1,10,IND 48,0,0,Timeout #2 by Buffalo Bills,2.390,1.440
1,0:09,2,13,BUF 49,0,6,"Tyrod Taylor pass complete deep right to Percy Harvin for 51 yards, touchdown",1.440,7.000
1,0:09,,,IND 49,0,7,Dan Carpenter kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,IND,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,,,,BUF 35,0,7,"Jordan Gay kicks off 66 yards, returned by Donte Moncrief for 5 yards (tackle by Chris Hogan)",0.000,-0.380
2,14:56,1,10,IND 4,0,7,Andrew Luck pass complete short left to Donte Moncrief for 6 yards (tackle by Ronald Darby),-0.380,-0.340
2,14:16,2,4,IND 10,0,7,Andrew Luck pass incomplete deep right intended for T.Y. Hilton (defended by Stephon Gilmore),-0.340,-0.720
2,14:11,3,4,IND 10,0,7,Andrew Luck pass complete short right to Andre Johnson for 9 yards (tackle by Ronald Darby),-0.720,0.150
2,13:51,1,10,IND 19,0,7,Andrew Luck pass complete short right to Dwayne Allen for 3 yards (tackle by Ronald Darby and Aaron Williams),0.150,0.070
2,13:07,2,7,IND 22,0,7,Andrew Luck sacked by Nigel Bradham and Corbin Bryant for -3 yards,0.070,0.070
2,12:24,2,7,IND 22,0,7,Timeout #1 by Indianapolis Colts,0.070,-1.070
2,12:24,3,10,IND 19,0,7,"Andrew Luck left guard for 12 yards (tackle by Preston Brown). Penalty on Anthony Castonzo: Offensive Holding, 9 yards (no play)",-1.070,-2.470
2,11:53,3,19,IND 10,0,7,Andrew Luck pass complete short right to T.Y. Hilton for 8 yards (tackle by Nigel Bradham),-2.470,-2.240
2,11:19,4,11,IND 18,0,7,"Pat McAfee punts 48 yards, out of bounds",-2.240,-1.200
2,11:11,1,10,BUF 34,0,7,"Tyrod Taylor pass complete deep middle to Charles Clay for 27 yards (tackle by Darius Butler). Charles Clay fumbles (forced by Darius Butler), recovered by Charles Clay at IND-39",1.200,2.980
2,10:33,1,10,IND 39,0,7,LeSean McCoy right tackle for 8 yards (tackle by Darius Butler),2.980,3.520
2,9:57,2,2,IND 31,0,7,LeSean McCoy middle for 4 yards (tackle by D'Qwell Jackson),3.520,3.780
2,9:23,1,10,IND 27,0,7,Anthony Dixon right tackle for -4 yards (tackle by Erik Walden and Darius Butler),3.780,2.690
2,8:42,2,14,IND 31,0,7,Tyrod Taylor pass incomplete short left intended for LeSean McCoy (defended by Jonathan Newsome),2.690,2.020
2,8:38,3,14,IND 31,0,7,Tyrod Taylor left end for 8 yards (tackle by Jerrell Freeman),2.020,1.950
2,7:53,4,6,IND 23,0,10,Dan Carpenter 41 yard field goal good,1.950,3.000
2,7:53,,,BUF 35,0,10,"Jordan Gay kicks off 70 yards, returned by Tyler Varga for 30 yards (tackle by Mario Butler)",0.000,-0.610
2,7:42,1,10,IND 25,0,10,Frank Gore right guard for no gain (tackle by Preston Brown),0.610,0.060
2,6:57,2,10,IND 25,0,10,"Penalty on Jerry Hughes: Defensive Offside, 5 yards (no play)",0.060,0.740
2,6:35,2,5,IND 30,0,10,Andrew Luck pass complete short middle to T.Y. Hilton for 6 yards (tackle by Aaron Williams),0.740,1.330
2,6:06,1,10,IND 36,0,10,Josh Robinson right guard for 2 yards (tackle by Nigel Bradham and Aaron Williams),1.330,1.060
2,5:32,2,8,IND 38,0,10,"Andrew Luck pass complete short left to Andre Johnson for 17 yards (tackle by Stephon Gilmore). Penalty on Nigel Bradham: Defensive Holding (Offsetting), Penalty on Jack Mewhort: Illegal Formation (Offsetting) (no play)",1.060,1.060
2,5:04,2,8,IND 38,0,10,Andrew Luck pass incomplete short left intended for Donte Moncrief (defended by Stephon Gilmore),1.060,0.370
2,4:58,3,8,IND 38,0,10,Andrew Luck pass complete short left to Donte Moncrief for 15 yards (tackle by Bacarri Rambo),0.370,2.460
2,4:17,1,10,BUF 47,0,10,Frank Gore right guard for 9 yards (tackle by Preston Brown),2.460,3.130
2,3:37,2,1,BUF 38,0,10,Frank Gore left guard for 4 yards (tackle by Corbin Bryant),3.130,3.310
2,2:57,1,10,BUF 34,0,10,Andrew Luck pass incomplete short middle intended for T.Y. Hilton (defended by Stephon Gilmore),3.310,2.770
2,2:53,2,10,BUF 34,0,10,Andrew Luck pass incomplete short left intended for Andre Johnson,2.770,2.080
2,2:50,3,10,BUF 34,0,10,Andrew Luck pass incomplete short right intended for Donte Moncrief,2.080,1.060
2,2:47,4,10,BUF 34,0,10,Adam Vinatieri 52 yard field goal no good,1.060,-1.730
2,2:42,1,10,BUF 42,0,10,Tyrod Taylor pass complete short right to Percy Harvin for 8 yards (tackle by Erik Walden and Darius Butler),1.730,2.270
2,2:00,2,2,,0,10,Tyrod Taylor right end for -2 yards (tackle by Henry Anderson),2.270,1.290
2,1:19,3,4,BUF 48,0,10,Tyrod Taylor right tackle for 31 yards (tackle by Dwight Lowery),1.290,4.170
2,1:09,1,10,IND 21,0,10,"LeSean McCoy middle for 4 yards (tackle by Jerrell Freeman). Penalty on Eric Wood: Offensive Holding, 10 yards (no play)",4.170,3.510
2,1:03,1,20,IND 31,0,10,Tyrod Taylor left end for 5 yards (tackle by Henry Anderson and Darius Butler),3.510,2.950
2,0:26,2,15,IND 26,0,16,"Karlos Williams middle for 26 yards, touchdown",2.950,7.000
2,0:26,,,IND 26,0,17,Dan Carpenter kicks extra point good,0.000,0.000
2,0:26,,,BUF 35,0,17,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
2,0:20,1,10,IND 20,0,17,Andrew Luck kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,IND,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,0,17,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,BUF 20,0,17,Tyrod Taylor pass complete short left to LeSean McCoy for 22 yards (tackle by Dwight Lowery),0.280,1.730
3,14:30,1,10,BUF 42,0,17,"Tyrod Taylor pass complete short right to Charles Clay for 11 yards (tackle by Henry Anderson). Penalty on Erik Walden: Roughing the Passer, 15 yards",1.730,3.450
3,14:04,1,10,IND 32,0,17,Tyrod Taylor pass complete short right to Percy Harvin for 3 yards (tackle by Jalil Brown),3.450,3.310
3,13:27,2,7,IND 29,0,17,LeSean McCoy left guard for -1 yards (tackle by D'Qwell Jackson),3.310,2.480
3,12:45,3,8,IND 30,0,17,Tyrod Taylor pass complete short right to Robert Woods for 12 yards (tackle by Darius Butler),2.480,4.370
3,12:09,1,10,IND 18,0,17,LeSean McCoy middle for 6 yards (tackle by Henry Anderson),4.370,4.810
3,11:36,2,4,IND 12,0,17,"LeSean McCoy right guard for 7 yards. Penalty on Matthew Mulligan: Offensive Holding, 10 yards",4.810,4.250
3,11:32,2,7,IND 15,0,17,Karlos Williams right guard for 5 yards (tackle by Dwight Lowery and Jerrell Freeman),4.250,4.510
3,10:50,3,2,IND 10,0,17,Anthony Dixon left guard for 4 yards (tackle by Jerrell Freeman),4.510,5.830
3,10:14,1,6,IND 6,0,17,LeSean McCoy right end for 5 yards (tackle by Dwight Lowery),5.830,5.910
3,9:38,2,1,IND 1,0,23,"Anthony Dixon right guard for 1 yard, touchdown",5.910,7.000
3,9:38,,,IND 1,0,24,Dan Carpenter kicks extra point good,0.000,0.000
3,9:38,,,BUF 35,0,24,"Jordan Gay kicks off 68 yards, returned by Tyler Varga for 23 yards (tackle by Anthony Dixon). Penalty on Ron Brooks: Unnecessary Roughness, 15 yards",0.000,-1.270
3,9:28,1,10,IND 35,0,24,Frank Gore left tackle for 4 yards (tackle by Corbin Bryant),1.270,1.260
3,9:03,2,6,IND 39,0,24,Andrew Luck pass incomplete short left intended for Andre Johnson,1.260,0.560
3,9:00,3,6,IND 39,0,24,Andrew Luck pass complete short right to Andre Johnson for 7 yards (tackle by Aaron Williams and Nickell Robey-Coleman),0.560,1.990
3,8:26,1,10,IND 46,0,24,Andrew Luck pass complete short left to Donte Moncrief for 7 yards (tackle by Stephon Gilmore),1.990,2.400
3,7:47,2,3,BUF 47,0,24,Tyler Varga left guard for 2 yards (tackle by Stefan Charles and Preston Brown),2.400,1.950
3,7:21,3,1,BUF 45,0,24,Andrew Luck middle for 1 yard (tackle by Stefan Charles and Preston Brown),1.950,2.650
3,6:47,1,10,BUF 44,0,24,Frank Gore right guard for 1 yard (tackle by Nigel Bradham and Nickell Robey-Coleman),2.650,2.250
3,6:12,2,9,BUF 43,0,24,Andrew Luck pass complete short left to Andre Johnson for 5 yards (tackle by Nickell Robey-Coleman),2.250,2.210
3,5:40,3,4,BUF 38,0,24,Andrew Luck pass complete short right to Donte Moncrief for 6 yards (tackle by Nickell Robey-Coleman),2.210,3.450
3,5:11,1,10,BUF 32,0,24,Andrew Luck pass complete short middle to Donte Moncrief for 10 yards (tackle by Stephon Gilmore). Penalty on Ronald Darby: Illegal Use of Hands (Declined),3.450,4.110
3,4:41,1,10,BUF 22,0,24,Josh Robinson left end for 7 yards (tackle by Stephon Gilmore),4.110,4.650
3,4:02,2,3,BUF 15,0,24,Josh Robinson left guard for 1 yard (tackle by Jerry Hughes and Bacarri Rambo),4.650,4.150
3,3:25,3,2,BUF 14,0,24,Andrew Luck pass complete short right to T.Y. Hilton for 5 yards (tackle by Nickell Robey-Coleman),4.150,5.140
3,2:52,1,9,BUF 9,0,24,Andrew Luck pass complete short left to Andre Johnson for 3 yards (tackle by Stephon Gilmore),5.140,4.950
3,2:10,2,6,BUF 6,0,24,"Josh Robinson left tackle for -20 yards (tackle by Nigel Bradham). Josh Robinson fumbles (forced by Nigel Bradham), ball out of bounds at BUF-26. Penalty on Jerry Hughes: Face Mask (15 Yards), 3 yards (no play)",4.950,6.510
3,1:46,1,3,BUF 3,0,24,Andrew Luck pass incomplete short right intended for T.Y. Hilton,6.510,5.530
3,1:41,2,3,BUF 3,0,24,Josh Robinson left guard for 1 yard (tackle by Corbin Bryant and Preston Brown),5.530,4.950
3,1:01,3,2,BUF 2,0,24,Andrew Luck pass incomplete short right intended for Dwayne Allen (defended by Preston Brown),4.950,4.950
3,0:57,3,2,BUF 2,0,24,Timeout #1 by Indianapolis Colts,4.950,3.250
3,0:57,4,2,BUF 2,6,24,"Andrew Luck pass complete short middle to Donte Moncrief for 2 yards, touchdown",3.250,7.000
3,0:57,4,,BUF 2,8,24,"Two Point Attempt: Andrew Luck pass complete to Coby Fleener, conversion succeeds",3.250,1.000
3,0:57,,,IND 35,8,24,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
3,0:54,1,10,BUF 20,8,24,LeSean McCoy right tackle for 1 yard (tackle by D'Qwell Jackson),0.280,-0.130
3,0:22,2,9,BUF 21,8,24,"LeSean McCoy left tackle for 2 yards (tackle by Erik Walden and Dwight Lowery). Penalty on Cordy Glenn: Offensive Holding, 10 yards (no play)",-0.130,-1.440
Quarter,Time,Down,ToGo,Location,IND,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,19,BUF 11,8,24,Tyrod Taylor pass complete short left to Charles Clay for no gain,-1.440,-2.470
4,14:13,3,19,BUF 11,8,24,"Tyrod Taylor for 8 yards. Tyrod Taylor fumbles, recovered by Tyrod Taylor at BUF-6",-2.470,-2.490
4,13:33,4,17,BUF 13,8,24,"Colton Schmidt punts 58 yards, muffed catch by Phillip Dorsett, recovered by Phillip Dorsett and returned for 1 yard (tackle by Ron Brooks)",-2.490,-0.610
4,13:25,1,10,IND 25,8,24,Andrew Luck pass complete short right to Frank Gore for -2 yards (tackle by Nigel Bradham and Kyle Williams),0.610,-0.210
4,12:44,2,12,IND 23,8,24,Andrew Luck pass complete short right to Frank Gore for 2 yards (tackle by Nigel Bradham and Ronald Darby),-0.210,-0.620
4,12:04,3,10,IND 25,8,24,Andrew Luck sacked by Nickell Robey-Coleman for 0 yards,-0.620,-1.700
4,11:27,4,10,IND 25,8,24,"Pat McAfee punts 46 yards, fair catch by Marcus Thigpen. Penalty on Anthony Dixon: Running Into the Kicker (Declined)",-1.700,-0.870
4,11:21,1,10,BUF 29,8,24,"LeSean McCoy right tackle for 1 yard (tackle by Trent Cole and Jerrell Freeman). Penalty on Cordy Glenn: Offensive Holding, 10 yards (no play)",0.870,0.110
4,10:52,1,20,BUF 19,8,24,Tyrod Taylor pass incomplete deep right intended for Sammy Watkins (defended by Vontae Davis),0.110,-1.080
4,10:44,2,20,BUF 19,8,24,Karlos Williams middle for 14 yards (tackle by Darius Butler and Dwight Lowery),-1.080,0.170
4,10:01,3,6,BUF 33,8,24,Tyrod Taylor pass incomplete short middle intended for Sammy Watkins (defended by Clayton Geathers),0.170,-1.180
4,10:01,4,6,BUF 33,8,24,"Penalty on Colton Schmidt: Delay of Game, 5 yards (no play)",-1.180,-1.500
4,9:56,4,11,BUF 28,8,24,"Colton Schmidt punts 48 yards, muffed catch by Phillip Dorsett, recovered by Randell Johnson and returned for no gain",-1.500,3.840
4,9:44,1,10,IND 26,8,24,LeSean McCoy middle for 2 yards (tackle by Henry Anderson and D'Qwell Jackson),3.840,3.570
4,9:07,2,8,IND 24,8,24,LeSean McCoy right guard for -3 yards (tackle by Henry Anderson),3.570,3.570
4,8:24,2,8,IND 24,8,24,Timeout #1 by Buffalo Bills,3.570,2.480
4,8:24,3,11,IND 27,8,24,Tyrod Taylor pass incomplete deep right intended for Sammy Watkins,2.480,1.670
4,8:19,4,11,IND 27,8,27,Dan Carpenter 45 yard field goal good,1.670,3.000
4,8:19,,,BUF 35,8,27,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
4,8:14,1,10,IND 20,8,27,Andrew Luck pass incomplete short right intended for Dwayne Allen,0.280,-0.270
4,8:08,2,10,IND 20,8,27,Andrew Luck pass incomplete short middle intended for Dwayne Allen,-0.270,-0.960
4,8:03,3,10,IND 20,8,27,Andrew Luck pass complete short middle to Phillip Dorsett for 16 yards (tackle by Bacarri Rambo),-0.960,1.330
4,7:40,1,10,IND 36,8,27,Andrew Luck pass complete deep right to Phillip Dorsett for 29 yards (tackle by Stephon Gilmore),1.330,3.250
4,7:14,1,10,BUF 35,8,27,Andrew Luck pass complete short right to Tyler Varga for 18 yards (tackle by Jerry Hughes),3.250,4.440
4,6:41,1,10,BUF 17,8,27,Andrew Luck middle for 11 yards (tackle by Jerry Hughes),4.440,5.830
4,6:08,1,6,BUF 6,8,27,Andrew Luck pass incomplete short right intended for Andre Johnson (defended by Stephon Gilmore),5.830,4.950
4,6:04,2,6,BUF 6,8,27,Andrew Luck pass incomplete short left intended for Donte Moncrief (defended by Mario Butler),4.950,4.040
4,6:00,3,6,BUF 6,14,27,"Andrew Luck pass complete short left to Dwayne Allen for 6 yards, touchdown",4.040,7.000
4,6:00,3,,BUF 6,14,27,"Two Point Attempt: Andrew Luck pass incomplete intended for Andre Johnson, conversion fails",4.040,-1.000
4,6:00,,,IND 35,14,27,Pat McAfee kicks off 45 yards,0.000,-0.280
4,5:55,1,10,BUF 20,14,27,LeSean McCoy right end for no gain (tackle by Mike Adams and D'Qwell Jackson),0.280,-0.270
4,5:13,2,10,BUF 20,14,27,Karlos Williams middle for 6 yards (tackle by D'Qwell Jackson and Zach Kerr),-0.270,-0.270
4,5:06,2,10,BUF 20,14,27,Timeout #2 by Indianapolis Colts,-0.270,-0.160
4,5:06,3,4,BUF 26,14,27,LeSean McCoy middle for 16 yards (tackle by Jalil Brown),-0.160,1.730
4,4:18,1,10,BUF 42,14,27,Karlos Williams middle for 5 yards (tackle by Zach Kerr and D'Qwell Jackson),1.730,1.860
4,3:35,2,5,BUF 47,14,27,Karlos Williams right tackle for -1 yards (tackle by Erik Walden and Henry Anderson),1.860,1.860
4,3:29,2,5,BUF 47,14,27,Timeout #3 by Indianapolis Colts,1.860,1.030
4,3:29,3,6,BUF 46,14,27,LeSean McCoy left guard for 1 yard (tackle by Jerrell Freeman and D'Qwell Jackson),1.030,-0.260
4,2:43,4,5,BUF 47,14,27,"Colton Schmidt punts 53 yards, touchback",-0.260,-0.280
4,2:36,1,10,IND 20,14,27,Andrew Luck pass complete short right to Coby Fleener for 5 yards (tackle by Nigel Bradham),0.280,0.410
4,2:29,2,5,IND 25,14,27,"Andrew Luck left guard for 9 yards (tackle by Nigel Bradham and Preston Brown). Penalty on Preston Brown: Unnecessary Roughness, 15 yards",0.410,2.190
4,2:18,1,10,IND 49,14,27,Andrew Luck pass incomplete deep right intended for Phillip Dorsett,2.190,1.650
4,2:13,2,10,IND 49,14,27,Andrew Luck pass incomplete deep left intended for Andre Johnson,1.650,0.960
4,2:07,3,10,IND 49,14,27,Andrew Luck pass incomplete short right intended for Andre Johnson,0.960,0.960
4,2:04,3,10,IND 49,14,27,Timeout #2 by Buffalo Bills,0.960,-0.130
4,2:03,4,10,IND 49,14,27,Andrew Luck pass incomplete deep right intended for Andre Johnson is intercepted by Aaron Williams at BUF-31 and returned for 26 yards,-0.130,-2.720
4,1:52,1,10,IND 43,14,27,Tyrod Taylor kneels for -2 yards,2.720,1.910
4,1:12,2,12,IND 45,14,27,Tyrod Taylor kneels for -1 yards,1.910,1.090
4,0:32,3,13,IND 46,14,27,Tyrod Taylor kneels for -1 yards,1.090,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
