Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
1,8:27,3,15,TAM 47,0,7,Drew Brees pass incomplete short middle intended for Mark Ingram (defended by Jason Pierre-Paul),0.890,0.130
1,8:23,4,15,TAM 47,0,7,"Thomas Morstead punts 47 yards, touchback.",0.130,-0.280
1,8:14,1,10,TAM 20,0,7,Peyton Barber up the middle for 4 yards (tackle by Demario Davis and Sheldon Rankins),0.280,0.270
1,7:32,2,6,TAM 24,0,7,Jameis Winston pass incomplete short left intended for Cameron Brate (defended by Demario Davis),0.270,-0.430
1,7:25,3,6,TAM 24,0,7,"Jameis Winston pass incomplete short left intended for Chris Godwin. Penalty on Eli Apple: Defensive Pass Interference, 9 yards (no play)",-0.430,1.140
1,7:21,1,10,TAM 33,0,7,Jameis Winston pass incomplete deep right intended for Chris Godwin,1.140,0.590
1,7:16,2,10,TAM 33,0,7,Peyton Barber up the middle for 2 yards (tackle by Demario Davis),0.590,0.170
1,6:30,3,8,TAM 35,0,7,Jameis Winston pass complete short right to Adam Humphries for 15 yards (tackle by Marcus Williams),0.170,2.260
1,5:52,1,10,TAM 50,0,7,Peyton Barber right tackle for 5 yards (tackle by Alex Anzalone),2.260,2.390
1,5:18,2,5,NOR 45,0,7,Peyton Barber left end for -3 yards (tackle by A.J. Klein),2.390,1.290
1,4:36,3,8,NOR 48,0,7,Jameis Winston pass incomplete deep middle intended for Adam Humphries,1.290,0.070
1,4:31,4,8,NOR 48,0,7,"Bryan Anger punts 37 yards, fair catch by Tommylee Lewis at NO-11",0.070,0.370
1,4:25,1,10,NOR 11,0,7,Alvin Kamara right tackle for no gain (tackle by Kevin Minter),-0.370,-0.780
1,3:43,2,10,NOR 11,0,7,Alvin Kamara right tackle for -7 yards (tackle by Carl Nassib),-0.780,-2.240
1,2:54,3,17,NOR 4,0,7,"Penalty on NOR: Delay of Game, 2 yards (no play)",-2.240,-2.470
1,2:38,3,19,NOR 2,0,7,Drew Brees pass complete short left to Keith Kirkwood for 13 yards (tackle by Andrew Adams),-2.470,-2.440
1,1:57,4,6,NOR 15,0,7,"Thomas Morstead punts 60 yards, returned by Adam Humphries for 10 yards (tackle by Chris Banjo). Penalty on Cameron Lynch: Illegal Block Above the Waist, 10 yards",-2.440,-0.610
1,1:43,1,10,TAM 25,0,7,Peyton Barber left end for 1 yard (tackle by Marcus Davenport),0.610,0.200
1,1:03,2,9,TAM 26,0,7,Jameis Winston pass complete short right to Adam Humphries for 11 yards (tackle by P.J. Williams),0.200,1.400
1,0:23,1,10,TAM 37,0,7,Jameis Winston pass complete short middle to Antony Auclair for 12 yards (tackle by Eli Apple),1.400,2.190
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,TAM 49,0,7,Peyton Barber up the middle for 2 yards (tackle by A.J. Klein and Marcus Davenport),2.190,1.920
2,14:27,2,8,NOR 49,0,7,Jacquizz Rodgers up the middle for 9 yards (tackle by Vonn Bell),1.920,2.920
2,13:55,1,10,NOR 40,0,7,Jacquizz Rodgers up the middle for 1 yard (tackle by Alex Okafor),2.920,2.510
2,13:20,2,9,NOR 39,0,7,Jameis Winston pass incomplete short right intended for Chris Godwin (defended by Eli Apple),2.510,1.820
2,13:16,3,9,NOR 39,0,7,Jameis Winston up the middle for 17 yards (tackle by Marshon Lattimore),1.820,4.110
2,12:34,1,10,NOR 22,0,7,Jameis Winston pass incomplete deep right intended for Chris Godwin,4.110,3.560
2,12:29,2,10,NOR 22,0,7,Jacquizz Rodgers up the middle for 2 yards (tackle by Cameron Jordan),3.560,3.140
2,11:48,3,8,NOR 20,0,7,Jameis Winston sacked by Cameron Jordan for -8 yards. Penalty on Donovan Smith: Offensive Holding (Declined),3.140,1.590
2,11:20,4,16,NOR 28,0,7,Cairo Santos 46 yard field goal no good,1.590,-1.330
2,11:17,1,10,NOR 36,0,7,Drew Brees pass complete short right to Michael Thomas for 17 yards (tackle by Brent Grimes and Andrew Adams),1.330,2.460
2,10:31,1,10,TAM 47,0,7,Drew Brees pass complete short middle to Ben Watson for 11 yards (tackle by Adarius Taylor),2.460,3.180
2,9:56,1,10,TAM 36,0,7,Drew Brees pass complete short middle to Michael Thomas for 6 yards (tackle by Jordan Whitehead),3.180,3.450
2,9:19,2,4,TAM 30,0,7,Drew Brees pass incomplete deep left intended for Michael Thomas,3.450,2.740
2,9:15,,,,,,Timeout #1 by New Orleans Saints,,
2,9:15,3,4,TAM 30,0,7,Drew Brees pass complete short left to Michael Thomas for 11 yards (tackle by Andrew Adams),2.740,4.310
2,8:36,1,10,TAM 19,0,7,Mark Ingram left tackle for -1 yards (tackle by Jason Pierre-Paul and Ryan Smith),4.310,3.630
2,7:59,2,11,TAM 20,0,7,Drew Brees pass complete short middle to Keith Kirkwood for 8 yards (tackle by Lavonte David),3.630,4.190
2,7:14,3,3,TAM 12,0,7,Drew Brees pass incomplete short right intended for Michael Thomas,4.190,2.730
2,7:09,4,3,TAM 12,3,7,Wil Lutz 30 yard field goal good,2.730,3.000
2,7:06,,,NOR 35,3,7,"Wil Lutz kicks off 65 yards, returned by Bobo Wilson for no gain (tackle by Marcus Williams)",0.000,0.480
2,6:59,1,10,TAM 23,3,7,Peyton Barber up the middle for 2 yards (tackle by Tyeler Davison),0.480,0.200
2,6:27,2,8,TAM 25,3,7,Jameis Winston pass incomplete short left intended for Adam Humphries (defended by P.J. Williams),0.200,-0.490
2,6:22,3,8,TAM 25,3,7,"Jameis Winston pass complete short left to Chris Godwin for 13 yards (tackle by Marshon Lattimore). Chris Godwin fumbles (forced by Marshon Lattimore), recovered by Cameron Brate at TB-43 (tackle by Marcus Williams)",-0.490,1.800
2,5:39,1,10,TAM 43,3,7,"Penalty on Donovan Smith: False Start, 5 yards (no play)",1.800,1.470
2,5:28,1,15,TAM 38,3,7,"Jameis Winston pass incomplete short middle intended for Cameron Brate (defended by P.J. Williams). Penalty on Ryan Jensen: Offensive Holding, 10 yards (no play)",1.470,0.810
2,5:24,1,25,TAM 28,3,7,Jameis Winston pass incomplete short middle intended for Chris Godwin (defended by Sheldon Rankins),0.810,-0.770
2,5:20,2,25,TAM 28,3,7,Jameis Winston right end for 6 yards (tackle by Alex Anzalone),-0.770,-0.620
2,4:44,3,19,TAM 34,3,7,"Jameis Winston pass complete short left to Bobo Wilson for 8 yards (tackle by Alex Okafor). Penalty on Ryan Jensen: Unnecessary Roughness, 15 yards",-0.620,-1.570
2,4:31,4,26,TAM 27,3,7,"Penalty on Kevin Minter: False Start, 5 yards (no play)",-1.570,-1.900
2,4:24,4,31,TAM 22,3,7,"Bryan Anger punts 44 yards, fair catch by Tommylee Lewis at NO-34",-1.900,-1.200
2,4:18,1,10,NOR 34,3,7,"Penalty on Vita Vea: Neutral Zone Infraction, 5 yards (no play)",1.200,1.930
2,4:18,1,5,NOR 39,3,7,Drew Brees pass complete short right to Ben Watson for 4 yards (tackle by Brent Grimes),1.930,1.870
2,3:44,2,1,NOR 43,3,7,Zach Line up the middle for 4 yards (tackle by Jason Pierre-Paul),1.870,2.060
2,3:05,1,10,NOR 47,3,7,Alvin Kamara right tackle for 4 yards (tackle by Lavonte David),2.060,2.060
2,2:28,2,6,TAM 49,3,7,Drew Brees pass short right intended for Mark Ingram is intercepted by Adarius Taylor at NO-46 and returned for 7 yards,2.060,-2.980
2,2:22,1,10,NOR 39,3,7,"Jameis Winston pass complete short left to Peyton Barber for 2 yards (tackle by Demario Davis). Penalty on Demario Davis: Lowering the Head to Initiate Contact, 15 yards",2.980,4.110
2,2:00,1,10,NOR 22,3,7,Jameis Winston pass complete short left to Jacquizz Rodgers for 5 yards (tackle by Demario Davis),4.110,4.290
2,1:52,,,,,,Timeout #2 by New Orleans Saints,,
2,1:52,2,5,NOR 17,3,7,Jameis Winston pass complete short middle to Adam Humphries for 7 yards (tackle by A.J. Klein),4.290,4.910
2,1:09,1,10,NOR 10,3,7,Jameis Winston pass complete short middle to Adam Humphries for 9 yards (tackle by Vonn Bell and Eli Apple),4.910,5.910
2,0:53,,,,,,Timeout #3 by New Orleans Saints,,
2,0:53,2,1,NOR 1,3,7,Peyton Barber up the middle for no gain (tackle by Alex Okafor),5.910,5.170
2,0:29,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,0:29,3,1,NOR 1,3,13,"Jameis Winston pass complete short middle to Cameron Brate for 1 yard, touchdown, touchdown",5.170,7.000
2,0:26,,,NOR 15,3,14,Cairo Santos kicks extra point good,0.000,0.000
2,0:26,,,TAM 35,3,14,"Cairo Santos kicks off 70 yards, returned by Alvin Kamara for no gain (tackle by Justin Watson)",0.000,0.610
2,0:20,1,10,NOR 25,3,14,Drew Brees kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,3,14,"Cairo Santos kicks off 60 yards, returned by Alvin Kamara for no gain (tackle by Alan Cross)",0.000,0.670
3,14:54,1,10,NOR 26,3,14,Drew Brees pass complete short middle to Michael Thomas for 4 yards (tackle by Lavonte David),0.670,0.670
3,14:22,2,6,NOR 30,3,14,"Drew Brees sacked by Carl Nassib for -3 yards. Drew Brees fumbles (forced by Carl Nassib), recovered by Jason Pierre-Paul at NO-27",0.670,-3.780
3,14:14,1,10,NOR 27,3,14,Peyton Barber up the middle for 5 yards (tackle by Demario Davis and Sheldon Rankins),3.780,3.910
3,13:40,2,5,NOR 22,3,14,Peyton Barber up the middle for no gain (tackle by Alex Okafor),3.910,3.200
3,12:57,3,5,NOR 22,3,14,Jameis Winston pass incomplete short right intended for Chris Godwin (defended by Cameron Jordan),3.200,2.040
3,12:54,4,5,NOR 22,3,14,Cairo Santos 40 yard field goal no good,2.040,-0.940
3,12:50,1,10,NOR 30,3,14,Mark Ingram right end for 2 yards (tackle by Vita Vea and Jason Pierre-Paul),0.940,0.660
3,12:10,2,8,NOR 32,3,14,Drew Brees pass complete short right to Alvin Kamara for 7 yards (tackle by Lavonte David and Brent Grimes),0.660,0.890
3,11:26,3,1,NOR 39,3,14,Mark Ingram up the middle for no gain (tackle by Vinny Curry),0.890,-0.780
3,10:49,4,1,NOR 39,3,14,"Thomas Morstead punts 48 yards, fair catch by Adam Humphries at TB-13",-0.780,0.320
3,10:42,1,10,TAM 13,3,14,Jameis Winston right end for 3 yards (tackle by Cameron Jordan),-0.320,-0.440
3,10:01,2,7,TAM 16,3,14,"Jameis Winston pass incomplete deep middle intended for Cameron Brate. Penalty on Demario Davis: Defensive Holding, 5 yards (no play)",-0.440,0.340
3,9:56,1,10,TAM 21,3,14,Jameis Winston pass incomplete deep right intended for Chris Godwin,0.340,-0.200
3,9:50,2,10,TAM 21,3,14,Peyton Barber up the middle for 6 yards (tackle by Tyeler Davison),-0.200,-0.100
3,9:14,3,4,TAM 27,3,14,Jameis Winston right end for 7 yards (tackle by Demario Davis),-0.100,1.200
3,8:35,1,10,TAM 34,3,14,"Peyton Barber up the middle for no gain (tackle by Alex Anzalone and David Onyemata). Penalty on Donovan Smith: Offensive Holding, 10 yards (no play)",1.200,0.540
3,8:13,1,20,TAM 24,3,14,Jameis Winston pass complete short left to Mike Evans for 17 yards (tackle by Marcus Williams),0.540,1.600
3,7:35,2,3,TAM 41,3,14,Jameis Winston pass incomplete short right intended for Chris Godwin (defended by Marshon Lattimore),1.600,0.890
3,7:28,3,3,TAM 41,3,14,Jameis Winston pass incomplete short middle intended for Chris Godwin. Penalty on Jacquizz Rodgers: Offensive Holding (Declined),0.890,-0.650
3,7:23,4,3,TAM 41,3,14,"Bryan Anger punts blocked by Taysom Hill, recovered by Dwayne Washington (tackle by Cameron Lynch)",-0.650,-3.580
3,7:18,1,10,TAM 30,3,14,Mark Ingram right tackle for 11 yards (tackle by Vita Vea),3.580,4.310
3,6:38,1,10,TAM 19,3,14,Mark Ingram up the middle for 4 yards (tackle by Lavonte David),4.310,4.350
3,5:57,2,6,TAM 15,3,14,Drew Brees pass complete short left to Alvin Kamara for 7 yards (tackle by Lavonte David),4.350,5.370
3,5:18,1,8,TAM 8,3,14,Alvin Kamara left end for 7 yards (tackle by Adarius Taylor),5.370,5.910
3,4:48,2,1,TAM 1,9,14,"Drew Brees pass complete short left to Zach Line for 1 yard, touchdown",5.910,7.000
3,4:43,,,TAM 2,11,14,"Two Point Attempt: Alvin Kamara rushes, conversion succeeds.",0.000,1.000
3,4:43,,,NOR 35,11,14,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,4:43,1,10,TAM 25,11,14,Jameis Winston sacked by A.J. Klein for -4 yards,0.610,-0.480
3,4:01,2,14,TAM 21,11,14,Jacquizz Rodgers left end for 4 yards (tackle by Marcus Davenport),-0.480,-0.620
3,3:16,3,10,TAM 25,11,14,Jameis Winston sacked by Cameron Jordan for -13 yards,-0.620,-2.490
3,2:32,4,23,TAM 12,11,14,Bryan Anger punts 39 yards downed by Jacquizz Rodgers,-2.490,-2.190
3,2:21,1,10,NOR 49,11,14,Drew Brees pass complete deep left to Tommylee Lewis for 20 yards (tackle by Javien Elliott),2.190,3.510
3,1:38,1,10,TAM 31,11,14,Alvin Kamara up the middle for 8 yards (tackle by Lavonte David),3.510,4.050
3,0:55,2,2,TAM 23,11,14,Alvin Kamara right tackle for no gain (tackle by Carl Nassib and Lavonte David),4.050,3.340
3,0:12,3,2,TAM 23,11,14,Drew Brees pass complete short middle to Alvin Kamara for 4 yards (tackle by Andrew Adams),3.340,4.310
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 19,11,14,Drew Brees pass complete short right to Michael Thomas for 3 yards (tackle by Lavonte David),4.310,4.180
4,14:29,2,7,TAM 16,11,14,Mark Ingram up the middle for 12 yards (tackle by Ryan Smith),4.180,6.280
4,13:52,1,4,TAM 4,11,14,Drew Brees pass complete short right to Mark Ingram for 1 yard (tackle by Brent Grimes and Jordan Whitehead),6.280,5.530
4,13:12,2,3,TAM 3,11,14,Mark Ingram up the middle for 1 yard (tackle by Devante Bond and Adarius Taylor),5.530,4.950
4,12:35,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
4,12:35,3,2,TAM 2,11,14,Drew Brees pass complete short left to Michael Thomas for 1 yard (tackle by Lavonte David and Ryan Smith),4.950,3.550
4,11:48,,,,,,Timeout #2 by New Orleans Saints,,
4,11:48,4,1,TAM 1,17,14,"Drew Brees up the middle for 1 yard, touchdown",3.550,7.000
4,11:46,,,TAM 15,18,14,Wil Lutz kicks extra point good,0.000,0.000
4,11:46,,,NOR 35,18,14,"Wil Lutz kicks off 68 yards, returned by Bobo Wilson for no gain (tackle by Vince Biegel). Penalty on Antony Auclair: Unnecessary Roughness, 9 yards",0.000,-0.380
4,11:40,1,10,TAM 9,18,14,Peyton Barber up the middle for 4 yards (tackle by Vonn Bell),-0.380,-0.480
4,10:59,2,6,TAM 13,18,14,Jameis Winston pass incomplete short right. Penalty on Demar Dotson: Face Mask (15 Yards) (Declined),-0.480,-0.950
4,10:52,3,6,TAM 13,18,14,"Penalty on Demar Dotson: False Start, 5 yards (no play)",-0.950,-1.540
4,10:52,3,11,TAM 8,18,14,Jameis Winston pass incomplete deep middle intended for Adam Humphries,-1.540,-2.490
4,10:47,4,11,TAM 8,18,14,"Bryan Anger punts 62 yards, returned by Tommylee Lewis for 17 yards (tackle by Bobo Wilson)",-2.490,-2.060
4,10:34,1,10,NOR 47,18,14,Drew Brees pass incomplete deep left intended for Tre'Quan Smith (defended by Jordan Whitehead),2.060,1.520
4,10:28,2,10,NOR 47,18,14,Alvin Kamara up the middle for 5 yards (tackle by Jordan Whitehead),1.520,1.490
4,9:57,3,5,TAM 48,18,14,Drew Brees pass complete short left to Michael Thomas for 11 yards,1.490,3.120
4,9:31,1,10,TAM 37,18,14,Mark Ingram up the middle for 2 yards (tackle by Vinny Curry and Vita Vea),3.120,2.840
4,8:49,2,8,TAM 35,18,14,Drew Brees pass complete short middle to Ben Watson for 9 yards (tackle by Adarius Taylor),2.840,3.840
4,8:04,1,10,TAM 26,18,14,Alvin Kamara right end for 9 yards (tackle by Javien Elliott),3.840,4.640
4,7:33,2,1,TAM 17,24,14,"Mark Ingram up the middle for 17 yards, touchdown",4.640,7.000
4,7:26,,,TAM 15,25,14,Wil Lutz kicks extra point good,0.000,0.000
4,7:26,,,NOR 35,25,14,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,7:26,1,10,TAM 25,25,14,Jameis Winston pass complete short middle to Jacquizz Rodgers for 5 yards (tackle by Vonn Bell),0.610,0.740
4,7:04,2,5,TAM 30,25,14,Jameis Winston pass complete short left to Mike Evans for 12 yards (tackle by Marshon Lattimore),0.740,1.730
4,6:39,1,10,TAM 42,25,14,Jameis Winston pass incomplete short middle intended for Jacquizz Rodgers (defended by David Onyemata),1.730,1.190
4,6:34,2,10,TAM 42,25,14,Jameis Winston pass incomplete short left intended for Adam Humphries,1.190,0.500
4,6:30,3,10,TAM 42,25,14,Jameis Winston sacked by Sheldon Rankins for -14 yards,0.500,-1.500
4,5:44,4,24,TAM 28,25,14,"Bryan Anger punts 43 yards, returned by Tommylee Lewis for 12 yards (tackle by Ronald Jones)",-1.500,-1.660
4,5:32,1,10,NOR 41,25,14,Mark Ingram left guard for no gain (tackle by Vita Vea),1.660,1.120
4,5:23,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,5:23,2,10,NOR 41,25,14,Drew Brees pass incomplete short right intended for Alvin Kamara,1.120,0.430
4,5:19,3,10,NOR 41,25,14,Drew Brees pass complete short right to Alvin Kamara for 15 yards (tackle by Jason Pierre-Paul),0.430,2.650
4,5:04,,,,,,Timeout #3 by Tampa Bay Buccaneers,,
4,5:04,1,10,TAM 44,25,14,Alvin Kamara left end for 12 yards (tackle by Jason Pierre-Paul),2.650,3.450
4,4:56,1,10,TAM 32,25,14,Mark Ingram up the middle for 1 yard (tackle by Jason Pierre-Paul),3.450,3.040
4,4:15,2,9,TAM 31,25,14,Drew Brees pass complete short left to Michael Thomas for 8 yards (tackle by Josh Shaw),3.040,3.400
4,3:35,3,1,TAM 23,25,14,Drew Brees pass complete short left to Michael Thomas for 9 yards (tackle by Andrew Adams),3.400,4.650
4,3:20,1,10,TAM 14,25,14,"Mark Ingram right end for no gain (tackle by Andrew Adams and Adarius Taylor). Penalty on Zach Line: Offensive Holding, 10 yards (no play)",4.650,3.970
4,3:13,1,20,TAM 24,25,14,Alvin Kamara up the middle for 9 yards (tackle by Adarius Taylor),3.970,3.850
4,2:34,2,11,TAM 15,25,14,Alvin Kamara up the middle for 3 yards (tackle by Beau Allen),3.850,3.430
4,2:00,3,8,TAM 12,25,14,Taysom Hill left end for -6 yards (tackle by Josh Shaw),3.430,2.250
4,1:15,,,,,,Timeout #3 by New Orleans Saints,,
4,1:15,4,14,TAM 18,28,14,Wil Lutz 36 yard field goal good,2.250,3.000
4,1:12,,,NOR 35,28,14,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,1:12,1,10,TAM 25,28,14,Jameis Winston pass incomplete short middle intended for Cameron Brate,0.610,0.060
4,1:08,2,10,TAM 25,28,14,Jameis Winston pass complete short middle to Jacquizz Rodgers for 16 yards (tackle by P.J. Williams),0.060,1.660
4,0:46,1,10,TAM 41,28,14,Jameis Winston pass complete short middle to Jacquizz Rodgers for 12 yards (tackle by Demario Davis),1.660,2.460
4,0:26,1,10,NOR 47,28,14,Jameis Winston pass complete deep left to Mike Evans for 21 yards (tackle by Marcus Williams),2.460,3.840
4,0:20,1,10,NOR 26,28,14,Jameis Winston pass incomplete deep left intended for Mike Evans,3.840,3.300
4,0:14,2,10,NOR 26,28,14,"Jameis Winston pass incomplete deep left intended for Justin Watson. Penalty on Demar Dotson: Offensive Holding, 10 yards (no play)",3.300,1.950
4,0:09,2,20,NOR 36,28,14,Jameis Winston pass deep left intended for Mike Evans is intercepted by Marshon Lattimore at NO-0 and returned for no gain,1.950,-0.280
4,0:01,1,10,NOR 20,28,14,Drew Brees kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
