#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 24,9,5:23,76,Touchdown
2,1,8:07,MIA 40,6,2:40,34,Field Goal
3,1,2:21,TAM 19,5,2:45,36,Punt
4,2,13:52,TAM 42,8,4:51,41,Field Goal
5,2,5:22,MIA 40,3,1:28,-5,Punt
6,2,0:28,TAM 20,1,0:28,-1,End of Half
7,3,11:43,TAM 1,3,2:13,0,Punt
8,3,7:57,TAM 19,5,3:50,1,Punt
9,3,2:01,TAM 20,3,0:27,0,Interception
10,3,0:10,TAM 20,9,4:51,80,Touchdown
11,4,7:17,TAM 11,7,4:17,33,Punt
12,4,1:35,TAM 33,3,1:35,-20,End of Game
