Quarter,Time,Down,ToGo,Location,MIA,CIN,Detail,EPB,EPA
1,6:39,1,19,MIA 22,0,0,Joe Mixon left tackle for 2 yards (tackle by Raekwon McMillan),4.110,3.210
1,5:56,2,17,MIA 20,0,0,Andy Dalton left end for 2 yards (tackle by Jerome Baker),3.210,2.790
1,5:18,3,15,MIA 18,0,0,Andy Dalton pass short middle (defended by Reshad Jones) intended for A.J. Green is intercepted by Kiko Alonso at MIA-4 and returned for 15 yards,2.790,-0.150
1,5:07,1,10,MIA 19,0,0,Frank Gore up the middle for 9 yards (tackle by Dre Kirkpatrick),0.150,0.880
1,4:33,2,1,MIA 28,0,0,Ryan Tannehill pass complete short middle to Mike Gesicki for 4 yards (tackle by Vontaze Burfict),0.880,1.070
1,3:51,1,10,MIA 32,0,0,Kenyan Drake up the middle for 3 yards (tackle by Preston Brown),1.070,0.930
1,3:08,2,7,MIA 35,0,0,Ryan Tannehill pass incomplete short left intended for Jakeem Grant (defended by William Jackson),0.930,0.230
1,3:04,3,7,MIA 35,0,0,Ryan Tannehill pass incomplete deep right intended for Mike Gesicki,0.230,-1.040
1,3:00,4,7,MIA 35,0,0,"Matt Haack punts 50 yards, fair catch by Alex Erickson at CIN-15. Penalty on Darqueze Dennard: Offensive Holding, 7 yards",-1.040,0.380
1,2:52,1,10,CIN 8,0,0,Joe Mixon left guard for 3 yards (tackle by Raekwon McMillan and Minkah Fitzpatrick),-0.380,-0.560
1,2:11,2,7,CIN 11,0,0,Andy Dalton pass complete deep right to A.J. Green for 23 yards (tackle by Kiko Alonso),-0.560,1.200
1,1:38,1,10,CIN 34,0,0,Joe Mixon left end for -1 yards (tackle by Reshad Jones and Cameron Malveaux),1.200,0.520
1,0:52,2,11,CIN 33,0,0,Andy Dalton pass complete short left to Joe Mixon for 6 yards (tackle by Torry McTyer),0.520,0.630
1,0:12,3,5,CIN 39,0,0,Andy Dalton pass incomplete short right intended for A.J. Green,0.630,-0.780
1,0:08,4,5,CIN 39,0,0,"Kevin Huber punts 36 yards, returned by Danny Amendola for 9 yards (tackle by Tony McRae). Penalty on Chase Allen: Running Into the Kicker, 5 yards (no play)",-0.780,1.860
Quarter,Time,Down,ToGo,Location,MIA,CIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CIN 44,0,0,Joe Mixon right guard for 5 yards (tackle by Robert Quinn and Charles Harris),1.860,1.990
2,14:26,2,5,CIN 49,0,0,Joe Mixon left guard for -4 yards (tackle by Robert Quinn),1.990,0.760
2,13:44,3,9,CIN 45,0,0,Andy Dalton pass incomplete short middle intended for Tyler Boyd,0.760,-0.390
2,13:40,4,9,CIN 45,0,0,Kevin Huber punts 50 yards downed by Brandon Wilson,-0.390,0.380
2,13:30,1,10,MIA 5,0,0,"Ryan Tannehill pass incomplete deep right intended for Kenny Stills. Penalty on Dre Kirkpatrick: Illegal Contact, 5 yards (no play)",-0.380,-0.380
2,13:23,1,10,MIA 10,0,0,Ryan Tannehill pass complete short left to Danny Amendola for 5 yards (tackle by Preston Brown),-0.380,-0.350
2,13:02,2,5,MIA 15,0,0,Ryan Tannehill pass incomplete short right intended for Albert Wilson (defended by William Jackson),-0.350,-0.840
2,12:58,3,5,MIA 15,0,0,Ryan Tannehill pass complete short right to Albert Wilson for 6 yards (tackle by Darqueze Dennard),-0.840,0.340
2,12:17,1,10,MIA 21,0,0,Frank Gore left tackle for 9 yards (tackle by Michael Johnson and Shawn Williams),0.340,1.020
2,11:52,2,1,MIA 30,0,0,Ryan Tannehill pass complete short left to Albert Wilson for 6 yards (tackle by Jessie Bates),1.020,1.330
2,11:08,1,10,MIA 36,0,0,"Ryan Tannehill pass incomplete short left intended for Albert Wilson (defended by William Jackson). Penalty on Albert Wilson: Offensive Pass Interference, 10 yards (no play)",1.330,0.670
2,11:03,1,20,MIA 26,0,0,Ryan Tannehill pass complete short middle to Albert Wilson for 16 yards (tackle by Vontaze Burfict and Jordan Willis),0.670,1.600
2,10:18,2,4,MIA 42,0,0,Ryan Tannehill pass complete short left to Kenny Stills for 13 yards (tackle by Darqueze Dennard),1.600,2.590
2,9:36,1,10,CIN 45,0,0,Frank Gore left guard for 3 yards (tackle by Nick Vigil),2.590,2.450
2,8:58,2,7,CIN 42,0,0,Frank Gore left guard for 4 yards (tackle by Nick Vigil),2.450,2.280
2,8:13,3,3,CIN 38,0,0,Ryan Tannehill pass complete short right to Danny Amendola for 16 yards (tackle by Jessie Bates),2.280,4.110
2,7:28,1,10,CIN 22,6,0,"Ryan Tannehill pass complete deep left to Kenyan Drake for 22 yards, touchdown",4.110,7.000
2,7:22,,,CIN 15,7,0,Jason Sanders kicks extra point good,0.000,0.000
2,7:22,,,MIA 35,7,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,7:22,1,10,CIN 25,7,0,Andy Dalton pass complete short middle to A.J. Green for 13 yards (tackle by Minkah Fitzpatrick),0.610,1.470
2,6:41,1,10,CIN 38,7,0,Joe Mixon left guard for 4 yards (tackle by Vincent Taylor),1.470,1.460
2,6:03,2,6,CIN 42,7,0,Andy Dalton pass complete deep right to Tyler Boyd for 31 yards (tackle by Reshad Jones),1.460,3.780
2,5:26,1,10,MIA 27,7,0,Andy Dalton pass incomplete short left intended for Tyler Boyd,3.780,3.230
2,5:22,2,10,MIA 27,7,0,Andy Dalton pass complete short left to Mark Walton for 1 yard (tackle by Charles Harris),3.230,2.680
2,4:38,3,9,MIA 26,7,0,Andy Dalton up the middle for 7 yards (tackle by Reshad Jones),2.680,2.310
2,3:58,4,2,MIA 19,7,0,Randy Bullock 37 yard field goal no good. Penalty on Bobby Hart: Illegal Formation (Declined),2.310,-0.740
2,3:54,1,10,MIA 27,7,0,Frank Gore left guard for 5 yards (tackle by Vontaze Burfict and Adolphus Washington),0.740,0.870
2,3:21,2,5,MIA 32,7,0,Kenyan Drake left end for 18 yards (tackle by Shawn Williams),0.870,2.260
2,2:43,1,10,MIA 50,7,0,Kenyan Drake right guard for -1 yards (tackle by Jordan Willis),2.260,1.580
2,2:00,2,11,MIA 49,7,0,Ryan Tannehill pass complete short middle to Danny Amendola for 9 yards (tackle by Nick Vigil),1.580,2.080
2,1:24,,,,,,Timeout #1 by Cincinnati Bengals,,
2,1:24,3,2,CIN 42,7,0,Ryan Tannehill pass incomplete short right intended for Kenyan Drake (defended by Sam Hubbard),2.080,0.460
2,1:21,4,2,CIN 42,7,0,"Matt Haack punts 25 yards, fair catch by Alex Erickson at CIN-17",0.460,0.060
2,1:15,1,10,CIN 17,7,0,Andy Dalton pass complete short left to Alex Erickson for 8 yards (tackle by Jerome Baker),-0.060,0.620
2,0:54,2,2,CIN 25,7,0,Andy Dalton pass incomplete short middle intended for Joe Mixon,0.620,-0.240
2,0:50,3,2,CIN 25,7,0,Andy Dalton pass complete short right to Tyler Boyd for -4 yards (tackle by Minkah Fitzpatrick),-0.240,-1.960
2,0:40,,,,,,Timeout #2 by Miami Dolphins,,
2,0:40,4,6,CIN 21,13,0,"Kevin Huber punts 50 yards, returned by Jakeem Grant for 71 yards, touchdown",-1.960,-7.000
2,0:23,,,MIA 35,14,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,0:23,1,10,CIN 25,14,0,Andy Dalton kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,MIA,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,14,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CIN 25,14,0,Andy Dalton left end for 2 yards (tackle by Reshad Jones),0.610,0.330
3,14:22,2,8,CIN 27,14,0,Andy Dalton pass complete short left to Joe Mixon for -2 yards (tackle by Reshad Jones),0.330,-0.620
3,13:36,3,10,CIN 25,14,0,Andy Dalton sacked by Jerome Baker for -9 yards,-0.620,-2.390
3,12:58,4,19,CIN 16,14,0,"Kevin Huber punts 36 yards, returned by Jakeem Grant for no gain (tackle by Brandon Wilson)",-2.390,-2.130
3,12:50,1,10,MIA 48,14,0,"Frank Gore right guard for 1 yard (tackle by Vontaze Burfict). Penalty on Michael Johnson: Unnecessary Roughness, 15 yards",2.130,3.180
3,12:19,1,10,CIN 36,14,0,Frank Gore up the middle for 10 yards (tackle by Shawn Williams and Nick Vigil),3.180,3.840
3,11:39,1,10,CIN 26,14,0,Kenyan Drake right guard for 1 yard (tackle by Michael Johnson),3.840,3.430
3,10:54,2,9,CIN 25,14,0,Ryan Tannehill sacked by Geno Atkins for -8 yards,3.430,1.690
3,10:10,3,17,CIN 33,14,0,Ryan Tannehill left end for 9 yards (tackle by Carl Lawson and Nick Vigil),1.690,1.870
3,9:30,4,8,CIN 24,17,0,Jason Sanders 42 yard field goal good,1.870,3.000
3,9:25,,,MIA 35,17,0,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
3,9:25,1,10,CIN 25,17,0,Andy Dalton pass complete short right to Alex Erickson for 6 yards (tackle by Kiko Alonso),0.610,0.870
3,8:49,2,4,CIN 31,17,0,Joe Mixon left guard for -3 yards (tackle by T.J. McDonald and Davon Godchaux),0.870,-0.230
3,8:09,3,7,CIN 28,17,0,Andy Dalton pass complete deep left to A.J. Green for 22 yards (tackle by Minkah Fitzpatrick),-0.230,2.260
3,7:28,1,10,CIN 50,17,0,Andy Dalton pass complete short left to C.J. Uzomah for 18 yards (tackle by T.J. McDonald),2.260,3.450
3,6:58,1,10,MIA 32,17,0,Joe Mixon left guard for 8 yards (tackle by Reshad Jones),3.450,3.980
3,6:34,2,2,MIA 24,17,0,Joe Mixon right guard for 1 yard (tackle by Charles Harris),3.980,3.400
3,5:51,3,1,MIA 23,17,0,Andy Dalton sacked by Jerome Baker for -10 yards,3.400,1.150
3,5:12,4,11,MIA 33,17,3,Randy Bullock 51 yard field goal good,1.150,3.000
3,5:07,,,CIN 35,17,3,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
3,5:07,1,10,MIA 25,17,3,Frank Gore left tackle for 5 yards (tackle by Vontaze Burfict),0.610,0.740
3,4:26,2,5,MIA 30,17,3,Frank Gore left guard for 4 yards (tackle by Jessie Bates),0.740,0.560
3,3:43,3,1,MIA 34,17,3,Ryan Tannehill pass incomplete deep right intended for Kenny Stills (defended by Dre Kirkpatrick),0.560,-1.110
3,3:35,4,1,MIA 34,17,3,"Matt Haack punts 58 yards, returned by Alex Erickson for 6 yards (tackle by Brandon Bolden). Penalty on Martrell Spaight: Unsportsmanlike Conduct, 15 yards",-1.110,-0.870
3,3:24,1,10,CIN 29,17,3,Joe Mixon left guard for no gain (tackle by Raekwon McMillan). Penalty on C.J. Uzomah: Illegal Shift (Declined),0.870,0.330
3,3:03,2,10,CIN 29,17,3,Andy Dalton pass incomplete deep left intended for Tyler Boyd,0.330,-0.360
3,2:54,3,10,CIN 29,17,3,Andy Dalton pass complete deep right to A.J. Green for 21 yards (tackle by T.J. McDonald),-0.360,2.260
3,2:06,1,10,CIN 50,17,3,Andy Dalton pass incomplete short right intended for Mark Walton,2.260,1.710
3,2:03,2,10,CIN 50,17,3,Andy Dalton pass complete short right to Tyler Boyd for 7 yards (tackle by Jerome Baker),1.710,1.950
3,1:22,3,3,MIA 43,17,3,"Andy Dalton pass incomplete short left intended for C.J. Uzomah. Penalty on T.J. McDonald: Unnecessary Roughness, 15 yards (no play)",1.950,3.710
3,1:15,1,10,MIA 28,17,3,Joe Mixon up the middle for 12 yards (tackle by T.J. McDonald and Torry McTyer),3.710,4.510
3,0:37,1,10,MIA 16,17,3,Joe Mixon right tackle for 3 yards (tackle by Jerome Baker),4.510,4.390
3,0:01,2,7,MIA 13,17,3,"Penalty on Alex Redmond: False Start, 5 yards (no play)",4.390,3.640
Quarter,Time,Down,ToGo,Location,MIA,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,MIA 18,17,9,"Andy Dalton pass complete deep right to Joe Mixon for 18 yards, touchdown, touchdown",3.640,7.000
4,14:54,,,MIA 15,17,10,Randy Bullock kicks extra point good,0.000,0.000
4,14:54,,,CIN 35,17,10,"Randy Bullock kicks off 71 yards, returned by Jakeem Grant for no gain (tackle by Vincent Rey and Hardy Nickerson)",0.000,0.150
4,14:49,1,10,MIA 19,17,10,Frank Gore right guard for 2 yards (tackle by Michael Johnson),0.150,-0.060
4,14:18,2,8,MIA 21,17,10,Ryan Tannehill sacked by Geno Atkins for -8 yards,-0.060,-2.080
4,13:20,3,16,MIA 13,17,10,Ryan Tannehill pass complete short middle to Kenyan Drake for 18 yards (tackle by Nick Vigil),-2.080,1.000
4,12:34,1,10,MIA 31,17,10,Kalen Ballage right tackle for 2 yards (tackle by Nick Vigil),1.000,0.730
4,11:51,2,8,MIA 33,17,16,"Ryan Tannehill pass short middle intended for Durham Smythe is intercepted by Michael Johnson at MIA-22 and returned for 22 yards, touchdown",0.730,-7.000
4,11:43,,,CIN 35,17,17,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
4,11:43,1,10,MIA 25,17,17,Kenyan Drake left guard for no gain (tackle by Carlos Dunlap and Jordan Willis),0.610,0.060
4,11:02,2,10,MIA 25,17,17,Ryan Tannehill pass complete short right to Albert Wilson for 9 yards (tackle by Carlos Dunlap),0.060,0.560
4,10:17,3,1,MIA 34,17,17,Ryan Tannehill left tackle for 9 yards (tackle by Jessie Bates),0.560,1.800
4,9:36,1,10,MIA 43,17,17,Ryan Tannehill pass incomplete short right intended for Kenyan Drake,1.800,1.250
4,9:32,2,10,MIA 43,17,17,"Kenyan Drake left guard for no gain (tackle by William Jackson). Penalty on Ja'Wuan James: Offensive Holding, 10 yards (no play)",1.250,-0.100
4,9:08,2,20,MIA 33,17,17,Ryan Tannehill right end for -1 yards (tackle by Sam Hubbard),-0.100,-0.890
4,8:25,3,21,MIA 32,17,17,Ryan Tannehill pass complete short right to Kenyan Drake for 13 yards (tackle by Sam Hubbard),-0.890,-0.390
4,7:40,4,8,MIA 45,17,17,"Matt Haack punts 32 yards, returned by Alex Erickson for 13 yards (tackle by Jerome Baker and John Denney)",-0.390,-1.330
4,7:30,1,10,CIN 36,17,17,Andy Dalton pass incomplete short middle intended for A.J. Green (defended by Xavien Howard),1.330,0.790
4,7:27,2,10,CIN 36,17,17,Joe Mixon up the middle for 11 yards (tackle by Kiko Alonso),0.790,2.060
4,6:49,1,10,CIN 47,17,17,Joe Mixon right end for 31 yards (tackle by T.J. McDonald),2.060,4.110
4,6:10,1,10,MIA 22,17,17,"Penalty on Mason Schreck: False Start, 5 yards (no play)",4.110,3.780
4,5:52,1,15,MIA 27,17,17,Andy Dalton pass complete short right to Mark Walton for 2 yards (tackle by Raekwon McMillan),3.780,3.160
4,5:09,2,13,MIA 25,17,17,Andy Dalton pass complete short middle to A.J. Green for 15 yards (tackle by Reshad Jones),3.160,4.910
4,4:25,1,10,MIA 10,17,17,Andy Dalton pass incomplete short right intended for Tyler Kroft,4.910,4.190
4,4:20,2,10,MIA 10,17,17,Joe Mixon left guard for 8 yards (tackle by Kiko Alonso),4.190,4.950
4,3:37,3,2,MIA 2,17,17,Andy Dalton pass incomplete short right intended for A.J. Green (defended by Reshad Jones),4.950,3.250
4,3:33,4,2,MIA 2,17,20,Randy Bullock 20 yard field goal good,3.250,3.000
4,3:30,,,CIN 35,17,20,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
4,3:30,1,10,MIA 25,17,20,Ryan Tannehill pass complete short right to Kenyan Drake for -2 yards (tackle by Dre Kirkpatrick),0.610,-0.210
4,2:50,2,12,MIA 23,17,20,"Penalty on Sam Young: False Start, 5 yards (no play)",-0.210,-0.980
4,2:50,2,17,MIA 18,17,20,Ryan Tannehill pass incomplete short left intended for Kenyan Drake,-0.980,-1.720
4,2:46,3,17,MIA 18,17,26,"Ryan Tannehill sacked by Carlos Dunlap for no gain. Ryan Tannehill fumbles (forced by Carlos Dunlap), recovered by Sam Hubbard at MIA-19 and returned for 19 yards, touchdown. Penalty on Ja'Wuan James: Offensive Holding (Declined)",-1.720,-7.000
4,2:37,,,CIN 35,17,27,"Randy Bullock kicks off 72 yards, returned by Jakeem Grant for no gain (tackle by Hardy Nickerson)",0.000,0.610
4,2:32,1,10,MIA 25,17,27,Ryan Tannehill pass complete short middle to Mike Gesicki for 6 yards (tackle by Jordan Evans),0.610,0.870
4,2:10,2,4,MIA 31,17,27,Ryan Tannehill pass complete short left to Mike Gesicki for 16 yards (tackle by Shawn Williams),0.870,2.060
4,2:00,1,10,MIA 47,17,27,Ryan Tannehill pass incomplete short left intended for Mike Gesicki (defended by Nick Vigil),2.060,1.520
4,1:56,2,10,MIA 47,17,27,"Ryan Tannehill pass complete short left to Kenyan Drake for 3 yards (tackle by Nick Vigil). Penalty on Sam Young: Offensive Holding, 10 yards (no play)",1.520,0.170
4,1:50,,,,,,Timeout #1 by Miami Dolphins,,
4,1:50,2,20,MIA 37,17,27,Ryan Tannehill pass complete short left to Kenyan Drake for -2 yards (tackle by Nick Vigil),0.170,-0.760
4,1:42,3,22,MIA 35,17,27,Ryan Tannehill pass deep middle intended for Kenny Stills is intercepted by Jessie Bates at CIN-29 and returned for no gain,-0.760,-0.870
4,1:35,1,10,CIN 29,17,27,Joe Mixon left tackle for 4 yards (tackle by Jonathan Woodard),0.870,0.870
4,1:30,,,,,,Timeout #2 by Miami Dolphins,,
4,1:30,2,6,CIN 33,17,27,Joe Mixon right guard for 1 yard (tackle by Stephone Anthony and Cameron Malveaux),0.870,0.300
4,1:25,,,,,,Timeout #3 by Miami Dolphins,,
4,1:25,3,5,CIN 34,17,27,Joe Mixon left guard for -2 yards (tackle by Raekwon McMillan),0.300,-1.240
4,0:43,,,,,,Timeout #1 by Cincinnati Bengals,,
4,0:43,4,7,CIN 32,17,27,"Kevin Huber punts 37 yards, returned by Jakeem Grant for 14 yards (tackle by Tyler Kroft)",-1.240,-1.930
4,0:32,1,10,MIA 45,17,27,Ryan Tannehill pass complete short right to Kenyan Drake for 13 yards (tackle by Sam Hubbard),1.930,2.790
4,0:15,1,10,CIN 42,17,27,Ryan Tannehill spiked the ball,2.790,2.240
4,0:14,2,10,CIN 42,17,27,Ryan Tannehill pass incomplete short right intended for Danny Amendola (defended by Dre Kirkpatrick),2.240,1.550
4,0:10,3,10,CIN 42,17,27,Ryan Tannehill pass incomplete short right,1.550,0.460
4,0:02,4,10,CIN 42,17,27,Kenyan Drake right guard for 25 yards (tackle by Nick Vigil),0.460,1.140
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
