Quarter,Time,Down,ToGo,Location,CIN,MIA,Detail,EPB,EPA
1,4:14,2,5,CIN 25,0,0,Giovani Bernard left tackle for 3 yards (tackle by Kyle Van Noy and Jerome Baker),0.410,0.100
1,3:32,3,2,CIN 28,6,0,"Brandon Allen pass complete short left to Tyler Boyd for 72 yards, touchdown",0.100,7.000
1,3:20,,,MIA 15,7,0,Randy Bullock kicks extra point good,0.000,0.000
1,3:20,,,CIN 35,7,0,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
1,3:20,1,10,MIA 25,7,0,"Tua Tagovailoa pass incomplete short left intended for DeVante Parker. Penalty on William Jackson: Defensive Pass Interference, 9 yards (no play)",0.610,1.200
1,3:16,1,10,MIA 34,7,0,Tua Tagovailoa pass complete short middle to Mike Gesicki for 6 yards (tackle by Vonn Bell),1.200,1.470
1,2:36,2,4,MIA 40,7,0,Tua Tagovailoa pass complete short left to Lynn Bowden for 15 yards (tackle by Jessie Bates),1.470,2.590
1,1:58,1,10,CIN 45,7,0,Myles Gaskin left guard for 2 yards (tackle by LeShaun Sims and Germaine Pratt),2.590,2.310
1,1:16,2,8,CIN 43,7,0,"Tua Tagovailoa pass deep left is intercepted by William Jackson at CIN-19 and returned for 13 yards. Penalty on William Jackson: Defensive Pass Interference, 8 yards. Penalty on Mackensie Alexander: Illegal Blindside Block, 8 yards (no play)",2.310,3.250
1,1:01,1,10,CIN 35,7,0,Tua Tagovailoa left end for 4 yards (tackle by Sam Hubbard),3.250,3.240
1,0:32,2,6,CIN 31,7,0,Lynn Bowden left tackle for 11 yards (tackle by William Jackson),3.240,4.240
Quarter,Time,Down,ToGo,Location,CIN,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CIN 20,7,0,Tua Tagovailoa pass complete short right to Mike Gesicki for 8 yards (tackle by Josh Bynes and Mackensie Alexander),4.240,5.040
2,14:21,2,2,CIN 12,7,0,"Myles Gaskin left end for 1 yard (tackle by Logan Wilson). Penalty on Xavier Williams: Defensive Offside, 5 yards (no play)",5.040,5.600
2,13:54,1,7,CIN 7,7,0,Myles Gaskin left guard for 4 yards (tackle by Jessie Bates),5.600,5.530
2,13:16,2,3,CIN 3,7,0,Myles Gaskin right guard for no gain (tackle by Sam Hubbard),5.530,4.720
2,12:32,3,3,CIN 3,7,0,Myles Gaskin right guard for 1 yard (tackle by Carl Lawson),4.720,3.250
2,11:49,4,2,CIN 2,7,0,"Matt Haack up the middle for 2 yards Penalty on MIA: Illegal Formation, 5 yards (no play)",3.250,2.970
2,11:46,4,7,CIN 7,7,3,Jason Sanders 25 yard field goal good,2.970,3.000
2,11:42,,,MIA 35,7,3,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,11:42,1,10,CIN 25,7,3,Samaje Perine right tackle for 2 yards (tackle by Calvin Munson and Raekwon Davis),0.610,0.330
2,11:05,2,8,CIN 27,7,3,Samaje Perine right tackle for 5 yards (tackle by Christian Wilkins),0.330,0.300
2,10:18,3,3,CIN 32,7,3,Brandon Allen sacked by Kyle Van Noy for -2 yards,0.300,-1.370
2,9:40,4,5,CIN 30,7,3,"Kevin Huber punts 52 yards, returned by Jakeem Grant for no gain (tackle by Stanley Morgan and Cethan Carter). Penalty on Noah Igbinoghene: Offensive Holding, 9 yards",-1.370,0.380
2,9:28,1,10,MIA 9,7,3,Tua Tagovailoa pass incomplete deep middle intended for Jakeem Grant,-0.380,-0.780
2,9:20,2,10,MIA 9,7,3,Tua Tagovailoa pass complete short left to Myles Gaskin for 16 yards (tackle by Logan Wilson),-0.780,0.610
2,8:39,1,10,MIA 25,7,3,Tua Tagovailoa pass complete short middle to Jakeem Grant for 20 yards (tackle by Josh Bynes),0.610,1.930
2,7:54,1,10,MIA 45,7,3,Tua Tagovailoa pass incomplete short right intended for Patrick Laird,1.930,1.380
2,7:48,2,10,MIA 45,7,3,Tua Tagovailoa pass complete short left to Mack Hollins for 7 yards (tackle by LeShaun Sims),1.380,1.620
2,7:10,3,3,CIN 48,7,3,Tua Tagovailoa pass incomplete short middle intended for Mike Gesicki,1.620,0.070
2,7:07,4,3,CIN 48,7,3,"Penalty on Mack Hollins: False Start, 5 yards (no play)",0.070,-0.260
2,7:07,4,8,MIA 47,7,3,"Matt Haack punts 41 yards, fair catch by Alex Erickson at CIN-12",-0.260,0.350
2,7:00,1,10,CIN 12,7,3,"Brandon Allen left end for 1 yard (tackle by Calvin Munson). Penalty on Calvin Munson: Unnecessary Roughness, 15 yards",-0.350,0.810
2,6:38,1,10,CIN 28,7,3,"Brandon Allen pass incomplete deep left intended for Tyler Boyd. Penalty on Xavien Howard: Defensive Holding, 5 yards (no play)",0.810,1.140
2,6:31,1,10,CIN 33,7,3,"Giovani Bernard up the middle for 6 yards (tackle by Jerome Baker). Penalty on Raekwon Davis: Defensive Offside, 5 yards (no play)",1.140,1.870
2,6:08,1,5,CIN 38,7,3,Giovani Bernard up the middle for 3 yards (tackle by Eric Rowe),1.870,1.670
2,5:29,2,2,CIN 41,7,3,Giovani Bernard right tackle for 3 yards (tackle by Zach Sieler and Jerome Baker),1.670,1.860
2,4:47,1,10,CIN 44,7,3,Brandon Allen pass complete short right to Drew Sample for 15 yards (tackle by Kyle Van Noy),1.860,2.850
2,4:10,1,10,MIA 41,7,3,Giovani Bernard left tackle for no gain (tackle by Emmanuel Ogbah),2.850,2.310
2,3:27,2,10,MIA 41,7,3,Brandon Allen pass complete short left to Tee Higgins for 11 yards (tackle by Byron Jones),2.310,3.580
2,2:45,1,10,MIA 30,7,3,Giovani Bernard left guard for 10 yards (tackle by Bobby McCain),3.580,4.240
2,2:00,1,10,MIA 20,7,3,Tyler Boyd pass incomplete short left intended for Brandon Allen (defended by Shaq Lawson),4.240,3.690
2,1:52,2,10,MIA 20,7,3,Samaje Perine up the middle for no gain (tackle by Zach Sieler),3.690,3.010
2,1:08,,,,,,Timeout #1 by Cincinnati Bengals,,
2,1:08,3,10,MIA 20,7,3,"Brandon Allen pass incomplete short right intended for Tyler Boyd. Penalty on Tyler Boyd: Disqualification, 15 yards",3.010,0.970
2,1:03,4,25,MIA 35,7,3,Randy Bullock 53 yard field goal no good,0.970,-1.800
2,0:58,1,10,MIA 43,7,3,Tua Tagovailoa pass complete short left to Lynn Bowden for 9 yards (tackle by LeShaun Sims and Mackensie Alexander),1.800,2.470
2,0:51,,,,,,Timeout #2 by Miami Dolphins,,
2,0:51,2,1,CIN 48,7,3,Tua Tagovailoa pass complete short right to Mike Gesicki for 2 yards (tackle by Mackensie Alexander),2.470,2.520
2,0:30,1,10,CIN 46,7,3,Tua Tagovailoa pass complete short right to Patrick Laird for 11 yards (tackle by LeShaun Sims),2.520,3.250
2,0:23,,,,,,Timeout #3 by Miami Dolphins,,
2,0:23,1,10,CIN 35,7,3,Tua Tagovailoa pass complete short middle to Patrick Laird for 5 yards (tackle by Sam Hubbard),3.250,3.380
2,0:04,2,5,CIN 30,7,3,Tua Tagovailoa spiked the ball,3.380,2.680
2,0:03,3,5,CIN 30,7,6,Jason Sanders 48 yard field goal good,2.680,3.000
Quarter,Time,Down,ToGo,Location,CIN,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,7,6,"Randy Bullock kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIA 25,7,6,Tua Tagovailoa pass complete short right to Durham Smythe for 5 yards (tackle by LeShaun Sims),0.610,0.740
3,14:36,2,5,MIA 30,7,6,"Penalty on Robert Hunt: False Start, 5 yards (no play)",0.740,0.060
3,14:19,2,10,MIA 25,7,6,Tua Tagovailoa pass complete short middle to Mike Gesicki for 17 yards (tackle by Jessie Bates),0.060,1.730
3,13:54,1,10,MIA 42,7,6,Myles Gaskin up the middle for 1 yard (tackle by Sam Hubbard and Vonn Bell),1.730,1.320
3,13:27,2,9,MIA 43,7,6,Tua Tagovailoa pass complete short left to DeVante Parker for 14 yards (tackle by Jessie Bates),1.320,2.720
3,13:00,1,10,CIN 43,7,6,Myles Gaskin right guard for 3 yards (tackle by Jessie Bates),2.720,2.580
3,12:35,2,7,CIN 40,7,6,Tua Tagovailoa pass complete deep left to Myles Gaskin for 35 yards (tackle by Jessie Bates),2.580,6.060
3,11:45,1,5,CIN 5,7,6,Tua Tagovailoa pass incomplete short left intended for DeVante Parker (defended by William Jackson),6.060,5.150
3,11:41,2,5,CIN 5,7,12,"Tua Tagovailoa pass complete short left to Mike Gesicki for 5 yards, touchdown",5.150,7.000
3,11:35,,,CIN 15,7,13,Jason Sanders kicks extra point good,0.000,0.000
3,11:35,,,MIA 35,7,13,"Jason Sanders kicks off 67 yards, returned by Alex Erickson for 24 yards (tackle by Brandon Jones and Andrew Van Ginkel)",0.000,0.410
3,11:29,1,10,CIN 22,7,13,Giovani Bernard left tackle for -1 yards (tackle by Kyle Van Noy and Shaq Lawson),0.410,-0.270
3,10:42,2,11,CIN 21,7,13,Brandon Allen pass incomplete short left intended for Mason Schreck,-0.270,-0.960
3,10:38,3,11,CIN 21,7,13,Brandon Allen pass complete short middle to Drew Sample for 7 yards (tackle by Brandon Jones and Eric Rowe),-0.960,-1.500
3,9:55,4,4,CIN 28,7,13,"Kevin Huber punts 53 yards, returned by Jakeem Grant for 6 yards (tackle by Shawn Williams)",-1.500,-0.610
3,9:43,1,10,MIA 25,7,13,Tua Tagovailoa pass complete short middle to Jakeem Grant for 22 yards (tackle by Logan Wilson),0.610,2.060
3,9:14,1,10,MIA 47,7,13,Tua Tagovailoa pass incomplete deep left intended for Jakeem Grant,2.060,1.520
3,9:08,2,10,MIA 47,7,13,Tua Tagovailoa pass complete short left to Durham Smythe for 11 yards (tackle by Mackensie Alexander and Josh Bynes),1.520,2.790
3,8:41,1,10,CIN 42,7,13,Myles Gaskin up the middle for 5 yards (tackle by Christian Covington),2.790,2.920
3,8:12,2,5,CIN 37,7,13,Tua Tagovailoa pass complete short left to DeVante Parker for 8 yards (tackle by William Jackson),2.920,3.640
3,7:50,1,10,CIN 29,7,13,Tua Tagovailoa pass complete deep middle to Mike Gesicki for 20 yards (tackle by Jessie Bates and Vonn Bell),3.640,5.140
3,7:06,1,9,CIN 9,7,13,Myles Gaskin right guard for no gain (tackle by Sam Hubbard and LeShaun Sims),5.140,4.380
3,6:25,2,9,CIN 9,7,13,Myles Gaskin up the middle for 4 yards (tackle by Xavier Williams),4.380,4.260
3,5:42,3,5,CIN 5,7,13,Tua Tagovailoa pass incomplete short left intended for DeVante Parker (defended by William Jackson),4.260,3.010
3,5:37,4,5,CIN 5,7,16,Jason Sanders 23 yard field goal good,3.010,3.000
3,5:33,,,MIA 35,7,16,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
3,5:33,1,10,CIN 25,7,16,Giovani Bernard right end for -1 yards (tackle by Raekwon Davis and Calvin Munson),0.610,-0.070
3,4:53,2,11,CIN 24,7,16,Brandon Allen pass incomplete short right intended for A.J. Green,-0.070,-0.760
3,4:50,3,11,CIN 24,7,16,Brandon Allen sacked by Kyle Van Noy for -9 yards,-0.760,-2.440
3,4:05,4,20,CIN 15,7,16,"Kevin Huber punts 52 yards, muffed catch by Jakeem Grant, recovered by Jakeem Grant at MIA-33 (tackle by Jerome Baker). Penalty on Mike Thomas: Unnecessary Roughness, 15 yards",-2.440,-2.460
3,3:52,1,10,CIN 47,7,16,Tua Tagovailoa pass complete short right to Mike Gesicki for 4 yards (tackle by Josh Bynes),2.460,2.450
3,3:22,2,6,CIN 43,7,16,Tua Tagovailoa pass complete short right to Mike Gesicki for 8 yards (tackle by Josh Bynes),2.450,3.250
3,2:54,1,10,CIN 35,7,16,Patrick Laird up the middle for no gain (tackle by Jessie Bates),3.250,2.700
3,2:12,2,10,CIN 35,7,16,Tua Tagovailoa pass complete short left to DeVante Parker for 9 yards (tackle by William Jackson),2.700,3.200
3,1:44,3,1,CIN 26,7,16,Myles Gaskin up the middle for no gain (tackle by Sam Hubbard and Mike Daniels),3.200,1.890
3,1:05,4,1,CIN 26,7,16,Tua Tagovailoa up the middle for 1 yard (tackle by Xavier Williams and Sam Hubbard),1.890,3.910
3,0:28,1,10,CIN 25,7,16,Tua Tagovailoa pass complete short left to Lynn Bowden for 9 yards (tackle by Germaine Pratt),3.910,4.750
Quarter,Time,Down,ToGo,Location,CIN,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,CIN 16,7,16,Myles Gaskin right guard for 14 yards (tackle by Logan Wilson and Jessie Bates),4.750,6.740
4,14:16,1,2,CIN 2,7,16,Tua Tagovailoa pass incomplete short left intended for Adam Shaheen,6.740,5.720
4,14:13,2,2,CIN 2,7,16,Myles Gaskin right guard for 1 yard (tackle by Akeem Davis-Gaither),5.720,5.170
4,13:28,3,1,CIN 1,7,16,Tua Tagovailoa pass incomplete short middle intended for DeVante Parker (defended by William Jackson),5.170,3.550
4,13:24,4,1,CIN 1,7,19,Jason Sanders 19 yard field goal good,3.550,3.000
4,13:21,,,MIA 35,7,19,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
4,13:21,1,10,CIN 25,7,19,Brandon Allen pass incomplete deep left intended for Tee Higgins (defended by Bobby McCain),0.610,0.060
4,13:15,2,10,CIN 25,7,19,Giovani Bernard up the middle for 4 yards (tackle by Jerome Baker and Emmanuel Ogbah),0.060,-0.100
4,12:29,3,6,CIN 29,7,19,Brandon Allen sacked by Shaq Lawson for -5 yards,-0.100,-1.770
4,12:07,4,11,CIN 24,7,19,Kevin Huber punts 49 yards downed by Mike Thomas. Penalty on Mike Thomas: Kick Catch Interference (Offsetting) . Penalty on Mason Schreck: Illegal Blindside Block (Offsetting) (no play),-1.770,-1.770
4,12:07,4,11,CIN 24,7,19,Penalty on DeVante Parker: Disqualification (Offsetting) . Penalty on Nate Holley: Disqualification (Offsetting) . Penalty on Mack Hollins: Disqualification (Offsetting) Penalty on CIN: Disqualification (Offsetting),-1.770,-1.770
4,11:54,4,11,CIN 24,7,19,Kevin Huber punts 41 yards downed by Jordan Evans,-1.770,-1.270
4,11:43,1,10,MIA 35,7,19,Tua Tagovailoa pass complete short middle to Mike Gesicki for 18 yards (tackle by Jessie Bates),1.270,2.460
4,11:10,1,10,CIN 47,7,19,Patrick Laird right guard for 4 yards (tackle by Sam Hubbard and Mackensie Alexander),2.460,2.450
4,10:39,2,6,CIN 43,7,19,Patrick Laird up the middle for 2 yards (tackle by Sam Hubbard),2.450,2.010
4,10:08,,,,,,Timeout #2 by Cincinnati Bengals,,
4,10:08,3,4,CIN 41,7,19,Tua Tagovailoa pass incomplete short left intended for Jakeem Grant,2.010,0.530
4,10:05,4,4,CIN 41,7,19,"Matt Haack punts 32 yards, fair catch by Alex Erickson at CIN-9",0.530,0.380
4,9:59,1,10,CIN 9,7,19,Brandon Allen pass incomplete short middle intended for Tee Higgins,-0.380,-0.780
4,9:57,2,10,CIN 9,7,19,Brandon Allen sacked by Zach Sieler for -5 yards,-0.780,-2.010
4,9:14,3,15,CIN 4,7,19,"Penalty on Shaq Lawson: Neutral Zone Infraction, 5 yards (no play)",-2.010,-1.420
4,9:00,3,10,CIN 9,7,19,Brandon Allen pass complete short middle to Alex Erickson for 9 yards (tackle by Eric Rowe),-1.420,-2.240
4,8:19,4,1,CIN 18,7,19,Brandon Allen up the middle for 2 yards (tackle by Shaq Lawson),-2.240,0.280
4,7:38,1,10,CIN 20,7,19,Brandon Allen sacked by Shaq Lawson for -9 yards,0.280,-1.440
4,7:08,2,19,CIN 11,7,19,Ryan Finley pass complete short right to Alex Erickson for 8 yards (tackle by Brandon Jones),-1.440,-1.140
4,6:30,3,11,CIN 19,7,19,Ryan Finley sacked by Kyle Van Noy for -7 yards,-1.140,-2.490
4,5:49,4,18,CIN 12,7,19,"Kevin Huber punts 48 yards, fair catch by Jakeem Grant at MIA-40",-2.490,-1.600
4,5:40,1,10,MIA 40,7,19,Myles Gaskin right guard for 6 yards (tackle by Vonn Bell),1.600,1.860
4,4:56,2,4,MIA 46,7,19,Myles Gaskin up the middle for 1 yard (tackle by Sam Hubbard),1.860,1.290
4,4:11,3,3,MIA 47,7,19,"Myles Gaskin right guard for 26 yards (tackle by Jessie Bates). Myles Gaskin fumbles (forced by Jessie Bates), recovered by Vonn Bell at CIN-13 and returned for 37 yards (tackle by Antonio Callaway)",1.290,-2.260
4,3:52,1,10,CIN 50,7,19,Ryan Finley pass complete short middle to Giovani Bernard for -3 yards (tackle by Kyle Van Noy),2.260,1.310
4,3:17,2,13,CIN 47,7,19,Ryan Finley pass complete short right to Drew Sample for 5 yards (tackle by Brandon Jones),1.310,1.290
4,2:41,3,8,MIA 48,7,19,Ryan Finley pass complete short left to Drew Sample for 6 yards (tackle by Eric Rowe),1.290,0.460
4,2:03,4,2,MIA 42,7,19,Ryan Finley pass complete short left to Tee Higgins for 22 yards (tackle by Bobby McCain),0.460,4.240
4,1:56,1,10,MIA 20,7,19,Ryan Finley pass complete short left to Giovani Bernard for 2 yards (tackle by Jerome Baker),4.240,3.960
4,1:50,2,8,MIA 18,7,19,Ryan Finley pass short middle (defended by Kyle Van Noy) intended for Alex Erickson is intercepted by Nik Needham at MIA-9 and returned for no gain,3.960,0.380
4,1:44,1,10,MIA 9,7,19,Myles Gaskin right tackle for 7 yards (tackle by Vonn Bell),-0.380,-0.160
4,1:36,,,,,,Timeout #3 by Cincinnati Bengals,,
4,1:36,2,3,MIA 16,7,19,Myles Gaskin left guard for 1 yard (tackle by LeShaun Sims and Khalid Kareem),-0.160,-0.480
4,0:50,3,2,MIA 17,7,19,Myles Gaskin right guard for 4 yards (tackle by Kahlil McKenzie),-0.480,0.340
4,0:19,1,10,MIA 21,7,19,Tua Tagovailoa kneels for -2 yards,0.340,-0.530
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
