Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kader Kohou,MIA,0,6,6,100.0%,49,8.2,8.2,0,100.7,3.2,19,30,1,0,0,1.0,1,9,1,10.0%
Jevon Holland,MIA,0,5,4,80.0%,52,13.0,10.4,0,110.0,13.0,45,7,0,0,0,0.0,0,14,0,0.0%
Jerome Baker,MIA,0,4,3,75.0%,40,13.3,10.0,0,106.2,2.0,3,37,4,0,0,0.0,0,7,1,12.5%
Xavien Howard,MIA,0,5,3,60.0%,16,5.3,3.2,0,65.4,4.0,7,9,0,0,0,0.0,0,6,1,14.3%
David Long,MIA,0,2,2,100.0%,44,22.0,22.0,0,118.7,13.0,26,18,0,0,0,0.0,0,1,1,50.0%
Eli Apple,MIA,0,4,2,50.0%,21,10.5,5.3,0,65.6,19.0,14,7,0,0,0,0.0,0,3,1,25.0%
Jaelan Phillips,MIA,0,1,1,100.0%,5,5.0,5.0,0,87.5,-4.0,-4,9,0,2,1,0.5,4,11,0,0.0%
Justin Bethel,MIA,0,1,1,100.0%,1,1.0,1.0,0,79.2,-4.0,-4,5,2,0,0,0.5,1,4,0,0.0%
DeShon Elliott,MIA,0,3,1,33.3%,1,1.0,0.3,1,81.9,7.7,1,0,0,0,0,0.0,0,13,1,7.1%
Zach Sieler,MIA,0,0,0,,,,,,,,,,0,1,0,1.0,2,4,0,0.0%
Christian Wilkins,MIA,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Raekwon Davis,MIA,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Andrew Van Ginkel,MIA,0,0,0,,,,,,,,,,2,0,0,0.0,0,5,2,28.6%
Bradley Chubb,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,2,33.3%
Emmanuel Ogbah,MIA,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Michael Davis,LAC,0,10,7,70.0%,90,12.9,9.0,2,137.5,13.1,80,10,0,0,0,0.0,0,6,1,14.3%
Alohi Gilman,LAC,0,6,6,100.0%,66,11.0,11.0,0,112.5,6.5,39,27,0,0,0,0.0,0,11,1,8.3%
Eric Kendricks,LAC,0,5,4,80.0%,71,17.8,14.2,0,118.7,6.0,30,41,7,0,0,0.0,0,7,0,0.0%
J.C. Jackson,LAC,1,8,3,37.5%,99,33.0,12.4,1,84.9,19.9,61,38,0,0,0,0.0,0,0,1,100.0%
Kenneth Murray,LAC,0,4,2,50.0%,34,17.0,8.5,0,79.2,7.0,17,17,3,0,0,0.0,0,3,0,0.0%
Ja'Sir Taylor,LAC,0,4,2,50.0%,62,31.0,15.5,0,95.8,15.3,54,8,1,0,0,0.0,0,0,0,
Derwin James,LAC,0,2,1,50.0%,15,15.0,7.5,0,75.0,9.0,13,2,3,0,0,0.0,0,6,3,33.3%
Asante Samuel Jr.,LAC,0,2,1,50.0%,-5,-5.0,-2.5,0,56.2,3.5,-2,-3,1,0,0,0.0,0,2,0,0.0%
Tuli Tuipulotu,LAC,0,1,1,100.0%,19,19.0,19.0,0,118.7,7.0,7,12,1,0,0,0.0,0,2,0,0.0%
JT Woods,LAC,0,2,1,50.0%,15,15.0,7.5,0,75.0,12.5,5,10,0,0,0,0.0,0,4,0,0.0%
Sebastian Joseph-Day,LAC,0,0,0,,,,,,,,,,1,0,2,0.0,2,0,0,
Joey Bosa,LAC,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%
Morgan Fox,LAC,0,0,0,,,,,,,,,,1,1,0,0.0,1,0,0,
Khalil Mack,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,2,50.0%
Nick Williams,LAC,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,1,50.0%
