#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BUF 44,9,4:50,56,Touchdown
2,1,9:02,BUF 20,4,2:29,28,Punt
3,1,3:12,BUF 11,6,2:51,25,Punt
4,1,0:07,DEN 35,3,1:22,2,Punt
5,2,11:39,BUF 41,4,2:16,14,Punt
6,2,7:30,BUF 15,3,1:56,5,Punt
7,2,0:43,BUF 34,4,0:43,24,End of Half
8,3,10:53,BUF 25,10,5:42,62,Field Goal
9,3,0:19,BUF 20,3,1:08,8,Punt
10,4,5:49,BUF 42,7,2:00,58,Touchdown
