#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,,0,0:10,0,Fumble
2,1,11:41,DET 24,3,1:08,6,Punt
3,1,7:52,DET 23,4,2:05,11,Interception
4,1,2:59,DET 26,9,5:17,74,Touchdown
5,2,9:20,DET 21,3,1:20,23,Interception
6,2,4:19,DET 39,3,1:31,9,Punt
7,2,1:46,DET 38,2,0:18,14,Interception
8,3,9:32,DET 35,9,4:10,38,Field Goal
9,3,0:50,DET 1,3,1:38,7,Punt
10,4,11:01,DET 31,7,4:17,69,Touchdown
11,4,1:55,DET 28,4,1:55,14,End of Game
