#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 38,10,5:53,62,Touchdown
2,1,7:41,PIT 29,3,1:26,-4,Punt
3,1,2:40,PIT 23,8,4:19,77,Touchdown
4,2,11:40,PIT 36,3,1:34,7,Punt
5,2,8:46,PIT 42,9,4:28,34,Field Goal
6,2,1:43,PIT 8,3,0:19,8,Interception
7,2,0:06,PIT 34,1,0:06,-1,End of Half
8,3,8:14,PIT 40,6,3:00,17,Punt
9,3,1:24,PIT 30,14,8:27,64,Field Goal
10,4,6:13,PIT 28,3,1:29,6,Interception
11,4,3:04,PIT 27,12,3:04,46,Interception
