Player,Pos
Brian Griese,QB
Clinton Portis,RB
Rod Smith,WR
Ed McCaffrey,WR
Mike Anderson,TE
Shannon Sharpe,TE
Ephraim Salaam,LT
Steve Herndon,LG
Ben Hamilton,C
Dan Neil,RG
Matt Lepsis,RT
Trevor Pryce,LDE
Lional Dalton,LDT
Chester McGlockton,RDT
Kavika Pittman,RDE
John Mobley,SLB
Al Wilson,MLB
Ian Gold,WLB
Deltha O'Neal,LCB
Denard Walker,RCB
Kenoy Kennedy,SS
Izell Reese,FS
