#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CAR 19,3,2:22,9,Punt
2,1,11:12,CAR 41,3,2:22,7,Punt
3,1,6:49,CAR 42,7,4:17,47,Field Goal
4,2,13:33,CAR 16,4,2:43,13,Interception
5,2,8:19,CAR 26,4,1:54,10,Punt
6,2,0:15,CAR 44,1,0:15,-13,End of Half
7,3,14:07,IND 28,1,0:08,28,Touchdown
8,3,12:39,CAR 15,5,2:17,85,Touchdown
9,3,8:42,CAR 34,6,3:17,7,Punt
10,3,3:43,CAR 49,6,3:06,39,Fumble
11,4,14:05,IND 26,5,2:48,21,Field Goal
12,4,9:07,CAR 11,11,5:59,50,Punt
13,4,0:45,CAR 24,1,0:45,0,End of Half
14,5,15:00,CAR 27,10,5:39,43,Field Goal
