Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dalton Kincaid,BUF,11,10,81,0,5,32,3.2,49,4.9,3.8,0,,0,0.0,0,97.3
Stefon Diggs,BUF,7,6,86,1,4,44,7.3,42,7.0,6.9,1,6.0,0,0.0,0,157.4
James Cook,BUF,4,4,19,0,0,-4,-1.0,23,5.8,-1.0,0,,0,0.0,0,86.5
Khalil Shakir,BUF,4,4,57,0,2,36,9.0,21,5.3,9.0,0,,0,0.0,0,118.7
Latavius Murray,BUF,1,1,6,0,0,2,2.0,4,4.0,2.0,0,,0,0.0,0,91.7
Trent Sherfield,BUF,2,1,9,0,,7,7.0,2,2.0,8.5,0,,0,0.0,0,62.5
Gabriel Davis,BUF,2,0,0,0,,0,,0,,18.0,0,,0,0.0,1,0.0
Deonte Harty,BUF,1,0,0,0,,0,,0,,53.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tee Higgins,CIN,9,8,110,0,6,72,9.0,38,4.8,9.2,0,,0,0.0,0,117.6
Joe Mixon,CIN,6,5,31,0,1,-17,-3.4,48,9.6,-3.7,0,,0,0.0,0,88.2
Ja'Marr Chase,CIN,8,4,41,0,2,22,5.5,19,4.8,8.6,0,,2,25.0,0,65.1
Tanner Hudson,CIN,5,4,45,0,3,28,7.0,17,4.3,5.4,0,,0,0.0,0,104.2
Tyler Boyd,CIN,5,3,56,0,2,42,14.0,14,4.7,14.2,0,,1,20.0,0,98.7
Drew Sample,CIN,4,3,30,1,1,-3,-1.0,33,11.0,-1.5,0,,0,0.0,0,135.4
Irv Smith Jr.,CIN,4,3,26,1,2,13,4.3,13,4.3,4.8,0,,1,25.0,0,131.2
Andrei Iosivas,CIN,1,1,9,0,,8,8.0,1,1.0,8.0,0,,0,0.0,0,104.2
