Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,MIA,15,11,88,1,4,63,5.7,25,2.3,6.6,0,,2,13.3,0,109.9
Jaylen Waddle,MIA,6,6,63,0,3,48,8.0,15,2.5,8.0,0,,0,0.0,0,110.4
Cedrick Wilson Jr.,MIA,3,2,48,0,2,48,24.0,0,0.0,21.3,0,,0,0.0,0,109.7
Salvon Ahmed,MIA,2,1,0,0,,0,0.0,0,0.0,9.0,0,,0,0.0,0,56.2
Braxton Berrios,MIA,2,1,7,0,,3,3.0,4,4.0,3.5,0,,0,0.0,0,58.3
Raheem Mostert,MIA,3,1,6,0,0,-2,-2.0,8,8.0,6.3,0,,0,0.0,1,2.8
Jeff Wilson,MIA,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
A.J. Brown,PHI,15,10,137,1,4,108,10.8,29,2.9,9.7,3,3.3,1,6.7,1,90.1
Dallas Goedert,PHI,5,5,77,1,4,22,4.4,55,11.0,4.4,0,,0,0.0,0,158.3
DeVonta Smith,PHI,5,4,49,0,3,37,9.3,12,3.0,10.8,0,,0,0.0,0,107.5
D'Andre Swift,PHI,3,3,13,0,0,-13,-4.3,26,8.7,-4.3,0,,0,0.0,0,84.7
Julio Jones,PHI,1,1,3,0,,2,2.0,1,1.0,2.0,0,,0,0.0,0,79.2
Olamide Zaccheaus,PHI,1,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
