Quarter,Time,Down,ToGo,Location,WAS,ARI,Detail,EPB,EPA
1,0:05,2,1,WAS 41,0,7,"Penalty on Dan Williams: Neutral Zone Infraction, 5 yards (no play)",1.740,1.990
Quarter,Time,Down,ToGo,Location,WAS,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,WAS 46,0,7,Kirk Cousins sacked by Alex Okafor for -10 yards,1.990,0.100
2,14:15,2,20,WAS 36,6,7,"Kirk Cousins pass complete short middle to DeSean Jackson for 64 yards, touchdown",0.100,7.000
2,14:15,,,ARI 2,7,7,Kai Forbath kicks extra point good,0.000,0.000
2,14:15,,,WAS 35,7,7,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.280
2,14:03,1,10,ARI 20,7,7,Andre Ellington up the middle for -3 yards (tackle by Brandon Meriweather),0.280,-0.790
2,13:24,2,13,ARI 17,7,7,Stepfan Taylor up the middle for 8 yards (tackle by Trent Robinson and Ryan Clark),-0.790,-0.300
2,12:41,3,5,ARI 25,7,7,Carson Palmer pass incomplete deep right intended for John Brown,-0.300,-1.700
2,12:37,4,5,ARI 25,7,7,"Drew Butler punts 45 yards, fair catch by Andre Roberts",-1.700,-0.940
2,12:29,1,10,WAS 30,7,7,Kirk Cousins pass incomplete short right intended for Alfred Morris (defended by Sam Acho),0.940,0.390
2,12:24,2,10,WAS 30,7,7,Alfred Morris up the middle for no gain (tackle by Tommy Kelly and Larry Foote),0.390,-0.300
2,11:45,3,10,WAS 30,7,7,Kirk Cousins pass complete short left to Jordan Reed for 9 yards (tackle by Rashad Johnson),-0.300,-0.780
,,,,,,,"ARI challenged the first down ruling, and the original play was overturned.",,
2,11:31,4,1,WAS 39,7,7,Kirk Cousins pass complete short right to Niles Paul for 7 yards (tackle by Tony Jefferson),-0.780,1.990
2,11:04,1,10,WAS 46,7,7,Alfred Morris up the middle for 2 yards (tackle by Tyrann Mathieu),1.990,1.720
2,10:25,2,8,WAS 48,7,7,Kirk Cousins pass complete short right to DeSean Jackson for 42 yards (tackle by Alex Okafor),1.720,4.910
2,9:47,1,10,ARI 10,7,7,"Penalty on Chris Chester: False Start, 5 yards (no play)",4.910,4.370
2,9:23,1,15,ARI 15,7,7,Kirk Cousins pass incomplete short middle intended for Niles Paul,4.370,3.460
2,9:14,2,15,ARI 15,7,7,Alfred Morris left end for 5 yards (tackle by Deone Bucannon),3.460,3.130
2,8:31,3,10,ARI 10,7,7,Kirk Cousins pass incomplete short left intended for Jordan Reed,3.130,2.760
2,8:25,4,10,ARI 10,10,7,Kai Forbath 28 yard field goal good,2.760,3.000
2,8:25,,,WAS 35,10,7,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.280
2,8:20,1,10,ARI 20,10,7,"Carson Palmer pass complete short right to Michael Floyd for 15 yards (tackle by Ryan Kerrigan and Ryan Clark). Michael Floyd fumbles (forced by Ryan Kerrigan), recovered by Michael Floyd at ARI-35",0.280,1.270
2,7:39,1,10,ARI 35,10,7,Andre Ellington up the middle for 3 yards (tackle by Chris Baker),1.270,1.130
2,7:01,2,7,ARI 38,10,7,"Carson Palmer pass complete deep left to Larry Fitzgerald for 19 yards (tackle by E.J. Biggers). Penalty on Ted Larsen: Offensive Holding, 10 yards (no play)",1.130,-0.220
2,6:28,2,17,ARI 28,10,7,Carson Palmer pass incomplete deep left intended for Michael Floyd,-0.220,-0.890
2,6:22,3,17,ARI 28,10,7,"Penalty on Carson Palmer: Delay of Game, 5 yards (no play)",-0.890,-1.550
2,6:22,3,22,ARI 23,10,7,Carson Palmer pass complete short middle to John Brown for 15 yards (tackle by Trent Robinson),-1.550,-0.850
2,5:56,4,7,ARI 38,10,7,"Drew Butler punts 49 yards, fair catch by Andre Roberts. Penalty on Akeem Jordan: Offensive Holding, 6 yards",-0.850,0.380
2,5:48,1,10,WAS 7,10,7,Alfred Morris left end for 2 yards (tackle by Dan Williams),-0.380,-0.630
2,5:03,2,8,WAS 9,10,7,Kirk Cousins pass complete short left to Pierre Garcon for 9 yards (tackle by Rashad Johnson),-0.630,0.040
2,4:37,1,10,WAS 18,10,7,"Alfred Morris up the middle for 4 yards (tackle by Frostee Rucker). Penalty on Tommy Kelly: Illegal Use of Hands, 5 yards",0.040,0.740
2,4:16,1,10,WAS 27,10,7,Roy Helu left tackle for 2 yards (tackle by Tommy Kelly),0.740,0.470
2,3:35,2,8,WAS 29,10,7,Kirk Cousins pass complete short right to Pierre Garcon for 2 yards (tackle by Patrick Peterson),0.470,0.040
2,3:07,3,6,WAS 31,10,7,Kirk Cousins pass incomplete short left intended for Andre Roberts,0.040,-1.310
2,3:03,4,6,WAS 31,10,7,"Tress Way punts 58 yards, returned by Ted Ginn for 29 yards (tackle by Tress Way). Penalty on Stepfan Taylor: Illegal Block Above the Waist, 10 yards",-1.310,0.220
2,2:49,1,10,ARI 15,10,7,Carson Palmer pass incomplete short middle intended for John Carlson,-0.220,-0.710
2,2:45,2,10,ARI 15,10,7,Carson Palmer pass complete short right to Andre Ellington for 2 yards (tackle by Bashaud Breeland),-0.710,-1.120
2,2:00,3,8,ARI 17,10,7,"Carson Palmer pass incomplete deep right intended for John Brown. Penalty on Bashaud Breeland: Defensive Pass Interference, 36 yards (no play)",-1.120,2.460
2,1:53,1,10,WAS 47,10,7,Carson Palmer pass incomplete short right intended for Stepfan Taylor,2.460,1.910
2,1:48,2,10,WAS 47,10,7,Carson Palmer pass incomplete short right intended for Andre Ellington,1.910,1.910
2,1:44,2,10,WAS 47,10,7,Timeout #1 by Washington Redskins,1.910,1.220
2,1:44,3,10,WAS 47,10,7,Carson Palmer pass complete short left to Larry Fitzgerald for 11 yards (tackle by Chase Minnifield),1.220,3.180
2,1:18,1,10,WAS 36,10,7,Carson Palmer pass complete short middle to John Brown for 12 yards (tackle by E.J. Biggers),3.180,3.970
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,0:43,1,10,WAS 24,10,7,Carson Palmer pass incomplete short right intended for Andre Ellington,3.970,3.430
2,0:38,2,10,WAS 24,10,13,"Carson Palmer pass complete short left to Larry Fitzgerald for 24 yards, touchdown",3.430,7.000
2,0:38,,,WAS 2,10,14,Chandler Catanzaro kicks extra point good,0.000,0.000
2,0:38,,,ARI 35,10,14,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
2,0:31,1,10,WAS 20,10,14,Roy Helu for 8 yards (tackle by Larry Foote),0.280,0.810
2,0:24,2,2,WAS 28,10,14,Kirk Cousins pass complete short right to Roy Helu for 33 yards (tackle by Rashad Johnson),0.810,2.980
2,0:12,1,10,ARI 39,10,14,Kirk Cousins pass complete short right to Alfred Morris for 14 yards (tackle by Patrick Peterson),2.980,2.980
2,0:07,1,10,ARI 39,10,14,Timeout #1 by Arizona Cardinals,2.980,3.910
2,0:07,1,10,ARI 25,13,14,Kai Forbath 43 yard field goal good,3.910,3.000
2,0:07,,,WAS 35,13,14,"Kai Forbath kicks off 56 yards, returned by Ted Ginn for 21 yards (tackle by Chase Minnifield)",0.000,1.270
Quarter,Time,Down,ToGo,Location,WAS,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,13,14,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,WAS 20,13,14,Alfred Morris up the middle for 4 yards (tackle by Alex Okafor),0.280,0.270
3,14:27,2,6,WAS 24,13,14,Kirk Cousins pass incomplete deep right intended for Pierre Garcon,0.270,-0.430
3,14:20,3,6,WAS 24,13,14,Kirk Cousins pass complete short right to Jordan Reed for 10 yards (tackle by Deone Bucannon),-0.430,1.200
3,13:41,1,10,WAS 34,13,14,DeSean Jackson right end for 5 yards (tackle by Tony Jefferson),1.200,1.330
3,12:58,2,5,WAS 39,13,14,Alfred Morris right tackle for 4 yards (tackle by Patrick Peterson),1.330,1.160
3,12:19,3,1,WAS 43,13,14,Kirk Cousins pass complete short left to Andre Roberts for -2 yards (tackle by Jerraud Powers),1.160,-0.650
3,11:50,4,3,WAS 41,13,14,Tress Way punts 43 yards,-0.650,0.140
3,11:36,1,10,ARI 16,13,14,Andre Ellington up the middle for 3 yards (tackle by Brandon Meriweather),-0.140,-0.180
3,10:55,2,7,ARI 19,13,14,Carson Palmer pass complete short left to John Brown for 8 yards (tackle by E.J. Biggers),-0.180,0.740
3,10:21,1,10,ARI 27,13,14,Carson Palmer pass complete short left to Andre Ellington for 2 yards (tackle by Ryan Kerrigan),0.740,0.470
3,9:42,2,8,ARI 29,13,14,Carson Palmer pass complete deep right to Larry Fitzgerald for 22 yards (tackle by Bashaud Breeland),0.470,2.320
3,9:13,1,10,WAS 49,13,14,Carson Palmer pass incomplete short right intended for Andre Ellington,2.320,1.780
3,9:07,2,10,WAS 49,13,14,Carson Palmer pass complete short left to John Carlson for 2 yards (tackle by William Compton),1.780,1.360
3,8:26,3,8,WAS 47,13,14,"Penalty on Jason Hatcher: Encroachment, 5 yards (no play)",1.360,2.020
3,8:07,3,3,WAS 42,13,14,Carson Palmer pass complete deep right to Larry Fitzgerald for 18 yards (tackle by Bashaud Breeland),2.020,2.020
3,7:23,3,3,WAS 42,13,14,Timeout #1 by Arizona Cardinals,2.020,3.970
3,7:23,1,10,WAS 24,13,14,"Penalty on Paul Fanaika: False Start, 5 yards (no play)",3.970,3.640
3,7:23,1,15,WAS 29,13,14,Carson Palmer pass complete short left to Andre Ellington for -1 yards (tackle by Brian Orakpo),3.640,2.620
3,6:51,2,16,WAS 30,13,14,Carson Palmer pass complete short middle to Andre Ellington for 9 yards (tackle by Ryan Clark),2.620,3.140
3,6:06,3,7,WAS 21,13,14,Carson Palmer pass complete short left to John Brown for 8 yards (tackle by E.J. Biggers),3.140,4.710
3,5:35,1,10,WAS 13,13,14,"Penalty on Jared Veldheer: False Start, 5 yards (no play)",4.710,4.290
3,5:12,1,15,WAS 18,13,14,Carson Palmer pass incomplete,4.290,3.400
3,5:04,2,15,WAS 18,13,14,Andre Ellington up the middle for 3 yards (tackle by Keenan Robinson),3.400,3.030
3,4:26,3,12,WAS 15,13,14,Carson Palmer pass incomplete. Penalty on Jared Veldheer: Offensive Holding (Declined),3.030,2.440
3,4:18,4,12,WAS 15,13,17,Chandler Catanzaro 33 yard field goal good,2.440,3.000
3,4:18,,,ARI 35,13,17,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
3,4:13,1,10,WAS 20,13,17,Alfred Morris left end for 2 yards (tackle by Sam Acho),0.280,0.000
3,3:37,2,8,WAS 22,13,17,Kirk Cousins pass complete short left to Jordan Reed for 4 yards (tackle by Sam Acho),0.000,-0.160
3,3:00,3,4,WAS 26,13,17,Kirk Cousins pass incomplete short middle intended for Jordan Reed (defended by Tyrann Mathieu),-0.160,-1.630
3,2:55,4,4,WAS 26,13,17,"Tress Way punts 53 yards, returned by Ted Ginn for 9 yards (tackle by Adam Hayward)",-1.630,-0.940
3,2:44,1,10,ARI 30,13,17,Carson Palmer pass complete short left to Rob Housler for 15 yards (tackle by Ryan Clark),0.940,1.930
3,2:06,1,10,ARI 45,13,17,Andre Ellington right tackle for no gain (tackle by Ryan Kerrigan and Adam Hayward),1.930,1.380
3,1:30,2,10,ARI 45,13,17,Andre Ellington up the middle for 8 yards (tackle by Ryan Clark),1.380,1.750
3,0:46,3,2,WAS 47,13,17,Carson Palmer pass complete short middle to Robert Hughes for 7 yards (tackle by E.J. Biggers),1.750,2.920
Quarter,Time,Down,ToGo,Location,WAS,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 40,13,17,Andre Ellington left tackle for -5 yards (tackle by Brandon Meriweather),2.920,1.700
4,14:21,2,15,WAS 45,13,17,Carson Palmer pass complete short right to Larry Fitzgerald for 14 yards (tackle by Bashaud Breeland),1.700,2.870
4,13:43,3,1,WAS 31,13,17,Carson Palmer pass complete short right to Rob Housler for no gain,2.870,2.870
4,12:59,3,1,WAS 31,13,17,Timeout #2 by Arizona Cardinals,2.870,1.410
4,12:58,4,1,WAS 31,13,20,Chandler Catanzaro 49 yard field goal good,1.410,3.000
4,12:58,,,ARI 35,13,20,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
4,12:54,1,10,WAS 20,13,20,"Kirk Cousins pass complete short middle to Andre Roberts for 14 yards (tackle by Jerraud Powers and Rashad Johnson). Andre Roberts fumbles (forced by Jerraud Powers), recovered by Tyrann Mathieu at WAS-36 and returned for 9 yards (tackle by Andre Roberts)",0.280,-3.780
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,12:40,1,10,WAS 27,13,20,Andre Ellington up the middle for no gain (tackle by William Compton),3.780,3.230
4,12:04,2,10,WAS 27,13,20,Carson Palmer pass complete short middle to Andre Ellington for 10 yards (tackle by Keenan Robinson),3.230,4.440
4,11:22,1,10,WAS 17,13,20,Carson Palmer pass incomplete short left intended for Rob Housler (defended by Brian Orakpo),4.440,3.850
4,11:17,2,10,WAS 17,13,20,Carson Palmer pass complete short left to John Carlson for -2 yards (tackle by Keenan Robinson),3.850,2.910
4,10:38,3,12,WAS 19,13,20,Carson Palmer pass incomplete short right intended for Ted Ginn,2.910,2.180
4,10:32,4,12,WAS 19,13,23,Chandler Catanzaro 37 yard field goal good,2.180,3.000
4,10:32,,,ARI 35,13,23,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
4,10:27,1,10,WAS 20,13,23,Kirk Cousins pass complete short right to DeSean Jackson for 9 yards,0.280,0.950
4,9:58,2,1,WAS 29,13,23,Kirk Cousins sacked by Alex Okafor for -9 yards,0.950,-0.960
4,9:15,3,10,WAS 20,13,23,"Kirk Cousins pass incomplete deep left intended for DeSean Jackson. Penalty on Antonio Cromartie: Defensive Pass Interference, 16 yards (no play)",-0.960,1.330
4,9:08,1,10,WAS 36,13,23,Kirk Cousins pass complete short left to Andre Roberts for 17 yards (tackle by Jerraud Powers),1.330,2.460
4,8:42,1,10,ARI 47,13,23,Kirk Cousins pass incomplete deep middle intended for Andre Roberts is intercepted by Rashad Johnson at ARI-24 and returned for 30 yards,2.460,-2.520
4,8:29,1,10,WAS 46,13,23,Andre Ellington right end for 3 yards (tackle by Keenan Robinson),2.520,2.380
4,7:50,2,7,WAS 43,13,23,Andre Ellington left end for 6 yards (tackle by Ryan Kerrigan),2.380,2.480
4,7:07,3,1,WAS 37,13,23,Stepfan Taylor up the middle for 2 yards (tackle by Keenan Robinson),2.480,3.250
4,6:25,1,10,WAS 35,13,23,Carson Palmer pass incomplete deep right intended for Michael Floyd,3.250,2.700
4,6:17,2,10,WAS 35,13,23,Carson Palmer pass incomplete deep left intended for Jaron Brown (defended by E.J. Biggers),2.700,2.010
4,6:11,3,10,WAS 35,13,23,Carson Palmer pass incomplete short middle intended for John Brown,2.010,0.970
4,6:07,4,10,WAS 35,13,23,Drew Butler punts 24 yards,0.970,0.370
4,5:55,1,10,WAS 11,13,23,"Penalty on Larry Foote: Neutral Zone Infraction, 5 yards (no play)",-0.370,0.170
4,5:55,1,5,WAS 16,13,23,"Kirk Cousins pass incomplete short right intended for DeSean Jackson. Penalty on Patrick Peterson: Defensive Pass Interference, 12 yards (no play)",0.170,0.810
4,5:52,1,10,WAS 28,13,23,Kirk Cousins pass complete short left to Jordan Reed for 9 yards (tackle by Deone Bucannon),0.810,1.480
4,5:25,2,1,WAS 37,13,23,Kirk Cousins pass complete short middle to Jordan Reed for 14 yards (tackle by Tyrann Mathieu),1.480,2.320
4,4:54,1,10,ARI 49,13,23,Kirk Cousins pass complete short middle to Roy Helu for 7 yards (tackle by Larry Foote),2.320,2.730
4,4:18,2,3,ARI 42,13,23,Kirk Cousins pass incomplete short middle intended for Andre Roberts,2.730,2.020
4,4:13,3,3,ARI 42,13,23,Kirk Cousins pass incomplete short right intended for DeSean Jackson is intercepted by Jerraud Powers at ARI-40 and returned for 6 yards,2.020,-1.990
4,4:07,1,10,ARI 46,13,23,Andre Ellington right tackle for no gain (tackle by Brandon Meriweather and Brian Orakpo),1.990,1.990
4,4:01,1,10,ARI 46,13,23,Timeout #1 by Washington Redskins,1.990,1.450
4,4:01,2,10,ARI 46,13,23,Andre Ellington up the middle for 2 yards (tackle by E.J. Biggers),1.450,1.450
4,3:56,2,10,ARI 46,13,23,Timeout #2 by Washington Redskins,1.450,1.030
4,3:56,3,8,ARI 48,13,23,"Carson Palmer for no gain. Carson Palmer fumbles, recovered by Carson Palmer at ARI-43",1.030,-0.650
4,3:49,4,15,ARI 41,13,23,"Drew Butler punts 38 yards, fair catch by Andre Roberts. Penalty on Justin Bethel: Fair Catch Interference, 15 yards",-0.650,-1.330
4,3:43,1,10,WAS 36,13,23,Kirk Cousins pass complete short right to Andre Roberts for 22 yards (tackle by Rashad Johnson),1.330,2.790
4,3:36,1,10,ARI 42,13,23,Kirk Cousins pass complete short middle to Jordan Reed for 20 yards (tackle by Tyrann Mathieu),2.790,4.110
4,3:00,1,10,ARI 22,13,23,Kirk Cousins pass complete short left to Jordan Reed for 17 yards (tackle by Rashad Johnson),4.110,6.060
4,2:20,1,5,ARI 5,19,23,"Kirk Cousins pass complete short right to Pierre Garcon for 5 yards, touchdown",6.060,7.000
4,2:20,,,ARI 2,20,23,Kai Forbath kicks extra point good,0.000,0.000
4,2:20,,,WAS 35,20,23,"Kai Forbath kicks onside 7 yards, recovered by Sam Acho",0.000,-2.790
4,2:15,1,10,WAS 42,20,23,Andre Ellington up the middle for 6 yards (tackle by E.J. Biggers),2.790,3.050
4,2:00,2,4,WAS 36,20,23,Andre Ellington up the middle for 2 yards (tackle by Chris Baker),3.050,2.610
4,1:21,3,2,WAS 34,20,23,Carson Palmer right end for -3 yards (tackle by Ryan Kerrigan),2.610,0.790
4,0:35,4,5,WAS 37,20,23,"Penalty on Drew Butler: Delay of Game, 5 yards (no play)",0.790,0.460
4,0:35,4,10,WAS 42,20,23,"Drew Butler punts 28 yards, fair catch by Andre Roberts",0.460,0.280
4,0:29,1,10,WAS 14,20,29,"Kirk Cousins pass incomplete short middle intended for Pierre Garcon is intercepted by Rashad Johnson at WAS-28 and returned for 28 yards, touchdown",-0.280,-7.000
4,0:18,,,WAS 2,20,30,Chandler Catanzaro kicks extra point good,0.000,0.000
4,0:18,,,ARI 35,20,30,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
4,0:18,1,10,WAS 20,20,30,Roy Helu up the middle for 16 yards (tackle by Larry Foote),0.280,1.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
