#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:03,IND 25,6,2:25,75,Touchdown
2,1,10:54,IND 45,3,1:51,6,Punt
3,1,6:53,IND 43,6,2:25,57,Touchdown
4,1,2:51,IND 27,3,1:28,6,Fumble
5,2,14:22,IND 25,7,4:13,33,Blocked FG
6,2,8:38,IND 25,8,4:47,75,Touchdown
7,2,1:54,IND 11,2,0:12,-11,Fumble
8,2,1:42,IND 20,3,0:25,2,Punt
9,3,15:00,IND 30,3,1:38,2,Punt
10,3,11:46,IND 33,3,1:30,8,Interception
11,3,9:23,IND 25,8,4:12,75,Touchdown
12,3,2:18,,7,3:09,41,Field Goal
13,4,11:06,IND 2,3,2:04,5,Punt
14,4,6:33,IND 25,2,0:55,75,Touchdown
15,4,3:39,IND 32,3,1:04,2,Punt
16,4,0:15,IND 25,2,0:13,0,Fumble
