Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Antonio Brown,WR,74,100%,0,0%,6,21%
Marcus Gilbert,T,74,100%,0,0%,4,14%
David DeCastro,G,74,100%,0,0%,4,14%
Alejandro Villanueva,T,74,100%,0,0%,4,14%
Cody Wallace,C,74,100%,0,0%,0,0%
Heath Miller,TE,74,100%,0,0%,0,0%
Ramon Foster,G,73,99%,0,0%,4,14%
Ben Roethlisberger,QB,65,88%,0,0%,0,0%
Martavis Bryant,WR,59,80%,0,0%,0,0%
Fitzgerald Toussaint,RB,49,66%,0,0%,4,14%
Markus Wheaton,WR,49,66%,0,0%,4,14%
Darrius Heyward-Bey,WR,23,31%,0,0%,17,59%
Jesse James,TE,16,22%,0,0%,8,28%
Jordan Todman,RB,14,19%,0,0%,5,17%
Matt Spaeth,TE,11,15%,0,0%,15,52%
Landry Jones,QB,9,12%,0,0%,0,0%
Will Johnson,FB,1,1%,0,0%,5,17%
Chris Hubbard,G,1,1%,0,0%,0,0%
Ryan Shazier,LB,0,0%,74,100%,2,7%
Will Allen,SS,0,0%,72,97%,9,31%
Mike Mitchell,FS,0,0%,72,97%,2,7%
William Gay,CB,0,0%,72,97%,2,7%
Stephon Tuitt,DE,0,0%,69,93%,6,21%
Cameron Heyward,DE,0,0%,66,89%,6,21%
Lawrence Timmons,LB,0,0%,65,88%,2,7%
Antwon Blake,CB,0,0%,63,85%,6,21%
Brandon Boykin,CB,0,0%,62,84%,8,28%
Arthur Moats,LB,0,0%,41,55%,9,31%
James Harrison,LB,0,0%,39,53%,2,7%
Jarvis Jones,LB,0,0%,35,47%,3,10%
Bud Dupree,LB,0,0%,33,45%,6,21%
Steve McLendon,NT,0,0%,16,22%,2,7%
Robert Golden,FS,0,0%,12,16%,22,76%
Ross Cockrell,CB,0,0%,10,14%,2,7%
Cam Thomas,DE,0,0%,8,11%,0,0%
Daniel McCullers,NT,0,0%,3,4%,0,0%
Vince Williams,LB,0,0%,2,3%,22,76%
Shamarko Thomas,SS,0,0%,0,0%,23,79%
Terence Garvin,LB,0,0%,0,0%,23,79%
Sean Spence,LB,0,0%,0,0%,17,59%
Anthony Chickillo,LB,0,0%,0,0%,15,52%
Ross Ventrone,SS,0,0%,0,0%,14,48%
Greg Warren,LS,0,0%,0,0%,11,38%
Jordan Berry,P,0,0%,0,0%,11,38%
Chris Boswell,K,0,0%,0,0%,10,34%
Doug Legursky,C,0,0%,0,0%,4,14%
