0,1
Game Info,Game Info
Won Toss,Bengals (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:41
Attendance,63257
Weather,"51 degrees, relative humidity 82%, wind 5 mph, wind chill 0"
Vegas Line,Pittsburgh Steelers -3.0
Over/Under,45.0 (under)
