Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
2,12:31,2,8,MIN 9,0,3,Daunte Culpepper pass complete short left to Keary Colbert for 4 yards (tackle by Benny Sapp),4.510,4.440
2,11:47,3,4,MIN 5,0,3,Daunte Culpepper pass incomplete short right intended for Calvin Johnson,4.440,3.010
2,11:43,4,4,MIN 5,0,6,Jason Hanson 23 yard field goal good,3.010,3.000
2,,,,DET 30,0,6,"Jason Hanson kicks off 70 yards, returned by Aundrae Allison for 18 yards (tackle by Stuart Schweigert)",0.000,0.040
2,11:34,1,10,MIN 18,0,6,Chester Taylor left tackle for 3 yards (tackle by Kalvin Pearson and Shaun Cody),0.040,0.010
2,10:48,2,7,MIN 21,0,6,Chester Taylor right tackle for 3 yards (tackle by Corey Smith),0.010,-0.400
2,10:08,3,4,MIN 24,0,6,Gus Frerotte pass complete short left to Visanthe Shiancoe for 8 yards (tackle by Kalvin Pearson),-0.400,1.070
2,9:32,1,10,MIN 32,0,6,Gus Frerotte pass complete short right to Bobby Wade for 6 yards (tackle by Leigh Bodden),1.070,1.340
2,8:55,2,4,MIN 38,0,6,Adrian Peterson right end for 3 yards (tackle by Paris Lenon),1.340,1.030
2,8:11,3,1,MIN 41,0,6,Jeff Dugan up the middle for 2 yards (tackle by Ernie Sims),1.030,1.800
2,7:27,1,10,MIN 43,0,6,Adrian Peterson right tackle for 11 yards (tackle by Daniel Bullocks and Ernie Sims),1.800,2.520
,,,,,,,"MIN challenged the fumble ruling, and the original play was overturned.",,
2,7:01,1,10,DET 46,0,6,Gus Frerotte pass complete deep right to Visanthe Shiancoe for 25 yards (tackle by Dwight Smith),2.520,4.170
2,6:25,1,10,DET 21,0,6,Chester Taylor right tackle for 3 yards (tackle by Dwight Smith),4.170,4.040
2,5:46,2,7,DET 18,0,6,Gus Frerotte pass complete short left to Bernard Berrian for 1 yard (tackle by Travis Fisher),4.040,3.460
2,5:03,3,6,DET 17,0,6,Gus Frerotte pass incomplete short left intended for Bernard Berrian,3.460,2.340
2,4:59,4,6,DET 17,3,6,Ryan Longwell 35 yard field goal good,2.340,3.000
2,,,,MIN 30,3,6,"Ryan Longwell kicks off 66 yards, returned by Aveion Cason for 38 yards (tackle by Vinny Ciurciu)",0.000,1.730
2,4:47,1,10,DET 42,3,6,Daunte Culpepper pass complete short right to John Owens for 19 yards (tackle by Chad Greenway),1.730,2.980
2,4:16,1,10,MIN 39,3,6,"Kevin Smith left tackle for 9 yards (tackle by Ben Leber). Penalty on Napoleon Harris: Personal Foul (Offsetting), Penalty on Moran Norris: Disqualification (Offsetting)",2.980,3.660
2,3:53,2,1,MIN 30,3,6,Daunte Culpepper pass incomplete short left intended for John Standeford (defended by Cedric Griffin),3.660,2.940
2,3:50,3,1,MIN 30,3,6,Kevin Smith left tackle for no gain (tackle by Pat Williams and Kevin Williams),2.940,1.520
2,3:04,4,1,MIN 30,3,6,Daunte Culpepper pass incomplete short right intended for John Standeford,1.520,-0.940
2,3:00,1,10,MIN 30,3,6,Gus Frerotte pass incomplete short middle intended for Adrian Peterson is intercepted by Corey Smith at MIN-26,0.940,-3.840
2,2:52,1,10,MIN 26,3,6,Kevin Smith up the middle for 3 yards (tackle by Pat Williams),3.840,3.700
2,2:14,2,7,MIN 23,3,6,Daunte Culpepper pass complete short left to Calvin Johnson for 8 yards (tackle by Darren Sharper),3.700,4.580
2,2:00,1,10,MIN 15,3,6,Kevin Smith right tackle for 4 yards (tackle by Chad Greenway),4.580,4.640
2,1:23,2,6,MIN 11,3,6,Daunte Culpepper pass incomplete short right intended for Casey Fitzsimmons,4.640,3.780
2,1:17,,,,3,6,Timeout #2 by Detroit Lions,0.000,3.780
2,1:17,3,6,MIN 11,3,6,Daunte Culpepper pass complete short middle to John Standeford for 5 yards (tackle by Chad Greenway),3.780,3.020
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
2,0:54,,,,3,6,Timeout #3 by Detroit Lions,0.000,3.020
2,0:54,4,1,MIN 6,3,6,Daunte Culpepper up the middle for no gain (tackle by Kevin Williams),3.020,0.380
2,0:46,1,10,MIN 6,3,6,Tarvaris Jackson kneels for no gain,-0.380,-0.780
2,0:17,2,10,MIN 6,3,6,Tarvaris Jackson kneels for -1 yards,-0.780,-1.540
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,3,6,"Ryan Longwell kicks off 69 yards, returned by Aveion Cason for 13 yards (tackle by David Herron). Penalty on Anthony Cannon: Low Block, 7 yards",0.000,-0.380
3,14:54,1,10,DET 7,3,6,Daunte Culpepper pass incomplete short right intended for Michael Gaines (defended by Madieu Williams),-0.380,-0.780
3,14:47,2,10,DET 7,3,6,Kevin Smith right end for 2 yards (tackle by Darren Sharper and Antoine Winfield). Penalty on Gosder Cherilus: Offensive Holding (Declined),-0.780,-1.190
3,14:26,3,8,DET 9,3,6,"Daunte Culpepper sacked by Jared Allen for -7 yards. Daunte Culpepper fumbles (forced by Jared Allen), recovered by Gosder Cherilus at DET-1",-1.190,-2.490
3,14:00,4,16,DET 1,3,6,"Nick Harris punts 66 yards, returned by Bernard Berrian for 6 yards (tackle by Stuart Schweigert)",-2.490,-1.530
3,13:46,1,10,MIN 39,3,6,Adrian Peterson right end for -1 yards (tackle by Paris Lenon),1.530,0.850
3,13:10,2,11,MIN 38,3,6,Tarvaris Jackson pass complete short left to Visanthe Shiancoe for 9 yards (tackle by Dwight Smith),0.850,1.360
3,12:30,3,2,MIN 47,3,6,"Tarvaris Jackson pass complete short right to Bobby Wade for 3 yards (tackle by Dwight Smith). Penalty on Chartric Darby: Defensive Offside, 5 yards (no play)",1.360,2.390
3,12:05,1,10,DET 48,3,6,Adrian Peterson left tackle for 9 yards (tackle by Paris Lenon and Kalvin Pearson),2.390,3.060
3,11:23,2,1,DET 39,3,6,Adrian Peterson for 22 yards (tackle by Dwight Smith),3.060,4.440
3,10:57,1,10,DET 17,9,6,"Chester Taylor right tackle for 17 yards, touchdown",4.440,7.000
3,,,,DET 2,10,6,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,10,6,"Ryan Longwell kicks off 66 yards, returned by Aveion Cason for 16 yards (tackle by Cedric Griffin)",0.000,0.280
3,10:45,1,10,DET 20,10,6,Kevin Smith right tackle for no gain (tackle by Pat Williams),0.280,-0.270
3,10:02,2,10,DET 20,10,6,Daunte Culpepper pass complete short right to Jerome Felton for 5 yards (tackle by Ben Leber),-0.270,-0.300
3,9:22,3,5,DET 25,10,6,"Daunte Culpepper sacked by Chad Greenway for -6 yards. Penalty on Benny Sapp: Defensive Holding, 5 yards (no play)",-0.300,0.940
3,8:55,1,10,DET 30,10,12,"Daunte Culpepper pass complete deep left to Calvin Johnson for 70 yards, touchdown",0.940,7.000
3,,,,MIN 2,10,13,Jason Hanson kicks extra point good,0.000,0.000
3,,,,DET 30,10,13,"Jason Hanson kicks off 70 yards, returned by Darius Reynaud for 27 yards (tackle by John Standeford)",0.000,0.740
3,8:36,1,10,MIN 27,10,13,Tarvaris Jackson sacked by Paris Lenon and Chartric Darby for 0 yards,0.740,0.200
3,7:53,2,10,MIN 27,10,13,Adrian Peterson left end for -4 yards (tackle by Corey Smith),0.200,-1.020
3,7:08,3,14,MIN 23,10,13,Tarvaris Jackson pass incomplete short right intended for Bobby Wade (defended by Dwight Smith),-1.020,-1.830
3,7:01,4,14,MIN 23,10,13,"Chris Kluwe punts 59 yards, returned by Aveion Cason for 13 yards (tackle by Husain Abdullah)",-1.830,-1.000
3,6:48,1,10,DET 31,10,13,Daunte Culpepper pass incomplete deep right intended for John Standeford,1.000,0.460
3,6:41,2,10,DET 31,10,13,Kevin Smith right tackle for 7 yards (tackle by Napoleon Harris),0.460,0.700
3,6:01,3,3,DET 38,10,13,Daunte Culpepper up the middle for 5 yards (tackle by Darren Sharper),0.700,1.800
3,5:14,1,10,DET 43,10,13,Daunte Culpepper pass complete short right to Jerome Felton for 12 yards (tackle by Antoine Winfield),1.800,2.590
3,4:27,1,10,MIN 45,10,13,"Penalty on Ellis Wyms: Encroachment, 5 yards (no play)",2.590,3.320
3,4:09,1,5,MIN 40,10,13,Daunte Culpepper sacked by Jared Allen for -10 yards,3.320,1.370
3,3:34,2,15,,10,13,Daunte Culpepper pass complete short right to Kevin Smith for 5 yards (tackle by Antoine Winfield),1.370,1.360
3,2:56,,,,10,13,Timeout #1 by Detroit Lions,0.000,1.360
3,2:56,3,10,MIN 45,10,13,"Daunte Culpepper pass incomplete short right intended for Keary Colbert (defended by Ray Edwards). Penalty on Kevin Smith: Chop Block, 15 yards (no play)",1.360,-0.630
3,2:50,3,25,DET 40,10,13,Kevin Smith up the middle for -2 yards (tackle by Ray Edwards),-0.630,-0.850
3,2:10,4,27,DET 38,10,13,"Nick Harris punts 53 yards, returned by Aundrae Allison for 1 yard (tackle by Ryan Nece)",-0.850,0.380
3,1:57,1,10,MIN 10,10,13,Adrian Peterson right tackle for 5 yards (tackle by Paris Lenon and Andre Fluellen),-0.380,-0.350
3,1:22,2,5,MIN 15,10,13,Adrian Peterson up the middle for 8 yards (tackle by Daniel Bullocks),-0.350,0.480
3,0:47,1,10,MIN 23,10,13,Adrian Peterson left end for -1 yards (tackle by Cliff Avril),0.480,-0.200
3,0:03,2,11,MIN 22,10,13,Tarvaris Jackson pass complete short right to Bernard Berrian for 16 yards (tackle by Paris Lenon),-0.200,1.470
Quarter,Time,Down,ToGo,Location,MIN,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 38,10,13,Tarvaris Jackson pass complete short left to Chester Taylor for 12 yards (tackle by Ernie Sims),1.470,2.260
4,14:14,1,10,,10,13,Tarvaris Jackson pass incomplete deep left intended for Bernard Berrian,2.260,1.710
4,14:09,2,10,,10,13,Adrian Peterson right end for 7 yards (tackle by Ernie Sims),1.710,1.950
4,13:27,3,3,DET 43,10,13,Tarvaris Jackson pass complete short right to Sidney Rice for 15 yards (tackle by Leigh Bodden),1.950,3.710
4,12:48,,,,10,13,Timeout #2 by Detroit Lions,0.000,3.710
4,12:48,1,10,DET 28,10,13,Tarvaris Jackson pass complete short left to Adrian Peterson for 15 yards (tackle by Ernie Sims),3.710,4.710
4,12:11,1,10,DET 13,10,13,Adrian Peterson left end for 2 yards (tackle by Chartric Darby),4.710,4.390
4,11:30,2,8,DET 11,16,13,"Tarvaris Jackson pass complete short right to Visanthe Shiancoe for 11 yards, touchdown",4.390,7.000
4,,,,DET 2,17,13,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,17,13,"Ryan Longwell kicks off 67 yards, returned by Aveion Cason for 28 yards (tackle by Cedric Griffin)",0.000,1.000
4,11:15,1,10,DET 31,17,13,Kevin Smith up the middle for 4 yards (tackle by Jared Allen),1.000,1.000
4,10:37,2,6,DET 35,17,13,Daunte Culpepper pass complete short middle to Kevin Smith for 22 yards (tackle by Darren Sharper),1.000,2.720
4,9:57,1,10,MIN 43,17,13,Kevin Smith left tackle for 6 yards (tackle by Pat Williams),2.720,2.990
4,9:16,2,4,MIN 37,17,13,Daunte Culpepper pass complete short right to Rudi Johnson for -1 yards (tackle by Antoine Winfield),2.990,2.150
4,8:32,3,5,MIN 38,17,13,Daunte Culpepper pass complete short right to Calvin Johnson for 6 yards (tackle by Antoine Winfield),2.150,3.450
4,7:54,1,10,MIN 32,17,13,Kevin Smith right tackle for 12 yards (tackle by Darren Sharper),3.450,4.240
4,7:09,1,10,MIN 20,17,13,Kevin Smith up the middle for -1 yards (tackle by Ray Edwards),4.240,3.560
4,6:35,2,11,MIN 21,17,13,Kevin Smith up the middle for no gain (tackle by Napoleon Harris),3.560,2.870
4,5:53,3,11,MIN 21,17,13,Daunte Culpepper pass incomplete short left intended for Calvin Johnson,2.870,2.060
,,,,,,,"MIN challenged the pass completion ruling, and the original play was overturned.",,
4,5:48,4,11,MIN 21,17,16,Jason Hanson 39 yard field goal good,2.060,3.000
4,,,,DET 30,17,16,"Jason Hanson kicks off 68 yards, returned by Darius Reynaud for 12 yards (tackle by Dwight Smith)",0.000,-0.280
4,5:36,1,10,MIN 14,17,16,Adrian Peterson up the middle for 25 yards (tackle by Dwight Smith),-0.280,1.530
4,4:51,1,10,MIN 39,17,16,Adrian Peterson right end for 1 yard (tackle by Paris Lenon and Ikaika Alama-Francis),1.530,1.120
4,4:09,2,9,MIN 40,17,16,"Adrian Peterson left end for 5 yards (tackle by Paris Lenon). Adrian Peterson fumbles (forced by Paris Lenon), ball out of bounds at MIN-45",1.120,1.090
4,4:01,3,4,MIN 45,17,16,Tarvaris Jackson pass complete short middle to Bobby Wade for 13 yards (tackle by Kalvin Pearson),1.090,2.790
4,3:18,1,10,DET 42,17,16,"Tarvaris Jackson for no gain. Tarvaris Jackson fumbles, recovered by Adrian Peterson at DET-45",2.790,1.840
4,2:35,2,13,DET 45,17,16,Tarvaris Jackson pass complete short right to Chester Taylor for 14 yards (tackle by Paris Lenon),1.840,3.510
4,2:00,1,10,DET 31,17,16,Adrian Peterson left tackle for 1 yard (tackle by Corey Smith and Shaun Cody),3.510,3.100
4,1:55,,,,17,16,Timeout #3 by Detroit Lions,0.000,3.100
4,1:55,2,9,DET 30,17,16,Adrian Peterson left tackle for 1 yard (tackle by Jordon Dizon),3.100,2.540
4,1:11,3,8,DET 29,17,16,Adrian Peterson right tackle for -3 yards (tackle by Jordon Dizon),2.540,1.240
4,0:27,,,,17,16,Timeout #1 by Minnesota Vikings,0.000,1.240
4,0:27,4,11,DET 32,20,16,Ryan Longwell 50 yard field goal good,1.240,3.000
4,,,,MIN 30,20,16,"Ryan Longwell kicks off 66 yards, returned by Aveion Cason for 25 yards (tackle by Naufahu Tahi)",0.000,0.870
4,0:16,1,10,DET 29,20,16,"Daunte Culpepper sacked by Ray Edwards for -5 yards. Daunte Culpepper fumbles (forced by Ray Edwards), recovered by Gosder Cherilus at DET-24",0.870,-0.350
4,0:02,2,15,DET 24,20,16,Daunte Culpepper spiked the ball,-0.350,-1.020
4,0:01,3,15,DET 24,20,16,Drew Henson sacked by Ellis Wyms for -6 yards,-1.020,-2.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
