#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 25,10,5:13,75,Touchdown
2,1,4:07,TAM 25,9,3:46,75,Touchdown
3,2,9:58,TAM 25,5,2:23,46,Field Goal
4,2,6:01,TAM 29,6,1:55,62,Field Goal
5,2,2:15,NYG 41,3,0:49,41,Touchdown
6,2,0:36,TAM 20,6,0:36,46,Field Goal
7,3,14:48,TAM 25,5,2:37,26,Punt
8,3,8:14,TAM 25,3,1:40,0,Punt
9,3,5:36,TAM 16,8,4:32,28,Punt
10,4,14:09,TAM 46,6,2:54,19,Interception
11,4,10:27,NYG 42,8,4:27,37,Field Goal
12,4,4:20,TAM 22,3,1:04,9,Punt
13,4,1:16,TAM 25,6,1:16,59,Missed FG
