0,1
Officials,Officials
Referee,Ed Hochuli
Umpire,Richard Hall
Head Linesman,Mark Hittner
Line Judge,Adrian Hill
Back Judge,Don Carey
Side Judge,Ronald Torbert
Field Judge,Craig Wrolstad
