Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
1,3:24,4,2,NYG 45,0,10,"Riley Dixon punts 55 yards, touchback.",-0.390,-0.280
1,3:13,1,10,DAL 20,0,10,"Joe Looney aborted snap, recovered by Dak Prescott at DAL-15 Dak Prescott pass complete short left to Deonte Thompson for 5 yards (tackle by Janoris Jenkins)",0.280,0.410
1,2:38,2,5,DAL 25,0,10,Ezekiel Elliott left end for 3 yards (tackle by Dalvin Tomlinson),0.410,0.100
1,1:53,3,2,DAL 28,0,10,Dak Prescott left tackle for 13 yards (tackle by Curtis Riley),0.100,1.660
1,1:13,1,10,DAL 41,0,10,Ezekiel Elliott right tackle for no gain (tackle by Kerry Wynn),1.660,1.120
1,0:32,2,10,DAL 41,0,10,Dak Prescott pass incomplete deep right intended for Deonte Thompson,1.120,0.430
1,0:24,3,10,DAL 41,0,10,Dak Prescott pass incomplete deep right intended for Michael Gallup,0.430,-0.650
1,0:18,4,10,DAL 41,0,10,Chris Jones punts 36 yards downed by Anthony Brown,-0.650,-0.480
1,0:08,1,10,NYG 23,0,10,Jonathan Stewart right guard for 2 yards (tackle by Sean Lee and Jaylon Smith),0.480,0.200
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,NYG 25,0,10,Jonathan Stewart up the middle for -1 yards (tackle by Taco Charlton),0.200,-0.630
2,14:20,3,9,NYG 24,0,10,Eli Manning sacked by Taco Charlton for -13 yards,-0.630,-2.490
2,13:41,4,22,NYG 11,0,10,"Riley Dixon punts 45 yards, fair catch by Tavon Austin at DAL-44. Penalty on Leighton Vander Esch: Offensive Holding, 10 yards",-2.490,-1.200
2,13:32,1,10,DAL 34,0,10,Dak Prescott pass incomplete short right,1.200,0.660
2,13:24,2,10,DAL 34,0,10,Ezekiel Elliott left end for 3 yards (tackle by Alec Ogletree),0.660,0.370
2,12:42,3,7,DAL 37,0,10,Dak Prescott pass incomplete short right,0.370,-0.910
2,12:36,4,7,DAL 37,0,10,"Chris Jones punts 42 yards, returned by Kaelin Clay for 5 yards (tackle by Damien Wilson)",-0.910,-0.670
2,12:26,1,10,NYG 26,0,10,Eli Manning pass complete short right to Saquon Barkley for 2 yards (tackle by Sean Lee),0.670,0.400
2,11:47,2,8,NYG 28,0,10,Eli Manning pass complete short right to Rhett Ellison for 2 yards (tackle by Damien Wilson),0.400,-0.030
2,11:01,3,6,NYG 30,0,10,Eli Manning pass complete short right to Saquon Barkley for 5 yards (tackle by Chidobe Awuzie),-0.030,-1.040
2,10:49,,,,,,Timeout #1 by Dallas Cowboys,,
2,10:49,4,1,NYG 35,0,10,Eli Manning up the middle for 2 yards (tackle by Antwaun Woods),-1.040,1.400
2,10:08,1,10,NYG 37,0,10,Eli Manning sacked by Antwaun Woods for -3 yards,1.400,0.450
2,9:27,2,13,NYG 34,0,10,Eli Manning pass complete short right to Saquon Barkley for 6 yards (tackle by Sean Lee),0.450,0.560
2,8:49,3,7,NYG 40,0,10,Eli Manning pass complete short left to Evan Engram for 6 yards (tackle by Jeff Heath),0.560,-0.320
2,8:18,4,1,NYG 46,0,10,Eli Manning up the middle for 1 yard (tackle by Sean Lee and Tyrone Crawford),-0.320,2.060
2,7:35,1,10,NYG 47,0,10,Eli Manning sacked by Kavon Frazier for -11 yards. Penalty on Nate Solder: Offensive Holding (Declined),2.060,0.030
2,7:21,2,21,NYG 36,0,10,Eli Manning pass complete short left to Evan Engram for 13 yards (tackle by Byron Jones),0.030,1.090
2,6:40,3,8,NYG 49,0,10,Eli Manning pass incomplete short right intended for Odell Beckham,1.090,-0.130
2,6:36,4,8,NYG 49,0,10,"Riley Dixon punts 42 yards, fair catch by Cole Beasley at DAL-9",-0.130,0.380
2,6:27,1,10,DAL 9,0,10,"Penalty on Tyron Smith: False Start, 4 yards (no play)",-0.380,-0.530
2,6:27,1,14,DAL 5,0,10,Ezekiel Elliott up the middle for 7 yards (tackle by Landon Collins),-0.530,-0.560
2,5:51,2,7,DAL 12,0,10,Dak Prescott pass complete short left to Terrance Williams for 12 yards (tackle by Alec Ogletree),-0.560,0.540
2,5:11,1,10,DAL 24,0,10,Ezekiel Elliott right guard for 5 yards (tackle by Alec Ogletree),0.540,0.670
2,4:37,2,5,DAL 29,0,10,Ezekiel Elliott up the middle for 1 yard (tackle by Damon Harrison and B.J. Goodson),0.670,0.100
2,3:55,3,4,DAL 30,0,10,"Dak Prescott pass incomplete short middle intended for Cole Beasley. Penalty on B.W. Webb: Defensive Pass Interference, 8 yards (no play)",0.100,1.470
2,3:51,1,10,DAL 38,0,10,Dak Prescott pass incomplete short right intended for Rico Gathers,1.470,0.920
2,3:44,2,10,DAL 38,0,10,Dak Prescott pass incomplete short right intended for Allen Hurns (defended by Connor Barwin),0.920,0.230
2,3:40,3,10,DAL 38,0,10,Dak Prescott pass complete short left to Ezekiel Elliott for no gain (tackle by Connor Barwin and Kareem Martin),0.230,-0.850
2,2:58,4,10,DAL 38,0,10,"Chris Jones punts 48 yards, returned by Kaelin Clay for 6 yards (tackle by Jamize Olawale)",-0.850,-0.280
2,2:49,1,10,NYG 20,0,10,Eli Manning pass complete short middle to Evan Engram for 8 yards (tackle by Damien Wilson),0.280,0.810
2,2:23,2,2,NYG 28,0,10,Saquon Barkley left tackle for 10 yards (tackle by Jeff Heath),0.810,1.470
2,2:00,1,10,NYG 38,0,10,Eli Manning pass incomplete deep right intended for Sterling Shepard (defended by Anthony Brown),1.470,0.920
2,1:55,2,10,NYG 38,0,10,Eli Manning pass complete short left to Saquon Barkley for 9 yards (tackle by Jaylon Smith),0.920,1.420
2,1:27,3,1,NYG 47,0,10,Saquon Barkley left guard for 2 yards (tackle by Leighton Vander Esch and Jaylon Smith),1.420,2.190
2,0:58,1,10,NYG 49,0,10,Eli Manning sacked by Demarcus Lawrence for -9 yards,2.190,0.430
2,0:52,,,,,,Timeout #1 by New York Giants,,
2,0:52,2,19,NYG 40,0,10,Eli Manning pass complete short middle to Sterling Shepard for 5 yards (tackle by Joe Thomas),0.430,0.430
2,0:21,3,14,NYG 45,0,10,Eli Manning pass incomplete short left intended for Saquon Barkley,0.430,-0.390
2,0:15,4,14,NYG 45,0,10,"Riley Dixon punts 40 yards, fair catch by Tavon Austin at DAL-15",-0.390,0.220
2,0:06,1,10,DAL 15,0,10,Dak Prescott kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,0,10,"Brett Maher kicks off 67 yards, returned by Cody Latimer for no gain (tackle by Rod Smith)",0.000,0.810
3,14:54,1,10,NYG 28,0,10,Saquon Barkley up the middle for -2 yards (tackle by Demarcus Lawrence),0.810,-0.010
3,14:15,2,12,NYG 26,0,10,Eli Manning pass complete short right to Sterling Shepard for 14 yards (tackle by Chidobe Awuzie),-0.010,1.600
3,13:32,1,10,NYG 40,0,10,Eli Manning pass incomplete short left intended for Saquon Barkley,1.600,1.050
3,13:28,2,10,NYG 40,0,10,"Eli Manning sacked by Damien Wilson for -13 yards. Eli Manning fumbles (forced by Damien Wilson), recovered by Taco Charlton at NYG-27 (tackle by Ereck Flowers)",1.050,-3.780
3,13:22,1,10,NYG 27,0,10,Ezekiel Elliott up the middle for 1 yard (tackle by Damon Harrison),3.780,3.370
3,12:47,2,9,NYG 26,0,10,Dak Prescott pass complete short middle to Deonte Thompson for 11 yards (tackle by Janoris Jenkins),3.370,4.580
3,12:09,1,10,NYG 15,0,10,Ezekiel Elliott left end for 4 yards (tackle by Lorenzo Carter),4.580,4.640
3,11:30,2,6,NYG 11,0,10,Dak Prescott pass incomplete short right intended for Rico Gathers,4.640,3.780
3,11:24,3,6,NYG 11,0,10,Dak Prescott pass complete short left to Ezekiel Elliott for no gain (tackle by Janoris Jenkins and Curtis Riley),3.780,2.720
3,10:47,4,6,NYG 11,0,13,Brett Maher 29 yard field goal good,2.720,3.000
3,10:43,,,DAL 35,0,13,"Brett Maher kicks off 67 yards, returned by Cody Latimer for no gain (tackle by Rod Smith and Joe Thomas)",0.000,0.540
3,10:36,1,10,NYG 24,0,13,Saquon Barkley right tackle for 5 yards (tackle by Chidobe Awuzie),0.540,0.670
3,9:59,2,5,NYG 29,0,13,Saquon Barkley right tackle for 9 yards (tackle by Kavon Frazier),0.670,1.470
3,9:18,1,10,NYG 38,0,13,Eli Manning pass incomplete short left intended for Odell Beckham,1.470,0.920
3,9:12,2,10,NYG 38,0,13,Eli Manning pass complete deep right to Cody Latimer for 37 yards (tackle by Chidobe Awuzie),0.920,3.910
3,8:30,1,10,DAL 25,0,13,Saquon Barkley up the middle for no gain (tackle by Jaylon Smith and Jeff Heath),3.910,3.360
3,7:52,2,10,DAL 25,0,13,Eli Manning pass complete short middle to Cody Latimer for 4 yards (tackle by Anthony Brown),3.360,3.200
3,7:07,3,6,DAL 21,0,13,Eli Manning pass complete short left to Saquon Barkley for 18 yards (tackle by Byron Jones),3.200,6.510
3,6:23,1,3,DAL 3,0,13,"Saquon Barkley right end for no gain (tackle by Chidobe Awuzie). Penalty on Rhett Ellison: Offensive Holding, 10 yards (no play)",6.510,4.530
3,5:54,1,13,DAL 13,0,13,Wayne Gallman left tackle for 2 yards (tackle by Jaylon Smith),4.530,4.020
3,5:27,2,11,DAL 11,0,13,Eli Manning pass incomplete short left intended for Sterling Shepard,4.020,3.120
3,5:21,3,11,DAL 11,0,13,Eli Manning up the middle for 1 yard (tackle by Jaylon Smith),3.120,2.760
3,4:34,4,10,DAL 10,3,13,Aldrick Rosas 28 yard field goal good,2.760,3.000
3,4:31,,,NYG 35,3,13,"Aldrick Rosas kicks off 65 yards, touchback.",0.000,0.610
3,4:31,1,10,DAL 25,3,13,Dak Prescott pass complete short left to Deonte Thompson for 5 yards (tackle by Landon Collins),0.610,0.740
3,3:55,2,5,DAL 30,3,13,Ezekiel Elliott left guard for 4 yards (tackle by Janoris Jenkins),0.740,0.560
3,3:19,3,1,DAL 34,3,13,"Ezekiel Elliott right end for no gain (tackle by B.J. Goodson). Penalty on La'el Collins: Offensive Holding, 9 yards (no play)",0.560,-0.620
3,2:47,3,10,DAL 25,3,13,"Dak Prescott pass complete short right to Deonte Thompson for 15 yards (tackle by B.W. Webb). Penalty on Geoff Swaim: Offensive Holding, 10 yards (no play)",-0.620,-2.350
3,2:15,3,20,DAL 15,3,13,Dak Prescott pass complete short left to Ezekiel Elliott for 5 yards (tackle by Lorenzo Carter),-2.350,-2.030
3,1:37,4,15,DAL 20,3,13,"Chris Jones punts 47 yards, returned by Odell Beckham for 3 yards (tackle by Rod Smith)",-2.030,-1.330
3,1:23,1,10,NYG 36,3,13,Saquon Barkley right tackle for 1 yard (tackle by Sean Lee),1.330,0.930
3,0:40,2,9,NYG 37,3,13,Saquon Barkley up the middle for no gain (tackle by Maliek Collins and Jeff Heath),0.930,0.230
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,NYG 37,3,13,Eli Manning sacked by Tyrone Crawford for -10 yards,0.230,-1.570
4,14:21,4,19,NYG 27,3,13,"Riley Dixon punts 43 yards, returned by Tavon Austin for no gain (tackle by Kerry Wynn and Michael Thomas). Penalty on Byron Jones: Illegal Block Above the Waist, 10 yards",-1.570,-0.040
4,14:08,1,10,DAL 18,3,13,Dak Prescott pass complete short middle to Ezekiel Elliott for 1 yard (tackle by Kerry Wynn),0.040,-0.320
4,13:34,2,9,DAL 19,3,13,Ezekiel Elliott right end for 1 yard (tackle by Damon Harrison),-0.320,-0.910
4,12:48,3,8,DAL 20,3,13,Dak Prescott pass complete short left to Cole Beasley for 10 yards (tackle by Janoris Jenkins),-0.910,0.940
4,12:07,1,10,DAL 30,3,13,Dak Prescott pass complete short right to Tavon Austin for 15 yards (tackle by B.W. Webb),0.940,1.930
4,11:22,1,10,DAL 45,3,13,Ezekiel Elliott up the middle for 1 yard (tackle by Kareem Martin),1.930,1.520
4,10:43,2,9,DAL 46,3,13,Dak Prescott pass complete short right to Michael Gallup for 5 yards (tackle by B.W. Webb),1.520,1.490
4,9:59,3,4,NYG 49,3,13,Dak Prescott pass complete short middle to Cole Beasley for 3 yards (tackle by Janoris Jenkins),1.490,0.200
4,9:19,4,1,NYG 46,3,13,Dak Prescott up the middle for 2 yards (tackle by Alec Ogletree),0.200,2.650
4,8:43,1,10,NYG 44,3,13,Ezekiel Elliott up the middle for 19 yards (tackle by Curtis Riley),2.650,3.910
4,7:58,1,10,NYG 25,3,13,Dak Prescott left end for 9 yards (tackle by Landon Collins),3.910,4.750
4,7:19,2,1,NYG 16,3,13,Ezekiel Elliott up the middle for 2 yards (tackle by Dalvin Tomlinson and Landon Collins),4.750,4.650
4,6:37,1,10,NYG 14,3,13,Dak Prescott pass incomplete short right intended for Cole Beasley (defended by Donte Deayon),4.650,4.000
4,6:30,2,10,NYG 14,3,13,Dak Prescott left tackle for 8 yards (tackle by Curtis Riley),4.000,4.730
4,5:51,3,2,NYG 6,3,19,"Ezekiel Elliott up the middle for 6 yards, touchdown",4.730,7.000
4,5:45,,,NYG 15,3,20,Brett Maher kicks extra point good,0.000,0.000
4,5:45,,,DAL 35,3,20,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
4,5:45,1,10,NYG 25,3,20,Eli Manning pass complete short left to Evan Engram for 11 yards (tackle by Leighton Vander Esch),0.610,1.330
4,5:12,1,10,NYG 36,3,20,Eli Manning pass complete short left to Rhett Ellison for 3 yards (tackle by Kavon Frazier),1.330,1.200
4,4:33,2,7,NYG 39,3,20,"Penalty on Tyrone Crawford: Neutral Zone Infraction, 4 yards (no play)",1.200,1.740
4,4:31,2,3,NYG 43,3,20,Eli Manning pass incomplete deep left intended for Cody Latimer,1.740,1.030
4,4:26,3,3,NYG 43,3,20,Eli Manning pass complete short middle to Odell Beckham for 17 yards (tackle by Chidobe Awuzie),1.030,2.920
4,3:57,1,10,DAL 40,3,20,Eli Manning pass complete short middle to Saquon Barkley for 5 yards (tackle by Jaylon Smith),2.920,3.050
4,3:28,2,5,DAL 35,3,20,Eli Manning pass complete short left to Saquon Barkley for 4 yards (tackle by Leighton Vander Esch),3.050,2.870
4,2:58,3,1,DAL 31,3,20,Saquon Barkley left tackle for 1 yard (tackle by Daniel Ross),2.870,3.580
4,2:21,1,10,DAL 30,3,20,Eli Manning pass complete short middle to Saquon Barkley for 11 yards (tackle by Leighton Vander Esch),3.580,4.310
4,2:00,1,10,DAL 19,3,20,Eli Manning pass incomplete deep right intended for Odell Beckham,4.310,3.750
4,1:55,2,10,DAL 19,3,20,"Penalty on NYG: Delay of Game, 6 yards (no play)",3.750,2.950
4,1:55,2,16,DAL 25,3,20,Eli Manning pass complete short middle to Saquon Barkley for 7 yards (tackle by Leighton Vander Esch),2.950,3.140
4,1:32,,,,,,Timeout #1 by Dallas Cowboys,,
4,1:32,3,9,DAL 18,9,20,"Eli Manning pass complete deep middle to Evan Engram for 18 yards, touchdown",3.140,7.000
4,1:27,,,DAL 15,10,20,Aldrick Rosas kicks extra point good,0.000,0.000
4,1:27,,,NYG 35,10,20,"Aldrick Rosas kicks onside 11 yards, recovered by Michael Thomas",0.000,2.060
4,1:25,1,10,NYG 47,10,20,Eli Manning pass complete short left to Evan Engram for 3 yards (tackle by Byron Jones),2.060,1.920
4,1:19,2,7,NYG 50,10,20,Eli Manning pass complete short middle to Sterling Shepard for 5 yards (tackle by Leighton Vander Esch),1.920,1.880
4,0:54,3,2,DAL 45,10,20,Eli Manning pass complete short right to Evan Engram for 8 yards (tackle by Leighton Vander Esch),1.880,3.120
4,0:46,,,,,,Timeout #1 by New York Giants,,
4,0:46,1,10,DAL 37,10,20,Eli Manning pass incomplete deep middle intended for Odell Beckham (defended by Jeff Heath),3.120,2.570
4,0:38,,,,,,Timeout #2 by Dallas Cowboys,,
4,0:38,2,10,DAL 37,10,20,Eli Manning pass complete short right to Saquon Barkley for 3 yards (tackle by Chidobe Awuzie),2.570,2.280
4,0:33,3,7,DAL 34,10,20,Eli Manning pass complete short middle to Odell Beckham for 14 yards (tackle by Jaylon Smith),2.280,4.240
4,0:22,,,,,,Timeout #2 by New York Giants,,
4,0:22,1,10,DAL 20,10,20,Eli Manning pass incomplete deep left intended for Russell Shepard,4.240,3.690
4,0:15,2,10,DAL 20,13,20,Aldrick Rosas 38 yard field goal good,3.690,3.000
4,0:11,,,NYG 35,13,20,"Aldrick Rosas kicks onside 25 yards,",0.000,-1.600
4,0:11,1,10,DAL 40,13,20,Dak Prescott kneels for -1 yards,1.600,0.920
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
