Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
2,2:00,3,11,TEN 12,3,10,Kerry Collins pass incomplete short right intended for Brandon Jones,-1.540,-2.490
2,1:54,4,11,TEN 12,3,10,"Craig Hentrich punts 43 yards, returned by Jacoby Jones for 11 yards (tackle by Stephen Tulloch)",-2.490,-2.650
2,1:43,1,10,TEN 44,3,10,Matt Schaub pass complete short middle to Andre Johnson for 11 yards (tackle by Michael Griffin),2.650,3.380
2,1:23,1,10,TEN 33,3,10,Matt Schaub sacked by Jacob Ford for -6 yards,3.380,2.030
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
2,1:05,2,16,TEN 39,3,10,"Penalty on Ephraim Salaam: False Start, 5 yards (no play)",2.030,1.350
2,1:03,2,21,TEN 44,3,10,Matt Schaub pass complete short middle to Andre Johnson for 4 yards (tackle by David Thornton),1.350,1.220
2,0:54,,,,3,10,Timeout #2 by Houston Texans,0.000,1.220
2,0:54,3,17,TEN 40,3,10,Matt Schaub pass incomplete short middle intended for David Anderson (defended by David Thornton),1.220,0.590
2,0:49,4,17,TEN 40,3,10,Matt Turk punts 38 yards,0.590,0.380
2,0:39,1,10,TEN 2,3,10,Chris Johnson up the middle for 6 yards (tackle by DelJuan Robinson),-0.380,-0.340
2,0:29,,,,3,10,Timeout #1 by Tennessee Titans,0.000,-0.340
2,0:29,2,4,TEN 8,3,10,Chris Johnson right end for 11 yards (tackle by Kevin Bentley),-0.340,0.150
2,0:22,1,10,TEN 19,3,10,Kerry Collins pass complete deep middle to Brandon Jones for 40 yards (tackle by DelJuan Robinson),0.150,2.850
2,0:13,,,,3,10,Timeout #2 by Tennessee Titans,0.000,2.850
2,0:13,1,10,HOU 41,3,10,"Kerry Collins pass incomplete deep left intended for Justin Gage. Penalty on Nick Ferguson: Defensive Pass Interference, 36 yards (no play)",2.850,6.060
2,0:05,1,5,HOU 5,6,10,Rob Bironas 23 yard field goal good,6.060,3.000
2,,,,TEN 30,6,10,"Rob Bironas kicks onside 12 yards, recovered by Donnie Nickey (onside kick successful)",0.000,1.730
2,0:01,1,10,TEN 42,6,10,Kerry Collins kneels for -1 yards,1.730,1.050
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,6,10,"Rob Bironas kicks off 74 yards, returned by Andre' Davis for 25 yards (tackle by Stanford Keglar)",0.000,0.340
3,14:55,1,10,HOU 21,6,10,Matt Schaub pass complete short right to Joel Dreessen for 5 yards (tackle by Nick Harper),0.340,0.480
3,14:19,2,5,HOU 26,6,10,Matt Schaub sacked by Stephen Tulloch for -8 yards,0.480,-1.410
3,13:44,3,13,HOU 18,6,10,Matt Schaub pass incomplete short middle intended for Steve Slaton,-1.410,-2.240
3,13:39,4,13,HOU 18,6,10,"Matt Turk punts 46 yards, fair catch by Chris Carr",-2.240,-1.330
3,13:28,1,10,TEN 36,6,10,Kerry Collins pass complete short middle to Bo Scaife for 9 yards (tackle by Mario Williams),1.330,2.010
3,12:58,2,1,TEN 45,6,10,Chris Johnson up the middle for no gain (tackle by Travis Johnson),2.010,1.290
3,12:19,3,1,TEN 45,6,10,LenDale White left guard for 4 yards (tackle by Nick Ferguson),1.290,2.190
3,11:43,1,10,TEN 49,6,10,Kerry Collins pass complete short left to Bo Scaife for 3 yards (tackle by Kevin Bentley),2.190,2.050
3,11:08,2,7,HOU 48,6,10,LenDale White right tackle for 12 yards (tackle by Nick Ferguson),2.050,3.180
3,10:34,1,10,HOU 36,6,10,LenDale White right tackle for 2 yards (tackle by DeMeco Ryans and Kevin Bentley),3.180,2.910
3,9:58,2,8,HOU 34,6,10,Kerry Collins pass incomplete short right intended for Bo Scaife,2.910,2.210
3,9:51,3,8,HOU 34,6,10,Kerry Collins pass incomplete deep middle intended for Justin McCareins,2.210,1.060
3,9:45,4,8,HOU 34,9,10,Rob Bironas 51 yard field goal good,1.060,3.000
3,,,,TEN 30,9,10,"Rob Bironas kicks off 73 yards, returned by Andre' Davis for 38 yards (tackle by Stanford Keglar)",0.000,1.270
3,9:32,1,10,HOU 35,9,10,Steve Slaton up the middle for 1 yard (tackle by Chris Hope),1.270,0.860
3,8:52,2,9,HOU 36,9,10,Matt Schaub pass complete short middle to Andre Johnson for 7 yards (tackle by Nick Harper),0.860,1.090
3,8:15,3,2,HOU 43,9,10,Steve Slaton left guard for 3 yards (tackle by Jason Jones),1.090,1.990
3,7:29,1,10,HOU 46,9,10,Matt Schaub left end for 8 yards (tackle by Jason Jones),1.990,2.530
3,6:41,2,2,TEN 46,9,10,Matt Schaub pass incomplete short middle intended for Andre Johnson,2.530,1.820
3,6:37,3,2,TEN 46,9,10,Matt Schaub pass complete short left to Kevin Walter for 3 yards,1.820,2.720
3,6:12,1,10,TEN 43,9,10,Steve Slaton right tackle for no gain (tackle by Jevon Kearse and Michael Griffin),2.720,2.180
3,5:32,2,10,TEN 43,9,10,Matt Schaub pass complete short right to Kevin Walter for 5 yards (tackle by David Thornton),2.180,2.150
3,4:52,3,5,TEN 38,9,10,Matt Schaub pass complete short middle to Owen Daniels for 8 yards (tackle by Vincent Fuller),2.150,3.580
3,4:09,1,10,TEN 30,9,10,Matt Schaub pass complete short middle to Joel Dreessen for 4 yards (tackle by Stephen Tulloch),3.580,3.570
3,3:29,2,6,TEN 26,9,10,Steve Slaton left guard for 7 yards (tackle by Stephen Tulloch),3.570,4.310
3,2:48,1,10,TEN 19,9,10,Steve Slaton right tackle for 7 yards (tackle by Nick Harper),4.310,4.920
3,2:08,2,3,TEN 12,9,10,"Penalty on Mike Brisiel: False Start, 5 yards (no play)",4.920,4.030
3,1:44,2,8,TEN 17,9,10,"Matt Schaub pass incomplete short middle intended for Kevin Walter. Penalty on Cortland Finnegan: Defensive Pass Interference, 7 yards (no play)",4.030,4.910
3,1:39,1,10,TEN 10,9,10,Steve Slaton right guard for 3 yards (tackle by Tony Brown),4.910,4.760
3,0:57,2,7,TEN 7,9,10,Matt Schaub pass incomplete short right intended for Vonta Leach,4.760,3.810
3,0:52,3,7,TEN 7,9,10,Matt Schaub pass incomplete short right intended for Steve Slaton,3.810,2.970
3,0:43,4,7,TEN 7,9,10,Kris Brown 26 yard field goal no good,2.970,-0.280
3,0:39,1,10,TEN 20,9,10,"Penalty on Michael Roos: False Start, 5 yards (no play)",0.280,-0.310
3,0:39,1,15,TEN 15,9,10,LenDale White right tackle for -1 yards,-0.310,-1.180
Quarter,Time,Down,ToGo,Location,TEN,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,16,TEN 14,9,10,Kerry Collins pass incomplete short left intended for Bo Scaife,-1.180,-2.030
4,14:55,3,16,TEN 14,9,10,Kerry Collins pass incomplete short left intended for Justin McCareins,-2.030,-2.470
4,14:50,4,16,TEN 14,9,10,"Craig Hentrich punts 44 yards, returned by Jacoby Jones for 23 yards (tackle by Josh Stamer). Penalty on Joel Dreessen: Illegal Block Above the Waist, 10 yards",-2.470,-1.330
4,14:32,1,10,HOU 36,9,10,"Matt Schaub pass incomplete deep middle intended for Andre' Davis. Penalty on Cortland Finnegan: Roughing the Passer, 15 yards (no play)",1.330,2.320
4,14:27,1,10,TEN 49,9,10,Matt Schaub pass incomplete short right intended for Andre Johnson,2.320,1.780
4,14:22,2,10,TEN 49,9,10,Matt Schaub pass complete short left to Owen Daniels for 5 yards (tackle by Michael Griffin),1.780,1.750
4,13:51,3,5,TEN 44,9,10,"Matt Schaub pass complete short middle to Owen Daniels for 19 yards (tackle by Chris Hope). Penalty on Cortland Finnegan: Unnecessary Roughness, 13 yards",1.750,4.780
4,13:20,1,10,TEN 12,9,10,Steve Slaton up the middle for no gain (tackle by Nick Harper),4.780,4.100
4,12:38,2,10,TEN 12,9,10,Matt Schaub pass complete short middle to Andre Johnson for 6 yards (tackle by Stephen Tulloch),4.100,4.380
4,11:55,3,4,TEN 6,9,10,Matt Schaub pass incomplete short right intended for Kevin Walter,4.380,3.000
4,11:49,4,4,TEN 6,9,13,Kris Brown 24 yard field goal good,3.000,3.000
4,,,,HOU 30,9,13,"Kris Brown kicks off 76 yards, touchback",0.000,0.280
4,11:45,1,10,TEN 20,9,13,Kerry Collins pass incomplete deep right intended for Alge Crumpler,0.280,-0.270
4,11:39,2,10,TEN 20,9,13,Kerry Collins pass complete short right to Justin McCareins for 7 yards (tackle by Jacques Reeves),-0.270,-0.030
4,11:05,3,3,TEN 27,9,13,Kerry Collins pass complete short left to Justin McCareins for 12 yards (tackle by Jacques Reeves),-0.030,1.530
4,10:40,1,10,TEN 39,9,13,Kerry Collins pass incomplete deep right intended for Justin McCareins,1.530,0.990
4,10:34,2,10,TEN 39,9,13,"Penalty on Morlon Greenwood: Encroachment, 5 yards (no play)",0.990,1.660
4,10:34,2,5,TEN 44,9,13,(tackle by Eugene Wilson),1.660,1.490
4,10:09,3,1,TEN 48,9,13,LenDale White left guard for -2 yards (tackle by Amobi Okoye),1.490,-0.320
4,9:27,4,3,TEN 46,9,13,"Craig Hentrich punts 34 yards, fair catch by Jacoby Jones",-0.320,-0.280
4,9:19,1,10,HOU 20,9,13,Steve Slaton right guard for 1 yard (tackle by Albert Haynesworth),0.280,-0.130
4,8:41,2,9,HOU 21,9,13,Matt Schaub pass incomplete short middle intended for Owen Daniels (defended by Jevon Kearse),-0.130,-0.820
4,8:35,3,9,HOU 21,9,13,Matt Schaub pass incomplete deep left intended for Kevin Walter,-0.820,-1.960
4,8:29,4,9,HOU 21,9,13,"Matt Turk punts 57 yards, returned by Chris Carr for 17 yards (tackle by Andre' Davis)",-1.960,-1.530
4,8:16,1,10,TEN 39,9,13,Kerry Collins pass complete deep middle to Justin Gage for 28 yards (tackle by Eugene Wilson),1.530,3.380
4,8:16,1,10,HOU 33,9,13,Chris Johnson left end for 13 yards (tackle by DelJuan Robinson),3.380,4.240
4,7:15,1,10,HOU 20,9,13,Kerry Collins pass incomplete deep left intended for Alge Crumpler,4.240,3.690
4,7:09,2,10,HOU 20,9,13,LenDale White left end for 3 yards (tackle by Travis Johnson),3.690,3.360
4,6:29,3,7,HOU 17,9,13,"Penalty on Michael Roos: False Start, 5 yards (no play)",3.360,2.740
4,6:08,3,12,HOU 22,9,13,Kerry Collins up the middle for 6 yards (tackle by Mario Williams),2.740,2.400
4,5:27,4,6,HOU 16,12,13,Rob Bironas 34 yard field goal good,2.400,3.000
4,,,,TEN 30,12,13,"Rob Bironas kicks off 66 yards, returned by Andre' Davis for 15 yards (tackle by Donnie Nickey)",0.000,0.150
4,5:17,1,10,HOU 19,12,13,Matt Schaub pass complete deep left to Andre Johnson for 40 yards (tackle by Cortland Finnegan),0.150,2.850
4,4:29,1,10,TEN 41,12,13,"Penalty on Kevin Walter: False Start, 5 yards (no play)",2.850,2.520
4,4:27,1,15,TEN 46,12,13,Matt Schaub pass incomplete short middle intended for Joel Dreessen (defended by Tony Brown),2.520,1.630
4,4:22,2,15,TEN 46,12,13,Matt Schaub pass incomplete short middle intended for Steve Slaton,1.630,0.960
4,4:18,3,15,TEN 46,12,13,Matt Schaub pass complete short left to Steve Slaton for 5 yards (tackle by Cortland Finnegan). Penalty on Duane Brown: Offensive Holding (Declined),0.960,0.530
4,4:07,4,10,TEN 41,12,13,Matt Turk punts 24 yards,0.530,0.060
,,,,,,,"HOU challenged the kick touched ruling, and the play was upheld.",,
4,3:55,1,10,TEN 17,12,13,Kerry Collins pass complete deep right to Justin Gage for 34 yards. Penalty on Fred Bennett: Illegal Contact (Declined),-0.060,2.320
4,3:47,1,10,HOU 49,12,13,Chris Johnson right tackle for 5 yards (tackle by Mario Williams),2.320,2.460
4,3:15,2,5,HOU 44,12,13,Kerry Collins pass incomplete short left intended for Justin McCareins (defended by Jacques Reeves),2.460,1.750
4,3:10,3,5,HOU 44,12,13,"Kerry Collins pass incomplete short middle intended for Bo Scaife (defended by Nick Ferguson). Penalty on Nick Ferguson: Illegal Contact (Declined), Penalty on Morlon Greenwood: Illegal Use of Hands, 5 yards (no play)",1.750,2.980
4,3:04,1,10,HOU 39,12,13,Kerry Collins pass incomplete deep left intended for Justin McCareins,2.980,2.440
4,2:59,2,10,HOU 39,12,13,"Kerry Collins pass complete short right to Bo Scaife for -1 yards (tackle by DeMeco Ryans). Bo Scaife fumbles (forced by DeMeco Ryans), recovered by David Stewart at HOU-40",2.440,1.620
4,2:12,3,11,HOU 40,12,13,Kerry Collins pass complete short left to Brandon Jones for 8 yards (tackle by DelJuan Robinson),1.620,1.290
4,2:00,4,3,HOU 32,12,13,Kerry Collins pass incomplete deep left intended for Justin McCareins,1.290,-1.070
4,1:55,1,10,HOU 32,12,13,Steve Slaton right tackle for 34 yards (tackle by Chris Hope),1.070,3.310
4,1:44,1,10,TEN 34,12,13,Steve Slaton right tackle for -2 yards (tackle by Tony Brown),3.310,2.500
4,1:38,,,,12,13,Timeout #1 by Tennessee Titans,0.000,2.500
4,1:38,2,12,TEN 36,12,13,Steve Slaton left guard for 4 yards (tackle by Tony Brown),2.500,2.350
4,1:32,,,,12,13,Timeout #2 by Tennessee Titans,0.000,2.350
4,1:32,3,8,TEN 32,12,13,Steve Slaton right end for 12 yards (tackle by Jason Jones),2.350,4.240
4,1:20,,,,12,13,Timeout #3 by Tennessee Titans,0.000,4.240
4,1:20,1,10,TEN 20,12,13,Matt Schaub kneels for -1 yards,4.240,3.560
4,0:39,2,11,TEN 21,12,13,Matt Schaub kneels for -2 yards,3.560,2.610
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
