Player,Pos
Tom Brady,QB
Antowain Smith,RB
Larry Centers,FB
Deion Branch,WR
David Givens,WR
Daniel Graham,TE
Matt Light,LT
Damien Woody,LG
Dan Koppen,C
Joe Andruzzi,RG
Tom Ashworth,RT
Bobby Hamilton,LDE
Ted Washington,NT
Richard Seymour,RDE
Jarvis Green,OLB
Willie McGinest,OLB
Roman Phifer,ILB
Tedy Bruschi,ILB
Ty Law,LCB
Tyrone Poole,RCB
Rodney Harrison,S
Eugene Wilson,S
