Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
1,2:35,2,10,BAL 27,3,7,Javorius Allen left guard for 2 yards (tackle by Danny Shelton and Jamie Meder),0.200,-0.230
1,1:52,3,8,BAL 29,3,7,Joe Flacco pass complete deep right to Kamar Aiken for 48 yards (tackle by Tramon Williams),-0.230,4.040
1,1:07,1,10,CLE 23,3,7,Joe Flacco pass incomplete deep left intended for Kamar Aiken,4.040,3.500
1,1:01,2,10,CLE 23,3,7,Justin Forsett left tackle for 15 yards (tackle by Jordan Poyer),3.500,5.370
1,0:23,1,8,CLE 8,3,13,"Joe Flacco pass complete short right to Kyle Juszczyk for 8 yards, touchdown",5.370,7.000
1,0:23,,,CLE 8,3,14,Justin Tucker kicks extra point good,0.000,0.000
1,0:23,,,BAL 35,3,14,"Justin Tucker kicks off 68 yards, returned by Justin Gilbert for 15 yards (tackle by Brynden Trawick)",0.000,0.350
1,0:09,1,10,CLE 12,3,14,Isaiah Crowell left guard for no gain (tackle by Brandon Williams),-0.350,-0.780
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,CLE 12,3,14,"Josh McCown pass complete short right to Taylor Gabriel for -2 yards (tackle by Lardarius Webb). Penalty on Elvis Dumervil: Defensive Offside, 5 yards (no play)",-0.780,-0.230
2,14:42,2,5,CLE 17,3,14,Josh McCown pass incomplete deep right intended for Travis Benjamin,-0.230,-0.840
,,,,,,,"CLE challenged the incomplete pass ruling, and the play was upheld.",,
2,14:36,3,5,CLE 17,3,14,Josh McCown pass incomplete short middle intended for Travis Benjamin,-0.840,-2.320
2,14:31,4,5,CLE 17,3,14,"Andy Lee punts 46 yards, returned by Jeremy Ross for 17 yards (tackle by Rob Housler). Penalty on Tray Walker: Offensive Holding, 10 yards",-2.320,-1.000
2,14:18,1,10,BAL 31,3,14,Justin Forsett left tackle for no gain (tackle by Tank Carder and Nate Orchard),1.000,0.460
2,13:41,2,10,BAL 31,3,14,Joe Flacco pass complete short left to Justin Forsett for 4 yards (tackle by Tank Carder),0.460,0.300
2,13:09,3,6,BAL 35,3,14,Joe Flacco pass incomplete short middle intended for Marlon Brown,0.300,-1.040
2,12:54,4,6,BAL 35,3,14,"Sam Koch punts 49 yards, out of bounds",-1.040,0.140
2,12:46,1,10,CLE 16,3,14,Duke Johnson right end for 3 yards (tackle by Carl Davis and Daryl Smith),-0.140,-0.180
2,12:11,2,7,CLE 19,3,14,Duke Johnson left guard for -1 yards (tackle by Kendrick Lewis),-0.180,-1.070
2,11:30,3,8,CLE 18,3,14,Josh McCown pass complete short left to Isaiah Crowell for 16 yards (tackle by Kendrick Lewis and Jimmy Smith),-1.070,1.200
2,10:47,1,10,CLE 34,3,14,"Josh McCown pass incomplete deep right intended for Travis Benjamin is intercepted by Lardarius Webb at BAL-48. Penalty on Lawrence Guy: Roughing the Passer, 15 yards (no play)",1.200,2.190
2,10:39,1,10,CLE 49,3,14,Isaiah Crowell right end for -1 yards (tackle by Lawrence Guy),2.190,1.510
2,9:57,2,11,CLE 48,3,14,Josh McCown pass complete short right to Brian Hartline for 5 yards (tackle by Lardarius Webb),1.510,1.490
2,9:20,3,6,BAL 47,3,14,Josh McCown pass incomplete deep left intended for Taylor Gabriel,1.490,0.130
2,9:13,4,6,BAL 47,3,14,"Andy Lee punts 38 yards. Penalty on Gary Barnidge: Illegal Formation, 5 yards",0.130,0.280
2,9:02,1,10,BAL 14,3,14,Joe Flacco pass complete short right to Justin Forsett for 10 yards (tackle by Nate Orchard),-0.280,0.540
2,8:18,1,10,BAL 24,3,14,Justin Forsett left tackle for -5 yards (tackle by Danny Shelton),0.540,-0.740
2,7:43,2,15,BAL 19,3,14,Joe Flacco pass incomplete deep left intended for Chris Givens (defended by Joe Haden),-0.740,-1.430
2,7:34,3,15,BAL 19,3,14,Joe Flacco pass complete short left to Kyle Juszczyk for 8 yards (tackle by Randy Starks and Karlos Dansby),-1.430,-1.570
2,6:54,4,7,BAL 27,3,14,"Sam Koch punts 34 yards, out of bounds",-1.570,-1.530
2,6:47,1,10,CLE 39,3,14,Josh McCown pass complete short left to Andrew Hawkins for 7 yards (tackle by Jimmy Smith),1.530,1.930
2,6:22,2,3,CLE 46,3,14,Josh McCown pass complete deep left to Gary Barnidge for 35 yards (tackle by Jimmy Smith),1.930,4.310
2,5:34,1,10,BAL 19,3,14,Josh McCown pass complete short left to Duke Johnson for 4 yards (tackle by Jimmy Smith),4.310,4.350
2,5:00,2,6,BAL 15,3,14,Josh McCown pass incomplete short right intended for Andrew Hawkins,4.350,3.580
2,4:54,3,6,BAL 15,3,14,Josh McCown sacked by Lawrence Guy for -10 yards,3.580,1.800
2,4:09,4,16,BAL 25,6,14,Travis Coons 43 yard field goal good,1.800,3.000
2,4:09,,,CLE 35,6,14,"Travis Coons kicks off 70 yards, returned by Jeremy Ross for 46 yards (tackle by Justin Gilbert). Penalty on Travis Coons: Unnecessary Roughness, 15 yards",0.000,-2.650
2,3:56,1,10,CLE 44,6,14,Justin Forsett right tackle for 6 yards (tackle by Jamie Meder),2.650,2.920
2,3:19,2,4,CLE 38,6,14,Joe Flacco pass complete short right to Darren Waller for 1 yard (tackle by Karlos Dansby),2.920,2.350
2,2:35,3,3,CLE 37,6,14,Joe Flacco pass complete short left to Kamar Aiken for 5 yards (tackle by Tramon Williams and Jordan Poyer),2.350,3.450
2,2:01,1,10,CLE 32,6,14,Justin Forsett right tackle for 7 yards (tackle by Donte Whitner),3.450,3.850
2,1:55,2,3,CLE 25,6,14,Justin Forsett right tackle for -3 yards (tackle by Armonty Bryant),3.850,2.740
2,1:17,3,6,CLE 28,6,14,"Joe Flacco pass complete short left to Nick Boyle for 5 yards (tackle by K'Waun Williams and Karlos Dansby). Penalty on Darren Waller: Illegal Block Above the Waist, 10 yards",2.740,2.080
2,1:11,3,11,CLE 33,6,14,Joe Flacco pass incomplete short left intended for Kamar Aiken,2.080,1.150
2,1:07,4,11,CLE 33,6,14,Justin Tucker 51 yard field goal no good,1.150,-1.660
2,1:03,1,10,CLE 41,6,14,Josh McCown pass complete short right to Duke Johnson for 2 yards (tackle by Daryl Smith),1.660,1.390
2,0:55,2,8,CLE 43,6,14,Josh McCown pass incomplete deep left intended for Travis Benjamin (defended by Kendrick Lewis),1.390,0.700
2,0:48,3,8,CLE 43,6,14,"Penalty on Josh McCown: Delay of Game, 5 yards (no play)",0.700,0.040
2,0:48,3,13,CLE 38,6,14,Josh McCown pass complete short middle to Andrew Hawkins for 22 yards (tackle by Terrence Brooks),0.040,0.040
2,0:39,3,13,CLE 38,6,14,Timeout #2 by Cleveland Browns,0.040,0.040
2,0:39,3,13,CLE 38,6,14,Timeout #1 by Baltimore Ravens,0.040,2.920
2,0:39,1,10,BAL 40,6,14,Josh McCown pass incomplete deep left intended for Travis Benjamin,2.920,2.370
2,0:34,2,10,BAL 40,6,14,Josh McCown pass complete short left to Gary Barnidge for 6 yards (tackle by Jimmy Smith),2.370,2.480
2,0:10,3,4,BAL 34,6,14,Josh McCown pass complete short middle to Gary Barnidge for 15 yards (tackle by Jimmy Smith),2.480,2.480
2,0:02,3,4,BAL 34,6,14,Timeout #3 by Cleveland Browns,2.480,4.310
2,0:02,1,10,BAL 19,9,14,Travis Coons 37 yard field goal good,4.310,3.000
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,9,14,"Justin Tucker kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,CLE 20,9,14,Josh McCown pass incomplete short middle intended for Gary Barnidge,0.280,-0.270
3,14:56,2,10,CLE 20,9,14,"Josh McCown pass complete short right to Andrew Hawkins for 7 yards (tackle by Terrence Brooks). Penalty on Will Hill: Unnecessary Roughness, 15 yards",-0.270,1.730
3,14:33,1,10,CLE 42,9,14,Josh McCown sacked by Brandon Williams for -9 yards,1.730,-0.030
3,13:50,2,19,CLE 33,9,14,Josh McCown pass complete short right to Duke Johnson for 9 yards (tackle by Za'Darius Smith),-0.030,0.500
3,13:04,3,10,CLE 42,9,14,Josh McCown pass complete short middle to Gary Barnidge for 9 yards (tackle by Daryl Smith and Will Hill),0.500,0.000
3,12:21,4,1,BAL 49,9,14,"Andy Lee punts 39 yards, fair catch by Jeremy Ross",0.000,0.380
3,12:13,1,10,BAL 10,9,14,Justin Forsett right tackle for -1 yards (tackle by Jamie Meder),-0.380,-0.850
3,11:35,2,11,BAL 9,9,14,Justin Forsett left end for 7 yards (tackle by Jordan Poyer),-0.850,-0.720
3,10:58,3,4,BAL 16,9,14,Joe Flacco pass complete short middle to Nick Boyle for 11 yards (tackle by Karlos Dansby),-0.720,0.740
3,10:22,1,10,BAL 27,9,14,Joe Flacco pass complete short middle to Nick Boyle for 11 yards (tackle by Donte Whitner),0.740,1.470
3,9:45,1,10,BAL 38,9,14,Joe Flacco pass incomplete short right intended for Darren Waller (defended by Donte Whitner),1.470,0.920
3,9:39,2,10,BAL 38,9,14,"Javorius Allen left tackle for 44 yards (tackle by Tramon Williams). Penalty on Danny Shelton: Unsportsmanlike Conduct, 9 yards",0.920,5.140
3,9:17,1,9,CLE 9,9,14,"Justin Forsett middle for -3 yards (tackle by Donte Whitner). Penalty on Nick Boyle: Offensive Holding, 10 yards (no play)",5.140,4.230
3,9:03,1,19,CLE 19,9,14,Joe Flacco pass complete short left to Kyle Juszczyk for 15 yards (tackle by Tank Carder),4.230,5.340
3,8:29,2,4,CLE 4,9,14,Joe Flacco pass complete short left to Justin Forsett for 3 yards (tackle by Nate Orchard),5.340,5.170
3,7:50,3,1,CLE 1,9,20,"Joe Flacco left guard for 1 yard, touchdown. Penalty on Randy Starks: Defensive Offside (Declined)",5.170,7.000
3,7:50,,,CLE 1,9,21,Justin Tucker kicks extra point good,0.000,0.000
3,7:50,,,BAL 35,9,21,"Justin Tucker kicks off 65 yards, touchback. Penalty on Kyle Juszczyk: Offside on Free Kick, 5 yards",0.000,-0.610
3,7:47,1,10,CLE 25,9,21,Isaiah Crowell left guard for 6 yards (tackle by Albert McClellan),0.610,0.870
3,7:13,2,4,CLE 31,9,21,Isaiah Crowell right guard for 3 yards (tackle by Lawrence Guy and Albert McClellan),0.870,0.560
3,6:34,3,1,CLE 34,9,21,Josh McCown pass complete short right to Duke Johnson for 14 yards (tackle by Za'Darius Smith),0.560,2.130
,,,,,,,"BAL challenged the runner was in bounds ruling, and the original play was overturned.",,
3,6:14,1,10,CLE 48,9,21,Josh McCown pass incomplete short right intended for Brian Hartline,2.130,1.580
,,,,,,,"BAL challenged the pass completion ruling, and the original play was overturned.",,
3,6:10,2,10,CLE 48,9,21,Josh McCown pass complete short middle to Travis Benjamin for 9 yards (tackle by Jimmy Smith),1.580,2.080
3,5:28,3,1,BAL 43,9,21,Josh McCown pass complete short right to Taylor Gabriel for 9 yards (tackle by Kyle Arrington),2.080,3.310
3,4:58,1,10,BAL 34,9,21,Isaiah Crowell left guard for 7 yards (tackle by Daryl Smith),3.310,3.720
3,4:25,2,3,BAL 27,9,21,Isaiah Crowell right end for -4 yards (tackle by Terrence Brooks),3.720,2.480
3,3:41,3,7,BAL 31,9,21,Josh McCown pass complete short right to Gary Barnidge for 15 yards (tackle by Kendrick Lewis),2.480,2.480
3,3:12,3,7,BAL 31,9,21,Timeout #1 by Baltimore Ravens,2.480,4.510
3,3:11,1,10,BAL 16,9,21,Josh McCown pass complete short left to Andrew Hawkins for 4 yards (tackle by Kendrick Lewis),4.510,4.570
3,2:25,2,6,BAL 12,9,21,"Penalty on Josh McCown: Delay of Game, 5 yards (no play)",4.570,3.770
3,2:25,2,11,BAL 17,9,21,Josh McCown pass complete short right to Andrew Hawkins for 2 yards (tackle by Terrence Brooks),3.770,3.220
3,1:22,3,9,BAL 15,9,21,"Josh McCown pass incomplete short middle intended for Gary Barnidge. Penalty on Jason Babin: Illegal Use of Hands, 5 yards (no play)",3.220,4.910
3,1:17,1,10,BAL 10,9,21,Josh McCown pass incomplete short left intended for Duke Johnson,4.910,4.190
3,1:14,2,10,BAL 10,15,21,"Josh McCown left end for 10 yards, touchdown. Penalty on Kendrick Lewis: Illegal Contact (Declined)",4.190,7.000
3,1:14,,,BAL 10,16,21,Travis Coons kicks extra point good,0.000,0.000
3,1:14,,,CLE 35,16,21,"Travis Coons kicks off 62 yards, returned by Jeremy Ross for 25 yards (tackle by Tank Carder)",0.000,-0.810
3,0:57,1,10,BAL 28,16,21,Justin Forsett right tackle for 13 yards (tackle by Jordan Poyer),0.810,1.660
3,0:26,1,10,BAL 41,16,21,"Joe Flacco pass complete short middle to Justin Forsett for 1 yard (tackle by Tank Carder). Penalty on BAL: Illegal Shift, 5 yards (no play)",1.660,1.330
3,0:10,1,15,BAL 36,16,21,Javorius Allen left guard for 3 yards (tackle by Jordan Poyer),1.330,0.850
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,BAL 39,16,21,Joe Flacco pass incomplete short left intended for Chris Givens (defended by Nate Orchard),0.850,0.170
4,14:57,3,12,BAL 39,16,21,Joe Flacco sacked by Armonty Bryant for -14 yards,0.170,-1.700
4,14:18,4,26,BAL 25,16,21,"Sam Koch punts 51 yards, returned by Travis Benjamin for -3 yards (tackle by Zach Orr)",-1.700,-0.340
4,14:05,1,10,CLE 21,16,21,Josh McCown pass complete deep middle to Taylor Gabriel for 56 yards (tackle by Kyle Arrington),0.340,4.040
4,13:17,1,10,BAL 23,16,21,Isaiah Crowell right end for 5 yards (tackle by Will Hill),4.040,4.210
4,12:34,2,5,BAL 18,16,21,Josh McCown pass incomplete short middle intended for Brian Hartline (defended by Kyle Arrington),4.210,3.490
4,12:29,3,5,BAL 18,22,21,"Josh McCown pass complete deep right to Gary Barnidge for 18 yards, touchdown",3.490,7.000
4,12:29,3,,BAL 18,22,21,"Two Point Attempt: Josh McCown pass incomplete intended for Travis Benjamin, conversion fails",3.490,-1.000
4,12:29,,,CLE 35,22,21,"Travis Coons kicks off 43 yards, returned by Kyle Juszczyk for 7 yards (tackle by K'Waun Williams)",0.000,-0.870
4,12:23,1,10,BAL 29,22,21,Justin Forsett left guard for 9 yards (tackle by Jordan Poyer and Pierre Desir),0.870,1.540
4,11:43,2,1,BAL 38,22,21,Joe Flacco pass complete short right to Marlon Brown for no gain,1.540,0.830
4,11:07,3,1,BAL 38,22,21,Joe Flacco pass incomplete deep left intended for Kamar Aiken,0.830,-0.850
4,11:01,4,1,BAL 38,22,21,"Sam Koch punts 57 yards, out of bounds",-0.850,0.380
4,10:58,1,10,CLE 5,22,21,Duke Johnson left guard for 5 yards (tackle by Daryl Smith and C.J. Mosley),-0.380,-0.420
4,10:23,2,5,CLE 10,22,21,Josh McCown pass complete short left to Travis Benjamin for 10 yards (tackle by Daryl Smith),-0.420,0.280
4,9:47,1,10,CLE 20,22,21,Josh McCown pass incomplete deep left intended for Travis Benjamin,0.280,-0.270
4,9:41,2,10,CLE 20,22,21,Josh McCown pass incomplete short left intended for Gary Barnidge,-0.270,-0.960
4,9:37,3,10,CLE 20,22,21,Josh McCown sacked by Timmy Jernigan for -11 yards,-0.960,-2.490
4,9:00,4,21,CLE 9,22,21,"Andy Lee punts 51 yards, returned by Jeremy Ross for 17 yards (tackle by Christian Kirksey)",-2.490,-2.720
4,8:46,1,10,CLE 43,22,21,Justin Forsett left tackle for 22 yards (tackle by Donte Whitner and Pierre Desir),2.720,4.170
4,8:06,1,10,CLE 21,22,21,Justin Forsett right guard for 9 yards (tackle by Nate Orchard),4.170,5.160
4,7:33,2,1,CLE 12,22,21,Justin Forsett left guard for 7 yards (tackle by Donte Whitner),5.160,6.060
4,6:56,1,5,CLE 5,22,21,Javorius Allen left tackle for 3 yards (tackle by Nate Orchard),6.060,5.720
4,6:20,2,2,CLE 2,22,21,Javorius Allen left guard for 1 yard (tackle by John Hughes and Karlos Dansby). Penalty on Danny Shelton: Unnecessary Roughness,5.720,6.970
4,6:05,1,1,CLE 1,22,21,Joe Flacco pass incomplete short left intended for Kyle Juszczyk,6.970,5.910
4,6:00,2,1,CLE 1,22,27,"Justin Forsett left tackle for 1 yard, touchdown",5.910,7.000
4,6:00,2,,CLE 1,22,27,"Two Point Attempt: Joe Flacco pass incomplete intended for Justin Forsett, conversion fails",5.910,-1.000
4,6:00,,,BAL 35,22,27,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,5:56,1,10,CLE 20,22,27,"Josh McCown pass complete short middle to Andrew Hawkins for 25 yards (tackle by Kendrick Lewis). Penalty on Gary Barnidge: Illegal Formation, 5 yards (no play)",0.280,-0.310
4,5:32,1,15,CLE 15,22,27,Josh McCown pass complete short right to Gary Barnidge for 22 yards (tackle by Will Hill),-0.310,1.400
4,5:01,1,10,CLE 37,22,27,"Josh McCown sacked by Za'Darius Smith and Brandon Williams for -3 yards. Penalty on Za'Darius Smith: Defensive Offside, 5 yards (no play)",1.400,2.130
4,4:55,1,5,CLE 42,22,27,Josh McCown pass complete short middle to Rob Housler for 6 yards (tackle by Daryl Smith),2.130,2.130
4,4:15,1,10,CLE 48,22,27,Josh McCown pass complete short left to Andrew Hawkins for 3 yards (tackle by Jimmy Smith),2.130,1.990
4,4:10,2,7,BAL 49,22,27,"Duke Johnson right end for no gain (tackle by Jason Babin). Penalty on Jason Babin: Defensive Offside, 5 yards (no play)",1.990,2.660
4,4:03,2,2,BAL 44,22,27,Isaiah Crowell right guard for 18 yards (tackle by Kendrick Lewis),2.660,3.840
4,3:42,1,10,BAL 26,22,27,Isaiah Crowell right guard for 4 yards (tackle by Brandon Williams),3.840,3.840
4,3:15,2,6,BAL 22,28,27,"Josh McCown pass complete short left to Isaiah Crowell for 22 yards, touchdown",3.840,7.000
4,3:15,2,,BAL 22,30,27,"Two Point Attempt: Josh McCown pass complete to Andrew Hawkins, conversion succeeds",3.840,1.000
4,3:15,,,CLE 35,30,27,"Travis Coons kicks off 65 yards, touchback",0.000,-0.280
4,3:03,1,10,BAL 20,30,27,Justin Forsett right guard for 4 yards (tackle by Armonty Bryant and Karlos Dansby),0.280,0.270
4,2:38,2,6,BAL 24,30,27,Joe Flacco pass incomplete short left intended for Justin Forsett,0.270,-0.430
4,2:32,3,6,BAL 24,30,27,"Joe Flacco pass incomplete short right intended for Marlon Brown. Penalty on K'Waun Williams: Unnecessary Roughness, 15 yards",-0.430,1.530
4,2:27,1,10,BAL 39,30,27,Justin Forsett left guard for 9 yards (tackle by Christian Kirksey and Karlos Dansby),1.530,2.200
4,2:06,2,1,BAL 48,30,27,Justin Forsett left guard for 7 yards (tackle by Karlos Dansby and Donte Whitner),2.200,2.590
4,2:00,1,10,CLE 45,30,27,Justin Forsett right guard for 3 yards (tackle by Desmond Bryant),2.590,2.450
4,1:38,2,7,CLE 42,30,27,Joe Flacco pass complete short right to Justin Forsett for 32 yards (tackle by Donte Whitner),2.450,2.450
4,1:22,2,7,CLE 42,30,27,Timeout #2 by Baltimore Ravens,2.450,4.910
4,1:22,1,10,CLE 10,30,27,Javorius Allen left guard for 6 yards (tackle by Donte Whitner and Armonty Bryant),4.910,5.340
4,0:40,2,4,CLE 4,30,27,Javorius Allen left tackle for -1 yards (tackle by Armonty Bryant and Karlos Dansby),5.340,5.340
4,0:35,2,4,CLE 4,30,27,Timeout #1 by Cleveland Browns,5.340,4.260
4,0:35,3,5,CLE 5,30,27,Joe Flacco pass incomplete short right intended for Kamar Aiken,4.260,3.010
4,0:29,4,5,CLE 5,30,30,Justin Tucker 23 yard field goal good,3.010,3.000
4,0:29,,,BAL 35,30,30,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,0:25,1,10,CLE 20,30,30,Josh McCown pass incomplete short right intended for Duke Johnson,0.280,-0.270
4,0:21,2,10,CLE 20,30,30,Josh McCown pass complete deep left to Travis Benjamin for 25 yards (tackle by Kendrick Lewis),-0.270,1.930
4,0:14,1,10,CLE 45,30,30,Josh McCown right end for 1 yard (tackle by Terrence Brooks),1.930,1.520
4,0:05,2,9,CLE 46,30,30,Josh McCown pass complete deep right to Travis Benjamin for 20 yards (tackle by Will Hill),1.520,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
,,,,,,,"Ravens won the coin toss, Ravens to receive the overtime kickoff.",,
OT,15:00,,,CLE 35,30,30,"Travis Coons kicks off 70 yards, returned by Jeremy Ross for 20 yards (tackle by Rob Housler)",0.000,0.220
OT,14:56,1,10,BAL 15,30,30,Javorius Allen left tackle for no gain (tackle by Randy Starks),-0.220,-0.710
OT,14:19,2,10,BAL 15,30,30,Joe Flacco pass incomplete short left intended for Javorius Allen,-0.710,-1.370
OT,14:12,3,10,BAL 15,30,30,Joe Flacco pass incomplete short right intended for Marlon Brown,-1.370,-2.440
OT,14:06,4,10,BAL 15,30,30,"Sam Koch punts 55 yards, returned by Travis Benjamin for 5 yards (tackle by Brynden Trawick)",-2.440,-1.270
OT,13:54,1,10,CLE 35,30,30,Duke Johnson left tackle for 6 yards (tackle by Daryl Smith),1.270,1.530
OT,13:22,2,4,CLE 41,30,30,Duke Johnson right guard for 3 yards (tackle by Daryl Smith),1.530,1.220
OT,12:40,3,1,CLE 44,30,30,Josh McCown pass complete short middle to Gary Barnidge for 19 yards (tackle by Will Hill),1.220,3.120
OT,11:56,1,10,BAL 37,30,30,Josh McCown pass complete short left to Travis Benjamin for 2 yards (tackle by Kyle Arrington),3.120,2.840
OT,11:56,2,8,BAL 35,30,30,Josh McCown pass complete short middle to Jim Dray for 7 yards (tackle by Will Hill),2.840,3.070
OT,10:48,3,1,BAL 28,30,30,Duke Johnson right tackle for 3 yards (tackle by Daryl Smith),3.070,3.910
OT,9:55,1,10,BAL 25,30,30,Josh McCown pass complete short left to Taylor Gabriel for 4 yards (tackle by Tray Walker),3.910,3.900
OT,9:30,2,6,BAL 21,30,30,Isaiah Crowell left guard for 1 yard (tackle by Courtney Upshaw and Lawrence Guy),3.900,3.340
OT,8:49,3,5,BAL 20,30,30,Isaiah Crowell left guard for 5 yards (tackle by Za'Darius Smith and Daryl Smith),3.340,4.580
OT,8:07,1,10,BAL 15,30,30,Duke Johnson left guard for no gain (tackle by Courtney Upshaw and Za'Darius Smith),4.580,3.950
OT,7:27,2,10,BAL 15,30,30,Josh McCown right end for 1 yard (tackle by Will Hill),3.950,3.950
OT,6:48,2,10,BAL 15,30,30,Timeout #1 by Baltimore Ravens,3.950,3.240
OT,6:48,3,9,BAL 14,33,30,Travis Coons 32 yard field goal good,3.240,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
