Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
1,9:16,1,10,MIN 30,0,7,Brett Favre pass complete short left to Visanthe Shiancoe for 9 yards (tackle by Jo-Lonn Dunbar),0.940,1.610
1,8:41,2,1,MIN 39,0,7,Brett Favre pass incomplete short left intended for Percy Harvin (defended by Tracy Porter),1.610,0.890
1,8:38,3,1,MIN 39,0,7,Adrian Peterson left tackle for 2 yards (tackle by Jonathan Vilma and Scott Shanle),0.890,1.660
1,7:58,1,10,MIN 41,0,7,Brett Favre pass incomplete deep middle intended for Percy Harvin,1.660,1.120
1,7:51,2,10,MIN 41,0,7,"Adrian Peterson right end for 17 yards (tackle by Randall Gay). Penalty on Visanthe Shiancoe: Offensive Holding, 10 yards (no play)",1.120,-0.230
1,7:22,2,20,MIN 31,0,7,"Brett Favre pass complete short right to Visanthe Shiancoe for 6 yards (tackle by Jabari Greer). Penalty on Visanthe Shiancoe: Offensive Pass Interfere, 10 yards (no play)",-0.230,-1.580
1,6:56,2,30,MIN 21,0,7,Adrian Peterson middle for 14 yards (tackle by Scott Shanle),-1.580,-0.360
1,6:15,3,16,MIN 35,0,7,Brett Favre pass complete short left to Albert Young for 13 yards (tackle by Marvin Mitchell and Randall Gay),-0.360,-0.190
1,5:38,4,3,MIN 48,0,7,Chris Kluwe punts 48 yards,-0.190,0.380
1,5:27,1,10,NOR 4,0,7,Drew Brees pass complete short left to Reggie Bush for 1 yard (tackle by Antoine Winfield),-0.380,-0.710
1,4:51,2,9,NOR 5,0,7,"Drew Brees pass complete deep right to Robert Meachem for 26 yards (tackle by Antoine Winfield). Drew Brees fumbles, recovered by Drew Brees at NOR-3",-0.710,1.000
1,4:51,1,10,NOR 31,0,7,"Penalty on Drew Brees: False Start, 5 yards (no play)",1.000,0.670
1,3:50,1,15,NOR 26,0,7,Drew Brees pass incomplete deep left intended for Devery Henderson (defended by Lito Sheppard),0.670,-0.220
1,3:43,,,,0,7,Timeout #1 by New Orleans Saints,0.000,-0.220
1,3:43,2,15,NOR 26,0,7,Drew Brees pass complete short left to Reggie Bush for 19 yards (tackle by Asher Allen),-0.220,1.930
1,3:00,1,10,NOR 45,0,7,Drew Brees pass complete short middle to Jeremy Shockey for 7 yards (tackle by E.J. Henderson),1.930,2.330
1,2:22,2,3,MIN 48,0,7,Drew Brees pass complete short left to Robert Meachem for 6 yards (tackle by Chad Greenway),2.330,2.790
1,1:38,1,10,MIN 42,0,7,Drew Brees pass complete short right to David Thomas for no gain,2.790,2.240
1,0:52,2,10,MIN 42,0,7,Drew Brees sacked by Jayme Mitchell and Chad Greenway for -8 yards,2.240,0.500
1,0:22,3,18,,0,7,Drew Brees pass complete short middle to Reggie Bush for 10 yards (tackle by Lito Sheppard and Antoine Winfield),0.500,0.590
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,8,MIN 40,0,7,"Thomas Morstead punts 29 yards, fair catch by Bernard Berrian",0.590,0.370
2,14:53,1,10,MIN 11,0,7,Adrian Peterson right guard for no gain (tackle by Sedrick Ellis and Jo-Lonn Dunbar),-0.370,-0.780
2,14:09,2,10,MIN 11,0,7,Brett Favre pass complete short right to Adrian Peterson for 11 yards (tackle by Jabari Greer and Roman Harper),-0.780,0.410
2,13:31,1,10,MIN 22,0,7,Adrian Peterson left tackle for 6 yards (tackle by Scott Shanle),0.410,0.680
2,12:52,2,4,MIN 28,0,7,Adrian Peterson right tackle for 2 yards (tackle by Jo-Lonn Dunbar),0.680,0.230
2,12:08,3,2,MIN 30,0,7,Brett Favre pass complete short left to Jeff Dugan for 8 yards (tackle by Tracy Porter),0.230,1.470
2,11:23,1,10,MIN 38,0,7,Albert Young right guard for 1 yard (tackle by Anthony Hargrove and Will Smith),1.470,1.060
2,10:44,2,9,MIN 39,0,7,Brett Favre pass complete short right to Albert Young for -2 yards (tackle by Jabari Greer),1.060,0.100
2,9:59,3,11,MIN 37,0,7,"Brett Favre pass complete short left to Albert Young for 8 yards (tackle by Sedrick Ellis). Penalty on Marvin Mitchell: Face Mask (15 Yards) (Offsetting), Penalty on Phil Loadholt: Face Mask (15 Yards) (Offsetting) (no play)",0.100,0.100
2,9:33,3,11,MIN 37,0,7,Brett Favre pass complete short right to Visanthe Shiancoe for 14 yards (tackle by Scott Shanle),0.100,2.320
2,8:45,1,10,NOR 49,0,7,Adrian Peterson left tackle for 9 yards (tackle by Jo-Lonn Dunbar and Alex Brown),2.320,3.000
2,8:12,2,1,NOR 40,0,7,Adrian Peterson right tackle for 4 yards (tackle by Jeff Charleston and Marvin Mitchell),3.000,3.180
2,7:36,1,10,NOR 36,0,7,Adrian Peterson right tackle for 9 yards (tackle by Marvin Mitchell),3.180,3.850
2,7:13,2,1,NOR 27,0,7,Adrian Peterson right guard for 3 yards (tackle by Will Smith),3.850,3.970
2,6:33,1,10,NOR 24,0,7,Albert Young right guard for -1 yards (tackle by Jo-Lonn Dunbar and Sedrick Ellis),3.970,3.300
2,5:52,2,11,NOR 25,0,7,Albert Young right end for 2 yards (tackle by Jonathan Vilma and Jimmy Wilkerson). Penalty on Jim Kleinsasser: Illegal Formation (Declined),3.300,2.870
2,5:36,,,,0,7,Timeout #2 by New Orleans Saints,0.000,2.870
2,5:36,3,9,NOR 23,0,7,Brett Favre pass incomplete short right intended for Bernard Berrian (defended by Jabari Greer),2.870,1.930
2,5:32,4,9,NOR 23,3,7,Ryan Longwell 41 yard field goal good,1.930,3.000
2,,,,MIN 30,3,7,"Ryan Longwell kicks off 63 yards, returned by Courtney Roby for 25 yards (tackle by Erin Henderson)",0.000,1.070
2,5:22,1,10,NOR 32,3,7,"Drew Brees pass complete short left to Pierre Thomas for 10 yards (tackle by Asher Allen). Penalty on Jon Stinchcomb: Offensive Holding, 10 yards (no play)",1.070,0.410
2,4:52,1,20,NOR 22,3,7,Drew Brees pass complete short middle to Marques Colston for 6 yards (tackle by Chad Greenway),0.410,-0.010
2,4:11,2,14,NOR 28,3,7,Drew Brees pass incomplete short right intended for David Thomas (defended by Ben Leber),-0.010,-0.690
2,4:07,3,14,NOR 28,3,7,"Penalty on Jermon Bushrod: False Start, 5 yards (no play)",-0.690,-1.350
2,4:07,3,19,NOR 23,3,7,Drew Brees pass incomplete (defended by Asher Allen). Penalty on Jahri Evans: Offensive Holding (Declined),-1.350,-1.830
2,3:59,4,19,NOR 23,3,7,"Thomas Morstead punts 58 yards, muffed catch by Bernard Berrian, recovered by Bernard Berrian and returned for no gain",-1.830,-0.040
2,3:49,1,10,MIN 18,3,7,Brett Favre pass complete short left to Percy Harvin for 12 yards (tackle by Tracy Porter and Malcolm Jenkins),0.040,0.940
2,3:15,1,10,MIN 30,3,7,Adrian Peterson left guard for 1 yard (tackle by Anthony Hargrove and Sedrick Ellis),0.940,0.530
2,2:34,2,9,MIN 31,3,7,Brett Favre pass incomplete short middle intended for Visanthe Shiancoe is intercepted by Jonathan Vilma at MIN-34 and returned for 5 yards,0.530,-3.640
2,2:27,1,10,MIN 29,3,7,Pierre Thomas left end for -1 yards (tackle by E.J. Henderson and Madieu Williams),3.640,2.970
2,2:00,2,11,MIN 30,3,7,Pierre Thomas left tackle for 2 yards (tackle by Chad Greenway and Antoine Winfield),2.970,2.540
2,1:29,3,9,MIN 28,3,7,Drew Brees pass incomplete short left intended for David Thomas (defended by Lito Sheppard),2.540,1.590
2,1:24,4,9,MIN 28,3,7,Garrett Hartley 46 yard field goal no good,1.590,-1.330
2,1:19,1,10,MIN 36,3,7,Brett Favre pass complete short middle to Adrian Peterson for 6 yards (tackle by Randall Gay),1.330,1.600
2,0:56,2,4,MIN 42,3,7,Brett Favre pass complete short left to Bernard Berrian for 3 yards (tackle by Tracy Porter),1.600,1.290
2,0:51,,,,3,7,Timeout #1 by Minnesota Vikings,0.000,1.290
2,0:51,3,1,MIN 45,3,7,Percy Harvin left end for 2 yards (tackle by Tracy Porter),1.290,2.060
2,0:46,1,10,MIN 47,3,7,Brett Favre pass complete deep middle to Visanthe Shiancoe for 33 yards (tackle by Scott Shanle and Randall Gay),2.060,4.240
2,0:40,,,,3,7,Timeout #2 by Minnesota Vikings,0.000,4.240
2,0:40,1,10,NOR 20,9,7,"Brett Favre pass complete deep middle to Visanthe Shiancoe for 20 yards, touchdown",4.240,7.000
2,,,,NOR 2,9,7,Ryan Longwell kicks extra point no good,0.000,-1.000
2,,,,MIN 30,9,7,"Ryan Longwell kicks off 64 yards, returned by Courtney Roby for 20 yards (tackle by Eric Frampton)",0.000,0.670
2,0:27,1,10,NOR 26,9,7,Drew Brees pass complete short left to Reggie Bush for 2 yards (tackle by Lito Sheppard),0.670,0.400
2,0:23,2,8,NOR 28,9,7,Drew Brees pass complete short right to Jeremy Shockey for 2 yards (tackle by Antoine Winfield),0.400,-0.030
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,9,7,"Thomas Morstead kicks off 73 yards, returned by Percy Harvin for 22 yards (tackle by Courtney Roby)",0.000,0.150
3,14:57,1,10,MIN 19,9,7,Adrian Peterson right end for 13 yards (tackle by Roman Harper and Marvin Mitchell),0.150,1.070
3,14:26,1,10,MIN 32,9,7,Adrian Peterson left guard for 6 yards (tackle by Jabari Greer),1.070,1.340
3,13:54,2,4,MIN 38,9,7,Adrian Peterson right tackle for 1 yard (tackle by Sedrick Ellis and Jo-Lonn Dunbar),1.340,0.760
3,13:14,3,3,MIN 39,9,7,Brett Favre pass incomplete deep right intended for Bernard Berrian (defended by Jabari Greer),0.760,-0.780
3,13:08,4,3,MIN 39,9,7,"Chris Kluwe punts 41 yards, returned by Reggie Bush for 6 yards (tackle by Husain Abdullah)",-0.780,-0.670
3,12:56,1,10,NOR 26,9,7,Pierre Thomas right end for no gain (tackle by E.J. Henderson),0.670,0.130
3,12:20,2,10,NOR 26,9,7,Pierre Thomas middle for 11 yards (tackle by Antoine Winfield and Chad Greenway),0.130,1.400
3,11:41,1,10,NOR 37,9,7,Reggie Bush right tackle for 6 yards (tackle by Madieu Williams),1.400,1.670
3,11:01,2,4,NOR 43,9,7,Pierre Thomas left guard for 5 yards (tackle by Chad Greenway),1.670,2.130
3,10:27,1,10,NOR 48,9,7,Drew Brees pass complete short left to Lance Moore for 9 yards (tackle by Lito Sheppard),2.130,2.800
3,9:49,2,1,MIN 43,9,7,Pierre Thomas right guard for 6 yards (tackle by Jared Allen),2.800,3.120
3,9:08,1,10,MIN 37,9,7,Drew Brees right end for -3 yards (tackle by Ray Edwards),3.120,2.170
3,8:31,2,13,MIN 40,9,7,"Penalty on Ray Edwards: Defensive Offside, 5 yards (no play)",2.170,2.840
3,8:19,2,8,MIN 35,9,7,Drew Brees pass complete short left to Marques Colston for 14 yards (tackle by Antoine Winfield),2.840,4.170
3,7:36,1,10,MIN 21,9,7,Drew Brees pass complete short left to Pierre Thomas for 15 yards (tackle by Ben Leber),4.170,5.830
3,6:51,1,6,MIN 6,9,7,Pierre Thomas left guard for 5 yards (tackle by Jared Allen and Husain Abdullah),5.830,5.910
3,6:17,2,1,MIN 1,9,13,"Pierre Thomas left guard for 1 yard, touchdown",5.910,7.000
3,,,,MIN 2,9,14,Garrett Hartley kicks extra point good,0.000,0.000
3,,,,NOR 30,9,14,"Thomas Morstead kicks off 73 yards, returned by Percy Harvin for 19 yards (tackle by Anthony Waters)",0.000,-0.140
3,6:08,1,10,MIN 16,9,14,Adrian Peterson right tackle for 1 yard (tackle by Jonathan Vilma),-0.140,-0.510
3,5:24,2,9,MIN 17,9,14,Brett Favre pass incomplete deep right intended for Percy Harvin (defended by Malcolm Jenkins),-0.510,-1.200
3,5:18,3,9,MIN 17,9,14,Brett Favre pass incomplete short right intended for Greg Lewis,-1.200,-2.320
3,5:13,4,9,MIN 17,9,14,"Chris Kluwe punts 48 yards, returned by Reggie Bush for -4 yards (tackle by Heath Farwell)",-2.320,-1.000
3,5:02,1,10,NOR 31,9,14,Drew Brees pass complete short left to Pierre Thomas for 2 yards (tackle by Pat Williams and Asher Allen),1.000,0.730
3,4:20,2,8,NOR 33,9,14,Drew Brees pass complete short right to Reggie Bush for 1 yard (tackle by Husain Abdullah),0.730,0.170
3,3:36,3,7,NOR 34,9,14,Drew Brees pass complete short left to Robert Meachem for 1 yard (tackle by Ben Leber),0.170,-1.040
3,3:05,4,6,NOR 35,9,14,"Thomas Morstead punts 36 yards, returned by Bernard Berrian for 2 yards (tackle by K.C. Asiodu)",-1.040,-1.000
3,2:56,1,10,MIN 31,9,14,Adrian Peterson left guard for 6 yards (tackle by Roman Harper),1.000,1.270
3,2:19,2,4,MIN 37,9,14,Brett Favre sacked by Sedrick Ellis for -9 yards,1.270,-0.630
3,1:46,3,13,MIN 28,9,14,Brett Favre pass incomplete short middle intended for Percy Harvin,-0.630,-1.500
3,1:40,4,13,MIN 28,9,14,Chris Kluwe punts 46 yards,-1.500,-0.670
3,1:32,1,10,NOR 26,9,14,Pierre Thomas left end for 1 yard (tackle by Asher Allen),0.670,0.270
3,0:53,2,9,NOR 27,9,14,Drew Brees pass incomplete deep right intended for Marques Colston (defended by Asher Allen),0.270,-0.430
3,0:45,,,,9,14,Timeout #1 by New Orleans Saints,0.000,-0.430
3,0:45,3,9,NOR 27,9,14,Drew Brees pass incomplete short left intended for Lance Moore,-0.430,-1.570
3,0:36,4,9,NOR 27,9,14,"Thomas Morstead punts 47 yards, fair catch by Bernard Berrian. Penalty on Courtney Roby: Unsportsmanlike Conduct (Offsetting), Penalty on Jayme Mitchell: Offensive Holding (Offsetting) (no play)",-1.570,-1.570
3,0:27,4,9,NOR 27,9,14,"Thomas Morstead punts 50 yards, fair catch by Bernard Berrian. Penalty on Eric Frampton: Offensive Holding, 10 yards",-1.570,0.320
3,0:19,1,10,MIN 13,9,14,Adrian Peterson right guard for 3 yards (tackle by Roman Harper),-0.320,-0.440
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,MIN 16,9,14,Brett Favre pass incomplete short left intended for Visanthe Shiancoe (defended by Roman Harper),-0.440,-1.060
4,14:57,3,7,MIN 16,9,14,Brett Favre pass incomplete short right intended for Jim Kleinsasser,-1.060,-2.390
,,,,,,,"MIN challenged the incomplete pass ruling, and the play was upheld.",,
4,14:51,4,7,MIN 16,9,14,"Chris Kluwe punts 49 yards, returned by Reggie Bush for 5 yards (tackle by Jasper Brinkley)",-2.390,-1.600
4,14:43,1,10,NOR 40,9,14,Pierre Thomas left guard for 6 yards (tackle by Chad Greenway),1.600,1.860
4,14:05,2,4,NOR 46,9,14,Drew Brees pass complete short right to Marques Colston for 10 yards (tackle by E.J. Henderson),1.860,2.650
4,13:26,1,10,MIN 44,9,14,Pierre Thomas left guard for 7 yards (tackle by Antoine Winfield),2.650,3.060
4,12:44,2,3,MIN 37,9,14,Pierre Thomas left guard for 4 yards (tackle by E.J. Henderson and Kevin Williams),3.060,3.380
4,12:05,1,10,MIN 33,9,14,Pierre Thomas right guard for 1 yard (tackle by Pat Williams and Jared Allen),3.380,2.970
4,11:19,2,9,MIN 32,9,14,Drew Brees pass complete short right to Jeremy Shockey for 14 yards (tackle by Madieu Williams),2.970,4.370
4,10:35,1,10,MIN 18,9,14,Pierre Thomas right guard for 1 yard (tackle by E.J. Henderson),4.370,3.940
4,9:56,2,9,MIN 17,9,14,Drew Brees pass complete short right to David Thomas for 3 yards (tackle by Chad Greenway),3.940,3.630
4,9:19,3,6,MIN 14,9,14,Drew Brees pass incomplete short right intended for Robert Meachem,3.630,2.530
4,9:14,4,6,MIN 14,9,14,Garrett Hartley 32 yard field goal no good,2.530,-0.410
4,9:10,1,10,MIN 22,9,14,Brett Favre pass incomplete deep middle intended for Visanthe Shiancoe,0.410,-0.130
4,9:05,2,10,MIN 22,9,14,Brett Favre pass complete short middle to Jim Kleinsasser for 6 yards (tackle by Marvin Mitchell and Scott Shanle),-0.130,-0.030
4,8:20,3,4,MIN 28,9,14,Brett Favre pass complete deep left to Greg Camarillo for 29 yards (tackle by Malcolm Jenkins),-0.030,2.720
4,7:43,1,10,NOR 43,9,14,"Brett Favre pass complete short middle to Naufahu Tahi for 7 yards (tackle by Remi Ayodele). Penalty on Phil Loadholt: Offensive Holding, 10 yards (no play)",2.720,2.060
4,7:15,1,20,MIN 47,9,14,Brett Favre pass complete short right to Adrian Peterson for -3 yards (tackle by Jabari Greer),2.060,0.420
4,6:30,2,23,MIN 44,9,14,Brett Favre pass complete short right to Greg Lewis for 12 yards (tackle by Jabari Greer),0.420,1.360
4,5:46,3,11,NOR 44,9,14,Brett Favre pass incomplete deep right intended for Greg Camarillo,1.360,0.330
4,5:40,4,11,NOR 44,9,14,Chris Kluwe punts 32 yards,0.330,0.350
4,5:32,1,10,NOR 12,9,14,Drew Brees pass complete short right to Marques Colston for 4 yards (tackle by Asher Allen),-0.350,-0.370
4,4:56,2,6,NOR 16,9,14,Pierre Thomas right guard for 5 yards (tackle by E.J. Henderson),-0.370,-0.370
4,4:20,3,1,NOR 21,9,14,Drew Brees pass complete short left to Heath Evans for 7 yards (tackle by Husain Abdullah),-0.370,0.810
4,3:36,1,10,NOR 28,9,14,Pierre Thomas right guard for 5 yards (tackle by Jared Allen and E.J. Henderson),0.810,0.940
4,2:58,2,5,NOR 33,9,14,Pierre Thomas right guard for -2 yards (tackle by Chad Greenway),0.940,-0.030
4,2:17,3,7,NOR 31,9,14,Drew Brees pass complete short left to Devery Henderson for 9 yards (tackle by Chad Greenway),-0.030,1.600
4,2:05,,,,9,14,Timeout #2 by Minnesota Vikings,0.000,1.600
4,2:05,1,10,NOR 40,9,14,Pierre Thomas left end for 4 yards (tackle by Ben Leber),1.600,1.590
4,1:59,2,6,NOR 44,9,14,Pierre Thomas left guard for 10 yards (tackle by Chad Greenway),1.590,2.520
4,1:49,,,,9,14,Timeout #3 by Minnesota Vikings,0.000,2.520
4,1:49,1,10,MIN 46,9,14,Drew Brees kneels for -1 yards,2.520,1.840
4,1:08,2,11,MIN 47,9,14,Drew Brees kneels for -1 yards,1.840,1.030
4,0:34,3,12,MIN 48,9,14,Drew Brees kneels for -1 yards,1.030,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
