Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
2,1:29,1,10,IND 13,7,14,LeGarrette Blount right guard for no gain (tackle by Arthur Jones),4.710,4.050
2,0:58,2,10,IND 13,7,14,Tom Brady pass incomplete short right intended for Rob Gronkowski,4.050,4.050
2,0:53,2,10,IND 13,7,14,Timeout #2 by Indianapolis Colts,4.050,3.120
2,0:53,3,10,IND 13,7,14,Tom Brady up the middle for 9 yards (tackle by D'Qwell Jackson),3.120,3.120
2,0:28,3,10,IND 13,7,14,Timeout #2 by New England Patriots,3.120,3.040
2,0:28,4,1,IND 4,7,14,Tom Brady up the middle for 1 yard (tackle by Cory Redding),3.040,3.040
2,0:23,4,1,IND 4,7,14,Timeout #3 by New England Patriots,3.040,6.510
2,0:23,1,3,IND 3,7,14,Tom Brady pass incomplete short right intended for Danny Amendola,6.510,5.530
2,0:19,2,3,IND 3,7,14,Tom Brady pass incomplete short left intended for Rob Gronkowski (defended by Vontae Davis),5.530,5.530
2,0:16,2,3,IND 3,7,14,Timeout #3 by Indianapolis Colts,5.530,4.720
2,0:16,3,3,IND 3,7,14,Tom Brady pass incomplete short left intended for Shane Vereen,4.720,3.040
2,0:13,4,3,IND 3,7,17,Stephen Gostkowski 21 yard field goal good,3.040,3.000
2,0:13,,,NWE 35,7,17,"Stephen Gostkowski kicks off 33 yards, returned by Colt Anderson for 11 yards (tackle by Chris White)",0.000,-1.800
2,0:05,1,10,IND 43,7,17,Andrew Luck kneels for -1 yards,1.800,1.120
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,7,17,"Pat McAfee kicks off 66 yards, returned by Danny Amendola for 14 yards (tackle by Andrew Jackson)",0.000,0.320
3,14:54,1,10,NWE 13,7,17,Tom Brady pass complete short right to Brandon LaFell for 6 yards (tackle by Greg Toler),-0.320,0.030
3,14:29,2,4,NWE 19,7,17,Shane Vereen left guard for 2 yards (tackle by Cory Redding and D'Qwell Jackson),0.030,-0.470
3,13:56,3,2,NWE 21,7,17,Tom Brady pass complete short right to Julian Edelman for 23 yards (tackle by Mike Adams),-0.470,1.860
3,13:56,1,10,NWE 44,7,17,LeGarrette Blount left guard for 6 yards (tackle by Vontae Davis),1.860,2.130
3,12:53,2,4,,7,17,LeGarrette Blount right end for 3 yards (tackle by Jonathan Newsome),2.130,1.820
3,12:22,3,1,IND 47,7,17,LeGarrette Blount left guard for 22 yards (tackle by Greg Toler),1.820,3.910
3,11:41,1,10,IND 25,7,17,LeGarrette Blount left end for 9 yards (tackle by LaRon Landry),3.910,4.750
3,11:08,2,1,IND 16,7,17,LeGarrette Blount right guard for no gain (tackle by Jerrell Freeman and Ricky Jean-Francois),4.750,4.060
3,10:10,3,1,IND 16,7,23,"Tom Brady pass complete short left to Nate Solder for 16 yards, touchdown",4.060,7.000
3,10:10,,,IND 2,7,24,Stephen Gostkowski kicks extra point good,0.000,0.000
3,10:10,,,NWE 35,7,24,"Stephen Gostkowski kicks off 59 yards, returned by Josh Cribbs for 17 yards (tackle by Darius Fleming)",0.000,-0.480
3,9:57,1,10,IND 23,7,24,Andrew Luck pass incomplete short right intended for Coby Fleener,0.480,-0.070
3,9:53,2,10,IND 23,7,24,Dan Herron right guard for 2 yards (tackle by Rob Ninkovich),-0.070,-0.490
3,9:08,3,8,IND 25,7,24,Andrew Luck pass incomplete deep left intended for T.Y. Hilton,-0.490,-1.700
3,9:02,4,8,IND 25,7,24,"Pat McAfee punts 37 yards, fair catch by Danny Amendola",-1.700,-1.470
3,8:55,1,10,NWE 38,7,24,Tom Brady pass complete short right to Rob Gronkowski for 16 yards (tackle by Greg Toler and Mike Adams),1.470,2.520
3,8:17,1,10,IND 46,7,24,Tom Brady sacked by Cory Redding for -6 yards,2.520,1.170
3,7:32,2,16,NWE 48,7,24,Tom Brady pass complete short right to Brandon LaFell for 9 yards (tackle by Greg Toler),1.170,1.680
3,6:54,3,7,IND 43,7,24,Tom Brady pass complete short middle to Rob Gronkowski for 7 yards (tackle by Sergio Brown),1.680,3.180
3,5:54,1,10,IND 36,7,24,Tom Brady pass complete deep middle to Julian Edelman for 22 yards (tackle by LaRon Landry),3.180,4.650
3,5:11,1,10,IND 14,7,24,LeGarrette Blount left guard for 9 yards (tackle by LaRon Landry and Mike Adams),4.650,5.670
3,4:25,2,1,IND 5,7,24,"Tom Brady up the middle for 2 yards (tackle by Montori Hughes). Penalty on Nate Solder: Illegal Formation, 5 yards (no play)",5.670,4.710
3,4:07,2,6,IND 10,7,24,LeGarrette Blount up the middle for 5 yards (tackle by D'Qwell Jackson and Arthur Jones),4.710,4.960
3,3:24,3,1,IND 5,7,30,"Tom Brady pass complete short right to Rob Gronkowski for 5 yards, touchdown",4.960,7.000
3,3:24,,,IND 2,7,31,Stephen Gostkowski kicks extra point good,0.000,0.000
3,3:24,,,NWE 35,7,31,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,3:19,1,10,IND 20,7,31,Andrew Luck pass complete short middle to Hakeem Nicks for 15 yards (tackle by Logan Ryan),0.280,1.270
3,2:57,1,10,IND 35,7,31,Andrew Luck pass complete short left to Dwayne Allen for 5 yards (tackle by Brandon Browner),1.270,1.400
3,2:31,2,5,IND 40,7,31,Andrew Luck pass incomplete deep left intended for Hakeem Nicks,1.400,0.700
3,2:24,3,5,IND 40,7,31,Andrew Luck pass incomplete short right intended for T.Y. Hilton is intercepted by Darrelle Revis at IND-43 and returned for 30 yards,0.700,-4.710
3,2:14,1,10,IND 13,7,37,"LeGarrette Blount up the middle for 13 yards, touchdown",4.710,7.000
3,2:14,,,IND 2,7,38,Stephen Gostkowski kicks extra point good,0.000,0.000
3,2:14,,,NWE 35,7,38,"Stephen Gostkowski kicks off 70 yards, returned by Josh Cribbs for 28 yards (tackle by Chris White)",0.000,-0.480
3,2:00,1,10,IND 23,7,38,"Andrew Luck pass incomplete short right intended for T.Y. Hilton. Penalty on Kyle Arrington: Defensive Pass Interference, 10 yards (no play)",0.480,1.140
3,1:55,1,10,IND 33,7,38,Andrew Luck pass incomplete deep right intended for Donte Moncrief (defended by Darrelle Revis),1.140,0.590
3,1:48,2,10,IND 33,7,38,Andrew Luck pass incomplete,0.590,-0.100
3,1:40,3,10,IND 33,7,38,Andrew Luck pass incomplete short right intended for Zurlon Tipton,-0.100,-1.180
3,1:33,4,10,IND 33,7,38,"Pat McAfee punts 57 yards, returned by Julian Edelman for 45 yards (tackle by Colt Anderson). Penalty on Dwayne Allen: Ineligible Downfield Kick, 5 yards",-1.180,-2.920
3,1:15,1,10,IND 40,7,38,LeGarrette Blount left guard for 1 yard (tackle by Montori Hughes and Shaun Phillips),2.920,2.510
3,0:31,2,9,IND 39,7,38,Tom Brady pass complete short right to Brandon LaFell for 5 yards (tackle by Greg Toler),2.510,2.480
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,IND 34,7,38,Tom Brady pass incomplete short right intended for Rob Gronkowski,2.480,1.080
4,14:57,4,4,IND 34,7,38,Tom Brady pass complete short left to Julian Edelman for 6 yards (tackle by D'Qwell Jackson),1.080,3.710
4,14:17,1,10,IND 28,7,38,LeGarrette Blount right tackle for 7 yards (tackle by Mike Adams and Shaun Phillips),3.710,4.110
4,13:34,2,3,IND 21,7,38,LeGarrette Blount up the middle for 1 yard (tackle by Erik Walden and Shaun Phillips),4.110,3.530
4,12:53,3,2,IND 20,7,38,LeGarrette Blount right end for 5 yards (tackle by D'Qwell Jackson and Cory Redding),3.530,4.580
4,12:11,1,10,IND 15,7,38,Tom Brady pass complete short right to Brandon LaFell for 8 yards (tackle by Greg Toler),4.580,5.410
4,11:35,2,2,IND 7,7,38,LeGarrette Blount left guard for -3 yards (tackle by Josh Chapman and LaRon Landry),5.410,4.000
4,10:54,3,5,IND 10,7,38,Tom Brady pass complete short left to Julian Edelman for 8 yards (tackle by Vontae Davis),4.000,6.740
4,10:10,1,2,IND 2,7,44,"LeGarrette Blount up the middle for 2 yards, touchdown",6.740,7.000
4,10:10,,,IND 2,7,45,Stephen Gostkowski kicks extra point good,0.000,0.000
4,10:10,,,NWE 35,7,45,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
4,10:05,1,10,IND 20,7,45,Dan Herron right tackle for 17 yards (tackle by Patrick Chung),0.280,1.400
4,9:25,1,10,IND 37,7,45,Andrew Luck for 11 yards,1.400,2.130
4,8:53,1,10,IND 48,7,45,Andrew Luck pass complete short right to Dwayne Allen for 10 yards (tackle by Patrick Chung),2.130,2.790
4,8:23,1,10,NWE 42,7,45,Andrew Luck pass incomplete deep left intended for Dwayne Allen,2.790,2.240
4,8:18,2,10,NWE 42,7,45,Andrew Luck pass complete short left to Zurlon Tipton for 4 yards (tackle by Jamie Collins),2.240,2.080
4,7:33,3,6,NWE 38,7,45,Andrew Luck pass incomplete short left intended for Zurlon Tipton is intercepted by Jamie Collins at NWE-35 and returned for 25 yards,2.080,-2.920
4,7:24,1,10,IND 40,7,45,Jonas Gray left guard for 1 yard (tackle by Jerrell Freeman),2.920,2.510
4,6:42,2,9,IND 39,7,45,Jonas Gray right tackle for no gain (tackle by Jerrell Freeman and LaRon Landry),2.510,1.820
4,5:58,3,9,IND 39,7,45,Tom Brady pass incomplete deep right intended for Brandon LaFell,1.820,0.660
4,5:51,4,9,IND 39,7,45,"Penalty on Akeem Ayers: False Start, 5 yards (no play)",0.660,0.330
4,5:51,4,14,IND 44,7,45,"Ryan Allen punts 35 yards, fair catch by T.Y. Hilton",0.330,0.380
4,5:45,1,10,IND 9,7,45,Dan Herron left tackle for 1 yard (tackle by Joe Vellano),-0.380,-0.710
4,5:12,2,9,IND 10,7,45,Dan Herron left guard for 1 yard (tackle by Jamie Collins),-0.710,-1.190
4,4:31,3,8,IND 11,7,45,Andrew Luck pass complete short left to Dan Herron for 3 yards (tackle by Tavon Wilson),-1.190,-2.470
4,3:47,4,5,IND 14,7,45,"Pat McAfee punts 58 yards, fair catch by Danny Amendola",-2.470,-0.810
4,3:42,1,10,NWE 28,7,45,Jonas Gray up the middle for 2 yards (tackle by Ricky Jean-Francois and Erik Walden),0.810,0.530
4,2:57,2,8,NWE 30,7,45,Danny Amendola left end for -2 yards (tackle by Greg Toler),0.530,-0.430
4,2:11,3,10,NWE 28,7,45,Jonas Gray left end for 1 yard (tackle by Montori Hughes),-0.430,-1.440
4,2:00,4,9,NWE 29,7,45,"Ryan Allen punts 46 yards, returned by T.Y. Hilton for 10 yards",-1.440,-1.270
4,1:51,1,10,IND 35,7,45,Zurlon Tipton left guard for 8 yards (tackle by Malcolm Butler),1.270,1.800
4,1:12,2,2,IND 43,7,45,Zurlon Tipton left guard for no gain (tackle by Alan Branch),1.800,1.090
4,0:33,3,2,IND 43,7,45,Zurlon Tipton left guard for 3 yards (tackle by Alan Branch),1.090,1.990
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
