Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,10:37,1,10,GNB 29,0,0,Kevin Jones left guard for 1 yard (tackle by Paris Lenon and Nick Barnett),3.640,3.240
1,9:59,2,9,GNB 28,0,0,Kevin Jones left end for 6 yards (tackle by Aaron Kampman),3.240,3.340
1,9:15,3,3,GNB 22,0,0,Shawn Bryson right guard for 6 yards (tackle by Nick Barnett and Darren Sharper). Penalty on Kabeer Gbaja-Biamila: Defensive Offside (Declined),3.340,4.510
1,8:54,1,10,GNB 16,0,0,Kevin Jones left end for -4 yards (tackle by Cletidus Hunt),4.510,3.420
1,8:08,2,14,GNB 20,0,0,"Joey Harrington pass incomplete intended for Roy E. Williams. Penalty on Al Harris: Defensive Pass Interference, 17 yards, Penalty on Ahmad Carroll: Defensive Holding (Declined) (no play)",3.420,6.510
1,8:04,1,3,GNB 3,0,0,"Penalty on David Loverne: False Start, 5 yards (no play)",6.510,5.370
1,8:04,1,8,GNB 8,0,0,Joey Harrington pass incomplete intended for Stephen Alexander,5.370,4.570
1,8:00,2,8,GNB 8,0,0,Joey Harrington sacked by Kabeer Gbaja-Biamila for -5 yards,4.570,3.060
1,7:25,3,13,GNB 13,0,0,Joey Harrington pass incomplete intended for Shawn Bryson (defended by Cullen Jenkins),3.060,2.570
1,7:20,4,13,GNB 13,3,0,Jason Hanson 31 yard field goal good,2.570,3.000
1,,,,DET 30,3,0,"Jason Hanson kicks off 70 yards, touchback",0.000,0.280
1,7:15,1,10,GNB 20,3,0,Ahman Green right end for no gain (tackle by Cory Redding and Earl Holmes),0.280,-0.270
1,6:40,2,10,GNB 20,3,0,Brett Favre for 8 yards (tackle by Earl Holmes),-0.270,0.100
1,6:08,3,2,GNB 28,3,0,Brett Favre pass incomplete intended for Javon Walker,0.100,-1.500
1,6:03,4,2,GNB 28,3,0,Bryan Barker punts 23 yards,-1.500,-2.190
1,5:53,1,10,DET 49,3,0,Joey Harrington pass complete to Roy E. Williams for 13 yards (tackle by Paris Lenon),2.190,3.050
1,5:32,1,10,GNB 38,3,0,Kevin Jones up the middle for 5 yards (tackle by Paris Lenon and Nick Barnett),3.050,3.180
1,4:47,2,5,GNB 33,3,0,Joey Harrington pass incomplete intended for Az-Zahir Hakim (defended by Paris Lenon),3.180,2.480
,,,,,,,"GNB challenged the ruling, and the play was upheld.",,
1,4:40,3,5,GNB 33,3,0,Joey Harrington pass incomplete intended for Roy E. Williams (defended by Al Harris),2.480,1.170
1,4:35,4,5,GNB 33,3,0,Nick Harris punts 28 yards,1.170,0.380
1,4:25,1,10,GNB 5,3,0,Ahman Green right tackle for 3 yards (tackle by Earl Holmes),-0.380,-0.560
1,3:51,2,7,GNB 8,3,0,Ahman Green left guard for 4 yards (tackle by Shaun Rogers and Andre' Goodman),-0.560,-0.600
1,3:15,3,3,GNB 12,3,0,Ahman Green right guard for 2 yards (tackle by Bracy Walker),-0.600,-2.470
1,2:41,4,1,GNB 14,3,0,"Bryan Barker punts 40 yards, returned by Reggie Swinton for 6 yards (tackle by Jason Horton)",-2.470,-2.390
1,2:32,1,10,GNB 48,3,0,Kevin Jones left end for no gain (tackle by Aaron Kampman),2.390,1.850
1,1:56,2,10,GNB 48,3,0,Joey Harrington pass complete to Tai Streets for 10 yards (tackle by Paris Lenon),1.850,3.050
1,1:13,1,10,GNB 38,3,0,"Penalty on Kenny Peterson: Defensive Offside, 5 yards (no play)",3.050,3.780
1,0:49,1,5,GNB 33,3,0,Joey Harrington pass incomplete intended for Roy E. Williams,3.780,3.180
1,0:43,2,5,GNB 33,3,0,Kevin Jones right guard for 3 yards (tackle by Grady Jackson and Nick Barnett),3.180,2.870
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,GNB 30,3,0,Kevin Jones right tackle for 6 yards (tackle by Darren Sharper),2.870,3.970
2,14:27,1,10,GNB 24,9,0,"Kevin Jones right end for 24 yards, touchdown",3.970,7.000
2,,,,GNB 2,10,0,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,10,0,"Jason Hanson kicks off 55 yards, returned by Robert Ferguson for 15 yards (tackle by Donte Curry)",0.000,0.940
2,14:16,1,10,GNB 30,10,0,Brett Favre pass incomplete intended for William Henderson,0.940,0.390
2,14:11,2,10,GNB 30,10,0,"Ahman Green left tackle for 3 yards (tackle by James Davis and Shaun Rogers). Penalty on Dan Wilkinson: Defensive Holding, 5 yards",0.390,1.470
2,13:49,1,10,GNB 38,10,0,Brett Favre pass incomplete intended for Bubba Franks,1.470,0.920
2,13:45,2,10,GNB 38,10,0,Ahman Green up the middle for 3 yards (tackle by Cory Redding and Shaun Rogers),0.920,0.630
2,13:08,3,7,GNB 41,10,0,Brett Favre pass incomplete intended for Donald Driver,0.630,-0.650
2,13:03,4,7,GNB 41,10,0,"Bryan Barker punts 45 yards, returned by Reggie Swinton for 14 yards (tackle by Ben Steele). Penalty on Nick Barnett: Ineligible Downfield Kick (Declined)",-0.650,-0.810
2,12:53,1,10,DET 28,10,0,Kevin Jones right guard for 11 yards (tackle by Nick Barnett),0.810,1.530
2,12:10,1,10,DET 39,10,0,Kevin Jones right tackle for 4 yards (tackle by Hannibal Navies and Mark Roman),1.530,1.530
2,11:31,2,6,DET 43,10,0,Joey Harrington sacked by Nick Barnett for -7 yards,1.530,-0.100
2,11:01,,,,10,0,Timeout #1 by Detroit Lions,0.000,-0.100
2,11:01,3,13,DET 36,10,0,"Joey Harrington left end for 6 yards (tackle by Michael Hawthorne). Penalty on Michael Hawthorne: Unnecessary Roughness, 15 yards",-0.100,2.720
2,10:37,1,10,GNB 43,10,0,Kevin Jones left tackle for 6 yards (tackle by Paris Lenon),2.720,2.990
2,9:58,2,4,GNB 37,10,0,Kevin Jones up the middle for 1 yard (tackle by Darren Sharper),2.990,2.410
2,9:15,3,3,GNB 36,10,0,Joey Harrington pass incomplete intended for Az-Zahir Hakim,2.410,0.890
2,9:11,4,3,GNB 36,10,0,"Nick Harris punts 20 yards, fair catch by Antonio Chatman",0.890,0.140
2,9:06,1,10,GNB 16,10,0,Ahman Green right end for 5 yards (tackle by Cory Redding),-0.140,0.150
2,8:23,2,5,GNB 21,10,0,Ahman Green left guard for 8 yards (tackle by Earl Holmes and Andre' Goodman),0.150,0.870
2,7:50,1,10,GNB 29,10,0,Ahman Green right end for 8 yards (tackle by Teddy Lehman and James Davis),0.870,1.410
2,7:19,2,2,GNB 37,10,0,Brett Favre pass complete to Javon Walker for 12 yards (tackle by Andre' Goodman),1.410,2.190
2,6:45,1,10,GNB 49,10,0,Najeh Davenport right end for -2 yards (tackle by Earl Holmes and Shaun Rogers),2.190,1.380
2,6:06,2,12,GNB 47,10,0,Brett Favre pass complete to Bubba Franks for 5 yards (tackle by Dre' Bly),1.380,1.360
2,5:31,3,7,DET 48,10,0,Brett Favre pass incomplete intended for Donald Driver. Penalty on Donald Driver: Offensive Pass Interference (Declined),1.360,0.070
2,5:23,4,7,DET 48,10,0,Bryan Barker punts 25 yards,0.070,-0.480
2,5:15,1,10,DET 23,10,0,Kevin Jones right tackle for 4 yards (tackle by Aaron Kampman and Mark Roman),0.480,0.470
2,4:42,2,6,DET 27,10,0,"Kevin Jones right tackle for 2 yards (tackle by Darren Sharper and Nick Barnett). Penalty on Cletidus Hunt: Defensive Offside, 5 yards (no play)",0.470,1.150
2,4:25,2,1,DET 32,10,0,Kevin Jones left guard for 31 yards (tackle by Mark Roman),1.150,3.120
2,3:40,1,10,GNB 37,10,0,Kevin Jones right end for -2 yards (tackle by Nick Barnett),3.120,2.300
2,2:56,2,12,GNB 39,10,0,Kevin Jones right tackle for 1 yard (tackle by Kabeer Gbaja-Biamila),2.300,1.750
2,2:16,3,11,GNB 38,10,0,Joey Harrington up the middle for 17 yards (tackle by Darren Sharper),1.750,4.170
2,2:00,1,10,GNB 21,10,0,Kevin Jones up the middle for no gain (tackle by Mark Roman and Paris Lenon),4.170,3.630
2,1:16,,,,10,0,Timeout #2 by Detroit Lions,0.000,3.630
2,1:16,2,10,GNB 21,10,0,Kevin Jones right tackle for 3 yards (tackle by Paris Lenon and Cletidus Hunt),3.630,3.310
2,1:05,,,,10,0,Timeout #2 by Green Bay Packers,0.000,3.310
2,1:05,3,7,GNB 18,10,0,Joey Harrington pass incomplete intended for Stephen Alexander,3.310,2.250
2,1:01,4,7,GNB 18,13,0,Jason Hanson 36 yard field goal good,2.250,3.000
2,,,,DET 30,13,0,"Jason Hanson kicks off 42 yards, returned by Najeh Davenport for 12 yards (tackle by Vernon Fox)",0.000,1.600
2,0:52,1,10,GNB 40,13,0,Brett Favre pass incomplete intended for Javon Walker,1.600,1.050
2,0:47,2,10,GNB 40,13,0,Brett Favre pass complete to Ahman Green for 11 yards (tackle by Bracy Walker),1.050,2.320
2,0:31,1,10,DET 49,13,0,Brett Favre pass incomplete intended for Robert Ferguson,2.320,1.780
2,0:27,2,10,DET 49,13,0,Brett Favre pass incomplete intended for Javon Walker (defended by Dre' Bly),1.780,1.090
2,0:23,3,10,DET 49,13,0,Brett Favre pass incomplete intended for Javon Walker (defended by Keith Smith),1.090,0.000
2,0:19,4,10,DET 49,13,0,Brett Favre pass incomplete intended for Antonio Chatman,0.000,-2.190
2,0:15,1,10,DET 49,13,0,Joey Harrington pass incomplete intended for Az-Zahir Hakim,2.190,1.650
2,0:09,2,10,DET 49,13,0,Joey Harrington pass complete to Shawn Bryson for -3 yards (tackle by Cullen Jenkins),1.650,0.560
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,13,0,"Jason Hanson kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,GNB 20,13,0,Brett Favre pass incomplete intended for Ahman Green (defended by James Davis),0.280,-0.270
3,14:55,2,10,GNB 20,13,0,"Brett Favre pass incomplete intended for Ben Steele. Penalty on Shaun Rogers: Roughing the Passer, 15 yards (no play)",-0.270,1.270
3,14:52,1,10,GNB 35,13,0,"Brett Favre pass complete to Ahman Green for 7 yards (tackle by Earl Holmes). Penalty on Brock Marion: Defensive Holding, 5 yards (no play)",1.270,1.600
3,14:22,1,10,GNB 40,13,0,"Brett Favre sacked by Jared DeVries for -3 yards. Penalty on Jared DeVries: Face Mask (15 Yards), 15 yards, Penalty on Shaun Rogers: Unsportsmanlike Conduct, 15 yards",1.600,3.380
3,14:09,1,10,DET 33,13,0,Ahman Green up the middle for 3 yards (tackle by Brock Marion),3.380,3.240
3,13:39,2,7,DET 30,13,0,Brett Favre pass incomplete intended for Javon Walker,3.240,2.540
3,13:35,3,7,DET 30,13,0,"Brett Favre pass incomplete intended for Robert Ferguson (defended by Andre' Goodman). Penalty on Marcus Bell: Defensive Offside, 5 yards (no play)",2.540,3.200
3,13:31,3,2,DET 25,13,0,Ahman Green right end for 4 yards (tackle by Earl Holmes and Andre' Goodman),3.200,4.170
3,12:54,1,10,DET 21,13,0,Brett Favre pass complete to Bubba Franks for 9 yards (tackle by James Davis),4.170,5.160
3,12:18,2,1,DET 12,13,0,Ahman Green left end for -2 yards (tackle by Earl Holmes),5.160,4.020
3,11:39,3,3,DET 14,13,0,Ahman Green right end for 2 yards (tackle by Earl Holmes and Andre' Goodman),4.020,2.780
3,11:39,4,1,DET 12,13,0,"Penalty on Brad Bedell: False Start, 5 yards (no play)",2.780,2.340
3,10:40,4,6,DET 17,13,3,Ryan Longwell 36 yard field goal good,2.340,3.000
3,,,,GNB 30,13,3,"Ryan Longwell kicks off 57 yards, returned by Reggie Swinton for 23 yards (tackle by Michael Hawthorne)",0.000,1.330
3,10:31,1,10,DET 36,13,3,Kevin Jones right end for 11 yards (tackle by Nick Barnett),1.330,2.060
3,10:06,1,10,DET 47,13,3,Joey Harrington pass complete to Casey Fitzsimmons for 9 yards (tackle by Ahmad Carroll),2.060,2.730
3,9:39,2,1,GNB 44,13,3,Kevin Jones up the middle for no gain (tackle by Mark Roman and Aaron Kampman),2.730,2.020
3,8:53,3,1,GNB 44,13,3,Kevin Jones left end for -1 yards (tackle by Mark Roman),2.020,0.270
3,8:21,4,2,GNB 45,13,3,"Nick Harris punts 35 yards, fair catch by Antonio Chatman",0.270,0.380
3,8:15,1,10,GNB 10,13,3,Brett Favre pass complete to Donald Driver for 11 yards (tackle by Brock Marion),-0.380,0.340
3,7:47,1,10,GNB 21,13,3,"Brett Favre pass complete to Ahman Green for 2 yards. Penalty on Scott Wells: Offensive Holding, 10 yards",0.340,-0.530
3,7:32,1,18,GNB 13,13,3,Brett Favre pass complete to Najeh Davenport for 5 yards (tackle by Dre' Bly),-0.530,-0.700
3,6:54,,,,13,3,Timeout #1 by Detroit Lions,0.000,-0.700
3,6:54,2,13,GNB 18,13,3,Tony Fisher up the middle for 7 yards (tackle by Marcus Bell and Teddy Lehman),-0.700,-0.360
3,6:20,3,6,GNB 25,13,3,"Penalty on Shaun Rogers: Defensive Offside, 5 yards (no play)",-0.360,0.300
3,6:11,3,1,GNB 30,13,3,Najeh Davenport up the middle for 9 yards (tackle by Donte Curry),0.300,1.530
3,5:37,1,10,GNB 39,13,3,Brett Favre pass complete to Donald Driver for 14 yards (tackle by Andre' Goodman). Penalty on Andre' Goodman: Defensive Holding (Declined),1.530,2.460
3,5:14,1,10,DET 47,13,3,Tony Fisher left tackle for 13 yards (tackle by Brock Marion),2.460,3.310
3,4:36,1,10,DET 34,13,3,Brett Favre pass complete to Bubba Franks for 6 yards (tackle by Donte Curry),3.310,3.580
3,3:55,2,4,DET 28,13,3,Najeh Davenport right guard for 5 yards (tackle by James Hall and Kelvin Pritchett),3.580,4.040
3,3:15,1,10,DET 23,13,9,"Brett Favre pass complete to Donald Driver for 23 yards, touchdown",4.040,7.000
3,,,,DET 2,13,10,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,GNB 30,13,10,"Ryan Longwell kicks off 62 yards, returned by Reggie Swinton for 38 yards (tackle by Bhawoh Jue). Penalty on Wali Rainer: Offensive Holding, 10 yards",0.000,0.810
3,3:03,1,10,DET 28,13,10,Joey Harrington left guard for 1 yard (tackle by Kabeer Gbaja-Biamila),0.810,0.400
3,2:26,2,9,DET 29,13,10,Joey Harrington left end for 5 yards (tackle by Nick Barnett),0.400,0.370
3,1:41,3,4,DET 34,13,10,--,0.370,2.390
3,1:01,1,10,GNB 48,13,10,Kevin Jones right tackle for 12 yards (tackle by Kenny Peterson),2.390,3.180
3,0:23,1,10,GNB 36,13,10,Joey Harrington pass incomplete intended for Roy E. Williams (defended by Al Harris),3.180,2.640
3,0:17,2,10,GNB 36,13,10,Kevin Jones left end for 2 yards (tackle by Cletidus Hunt and Nick Barnett),2.640,2.210
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,GNB 34,13,10,Joey Harrington pass incomplete intended for Az-Zahir Hakim,2.210,1.060
,,,,,,,"DET challenged the ruling, and the original play was overturned.",,
4,14:54,4,8,GNB 34,13,10,Nick Harris punts 33 yards,1.060,0.380
4,14:46,1,10,GNB 1,13,10,Brett Favre pass complete to Javon Walker for 4 yards (tackle by Teddy Lehman),-0.380,-0.490
4,14:05,2,6,GNB 5,13,10,Ahman Green right guard for 4 yards (tackle by Teddy Lehman),-0.490,-0.480
4,13:29,3,2,GNB 9,13,10,Ahman Green up the middle for no gain (tackle by Teddy Lehman and Wali Rainer),-0.480,-2.490
4,12:53,4,2,GNB 9,13,10,Bryan Barker punts 64 yards,-2.490,-0.740
4,12:41,1,10,DET 27,13,10,"Penalty on Cory Schlesinger: False Start, 5 yards (no play)",0.740,0.410
4,12:41,1,15,DET 22,13,10,Joey Harrington pass incomplete intended for Roy E. Williams,0.410,-0.480
4,12:38,,,,13,10,Timeout #1 by Green Bay Packers,0.000,-0.480
4,12:38,2,15,DET 22,13,10,Shawn Bryson left end for 2 yards (tackle by Kabeer Gbaja-Biamila),-0.480,-0.890
4,11:58,3,13,DET 24,13,10,Joey Harrington pass incomplete intended for Shawn Bryson,-0.890,-1.770
4,11:54,4,13,DET 24,13,10,Nick Harris punts 30 yards,-1.770,-1.990
4,11:45,1,10,GNB 46,13,10,Brett Favre pass complete to Donald Driver for 39 yards (tackle by Bracy Walker),1.990,4.580
4,11:37,1,10,DET 15,13,10,Ahman Green right guard for 5 yards (tackle by James Davis and Bracy Walker),4.580,4.840
4,10:57,2,5,DET 10,13,10,Brett Favre pass incomplete intended for Bubba Franks,4.840,4.000
4,10:53,3,5,DET 10,13,10,Brett Favre pass incomplete intended for Antonio Chatman,4.000,2.810
4,10:46,4,5,DET 10,13,13,Ryan Longwell 28 yard field goal good,2.810,3.000
4,,,,GNB 30,13,13,"Ryan Longwell kicks off 60 yards, returned by Reggie Swinton for 29 yards (tackle by Bhawoh Jue)",0.000,1.530
4,10:40,1,10,DET 39,13,13,Kevin Jones up the middle for 1 yard (tackle by Kabeer Gbaja-Biamila and Grady Jackson),1.530,1.120
4,10:02,2,9,DET 40,13,13,Joey Harrington pass incomplete intended for Roy E. Williams,1.120,0.430
4,9:56,3,9,DET 40,13,13,Joey Harrington pass incomplete intended for Az-Zahir Hakim,0.430,-0.720
4,9:51,4,9,DET 40,13,13,"Nick Harris punts 39 yards, fair catch by Antonio Chatman",-0.720,-0.340
4,9:45,1,10,GNB 21,13,13,Brett Favre pass complete to Bubba Franks for 9 yards (tackle by Teddy Lehman),0.340,1.020
4,9:14,2,1,GNB 30,13,13,Brett Favre pass complete to Ahman Green for 6 yards (tackle by Teddy Lehman),1.020,1.330
4,8:38,1,10,GNB 36,13,13,Brett Favre pass complete to Ahman Green for -2 yards (tackle by Shaun Rogers),1.330,0.520
4,8:38,2,12,GNB 34,13,13,"Penalty on Ahman Green: False Start, 5 yards (no play)",0.520,-0.160
4,7:42,2,17,GNB 29,13,13,Brett Favre pass complete to Ahman Green for 3 yards (tackle by Dre' Bly),-0.160,-0.430
4,7:08,3,14,GNB 32,13,13,Brett Favre pass complete to Tony Fisher for 10 yards (tackle by Bracy Walker),-0.430,-0.590
4,6:21,4,4,GNB 42,13,13,Bryan Barker punts 48 yards,-0.590,0.380
4,6:21,1,10,DET 10,13,13,Kevin Jones left end for 1 yard (tackle by Nick Barnett and Mark Roman),-0.380,-0.710
4,5:40,2,9,DET 11,13,13,Kevin Jones up the middle for 6 yards (tackle by Kabeer Gbaja-Biamila and Paris Lenon),-0.710,-0.600
4,4:57,3,3,DET 17,13,13,Kevin Jones right end for 4 yards (tackle by Joey Thomas and Nick Barnett),-0.600,0.340
4,4:18,1,10,DET 21,13,13,Kevin Jones right guard for 2 yards (tackle by James Lee and Darren Sharper),0.340,0.070
4,3:42,2,8,DET 23,13,13,Joey Harrington pass incomplete intended for Cory Schlesinger,0.070,-0.630
4,3:37,3,8,DET 23,13,13,Joey Harrington pass incomplete intended for Tai Streets,-0.630,-1.830
4,3:33,4,8,DET 23,13,13,Nick Harris punts 19 yards,-1.830,-2.790
4,3:27,1,10,DET 42,13,13,Ahman Green right end for 1 yard (tackle by Earl Holmes and James Davis),2.790,2.380
4,2:49,2,9,DET 41,13,13,Brett Favre pass complete to William Henderson for 11 yards (tackle by James Davis),2.380,3.580
4,2:42,1,10,DET 30,13,13,Ahman Green left tackle for 2 yards (tackle by Dan Wilkinson and Earl Holmes),3.580,3.300
4,2:00,2,8,DET 28,13,13,Brett Favre pass incomplete intended for Donald Driver,3.300,2.610
4,1:55,3,8,DET 28,13,13,Brett Favre pass complete to Javon Walker for 10 yards (tackle by Keith Smith),2.610,4.370
4,1:45,,,,13,13,Timeout #2 by Detroit Lions,0.000,4.370
4,1:45,1,10,DET 18,13,13,Ahman Green left tackle for 4 yards (tackle by James Hall and Earl Holmes),4.370,4.430
4,1:38,,,,13,13,Timeout #3 by Detroit Lions,0.000,4.430
4,1:38,2,6,DET 14,13,13,Ahman Green right tackle for 3 yards (tackle by Jared DeVries),4.430,4.260
4,0:56,3,3,DET 11,13,13,Ahman Green right tackle for 5 yards (tackle by Donte Curry),4.260,5.830
4,0:19,1,6,DET 6,13,13,Ahman Green right tackle for 1 yard (tackle by Marcus Bell and Jared DeVries),5.830,5.150
4,0:05,,,,13,13,Timeout #2 by Green Bay Packers,0.000,5.150
4,0:05,2,5,DET 5,13,16,Ryan Longwell 23 yard field goal good. Penalty on Terrence Holt: Defensive Offside (Declined),5.150,3.000
4,,,,GNB 30,13,16,"Ryan Longwell kicks off 19 yards, returned by Donte Curry for -1 yards (tackle by William Henderson)",0.000,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
