Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
1,11:03,,,JAX 35,7,0,"Josh Scobee kicks off 70 yards, returned by Keshawn Martin for 24 yards (tackle by Winston Guy)",0.000,-0.150
1,10:53,1,10,HOU 19,7,0,"Ben Tate right end for -2 yards (tackle by Tyson Alualu). Penalty on Tyson Alualu: Horse Collar Tackle, 15 yards",0.150,1.070
1,10:32,1,10,HOU 32,7,0,Case Keenum pass complete short right to DeAndre Hopkins for 8 yards (tackle by Jonathan Cyprien),1.070,1.610
1,10:02,2,2,HOU 40,7,0,Ben Tate left tackle for 3 yards (tackle by Paul Posluszny),1.610,1.800
1,9:32,1,10,HOU 43,7,0,Case Keenum pass complete short right to Ben Tate for 4 yards (tackle by Jonathan Cyprien),1.800,1.790
1,9:00,2,6,HOU 47,7,0,Ben Tate left guard for -3 yards (tackle by Paul Posluszny),1.790,0.690
1,8:20,3,9,HOU 44,7,0,Case Keenum sacked by Andre Branch for -19 yards. Penalty on Derek Newton: Offensive Holding (Declined),0.690,-1.700
1,7:53,4,28,HOU 25,7,0,"Shane Lechler punts 41 yards, fair catch by Ace Sanders",-1.700,-1.200
1,7:44,1,10,JAX 34,7,0,Maurice Jones-Drew up the middle for -2 yards (tackle by Darryl Sharpton),1.200,0.390
1,7:12,2,12,JAX 32,7,0,Chad Henne pass complete short middle to Maurice Jones-Drew for 10 yards (tackle by Brooks Reed),0.390,1.030
1,6:31,3,2,JAX 42,7,0,Chad Henne pass complete short middle to Cecil Shorts for 16 yards (tackle by Shiloh Keo),1.030,2.790
1,6:06,1,10,HOU 42,7,0,Jordan Todman right tackle for no gain (tackle by D.J. Swearinger),2.790,2.240
1,5:30,2,10,HOU 42,7,0,"Penalty on Will Rackley: False Start, 5 yards (no play)",2.240,1.570
1,5:03,2,15,HOU 47,7,0,Chad Henne pass incomplete deep right intended for Cecil Shorts,1.570,0.890
1,4:56,3,15,HOU 47,7,0,Chad Henne pass complete short right to Maurice Jones-Drew for 2 yards (tackle by Whitney Mercilus),0.890,0.270
1,4:22,4,13,HOU 45,7,0,"Bryan Anger punts 28 yards, fair catch by Keshawn Martin",0.270,0.060
1,4:13,1,10,HOU 17,7,0,Case Keenum pass incomplete deep right intended for Ryan Griffin (defended by Alan Ball),-0.060,-0.580
1,4:05,2,10,HOU 17,7,0,Case Keenum pass complete short right to Ben Tate for 7 yards (tackle by Dwayne Gratz and Geno Hayes),-0.580,-0.370
1,3:25,3,3,HOU 24,7,0,Case Keenum pass incomplete short right intended for Andre Johnson,-0.370,-1.770
1,3:20,4,3,HOU 24,7,0,"Shane Lechler punts 46 yards, fair catch by Ace Sanders",-1.770,-0.940
1,3:11,1,10,JAX 30,7,0,Maurice Jones-Drew up the middle for 2 yards (tackle by J.J. Watt),0.940,0.660
1,2:44,2,8,JAX 32,7,0,Chad Henne pass incomplete short right intended for Will Ta'ufo'ou,0.660,-0.030
1,2:36,3,8,JAX 32,7,0,Chad Henne pass complete short left to Cecil Shorts for 11 yards (tackle by Johnathan Joseph),-0.030,1.800
1,2:13,1,10,JAX 43,7,0,Chad Henne pass incomplete deep middle intended for Ace Sanders,1.800,1.250
1,2:07,2,10,JAX 43,7,0,Jordan Todman right end for 7 yards (tackle by Bryan Braman),1.250,1.490
1,1:32,3,3,,7,0,Chad Henne pass incomplete short left intended for Kerry Taylor (defended by Brandon Harris),1.490,-0.060
1,1:28,4,3,,7,0,"Bryan Anger punts 36 yards, returned by Keshawn Martin for 2 yards (tackle by Danny Noble)",-0.060,0.140
1,1:15,1,10,HOU 16,7,0,Ben Tate up the middle for 3 yards (tackle by Jason Babin and Jonathan Cyprien),-0.140,-0.180
1,0:40,2,7,HOU 19,7,0,Ben Tate left tackle for 3 yards (tackle by Josh Evans),-0.180,-0.570
1,0:07,3,4,HOU 22,7,0,Case Keenum pass incomplete short middle intended for Garrett Graham (defended by Sen'Derrick Marks),-0.570,-1.900
1,0:02,4,4,HOU 22,7,0,"Shane Lechler punts 53 yards, fair catch by Ace Sanders",-1.900,-0.610
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,JAX 25,7,0,Chad Henne sacked by Whitney Mercilus for -6 yards,0.610,-0.810
2,14:25,2,16,JAX 19,7,0,"Chad Henne pass incomplete. Penalty on Chad Henne: Intentional Grounding, 13 yards",-0.810,-3.640
2,14:20,3,29,JAX 6,7,0,Chad Henne pass complete short left to Cecil Shorts for 1 yard (tackle by Brandon Harris),-3.640,-2.490
2,13:50,4,28,JAX 7,7,0,"Bryan Anger punts 55 yards, returned by Keshawn Martin for 12 yards (tackle by Danny Noble)",-2.490,-2.260
2,13:39,1,10,,7,0,Case Keenum pass complete short left to Dennis Johnson for 4 yards (tackle by Roy Miller),2.260,2.250
2,12:59,2,6,JAX 46,7,0,Dennis Johnson left tackle for 3 yards (tackle by Roy Miller and Geno Hayes),2.250,1.950
2,12:15,3,3,JAX 43,7,0,Case Keenum pass incomplete,1.950,0.400
2,12:06,4,3,JAX 43,7,0,"Shane Lechler punts 28 yards, fair catch by Ace Sanders",0.400,0.220
2,11:58,1,10,JAX 15,7,0,Maurice Jones-Drew left end for 44 yards (tackle by Shiloh Keo and Brice McCain),-0.220,2.850
2,11:24,1,10,HOU 41,7,0,Maurice Jones-Drew up the middle for 3 yards (tackle by J.J. Watt),2.850,2.710
2,10:47,2,7,HOU 38,7,0,Chad Henne pass complete short left to Marcedes Lewis for 18 yards (tackle by Joe Mays),2.710,4.240
2,10:04,1,10,HOU 20,7,0,Jordan Todman right end for -1 yards (tackle by Whitney Mercilus),4.240,3.560
2,9:25,2,11,HOU 21,7,0,Jordan Todman up the middle for 7 yards (tackle by Jared Crick and Earl Mitchell),3.560,3.890
2,8:44,3,4,HOU 14,7,0,Chad Henne pass complete short left to Ace Sanders for 2 yards (tackle by Johnathan Joseph),3.890,2.760
2,8:01,4,2,HOU 12,10,0,Josh Scobee 30 yard field goal good,2.760,3.000
2,8:01,,,JAX 35,10,0,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
2,7:57,1,10,HOU 20,10,0,Case Keenum pass incomplete deep middle intended for Andre Johnson (defended by Winston Guy),0.280,-0.270
2,7:49,2,10,HOU 20,10,0,Case Keenum pass incomplete short left intended for Ben Tate,-0.270,-0.960
2,7:45,3,10,HOU 20,10,0,Case Keenum pass incomplete short left intended for Garrett Graham,-0.960,-2.030
2,7:39,4,10,HOU 20,10,0,"Shane Lechler punts 42 yards, returned by Ace Sanders for 2 yards (tackle by Jon Weeks)",-2.030,-1.600
2,7:27,1,10,JAX 40,10,0,Chad Henne pass complete short left to Maurice Jones-Drew for 14 yards (tackle by Brice McCain),1.600,2.520
2,7:07,1,10,HOU 46,10,0,Maurice Jones-Drew up the middle for 2 yards (tackle by Terrell McClain),2.520,2.250
2,6:30,2,8,HOU 44,10,0,Jordan Todman left end for 5 yards (tackle by Johnathan Joseph and Shiloh Keo),2.250,2.210
2,5:51,3,3,HOU 39,10,0,Chad Henne sacked by J.J. Watt for -7 yards,2.210,0.200
2,5:15,4,10,HOU 46,10,0,"Bryan Anger punts 46 yards, touchback",0.200,-0.280
,,,,,,,"JAX challenged the touchback ruling, and the play was upheld.",,
2,5:04,1,10,HOU 20,10,0,Dennis Johnson left tackle for 9 yards (tackle by Geno Hayes),0.280,0.950
2,4:30,2,1,HOU 29,10,0,Dennis Johnson right tackle for 29 yards (tackle by Alan Ball and Dwayne Gratz),0.950,2.790
2,3:49,1,10,JAX 42,10,0,Dennis Johnson up the middle for 4 yards (tackle by Andre Branch),2.790,2.780
2,3:16,2,6,JAX 38,10,0,Dennis Johnson left guard for 5 yards (tackle by Tyson Alualu),2.780,2.740
2,2:40,3,1,JAX 33,10,0,Case Keenum up the middle for 2 yards (tackle by Paul Posluszny),2.740,3.510
2,2:06,1,10,JAX 31,10,0,Ben Tate right tackle for no gain (tackle by Tyson Alualu),3.510,3.510
2,2:00,1,10,JAX 31,10,0,Timeout #1 by Houston Texans,3.510,2.970
2,2:00,2,10,JAX 31,10,0,Case Keenum sacked by Geno Hayes for -9 yards,2.970,1.090
2,1:23,3,19,JAX 40,10,0,Case Keenum pass complete short left to Dennis Johnson for 9 yards (tackle by Paul Posluszny),1.090,1.090
2,0:33,3,19,JAX 40,10,0,Timeout #2 by Houston Texans,1.090,1.320
2,0:33,4,10,JAX 31,10,3,Randy Bullock 49 yard field goal good,1.320,3.000
2,0:33,,,HOU 35,10,3,"Randy Bullock kicks off 70 yards, touchback",0.000,-0.280
2,0:29,1,10,JAX 20,10,3,Chad Henne pass complete short left to Ace Sanders for 6 yards (tackle by Joe Mays),0.280,0.540
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,10,3,"Josh Scobee kicks off 69 yards, returned by Keshawn Martin for 19 yards (tackle by J.T. Thomas)",0.000,0.220
3,14:54,1,10,HOU 15,10,3,Ben Tate left end for -3 yards (tackle by Paul Posluszny),-0.220,-1.000
3,14:20,2,13,HOU 12,10,3,Case Keenum pass complete deep left to Ryan Griffin for 37 yards (tackle by Geno Hayes),-1.000,2.190
3,13:45,1,10,HOU 49,10,3,Case Keenum pass incomplete short left intended for Andre Johnson (defended by Sen'Derrick Marks),2.190,1.650
3,13:41,2,10,HOU 49,10,3,Case Keenum pass complete short right to Garrett Graham for 8 yards (tackle by Dwayne Gratz and Russell Allen),1.650,2.010
3,13:02,3,2,JAX 43,10,3,Dennis Johnson up the middle for 4 yards (tackle by Paul Posluszny),2.010,2.980
3,12:22,1,10,JAX 39,10,3,Dennis Johnson right end for 12 yards (tackle by Jonathan Cyprien),2.980,3.780
3,11:41,1,10,JAX 27,10,3,Case Keenum pass complete short left to Garrett Graham for 4 yards (tackle by Jonathan Cyprien and Geno Hayes),3.780,3.770
3,10:58,2,6,JAX 23,10,3,Dennis Johnson left end for no gain (tackle by Sen'Derrick Marks and Paul Posluszny),3.770,3.070
3,10:19,3,6,JAX 23,10,3,Case Keenum pass complete short right to Andre Johnson for 15 yards (tackle by Dwayne Gratz),3.070,5.370
3,9:56,1,8,JAX 8,10,3,Dennis Johnson right guard for 4 yards (tackle by Geno Hayes),5.370,5.340
3,9:19,2,4,JAX 4,10,3,Dennis Johnson up the middle for 2 yards (tackle by Geno Hayes),5.340,4.950
3,8:33,3,2,JAX 2,10,3,Case Keenum pass incomplete short right intended for DeAndre Hopkins,4.950,3.250
3,8:29,4,2,JAX 2,10,6,Randy Bullock 20 yard field goal good,3.250,3.000
3,8:29,,,HOU 35,10,6,"Randy Bullock kicks off 70 yards, touchback",0.000,-0.280
3,8:26,1,10,JAX 20,10,6,Chad Henne pass complete short right to Maurice Jones-Drew for 13 yards (tackle by Earl Mitchell),0.280,1.140
3,7:48,1,10,JAX 33,10,6,Maurice Jones-Drew left end for 2 yards (tackle by J.J. Watt),1.140,0.860
3,7:11,2,8,JAX 35,10,6,Chad Henne up the middle for 5 yards (tackle by Whitney Mercilus),0.860,0.860
3,6:27,2,8,JAX 35,10,6,Timeout #1 by Jacksonville Jaguars,0.860,0.830
3,6:27,3,3,JAX 40,10,6,Chad Henne pass complete short middle to Cecil Shorts for 5 yards (tackle by Johnathan Joseph),0.830,1.930
3,5:55,1,10,JAX 45,10,6,Jordan Todman left end for 3 yards (tackle by Whitney Mercilus),1.930,1.790
3,5:21,2,7,JAX 48,10,6,"Maurice Jones-Drew right guard for no gain (tackle by J.J. Watt and Brooks Reed). Penalty on Cameron Bradfield: Offensive Holding, 10 yards (no play)",1.790,0.440
3,5:00,2,17,JAX 38,10,6,Chad Henne pass complete short left to Cecil Shorts for 9 yards (tackle by Joe Mays),0.440,0.960
3,4:36,3,8,JAX 47,10,6,Chad Henne pass complete short middle to Justin Forsett for 9 yards (tackle by Darryl Sharpton),0.960,2.650
3,3:59,1,10,HOU 44,10,6,Chad Henne pass incomplete short right intended for Kerry Taylor (defended by D.J. Swearinger),2.650,2.110
3,3:59,2,10,HOU 44,10,6,"Penalty on JAX: Illegal Substitution, 5 yards (no play)",2.110,1.440
3,3:55,2,15,HOU 49,10,6,Chad Henne pass complete short left to Jordan Todman for 5 yards (tackle by Jared Crick),1.440,1.420
3,3:15,3,10,HOU 44,10,6,"Chad Henne pass incomplete short left intended for Maurice Jones-Drew. Penalty on Antonio Smith: Roughing the Passer, 15 yards (no play)",1.420,3.640
3,3:11,1,10,HOU 29,10,6,Jordan Todman right end for -1 yards (tackle by J.J. Watt),3.640,2.970
3,3:11,2,11,HOU 30,10,6,"Penalty on Uche Nwaneri: False Start, 5 yards (no play)",2.970,2.290
3,2:10,2,16,HOU 35,10,6,Chad Henne pass complete short right to Clay Harbor for 8 yards (tackle by Darryl Sharpton),2.290,2.680
3,1:32,3,8,HOU 27,10,6,"Chad Henne sacked by Brooks Reed for -7 yards. Chad Henne fumbles, recovered by Chad Henne at HOU-31",2.680,1.320
3,1:08,4,12,HOU 31,10,6,"Josh Scobee 49 yard field goal no good, blocked by J.J. Watt, recovered by Shiloh Keo and returned for 25 yards",1.320,-2.320
3,0:57,1,10,JAX 49,10,6,Dennis Johnson left guard for 2 yards (tackle by Russell Allen),2.320,2.050
3,0:22,2,8,JAX 47,10,6,Case Keenum pass complete short middle to Garrett Graham for 7 yards (tackle by Paul Posluszny and Russell Allen),2.050,2.280
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,JAX 40,10,6,Dennis Johnson up the middle for no gain (tackle by Geno Hayes),2.280,0.590
4,14:13,4,1,JAX 40,10,6,Dennis Johnson right tackle for no gain (tackle by Russell Allen and Paul Posluszny),0.590,-1.600
,,,,,,,"HOU challenged the first down ruling, and the play was upheld.",,
4,13:44,1,10,JAX 40,10,6,Denard Robinson pass incomplete deep middle intended for Cecil Shorts (defended by Johnathan Joseph),1.600,1.050
4,13:42,2,10,JAX 40,10,6,Maurice Jones-Drew left tackle for 5 yards (tackle by Whitney Mercilus),1.050,1.030
4,13:07,3,5,JAX 45,10,6,Chad Henne pass incomplete short left intended for Cecil Shorts (defended by Johnathan Joseph),1.030,-0.390
4,13:02,4,5,JAX 45,10,6,"Bryan Anger punts 35 yards, returned by Keshawn Martin for 5 yards (tackle by Chris Prosinski)",-0.390,-0.610
4,12:51,1,10,HOU 25,10,6,Case Keenum pass incomplete deep middle intended for Andre Johnson,0.610,0.060
4,12:43,2,10,HOU 25,10,6,Case Keenum pass complete short middle to Ben Tate for 2 yards (tackle by Russell Allen and Paul Posluszny),0.060,-0.360
4,11:59,3,8,HOU 27,10,6,Case Keenum pass complete short left to Garrett Graham for 7 yards (tackle by Mike Harris),-0.360,-1.110
4,11:26,4,1,HOU 34,10,6,"Shane Lechler punts 53 yards, returned by Ace Sanders for 10 yards (tackle by Greg Jones)",-1.110,-0.480
4,11:11,1,10,JAX 23,10,6,Maurice Jones-Drew left guard for 11 yards (tackle by D.J. Swearinger and Johnathan Joseph),0.480,1.200
4,10:40,1,10,JAX 34,10,6,Maurice Jones-Drew up the middle for 14 yards (tackle by Shiloh Keo),1.200,2.130
4,10:09,1,10,JAX 48,10,6,Jordan Todman up the middle for 2 yards (tackle by D.J. Swearinger and Earl Mitchell),2.130,1.850
4,9:28,2,8,,10,6,Chad Henne pass complete short left to Cecil Shorts for 16 yards (tackle by Johnathan Joseph),1.850,3.310
4,9:17,1,10,HOU 34,10,6,Jordan Todman left guard for 6 yards (tackle by Darryl Sharpton),3.310,3.580
4,8:51,2,4,HOU 28,10,6,Maurice Jones-Drew left guard for 1 yard (tackle by J.J. Watt),3.580,3.010
4,8:08,3,3,HOU 27,10,6,"Chad Henne pass complete short left to Maurice Jones-Drew for 9 yards (tackle by Joe Mays). Penalty on Brad Meester: Illegal Use of Hands, 10 yards (no play)",3.010,3.010
4,7:33,3,3,HOU 27,10,6,Timeout #2 by Jacksonville Jaguars,3.010,1.690
4,7:33,3,13,HOU 37,10,6,Jordan Todman right end for 2 yards (tackle by D.J. Swearinger and Darryl Sharpton),1.690,0.970
4,6:50,4,11,HOU 35,13,6,Josh Scobee 53 yard field goal good,0.970,3.000
4,6:50,,,JAX 35,13,6,"Josh Scobee kicks off 68 yards, returned by Keshawn Martin for 17 yards (tackle by Nathan Stupar). Penalty on Eddie Pleasant: Offensive Holding, 7 yards",0.000,0.380
4,6:38,1,10,HOU 7,13,6,Case Keenum pass complete short left to Ben Tate for 6 yards (tackle by Paul Posluszny),-0.380,-0.340
4,6:08,2,4,HOU 13,13,6,Case Keenum pass complete short middle to Ben Tate for 7 yards (tackle by Paul Posluszny),-0.340,0.280
4,5:30,1,10,HOU 20,13,6,Case Keenum pass incomplete deep middle intended for Garrett Graham (defended by Jonathan Cyprien),0.280,-0.270
4,5:22,2,10,HOU 20,13,6,Case Keenum pass complete short right to DeVier Posey for 5 yards (tackle by Mike Harris),-0.270,-0.300
4,4:43,3,5,HOU 25,13,6,Case Keenum pass incomplete short right intended for DeAndre Hopkins,-0.300,-1.700
4,4:37,4,5,HOU 25,13,6,"Shane Lechler punts 51 yards, returned by Ace Sanders for 2 yards (tackle by Justin Tuggle)",-1.700,-0.670
4,4:24,1,10,JAX 26,13,6,Maurice Jones-Drew right end for 1 yard (tackle by Brooks Reed and J.J. Watt),0.670,0.270
4,3:48,2,9,JAX 27,13,6,Chad Henne pass complete short left to Cecil Shorts for 6 yards (tackle by Johnathan Joseph),0.270,0.370
4,3:41,3,3,JAX 33,13,6,Chad Henne pass complete short right to Kerry Taylor for 7 yards (tackle by Brice McCain),0.370,0.370
4,3:31,3,3,JAX 33,13,6,Timeout #2 by Houston Texans,0.370,1.600
4,3:31,1,10,JAX 40,13,6,Maurice Jones-Drew right tackle for no gain (tackle by J.J. Watt),1.600,1.600
4,3:26,1,10,JAX 40,13,6,Timeout #3 by Houston Texans,1.600,1.050
4,3:26,2,10,JAX 40,13,6,Jordan Todman left end for 1 yard (tackle by Darryl Sharpton),1.050,0.500
4,2:42,3,9,JAX 41,13,6,Maurice Jones-Drew right tackle for no gain (tackle by J.J. Watt),0.500,-0.650
4,2:00,4,9,JAX 41,13,6,"Bryan Anger punts 59 yards, touchback",-0.650,-0.280
4,1:50,1,10,HOU 20,13,6,Case Keenum pass complete short middle to Garrett Graham for 6 yards (tackle by Paul Posluszny),0.280,0.540
4,1:31,2,4,HOU 26,13,6,Case Keenum pass incomplete short middle intended for Garrett Graham (defended by Paul Posluszny),0.540,-0.160
4,1:26,3,4,HOU 26,13,6,Case Keenum pass complete short middle to Andre Johnson for 21 yards (tackle by Russell Allen),-0.160,2.060
4,1:07,1,10,HOU 47,13,6,Case Keenum pass complete short left to Keshawn Martin for 12 yards (tackle by Paul Posluszny and Jonathan Cyprien),2.060,2.850
4,0:52,1,10,JAX 41,13,6,Case Keenum spiked the ball,2.850,2.310
4,0:51,2,10,JAX 41,13,6,Case Keenum pass incomplete deep right intended for DeAndre Hopkins,2.310,1.620
4,0:45,3,10,JAX 41,13,6,Case Keenum pass incomplete short left intended for Keshawn Martin is intercepted by Ryan Davis at JAX-36 and returned for 8 yards (tackle by Duane Brown),1.620,-1.860
4,0:34,1,10,JAX 44,13,6,Chad Henne kneels for -2 yards,1.860,1.050
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
