#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:18,CAR 17,1,0:08,8,Fumble
2,1,11:47,CAR 20,6,3:36,27,Interception
3,1,6:40,CAR 36,3,2:14,8,Punt
4,1,3:07,CAR 24,11,5:15,69,Field Goal
5,2,11:12,CAR 33,3,1:34,5,Punt
6,2,8:56,CAR 27,4,2:25,40,Interception
7,2,3:09,CAR 30,3,1:21,7,Punt
8,2,0:39,,5,0:39,21,Missed FG
9,3,15:00,CAR 45,7,4:24,55,Touchdown
10,3,6:53,CAR 13,3,1:16,3,Punt
11,3,5:27,WAS 38,4,2:34,2,Missed FG
12,4,11:57,CAR 20,1,0:11,22,Fumble
13,4,10:08,CAR 20,9,4:44,72,Field Goal
14,4,4:19,CAR 29,7,3:10,71,Touchdown
15,4,0:45,WAS 27,2,0:45,-3,End of Game
