#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,WAS 35,3,1:42,9,Punt
2,1,13:10,CAR 25,3,1:23,24,Fumble
3,1,8:11,CAR 19,4,1:31,-9,Missed FG
4,1,4:26,WAS 20,3,1:19,8,Punt
5,2,12:52,WAS 21,3,1:40,-1,Punt
6,2,9:38,WAS 32,3,0:42,0,Punt
7,2,6:31,CAR 39,7,3:22,34,Field Goal
8,2,1:48,WAS 15,3,1:09,-4,Punt
9,3,10:36,WAS 20,10,3:43,40,Punt
10,3,5:37,WAS 48,1,0:10,0,Interception
11,3,2:53,WAS 44,12,5:56,56,Touchdown
12,4,11:46,WAS 49,3,1:38,4,Punt
13,4,5:24,WAS 41,3,1:05,59,Touchdown
14,4,1:09,WAS 27,4,0:24,0,Downs
