Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Evan Engram,NYG,8,4,32,0,2,25,6.3,7,1.8,10.6,0,,1,12.5,1,20.8
Golden Tate,NYG,4,4,30,0,1,22,5.5,8,2.0,5.5,0,,0,0.0,0,97.9
C.J. Board,NYG,1,1,-2,0,,-2,-2.0,0,0.0,-2.0,0,,0,0.0,0,79.2
Alfred Morris,NYG,1,1,6,1,1,1,1.0,5,5.0,1.0,0,,0,0.0,0,131.2
Sterling Shepard,NYG,6,1,22,0,1,16,16.0,6,6.0,10.5,0,,1,16.7,0,42.4
Darius Slayton,NYG,1,1,14,0,1,14,14.0,0,0.0,14.0,0,,0,0.0,0,118.7
Kaden Smith,NYG,1,1,3,0,,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,9,6,63,0,3,45,7.5,18,3.0,6.7,0,,1,11.1,0,86.8
D.K. Metcalf,SEA,8,5,80,0,5,60,12.0,20,4.0,13.8,1,5.0,1,12.5,0,95.8
Will Dissly,SEA,5,4,28,0,1,10,2.5,18,4.5,4.2,0,,0,0.0,0,90.0
Chris Carson,SEA,6,3,45,1,2,33,11.0,12,4.0,8.3,0,,2,33.3,1,75.0
Jacob Hollister,SEA,4,3,20,0,2,17,5.7,3,1.0,7.5,0,,0,0.0,0,85.4
Carlos Hyde,SEA,3,3,10,0,,-1,-0.3,11,3.7,-0.3,0,,0,0.0,0,80.6
DeeJay Dallas,SEA,3,2,11,0,,-5,-2.5,16,8.0,-3.0,0,,0,0.0,0,72.9
David Moore,SEA,2,1,6,0,,-4,-4.0,10,10.0,4.5,0,,0,0.0,0,56.2
Freddie Swain,SEA,1,0,0,0,,0,,0,,36.0,0,,0,0.0,0,39.6
