Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bobby Shaw,JAX,0,0,,0,0,2,12,6.0,0,0
Elvis Joseph,JAX,2,48,24.0,0,0,0,0,,0,0
Kevin Lockett,JAX,1,-2,-2.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jermaine Lewis,HOU,2,73,36.5,0,0,1,0,0.0,0,0
Jabar Gaffney,HOU,0,0,,0,0,1,1,1.0,0,0
Charles Hill,HOU,1,0,0.0,0,0,0,0,,0,0
Moran Norris,HOU,1,10,10.0,0,0,0,0,,0,0
Corey Sears,HOU,1,9,9.0,0,0,0,0,,0,0
