Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ben Grubbs,G,91,100%,0,0%,5,16%
Jahri Evans,G,91,100%,0,0%,5,16%
Drew Brees,QB,91,100%,0,0%,0,0%
Zach Strief,T,89,98%,0,0%,5,16%
Terron Armstead,T,89,98%,0,0%,0,0%
Ben Watson,TE,78,86%,0,0%,5,16%
Brandin Cooks,WR,68,75%,0,0%,4,13%
Tim Lelito,C,62,68%,0,0%,5,16%
Marques Colston,WR,62,68%,0,0%,0,0%
Khiry Robinson,RB,44,48%,0,0%,0,0%
Kenny Stills,WR,44,48%,0,0%,0,0%
Robert Meachem,WR,37,41%,0,0%,0,0%
Josh Hill,TE,32,35%,0,0%,26,84%
Pierre Thomas,RB,29,32%,0,0%,7,23%
Jonathan Goodwin,C,29,32%,0,0%,0,0%
Austin Johnson,FB,27,30%,0,0%,21,68%
Jimmy Graham,TE,18,20%,0,0%,0,0%
Travaris Cadet,RB,16,18%,0,0%,19,61%
Bryce Harris,T,4,4%,0,0%,13,42%
Curtis Lofton,LB,0,0%,63,100%,5,16%
Rafael Bush,FS,0,0%,63,100%,5,16%
Kenny Vaccaro,SS,0,0%,63,100%,5,16%
Corey White,CB,0,0%,62,98%,5,16%
Keenan Lewis,CB,0,0%,61,97%,0,0%
David Hawthorne,LB,0,0%,59,94%,6,19%
Cameron Jordan,DE,0,0%,59,94%,5,16%
Junior Galette,LB,0,0%,58,92%,0,0%
Akiem Hicks,DE,0,0%,47,75%,5,16%
Parys Haralson,LB,0,0%,34,54%,14,45%
Patrick Robinson,CB,0,0%,27,43%,17,55%
Brodrick Bunkley,NT,0,0%,25,40%,0,0%
John Jenkins,NT,0,0%,24,38%,0,0%
Glenn Foster,DE,0,0%,18,29%,2,6%
Tyrunn Walker,DE,0,0%,16,25%,5,16%
Kasim Edebali,LB,0,0%,5,8%,26,84%
Brian Dixon,CB,0,0%,5,8%,13,42%
Ramon Humber,LB,0,0%,4,6%,5,16%
Kyle Knox,LB,0,0%,0,0%,21,68%
Vinnie Sunseri,SS,0,0%,0,0%,21,68%
Marcus Ball,SS,0,0%,0,0%,21,68%
Senio Kelemete,G,0,0%,0,0%,12,39%
Thomas Morstead,P,0,0%,0,0%,9,29%
Stanley Jean-Baptiste,CB,0,0%,0,0%,7,23%
Justin Drescher,LS,0,0%,0,0%,7,23%
Luke McCown,QB,0,0%,0,0%,5,16%
Shayne Graham,K,0,0%,0,0%,5,16%
