#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NOR 20,5,2:14,20,Punt
2,1,11:46,NOR 40,6,2:00,48,Field Goal
3,1,5:45,NOR 12,12,5:24,77,Field Goal
4,2,13:13,NOR 40,6,2:59,60,Touchdown
5,2,8:39,NOR 4,6,3:21,26,Punt
6,2,1:54,NOR 20,3,0:33,18,Interception
7,2,0:20,NOR 20,1,0:20,-1,End of Half
8,3,11:59,NOR 26,3,0:39,4,Interception
9,3,11:20,NOR 37,12,6:23,63,Touchdown
10,4,13:28,NOR 22,10,4:00,78,Touchdown
11,4,6:44,NOR 40,8,4:14,34,Field Goal
12,4,1:05,NOR 36,5,0:49,15,Interception
13,5,15:00,NOR 20,12,5:36,80,Touchdown
