#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SDG 24,9,4:56,76,Touchdown
2,1,8:39,KAN 28,5,2:13,22,Field Goal
3,1,6:12,KAN 5,2,0:44,5,Touchdown
4,1,2:44,SDG 6,7,3:53,46,Punt
5,2,11:56,SDG 29,6,3:47,42,Field Goal
6,2,8:02,KAN 28,3,0:34,5,Interception
7,2,5:09,SDG 18,3,2:05,16,Punt
8,2,0:33,SDG 29,1,0:33,-1,End of Half
9,3,8:40,SDG 20,3,1:44,1,Punt
10,3,6:05,SDG 13,3,1:59,-11,Punt
11,3,2:38,SDG 13,3,2:20,9,Punt
12,4,13:25,KAN 49,9,5:31,49,Touchdown
13,4,5:29,SDG 20,9,3:33,53,Field Goal
