Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
2,8:02,1,10,KAN 28,20,0,"Philip Rivers for no gain. Philip Rivers fumbles, ball out of bounds at KAN-36",3.710,2.090
2,7:57,2,18,KAN 36,20,0,Philip Rivers pass complete short left to Antonio Gates for 13 yards (tackle by Eric Berry),2.090,3.140
2,7:37,3,5,KAN 23,20,0,Philip Rivers pass incomplete short right intended for Robert Meachem is intercepted by Brandon Flowers at KAN-14 and returned for 1 yard (tackle by Robert Meachem),3.140,0.220
2,7:28,1,10,KAN 15,20,0,Matt Cassel pass complete short left to Dwayne Bowe for 13 yards (tackle by Antoine Cason),-0.220,0.810
2,6:46,1,10,KAN 28,20,0,Matt Cassel pass incomplete deep right intended for Jonathan Baldwin,0.810,0.260
2,6:40,2,10,KAN 28,20,0,Jamaal Charles up the middle for 8 yards (tackle by Eric Weddle),0.260,0.630
2,6:03,3,2,KAN 36,20,0,"Matt Cassel pass incomplete short right intended for Dwayne Bowe. Penalty on Quentin Jammer: Defensive Pass Interference, 12 yards (no play)",0.630,2.130
2,5:58,1,10,KAN 48,20,0,Matt Cassel pass complete short left to Dwayne Bowe for 15 yards (tackle by Quentin Jammer),2.130,3.120
2,5:22,1,10,SDG 37,20,6,"Jamaal Charles left end for 37 yards, touchdown",3.120,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,5:22,,,,20,6,"Two Point Attempt: Dustin Colquitt pass incomplete, conversion fails",0.000,-1.000
2,5:09,,,KAN 35,20,6,"Ryan Succop kicks off 67 yards, returned by Richard Goodman for 20 yards (tackle by Edgar Jones)",0.000,0.040
2,5:03,1,10,SDG 18,20,6,"Philip Rivers pass incomplete short left intended for Malcom Floyd. Penalty on Stanford Routt: Defensive Pass Interference, 12 yards (no play)",0.040,0.940
2,4:59,1,10,SDG 30,20,6,Philip Rivers sacked by Ropati Pitoitua for -6 yards,0.940,-0.420
2,4:34,2,16,SDG 24,20,6,Jackie Battle up the middle for 2 yards (tackle by Jovan Belcher),-0.420,-0.820
2,3:49,3,14,SDG 26,20,6,Philip Rivers pass complete short left to Eddie Royal for 8 yards (tackle by Javier Arenas),-0.820,-1.110
2,3:13,4,6,SDG 34,20,6,"Mike Scifres punts 66 yards, touchback",-1.110,-0.280
2,3:04,1,10,KAN 20,20,6,"Penalty on Tony Moeaki: False Start, 5 yards (no play)",0.280,-0.310
2,3:04,1,15,KAN 15,20,6,Matt Cassel pass incomplete short left intended for Cyrus Gray,-0.310,-1.070
2,2:59,2,15,KAN 15,26,6,"Matt Cassel pass incomplete short left intended for Tony Moeaki is intercepted by Donald Butler at KAN-21 and returned for 21 yards, touchdown",-1.070,-7.000
2,,,,KAN 2,27,6,Nick Novak kicks extra point good,0.000,0.000
2,2:51,,,SDG 35,27,6,"Nick Novak kicks off 73 yards, touchback",0.000,0.280
2,2:51,1,10,KAN 20,27,6,"Matt Cassel pass complete short right to Dwayne Bowe for 12 yards. Penalty on Eric Winston: Offensive Holding, 10 yards, Penalty on Dwayne Bowe: Illegal Touch Pass (Declined) (no play)",0.280,-0.760
2,2:34,1,20,KAN 10,27,6,Jamaal Charles right tackle for no gain (tackle by Donald Butler),-0.760,-1.510
2,2:00,2,20,KAN 10,27,6,"Matt Cassel pass incomplete deep left intended for Dwayne Bowe. Penalty on Antoine Cason: Defensive Pass Interference, 15 yards (no play)",-1.510,0.610
2,1:54,1,10,KAN 25,27,6,Matt Cassel pass complete deep left to Dwayne Bowe for 26 yards (tackle by Atari Bigby),0.610,2.320
2,1:22,1,10,SDG 49,27,6,Matt Cassel pass complete short middle to Shaun Draughn for 9 yards (tackle by Marcus Gilchrist),2.320,3.000
2,1:15,2,1,SDG 40,27,6,Shaun Draughn up the middle for 3 yards (tackle by Donald Butler),3.000,0.000
2,1:10,,,,27,6,Timeout #1 by Kansas City Chiefs,0.000,3.120
2,1:10,1,10,SDG 37,27,6,"Matt Cassel pass incomplete short left intended for Dexter McCluster. Penalty on Quentin Jammer: Illegal Contact, 5 yards (no play)",3.120,3.450
2,1:05,1,10,SDG 32,27,6,Matt Cassel pass complete short left to Dwayne Bowe for 10 yards (tackle by Melvin Ingram),3.450,0.000
2,0:49,,,,27,6,Timeout #3 by San Diego Chargers,0.000,4.110
2,0:49,1,10,SDG 22,27,6,"Matt Cassel pass incomplete short left intended for Dexter McCluster is intercepted by Antoine Cason at SDG-13 and returned for 31 yards (tackle by Jeff Allen). Penalty on Donald Butler: Personal Foul, 15 yards",4.110,-0.870
2,0:33,1,10,SDG 29,27,6,Philip Rivers kneels for -1 yards,0.870,0.190
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 35,27,6,"Nick Novak kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,KAN 20,27,6,Jamaal Charles right end for no gain (tackle by Aubrayo Franklin),0.280,-0.270
3,14:21,2,10,KAN 20,27,6,Matt Cassel pass incomplete short right intended for Nate Eachus,-0.270,-0.960
3,14:17,3,10,KAN 20,27,6,Matt Cassel pass complete short right to Steve Breaston for 12 yards (tackle by Quentin Jammer),-0.960,1.070
3,13:51,1,10,KAN 32,27,6,Matt Cassel pass complete short middle to Jonathan Baldwin for 25 yards (tackle by Eric Weddle),1.070,2.720
3,13:15,1,10,SDG 43,27,6,Jamaal Charles left end for 7 yards (tackle by Donald Butler),2.720,3.120
3,12:49,2,3,SDG 36,27,6,Jamaal Charles for 4 yards,3.120,3.450
3,12:23,1,10,SDG 32,27,6,Matt Cassel sacked by Donald Butler and Larry English for -7 yards,3.450,1.960
3,11:47,2,17,SDG 39,27,6,Matt Cassel pass complete short right to Dexter McCluster for 2 yards (tackle by Marcus Gilchrist),1.960,1.550
3,11:04,3,15,SDG 37,27,6,"Matt Cassel pass incomplete short middle intended for Tony Moeaki. Penalty on Donald Butler: Illegal Contact, 5 yards (no play)",1.550,3.450
3,10:58,1,10,SDG 32,27,6,Jamaal Charles right end for 2 yards (tackle by Demorrio Williams),3.450,3.170
3,10:19,2,8,SDG 30,27,6,Matt Cassel pass complete short right to Shaun Draughn for 18 yards (tackle by Demorrio Williams),3.170,4.780
3,9:32,1,10,SDG 12,27,6,Matt Cassel pass incomplete intended for Steve Maneri (defended by Melvin Ingram),4.780,4.100
3,9:27,2,10,SDG 12,27,6,Shaun Draughn up the middle for -1 yards (tackle by Melvin Ingram),4.100,3.100
3,8:48,3,11,SDG 13,27,12,"Matt Cassel pass complete short left to Jamaal Charles for 13 yards, touchdown",3.100,7.000
3,8:48,,,SDG 2,27,13,Ryan Succop kicks extra point good,0.000,0.000
3,8:40,,,KAN 35,27,13,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
3,8:40,1,10,SDG 20,27,13,Philip Rivers right end for 1 yard (tackle by Derrick O. Johnson),0.280,-0.130
3,7:53,2,9,SDG 21,27,13,Jackie Battle up the middle for no gain (tackle by Eric Berry),-0.130,-0.820
3,7:11,3,9,SDG 21,27,13,Philip Rivers pass incomplete short left intended for Eddie Royal (defended by Javier Arenas),-0.820,-1.960
3,7:07,4,9,SDG 21,27,13,"Mike Scifres punts 59 yards, returned by Javier Arenas for 15 yards (tackle by Micheal Spurlock)",-1.960,-1.270
3,6:56,1,10,KAN 35,27,13,Jamaal Charles up the middle for 3 yards (tackle by Corey Liuget and Eric Weddle),1.270,1.130
3,6:23,2,7,KAN 38,27,13,Matt Cassel pass incomplete short right intended for Dwayne Bowe,1.130,0.430
3,6:19,3,7,KAN 38,27,13,Matt Cassel pass incomplete short left intended for Dwayne Bowe (defended by Antoine Cason),0.430,-0.850
3,6:14,4,7,KAN 38,27,13,"Dustin Colquitt punts 54 yards, muffed catch by Eddie Royal, recovered by Darrell Stuckey and returned for no gain",-0.850,0.320
3,6:05,1,10,SDG 13,27,13,Jackie Battle right guard for 3 yards (tackle by Jovan Belcher),-0.320,-0.440
3,5:29,2,7,SDG 16,27,13,Philip Rivers sacked by Ropati Pitoitua for -4 yards,-0.440,-1.540
3,4:49,3,11,SDG 12,27,13,Philip Rivers sacked by Tamba Hali for -10 yards,-1.540,-2.490
3,4:17,4,21,SDG 2,27,13,"Mike Scifres punts 56 yards, returned by Javier Arenas for 28 yards (tackle by Mike Windt). Penalty on Tysyn Hartman: Offensive Holding, 10 yards",-2.490,-1.470
3,4:06,1,10,KAN 38,27,13,Matt Cassel pass complete short right to Tony Moeaki for 4 yards (tackle by Donald Butler),1.470,1.460
3,3:32,2,6,KAN 42,27,13,Shaun Draughn up the middle for 3 yards (tackle by Cam Thomas),1.460,1.160
3,2:56,3,3,KAN 45,27,13,Matt Cassel pass incomplete short left intended for Dwayne Bowe,1.160,-0.390
3,2:50,4,3,KAN 45,27,13,Dustin Colquitt punts 42 yards,-0.390,0.320
3,2:38,1,10,SDG 13,27,13,Jackie Battle right guard for 3 yards (tackle by Derrick O. Johnson),-0.320,-0.440
3,1:57,2,7,SDG 16,27,13,Philip Rivers pass complete short middle to Jackie Battle for 6 yards (tackle by Justin Houston),-0.440,-0.350
3,1:16,3,1,SDG 22,27,13,Le'Ron McClain up the middle for no gain (tackle by Ropati Pitoitua),-0.350,-1.900
3,0:33,4,1,SDG 22,27,13,"Mike Scifres punts 61 yards, returned by Javier Arenas for 18 yards (tackle by Melvin Ingram)",-1.900,-1.270
3,0:18,1,10,KAN 35,27,13,Jamaal Charles left end for 10 yards (tackle by Atari Bigby),1.270,1.930
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,KAN 45,27,13,Jamaal Charles left end for 1 yard (tackle by Kendall Reyes),1.930,1.520
4,14:20,2,9,KAN 46,27,13,Matt Cassel pass complete short right to Shaun Draughn for -4 yards (tackle by Quentin Jammer),1.520,0.300
4,13:36,3,13,KAN 42,27,13,"Shaun Draughn up the middle for 7 yards (tackle by Quentin Jammer). Shaun Draughn fumbles (forced by Quentin Jammer), recovered by Atari Bigby at KAN-49 (tackle by Shaun Draughn)",0.300,-2.320
4,13:25,1,10,KAN 49,27,13,Ryan Mathews up the middle for 6 yards (tackle by Derrick O. Johnson),2.320,2.590
4,12:50,2,4,KAN 43,27,13,Ryan Mathews up the middle for 4 yards (tackle by Derrick O. Johnson),2.590,2.980
4,12:07,1,10,KAN 39,27,13,Philip Rivers pass complete short right to Ryan Mathews for 8 yards (tackle by Brandon Flowers),2.980,3.520
4,11:22,2,2,KAN 31,27,13,Ryan Mathews right end for 4 yards (tackle by Justin Houston),3.520,3.780
4,10:43,1,10,KAN 27,27,13,Ryan Mathews left end for 4 yards (tackle by Jovan Belcher),3.780,3.770
4,10:00,2,6,KAN 23,27,13,Jackie Battle up the middle for 3 yards (tackle by Cory Greenwood),3.770,3.470
4,9:15,3,3,KAN 20,27,13,Philip Rivers pass complete short left to Ronnie Brown for 16 yards (tackle by Stanford Routt),3.470,6.280
4,8:47,1,4,KAN 4,27,13,Jackie Battle left end for no gain (tackle by Dontari Poe),6.280,5.340
4,7:59,2,4,KAN 4,33,13,"Philip Rivers pass complete short left to Jackie Battle for 4 yards, touchdown",5.340,7.000
4,7:59,,,KAN 2,34,13,Nick Novak kicks extra point good,0.000,0.000
4,7:54,,,SDG 35,34,13,"Nick Novak kicks off 69 yards, returned by Cyrus Gray for 33 yards (tackle by Melvin Ingram)",0.000,0.870
4,7:48,1,10,KAN 29,34,13,Matt Cassel pass complete short right to Jonathan Baldwin for 12 yards (tackle by Demorrio Williams),0.870,1.660
4,7:32,1,10,KAN 41,34,13,Jamaal Charles up the middle for 13 yards (tackle by Demorrio Williams),1.660,2.520
4,7:02,1,10,SDG 46,34,13,Matt Cassel pass incomplete short right intended for Dwayne Bowe,2.520,1.980
4,6:57,2,10,SDG 46,34,13,Cyrus Gray left end for 15 yards (tackle by Shaun Phillips),1.980,3.510
4,6:29,1,10,SDG 31,34,13,Jamaal Charles up the middle for -2 yards (tackle by Antwan Barnes),3.510,2.700
4,6:06,2,12,SDG 33,34,13,Matt Cassel pass complete short middle to Jamaal Charles for 4 yards (tackle by Demorrio Williams),2.700,2.540
4,5:37,3,8,SDG 29,34,19,"Matt Cassel pass complete deep left to Dwayne Bowe for 29 yards, touchdown",2.540,7.000
4,5:37,,,SDG 2,34,20,Ryan Succop kicks extra point good,0.000,0.000
4,5:29,,,KAN 35,34,20,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
4,5:29,1,10,SDG 20,34,20,Jackie Battle right end for 7 yards (tackle by Tyson Jackson and Cory Greenwood),0.280,0.680
4,4:44,2,3,SDG 27,34,20,Ryan Mathews left end for 8 yards (tackle by Jovan Belcher),0.680,1.270
4,4:37,1,10,SDG 35,34,20,Ryan Mathews left end for 9 yards (tackle by Cory Greenwood),1.270,1.940
4,3:54,2,1,SDG 44,34,20,Ryan Mathews left tackle for 6 yards (tackle by Eric Berry),1.940,0.000
4,3:39,,,,34,20,Timeout #1 by Kansas City Chiefs,0.000,2.260
4,3:38,1,10,,34,20,Ryan Mathews up the middle for 14 yards (tackle by Abram Elam),2.260,0.000
4,3:26,,,,34,20,Timeout #2 by Kansas City Chiefs,0.000,3.180
4,3:26,1,10,KAN 36,34,20,Le'Ron McClain left tackle for 4 yards (tackle by Ropati Pitoitua),3.180,0.000
4,3:18,,,,34,20,Timeout #3 by Kansas City Chiefs,0.000,3.180
4,3:18,2,6,KAN 32,34,20,Ryan Mathews up the middle for 5 yards (tackle by Tamba Hali),3.180,0.000
4,2:32,,,,34,20,Timeout #2 by San Diego Chargers,0.000,3.140
4,2:32,3,1,KAN 27,34,20,Ryan Mathews up the middle for no gain (tackle by Ropati Pitoitua),3.140,1.820
4,2:00,4,1,KAN 27,37,20,Nick Novak 45 yard field goal good,1.820,3.000
4,1:56,,,SDG 35,37,20,"Nick Novak kicks off 22 yards, out of bounds",0.000,1.800
4,1:56,1,10,KAN 43,37,20,Jamaal Charles up the middle for 8 yards (tackle by Eric Weddle),1.800,2.330
4,1:32,2,2,SDG 49,37,20,Matt Cassel pass complete short right to Tony Moeaki for 2 yards (tackle by Quentin Jammer),2.330,2.460
4,0:51,1,10,SDG 47,37,20,Matt Cassel pass incomplete intended for Shaun Draughn,2.460,1.910
4,0:51,2,10,SDG 47,37,20,Matt Cassel pass complete short middle to Tony Moeaki for 12 yards (tackle by Atari Bigby),1.910,3.250
4,0:36,1,10,SDG 35,37,20,Matt Cassel spiked the ball,3.250,2.700
4,0:35,2,10,SDG 35,37,20,Matt Cassel pass complete short right to Shaun Draughn for 11 yards (tackle by Atari Bigby and Cam Thomas),2.700,3.970
4,0:35,1,10,SDG 24,37,20,Matt Cassel spiked the ball,3.970,3.430
4,0:19,2,10,SDG 24,37,20,Matt Cassel pass incomplete short middle intended for Steve Maneri,3.430,2.740
4,0:11,3,10,SDG 24,37,20,"Penalty on Matt Cassel: Delay of Game, 5 yards (no play)",2.740,2.080
4,0:09,3,15,SDG 29,37,20,Matt Cassel pass complete short right to Jonathan Baldwin for 10 yards (tackle by Quentin Jammer),2.080,2.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
