Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Evan Neal,T,63,100%,0,0%,4,16%
Andrew Thomas,T,63,100%,0,0%,4,16%
Daniel Jones,QB,63,100%,0,0%,0,0%
Mark Glowinski,G,63,100%,0,0%,0,0%
Jon Feliciano,C,63,100%,0,0%,0,0%
Daniel Bellinger,TE,62,98%,0,0%,0,0%
Darius Slayton,WR,59,94%,0,0%,0,0%
Isaiah Hodgins,WR,56,89%,0,0%,0,0%
Saquon Barkley,RB,54,86%,0,0%,0,0%
Richie James,WR,50,79%,0,0%,4,16%
Ben Bredeson,G,42,67%,0,0%,4,16%
Nick Gates,C,21,33%,0,0%,4,16%
Matt Breida,RB,11,17%,0,0%,6,24%
Nick Vannett,TE,10,16%,0,0%,4,16%
Chris Myarick,TE,6,10%,0,0%,13,52%
Julian Love,SS,2,3%,63,100%,11,44%
Marcus Johnson,WR,2,3%,0,0%,15,60%
Tyre Phillips,T,1,2%,0,0%,4,16%
Lawrence Cager,TE,1,2%,0,0%,0,0%
Kenny Golladay,WR,1,2%,0,0%,0,0%
Fabian Moreau,CB,0,0%,63,100%,0,0%
Jason Pinnock,FS,0,0%,58,92%,10,40%
Leonard Williams,DT,0,0%,53,84%,0,0%
Azeez Ojulari,LB,0,0%,51,81%,0,0%
Kayvon Thibodeaux,LB,0,0%,50,79%,0,0%
Jaylon Smith,LB,0,0%,49,78%,6,24%
Nick McCloud,CB,0,0%,46,73%,14,56%
Dexter Lawrence,DT,0,0%,46,73%,6,24%
Darnay Holmes,CB,0,0%,42,67%,0,0%
Micah McFadden,LB,0,0%,31,49%,1,4%
Landon Collins,SS,0,0%,27,43%,14,56%
Jihad Ward,LB,0,0%,26,41%,6,24%
Tony Jefferson,SS,0,0%,19,30%,9,36%
Cordale Flott,CB,0,0%,19,30%,7,28%
Henry Mondeaux,DT,0,0%,12,19%,7,28%
Ryder Anderson,DT,0,0%,12,19%,6,24%
Justin Ellis,DT,0,0%,12,19%,0,0%
Tomon Fox,LB,0,0%,8,13%,15,60%
Oshane Ximines,LB,0,0%,6,10%,9,36%
Carter Coughlin,LB,0,0%,0,0%,21,84%
Cam Brown,LB,0,0%,0,0%,21,84%
Gary Brightwell,RB,0,0%,0,0%,15,60%
Casey Kreiter,LS,0,0%,0,0%,9,36%
Jamie Gillan,P,0,0%,0,0%,9,36%
Graham Gano,K,0,0%,0,0%,9,36%
Matt Peart,T,0,0%,0,0%,4,16%
Dane Belton,FS,0,0%,0,0%,4,16%
