0,1
Game Info,Game Info
Won Toss,Commanders
Roof,outdoors
Surface,grass
Duration,3:07
Attendance,61917
Weather,"35 degrees, relative humidity 47%, wind 13 mph"
Vegas Line,Washington Commanders -4.5
Over/Under,40.5 (under)
