Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Bills won the coin toss and deferred, Dolphins to receive the opening kickoff.",,
1,15:00,,,BUF 35,0,0,"Dan Carpenter kicks off 66 yards, returned by Jakeem Grant for 19 yards (tackle by Jonathan Meeks)",0.000,-0.040
1,14:53,1,10,MIA 18,0,0,Jay Ajayi right guard for 10 yards (tackle by Preston Brown and Aaron Williams),0.040,0.810
1,14:15,1,10,MIA 28,0,0,Ryan Tannehill pass complete short right to Kenny Stills for 4 yards (tackle by Ronald Darby),0.810,0.800
1,13:34,2,6,MIA 32,0,0,Jay Ajayi right guard for 11 yards (tackle by Corey Graham). Penalty on Jerry Hughes: Defensive Offside (Declined),0.800,1.800
1,13:07,1,10,MIA 43,0,0,Jay Ajayi left tackle for 9 yards (tackle by Corey Graham),1.800,2.470
1,12:31,2,1,BUF 48,0,0,Ryan Tannehill pass complete short left to DeVante Parker for 2 yards (tackle by Preston Brown),2.470,2.520
1,11:48,1,10,BUF 46,0,0,Ryan Tannehill pass complete short left to Jay Ajayi for 2 yards (tackle by Zach Brown),2.520,2.250
1,11:12,2,8,BUF 44,0,0,"Penalty on Jermon Bushrod: False Start, 5 yards (no play)",2.250,1.570
1,10:55,2,13,BUF 49,0,0,Ryan Tannehill pass incomplete short right intended for Jarvis Landry,1.570,0.890
1,10:49,3,13,BUF 49,0,0,Ryan Tannehill pass complete short middle to Kenny Stills for 14 yards (tackle by Aaron Williams),0.890,3.250
1,10:13,1,10,BUF 35,0,0,Ryan Tannehill pass incomplete short right intended for Jarvis Landry (defended by Jerry Hughes),3.250,2.700
1,10:07,2,10,BUF 35,0,0,Jay Ajayi right end for 4 yards (tackle by Zach Brown),2.700,2.540
1,9:26,3,6,BUF 31,0,0,Ryan Tannehill pass complete short left to Kenny Stills for 11 yards (tackle by Corey Graham),2.540,4.240
1,8:50,1,10,BUF 20,0,0,"Jay Ajayi left end for no gain (tackle by Zach Brown). Penalty on Mike Pouncey: Offensive Holding, 10 yards (no play)",4.240,3.580
1,8:23,1,20,BUF 30,0,0,Ryan Tannehill pass incomplete short right intended for Damien Williams,3.580,2.340
1,8:19,2,20,BUF 30,0,0,Jay Ajayi middle for 12 yards (tackle by Corey Graham),2.340,3.220
1,7:40,3,8,BUF 18,0,0,Ryan Tannehill pass incomplete short middle intended for Kenny Stills (defended by Stephon Gilmore),3.220,2.250
1,7:32,4,8,BUF 18,0,3,Andrew Franks 36 yard field goal good,2.250,3.000
1,7:32,,,MIA 35,0,3,"Andrew Franks kicks off 65 yards, touchback",0.000,-0.610
1,7:28,1,10,BUF 25,0,3,Tyrod Taylor pass complete short right to Marquise Goodwin for 15 yards (tackle by Byron Maxwell),0.610,1.600
1,6:51,1,10,BUF 40,0,3,LeSean McCoy left guard for 2 yards (tackle by Donald Butler),1.600,1.320
1,6:18,2,8,BUF 42,0,3,Tyrod Taylor left end for 1 yard (tackle by Neville Hewitt),1.320,0.760
1,5:48,3,7,BUF 43,0,3,"Penalty on Tyrod Taylor: Delay of Game, 5 yards (no play)",0.760,0.100
1,5:14,3,12,BUF 38,0,3,Tyrod Taylor sacked by Cameron Wake for -5 yards,0.100,-1.180
1,4:49,4,17,BUF 33,0,3,"Colton Schmidt punts 45 yards, returned by Jakeem Grant for 3 yards (tackle by Mike Gillislee). Penalty on Walt Aikens: Offensive Holding, 10 yards",-1.180,0.350
1,4:22,1,10,MIA 12,0,3,Jay Ajayi left guard for no gain (tackle by Zach Brown),-0.350,-0.780
1,3:50,2,10,MIA 12,0,3,Jay Ajayi left guard for 3 yards (tackle by Leger Douzable),-0.780,-1.070
1,3:13,3,7,MIA 15,0,3,Ryan Tannehill pass incomplete short left intended for Kenny Stills (defended by Corey Graham). Penalty on Jermon Bushrod: Offensive Holding (Declined),-1.070,-2.440
1,3:01,4,7,MIA 15,0,3,"Matt Darr punts 45 yards, returned by Brandon Tate for 30 yards (tackle by Walt Aikens)",-2.440,-3.580
1,2:48,1,10,MIA 30,0,3,LeSean McCoy left end for 3 yards (tackle by Ndamukong Suh and Michael Thomas),3.580,3.440
1,2:12,2,7,MIA 27,0,3,Tyrod Taylor pass complete short right to Justin Hunter for 15 yards,3.440,4.780
1,1:42,1,10,MIA 12,0,3,LeSean McCoy right guard for 2 yards (tackle by Kiko Alonso),4.780,4.450
1,1:05,2,8,MIA 10,0,3,Tyrod Taylor pass incomplete short right intended for Marquise Goodwin,4.450,3.480
1,0:58,3,8,MIA 10,0,3,Tyrod Taylor pass incomplete short right intended for Justin Hunter,3.480,2.760
1,0:53,4,8,MIA 10,3,3,Dan Carpenter 29 yard field goal good,2.760,3.000
1,0:53,,,BUF 35,3,3,"Dan Carpenter kicks off 61 yards, returned by Jakeem Grant for 23 yards (tackle by Robert Blanton)",0.000,-0.740
1,0:42,1,10,MIA 27,3,3,"Ryan Tannehill pass complete deep left to Jarvis Landry for 26 yards (tackle by Nickell Robey-Coleman and Zach Brown). Penalty on Jarvis Landry: Taunting, 15 yards",0.740,1.470
1,0:23,1,10,MIA 38,3,3,Ryan Tannehill pass incomplete deep left intended for DeVante Parker,1.470,0.920
1,0:17,2,10,MIA 38,3,3,Arian Foster left guard for no gain (tackle by Aaron Williams),0.920,0.230
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,10,MIA 38,3,3,Ryan Tannehill pass incomplete short left intended for Arian Foster (defended by Corey Graham),0.230,-0.850
2,14:52,4,10,MIA 38,3,3,"Matt Darr punts 45 yards, fair catch by Brandon Tate. Penalty on Kenyan Drake: Offensive Holding, 10 yards (no play)",-0.850,-1.500
2,14:45,4,20,MIA 28,3,3,Matt Darr punts 12 yards,-1.500,-2.920
2,14:37,1,10,MIA 40,3,3,LeSean McCoy right tackle for 2 yards (tackle by Kiko Alonso),2.920,2.640
2,14:08,2,8,MIA 38,3,3,Tyrod Taylor pass complete short left to Marquise Goodwin for 2 yards (tackle by Tony Lippett),2.640,2.210
2,13:36,3,6,MIA 36,3,3,Tyrod Taylor pass complete short middle to Reggie Bush for 13 yards (tackle by Bobby McCain),2.210,4.040
2,12:52,1,10,MIA 23,3,3,LeSean McCoy middle for 3 yards (tackle by Isa Abdul-Quddus),4.040,3.900
2,12:26,2,7,MIA 20,3,3,Tyrod Taylor pass incomplete deep right intended for Reggie Bush,3.900,3.200
2,12:17,3,7,MIA 20,3,3,Tyrod Taylor pass complete short left to Justin Hunter for 10 yards (tackle by Tony Lippett),3.200,4.910
2,11:57,1,10,MIA 10,9,3,"Tyrod Taylor right end for 10 yards, touchdown",4.910,7.000
2,11:57,,,MIA 10,10,3,Dan Carpenter kicks extra point good,0.000,0.000
2,11:57,,,BUF 35,10,3,"Dan Carpenter kicks off 66 yards, returned by Jakeem Grant for 17 yards (tackle by Lorenzo Alexander). Penalty on Corey White: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,11:57,,,BUF 30,10,3,"Dan Carpenter kicks off 60 yards, returned by Jakeem Grant for 17 yards (tackle by Robert Blanton)",0.000,-0.740
2,11:34,1,10,MIA 27,10,3,Jay Ajayi right end for 11 yards (tackle by Ronald Darby),0.740,1.470
2,11:03,1,10,MIA 38,10,3,Jay Ajayi left guard for 9 yards (tackle by Brandon Spikes),1.470,2.140
2,10:30,2,1,MIA 47,10,3,Arian Foster right end for 2 yards (tackle by Leger Douzable and Aaron Williams),2.140,2.190
2,9:48,1,10,MIA 49,10,3,Ryan Tannehill pass complete short right to Jarvis Landry for 14 yards (tackle by Ronald Darby),2.190,3.120
2,8:53,1,10,BUF 37,10,3,Jay Ajayi middle for 14 yards (tackle by Zach Brown),3.120,4.040
2,8:15,1,10,BUF 23,10,3,Jay Ajayi right tackle for -1 yards (tackle by Leger Douzable),4.040,3.360
2,7:36,2,11,BUF 24,10,3,Ryan Tannehill pass complete short middle to DeVante Parker for 9 yards (tackle by Stephon Gilmore),3.360,4.050
2,6:53,3,2,BUF 15,10,3,Ryan Tannehill for 4 yards (tackle by Preston Brown),4.050,4.050
2,6:13,3,2,BUF 15,10,3,Timeout #1 by Miami Dolphins,4.050,4.840
2,6:13,1,10,BUF 11,10,3,"Jay Ajayi left end for 6 yards (tackle by Corey Graham). Penalty on Laremy Tunsil: Offensive Holding, 10 yards, Penalty on Jarvis Landry: Unnecessary Roughness (Declined) (no play)",4.840,4.170
2,5:55,1,20,BUF 21,10,3,Ryan Tannehill pass complete short right to Kenny Stills for 5 yards (tackle by Ronald Darby),4.170,3.440
2,5:20,2,15,BUF 16,10,3,Ryan Tannehill middle for 2 yards (tackle by Lorenzo Alexander),3.440,3.030
2,4:31,3,13,BUF 14,10,3,Ryan Tannehill pass complete short middle to Jarvis Landry for -1 yards (tackle by Zach Brown),3.030,2.440
2,3:54,4,14,BUF 15,10,6,Andrew Franks 33 yard field goal good,2.440,3.000
2,3:54,,,MIA 35,10,6,"Andrew Franks kicks off 63 yards, returned by Brandon Tate for 16 yards (tackle by Jordan Lucas)",0.000,-0.040
2,3:41,1,10,BUF 18,10,6,"Penalty on Jordan Phillips: Neutral Zone Infraction, 5 yards (no play)",0.040,0.880
2,3:41,1,5,BUF 23,10,6,Mike Gillislee middle for 1 yard (tackle by Donald Butler),0.880,0.410
2,3:12,2,4,BUF 24,10,6,Tyrod Taylor pass complete deep left to Charles Clay for 18 yards (tackle by Isa Abdul-Quddus),0.410,1.730
2,2:35,1,10,BUF 42,10,6,Tyrod Taylor pass complete short middle to Charles Clay for 11 yards (tackle by Neville Hewitt),1.730,2.460
2,2:00,1,10,MIA 47,10,6,LeSean McCoy middle for -3 yards (tackle by Jordan Phillips and Andre Branch),2.460,1.510
2,1:31,2,13,MIA 50,10,6,Tyrod Taylor pass complete short left to Walt Powell for 10 yards (tackle by Tony Lippett),1.510,2.150
2,1:04,3,3,MIA 40,10,6,Tyrod Taylor pass incomplete short right intended for Marquise Goodwin,2.150,0.590
2,0:56,4,3,MIA 40,10,6,"Colton Schmidt punts 27 yards, out of bounds",0.590,0.320
2,0:49,1,10,MIA 13,10,6,Jay Ajayi left tackle for 17 yards (tackle by Zach Brown),-0.320,-0.320
2,0:41,1,10,MIA 13,10,6,Timeout #2 by Miami Dolphins,-0.320,0.940
2,0:41,1,10,MIA 30,10,6,Ryan Tannehill right end for 1 yard (tackle by Shaq Lawson),0.940,0.530
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,10,6,"Andrew Franks kicks off 66 yards, returned by Reggie Bush for 22 yards (tackle by Jordan Lucas)",0.000,-0.340
3,14:53,1,10,BUF 21,10,6,LeSean McCoy right end for 4 yards (tackle by Kiko Alonso),0.340,0.340
3,14:07,1,10,BUF 21,10,6,Timeout #1 by Buffalo Bills,0.340,0.340
3,14:07,2,6,BUF 25,10,6,Tyrod Taylor middle for 5 yards (tackle by Michael Thomas),0.340,0.300
3,13:51,3,1,BUF 30,10,6,Jerome Felton left tackle for no gain (tackle by Donald Butler),0.300,-1.370
3,12:53,4,1,BUF 30,10,6,"Colton Schmidt punts 47 yards, returned by Jakeem Grant for 8 yards (tackle by Robert Blanton)",-1.370,-1.000
3,12:31,1,10,MIA 31,10,6,Jay Ajayi right end for 9 yards (tackle by Robert Blanton),1.000,1.680
3,11:53,2,1,MIA 40,10,6,Jay Ajayi left guard for 2 yards (tackle by Jerry Hughes),1.680,1.730
3,11:15,1,10,MIA 42,10,6,"Jay Ajayi left end for 2 yards (tackle by Preston Brown and Jerry Hughes). Penalty on Branden Albert: Offensive Holding, 10 yards (no play)",1.730,1.070
3,10:58,1,20,MIA 32,10,6,"Ryan Tannehill pass incomplete short right intended for MarQueis Gray. Penalty on Stephon Gilmore: Defensive Holding, 5 yards (no play)",1.070,1.400
3,10:44,1,10,MIA 37,10,6,Ryan Tannehill pass incomplete deep right intended for Kenny Stills (defended by Corey Graham),1.400,0.860
3,10:37,2,10,MIA 37,10,6,Jay Ajayi middle for -2 yards (tackle by Lorenzo Alexander),0.860,-0.100
3,9:55,3,12,MIA 35,10,6,Ryan Tannehill pass incomplete deep left intended for Jarvis Landry (defended by Jonathan Meeks),-0.100,-1.040
3,9:48,4,12,MIA 35,10,6,"Matt Darr punts 42 yards, fair catch by Brandon Tate",-1.040,-0.480
3,9:41,1,10,BUF 23,10,6,"Penalty on Jordan Phillips: Encroachment, 5 yards (no play)",0.480,1.210
3,9:41,1,5,BUF 28,10,6,LeSean McCoy right guard for -2 yards (tackle by Mario Williams),1.210,0.340
3,9:01,2,7,BUF 26,10,6,Tyrod Taylor pass complete short right to Brandon Tate for 6 yards (tackle by Kiko Alonso and Byron Maxwell),0.340,0.430
3,8:21,3,1,BUF 32,10,6,Tyrod Taylor sacked by Jason Jones for -4 yards,0.430,-1.500
