Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
2,11:37,3,7,ATL 33,10,14,Matt Ryan pass complete short middle to Tony Gonzalez for 12 yards (tackle by Malcolm Jenkins),0.100,1.930
2,10:58,1,10,ATL 45,10,14,Matt Ryan pass complete short left to Jacquizz Rodgers for 1 yard (tackle by Will Smith),1.930,1.520
2,10:20,2,9,ATL 46,10,14,Matt Ryan pass complete short right to Tony Gonzalez for 13 yards (tackle by Will Smith). Penalty on Cameron Jordan: Defensive Holding (Declined),1.520,2.850
2,9:54,1,10,NOR 41,10,14,Matt Ryan pass complete deep right to Roddy White for 26 yards (tackle by Roman Harper),2.850,4.580
2,9:23,1,10,NOR 15,10,14,Michael Turner right end for -1 yards (tackle by Cameron Jordan),4.580,0.000
2,8:43,,,,10,14,Timeout #1 by New Orleans Saints,0.000,3.810
2,8:43,2,11,NOR 16,10,14,Matt Ryan pass complete short right to Michael Palmer for 5 yards (tackle by David Hawthorne),3.810,3.780
2,8:03,3,6,NOR 11,10,14,Matt Ryan pass complete short middle to Tony Gonzalez for 10 yards (tackle by Roman Harper and Curtis Lofton),3.780,6.970
2,7:19,1,1,NOR 1,10,14,Matt Ryan pass incomplete short right intended for Tony Gonzalez (defended by Roman Harper),6.970,5.910
2,7:13,2,1,NOR 1,10,14,Michael Turner left guard for -1 yards (tackle by Brodrick Bunkley and Jonathan Vilma),5.910,0.000
2,6:32,,,,10,14,Timeout #2 by Atlanta Falcons,0.000,4.950
2,6:32,3,2,NOR 2,16,14,"Matt Ryan pass complete short left to Tony Gonzalez for 2 yards, touchdown",4.950,7.000
2,6:32,,,NOR 2,17,14,Matt Bryant kicks extra point good,0.000,0.000
2,6:27,,,ATL 35,17,14,"Matt Bosher kicks off 74 yards, touchback",0.000,0.280
2,6:27,1,10,NOR 20,17,14,Mark Ingram right end for 2 yards (tackle by Asante Samuel),0.280,0.000
2,5:51,2,8,NOR 22,17,14,Chris Ivory left guard for 8 yards (tackle by William Moore),0.000,0.940
2,5:16,1,10,NOR 30,17,14,Drew Brees pass incomplete deep middle intended for Devery Henderson,0.940,0.390
2,5:09,2,10,NOR 30,17,14,Mark Ingram left guard for 6 yards (tackle by Akeem Dent),0.390,0.500
2,4:30,3,4,NOR 36,17,14,"Penalty on Jimmy Graham: False Start, 5 yards (no play)",0.500,-0.160
2,4:10,3,9,NOR 31,17,14,Drew Brees pass incomplete short right intended for Jimmy Graham,-0.160,-1.310
2,4:05,4,9,NOR 31,17,14,"Thomas Morstead punts 51 yards, returned by Dominique Franks for 5 yards (tackle by Corey White)",-1.310,-0.480
2,3:54,1,10,ATL 23,17,14,Michael Turner right end for 2 yards (tackle by Will Smith),0.480,0.200
2,3:09,2,8,ATL 25,17,14,Matt Ryan pass incomplete short middle intended for Harry Douglas (defended by Sedrick Ellis),0.200,-0.490
2,3:05,3,8,ATL 25,17,14,Matt Ryan sacked by Martez Wilson for -3 yards,-0.490,-1.900
2,2:25,4,11,ATL 22,17,14,"Matt Bosher punts 52 yards, fair catch by Lance Moore. Penalty on ATL: Illegal Shift, 5 yards",-1.900,-1.000
2,2:17,1,10,NOR 31,17,14,Pierre Thomas left guard for 4 yards (tackle by Stephen Nicholas),1.000,1.000
2,2:00,2,6,NOR 35,17,14,Drew Brees pass incomplete deep left intended for Lance Moore (defended by Dunta Robinson),1.000,0.300
2,1:51,3,6,NOR 35,17,14,Drew Brees pass complete short left to Jimmy Graham for 18 yards (tackle by Stephen Nicholas),0.300,2.460
2,1:27,1,10,ATL 47,17,14,Drew Brees pass incomplete short left intended for Pierre Thomas (defended by Corey Peters),2.460,1.910
2,1:23,2,10,ATL 47,17,14,Drew Brees pass complete short left to Jimmy Graham for 15 yards (tackle by William Moore),1.910,3.450
2,0:53,1,10,ATL 32,17,14,Drew Brees pass complete short right to Lance Moore for 12 yards (tackle by Robert McClain),3.450,4.240
2,0:47,1,10,ATL 20,17,14,Drew Brees pass complete short middle to Pierre Thomas for 6 yards (tackle by Akeem Dent),4.240,0.000
2,0:40,,,,17,14,Timeout #2 by New Orleans Saints,0.000,4.640
2,0:40,2,4,ATL 14,17,20,"Drew Brees pass complete short middle to Jimmy Graham for 14 yards, touchdown",4.640,7.000
2,0:40,,,ATL 2,17,21,Garrett Hartley kicks extra point good,0.000,0.000
2,0:34,,,NOR 35,17,21,"Thomas Morstead kicks off 74 yards, touchback",0.000,0.280
2,0:34,1,10,ATL 20,17,21,"Matt Ryan sacked by Sedrick Ellis for -2 yards. Penalty on Todd McClure: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,0:29,1,20,ATL 10,17,21,Jacquizz Rodgers right guard for 8 yards (tackle by Curtis Lofton and Roman Harper),-0.760,-0.630
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,17,21,"Matt Bosher kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,NOR 20,17,21,Chris Ivory left tackle for 2 yards (tackle by Vance Walker and Thomas DeCoud),0.280,0.000
3,14:29,2,8,NOR 22,17,21,Pierre Thomas left tackle for 1 yard (tackle by John Abraham and Vance Walker),0.000,-0.560
3,13:46,3,7,NOR 23,17,21,"Penalty on Drew Brees: False Start, 5 yards (no play)",-0.560,-1.330
3,13:30,3,12,NOR 18,17,21,Drew Brees pass incomplete deep right intended for Lance Moore (defended by Asante Samuel),-1.330,-2.240
3,13:25,4,12,NOR 18,17,21,"Thomas Morstead punts 57 yards, returned by Dominique Franks for 4 yards (tackle by Ramon Humber)",-2.240,-0.870
3,13:12,1,10,ATL 29,17,21,Matt Ryan pass incomplete short right intended for Harry Douglas (defended by Corey White),0.870,0.330
3,13:07,2,10,ATL 29,17,21,Matt Ryan pass incomplete short right intended for Roddy White,0.330,-0.360
3,13:03,3,10,ATL 29,17,21,Matt Ryan pass incomplete deep middle is intercepted by Corey White at NOR-19,-0.360,-0.150
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
3,12:54,1,10,NOR 19,17,21,Drew Brees pass complete short middle to Marques Colston for 12 yards (tackle by Dunta Robinson),0.150,1.000
3,12:20,1,10,NOR 31,17,21,Mark Ingram right end for 8 yards (tackle by Thomas DeCoud),1.000,1.540
3,11:51,2,2,NOR 39,17,21,Drew Brees pass complete deep middle to Lance Moore for 29 yards (tackle by Akeem Dent),1.540,3.450
3,11:15,1,10,ATL 32,17,21,Mark Ingram left end for 6 yards (tackle by Dunta Robinson),3.450,3.710
3,10:42,2,4,ATL 26,17,21,Drew Brees pass complete short left to Chris Ivory for 13 yards (tackle by Dunta Robinson),3.710,4.710
3,10:02,1,10,ATL 13,17,21,Mark Ingram left guard for 6 yards (tackle by William Moore),4.710,5.150
3,9:27,2,4,ATL 7,17,27,"Drew Brees pass complete short left to Marques Colston for 7 yards, touchdown",5.150,7.000
3,9:27,,,ATL 2,17,28,Garrett Hartley kicks extra point good,0.000,0.000
3,9:23,,,NOR 35,17,28,"Thomas Morstead kicks off 74 yards, touchback",0.000,0.280
3,9:23,1,10,ATL 20,17,28,Michael Turner right guard for 1 yard (tackle by Jabari Greer and Malcolm Jenkins),0.280,-0.130
3,8:42,2,9,ATL 21,17,28,Matt Ryan pass complete short right to Roddy White for 7 yards (tackle by Corey White),-0.130,0.100
3,8:06,3,2,ATL 28,17,28,Matt Ryan pass incomplete short right intended for Roddy White (defended by Curtis Lofton),0.100,-1.500
3,8:01,4,2,ATL 28,17,28,"Matt Bosher punts 49 yards, returned by Travaris Cadet for 2 yards (tackle by Jason Snelling)",-1.500,-0.610
3,7:50,1,10,NOR 25,17,28,Chris Ivory right end for -2 yards (tackle by Ray Edwards),0.610,-0.210
3,7:08,2,12,NOR 23,17,28,Drew Brees pass complete short left to Travaris Cadet for 6 yards (tackle by Stephen Nicholas),-0.210,-0.100
3,6:34,3,6,NOR 29,17,28,Drew Brees pass complete short left to Jimmy Graham for 11 yards (tackle by Robert McClain),-0.100,1.600
3,5:57,1,10,NOR 40,17,28,Mark Ingram right guard for 4 yards (tackle by Thomas DeCoud),1.600,1.590
3,5:25,2,6,NOR 44,17,28,Mark Ingram right guard for -1 yards (tackle by Kroy Biermann and Stephen Nicholas),1.590,0.760
3,4:49,3,7,NOR 43,17,28,Drew Brees sacked by Stephen Nicholas for -6 yards,0.760,-0.910
3,4:19,4,13,NOR 37,17,28,"Thomas Morstead punts 46 yards, fair catch by Dominique Franks. Penalty on Antone Smith: Unnecessary Roughness, 8 yards",-0.910,0.380
3,4:13,1,10,ATL 9,17,28,Matt Ryan pass complete short right to Tony Gonzalez for 9 yards (tackle by Jabari Greer),-0.380,0.140
3,3:44,2,1,ATL 18,17,28,Matt Ryan pass incomplete short right intended for Michael Turner,0.140,-0.370
3,3:39,3,1,ATL 18,17,28,Matt Ryan up the middle for 1 yard (tackle by Tom Johnson),-0.370,0.150
3,3:03,1,10,ATL 19,17,28,Matt Ryan right end for 1 yard (tackle by Jonathan Casillas),0.150,-0.200
3,2:22,2,9,ATL 20,17,28,Matt Ryan pass complete short right to Tony Gonzalez for 8 yards (tackle by Johnny Patrick),-0.200,0.100
3,1:47,3,1,ATL 28,17,28,"Penalty on ATL: False Start, 5 yards (no play)",0.100,-0.550
3,1:22,3,6,ATL 23,17,28,Matt Ryan pass complete short right to Julio Jones for 9 yards (tackle by Patrick Robinson),-0.550,1.070
3,0:40,1,10,ATL 32,17,28,Matt Ryan pass complete deep middle to Tony Gonzalez for 19 yards (tackle by Malcolm Jenkins),1.070,2.320
Quarter,Time,Down,ToGo,Location,ATL,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NOR 49,17,28,Matt Ryan pass incomplete deep left intended for Harry Douglas (defended by Malcolm Jenkins),2.320,1.780
,,,,,,,"ATL challenged the incomplete pass ruling, and the play was upheld.",,
4,14:55,2,10,NOR 49,17,28,"Matt Ryan pass incomplete (defended by Will Smith). Penalty on Will Smith: Illegal Use of Hands, 5 yards (no play)",1.780,2.650
4,14:51,1,10,NOR 44,17,28,Matt Ryan pass complete deep left to Harry Douglas for 23 yards (tackle by Johnny Patrick),2.650,4.170
4,14:14,1,10,NOR 21,17,28,Matt Ryan pass complete short right to Jacquizz Rodgers for 15 yards (tackle by Roman Harper and Malcolm Jenkins),4.170,5.830
4,13:32,1,6,NOR 6,23,28,"Matt Ryan pass complete short middle to Tony Gonzalez for 6 yards, touchdown",5.830,7.000
4,13:32,,,NOR 2,24,28,Matt Bryant kicks extra point good,0.000,0.000
4,13:27,,,ATL 35,24,28,"Matt Bosher kicks off 65 yards, touchback",0.000,0.280
4,13:27,1,10,NOR 20,24,28,Drew Brees pass complete short left to Lance Moore for 5 yards (tackle by Akeem Dent),0.280,0.410
4,12:52,2,5,NOR 25,24,28,Mark Ingram right tackle for 3 yards (tackle by Akeem Dent),0.410,0.100
4,12:06,3,2,NOR 28,24,28,Drew Brees pass incomplete short right intended for Devery Henderson (defended by Robert McClain),0.100,-1.500
4,12:00,4,2,NOR 28,24,28,Thomas Morstead punts 41 yards,-1.500,-1.000
4,11:50,1,10,ATL 31,24,28,Matt Ryan pass complete short left to Tony Gonzalez for 7 yards (tackle by Patrick Robinson),1.000,1.410
4,11:10,2,3,ATL 38,24,28,"Matt Ryan pass complete deep right to Julio Jones for 52 yards (tackle by Roman Harper and Jabari Greer). Penalty on NOR: Unsportsmanlike Conduct, 5 yards",1.410,6.060
4,10:34,1,5,NOR 5,24,28,Michael Turner left guard for no gain (tackle by Tom Johnson),6.060,5.150
4,9:56,2,5,NOR 5,24,28,Matt Ryan pass complete short middle to Jacquizz Rodgers for 3 yards (tackle by Jonathan Casillas),5.150,4.950
4,9:17,3,2,NOR 2,24,28,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Malcolm Jenkins),4.950,3.250
4,9:12,4,2,NOR 2,27,28,Matt Bryant 20 yard field goal good,3.250,3.000
4,9:08,,,ATL 35,27,28,"Matt Bosher kicks off 65 yards, touchback",0.000,0.280
4,9:08,1,10,NOR 20,27,28,Drew Brees pass incomplete short right intended for Mark Ingram,0.280,-0.270
4,9:01,2,10,NOR 20,27,28,Drew Brees pass complete short middle to Lance Moore for 17 yards (tackle by Dunta Robinson),-0.270,1.400
4,8:27,1,10,NOR 37,27,28,Chris Ivory left guard for 4 yards (tackle by Mike Peterson and Akeem Dent),1.400,1.400
4,7:50,2,6,NOR 41,27,28,Chris Ivory left tackle for 1 yard (tackle by Kroy Biermann),1.400,0.830
4,7:09,3,5,NOR 42,27,28,Drew Brees pass complete deep left to Jimmy Graham for 46 yards (tackle by Thomas DeCoud),0.830,4.780
4,6:46,1,10,ATL 12,27,28,Mark Ingram right guard for -1 yards (tackle by Dunta Robinson and Kroy Biermann),4.780,3.940
4,6:09,2,11,ATL 13,27,28,Drew Brees pass incomplete short right intended for Travaris Cadet,3.940,3.100
4,6:05,3,11,ATL 13,27,28,Drew Brees pass incomplete short right intended for Marques Colston (defended by Asante Samuel),3.100,2.570
4,5:59,4,11,ATL 13,27,31,Garrett Hartley 31 yard field goal good,2.570,3.000
4,5:54,,,NOR 35,27,31,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
4,5:54,1,10,ATL 20,27,31,Matt Ryan pass complete short right to Roddy White for 7 yards (tackle by Jabari Greer),0.280,0.680
4,5:22,2,3,ATL 27,27,31,Matt Ryan pass incomplete short right intended for Roddy White,0.680,-0.030
4,5:19,3,3,ATL 27,27,31,Matt Ryan pass complete short left to Jacquizz Rodgers for 14 yards (tackle by Malcolm Jenkins),-0.030,1.660
4,4:40,1,10,ATL 41,27,31,Matt Ryan pass incomplete short left intended for Tony Gonzalez (defended by Isa Abdul-Quddus),1.660,1.120
4,4:32,2,10,ATL 41,27,31,Matt Ryan pass complete short middle to Jason Snelling for 6 yards (tackle by Roman Harper),1.120,1.220
4,3:49,3,4,ATL 47,27,31,Matt Ryan pass complete short right to Harry Douglas for 8 yards (tackle by Johnny Patrick),1.220,2.590
4,3:44,1,10,NOR 45,27,31,Matt Ryan pass complete short right to Tony Gonzalez for 17 yards (tackle by Isa Abdul-Quddus),2.590,3.710
4,3:03,1,10,NOR 28,27,31,Jacquizz Rodgers right end for 18 yards (tackle by Malcolm Jenkins),3.710,4.910
4,2:26,1,10,NOR 10,27,31,Matt Ryan pass complete short left to Harry Douglas for 9 yards (tackle by Malcolm Jenkins and Johnny Patrick),4.910,5.910
,,,,,,,"NOR challenged the fumble ruling, and the play was upheld.",,
4,2:00,2,1,NOR 1,27,31,Matt Ryan pass incomplete short right intended for Tony Gonzalez (defended by Malcolm Jenkins),5.910,5.170
4,1:56,3,1,NOR 1,27,31,Michael Turner left guard for -1 yards (tackle by Will Smith),5.170,0.000
4,1:46,,,,27,31,Timeout #2 by New Orleans Saints,0.000,3.250
4,1:46,4,2,NOR 2,27,31,Matt Ryan pass incomplete short middle intended for Roddy White (defended by Jabari Greer),3.250,0.380
4,1:42,1,10,NOR 2,27,31,Pierre Thomas right guard for no gain (tackle by Mike Peterson and Stephen Nicholas),-0.380,0.000
4,1:38,,,,27,31,Timeout #2 by Atlanta Falcons,0.000,-0.780
4,1:38,2,10,NOR 2,27,31,Mark Ingram right guard for 1 yard (tackle by Jonathan Babineaux),-0.780,0.000
4,1:34,,,,27,31,Timeout #3 by Atlanta Falcons,0.000,-1.300
4,1:34,3,9,NOR 3,27,31,Mark Ingram left guard for 1 yard (tackle by Corey Peters and Akeem Dent),-1.300,0.000
4,0:49,,,,27,31,Timeout #3 by New Orleans Saints,0.000,-2.490
4,0:49,4,8,NOR 4,27,31,"Thomas Morstead punts 55 yards, returned by Harry Douglas for no gain. Penalty on Lawrence Sidbury: Offensive Holding, 10 yards",-2.490,-1.000
4,0:37,1,10,ATL 31,27,31,Matt Ryan pass complete short right to Harry Douglas for 9 yards (tackle by Johnny Patrick),1.000,1.680
4,0:31,2,1,ATL 40,27,31,Matt Ryan pass incomplete,1.680,0.960
4,0:24,3,1,ATL 40,27,31,Matt Ryan pass incomplete deep right intended for Roddy White,0.960,-0.720
4,0:16,4,1,ATL 40,27,31,Matt Ryan pass incomplete short right intended for Tony Gonzalez,-0.720,-2.920
4,0:12,1,10,ATL 40,27,31,Drew Brees kneels for -1 yards,2.920,2.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
