#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:09,TEN 10,5,2:27,21,Punt
2,1,7:09,TEN 18,6,4:16,15,Punt
3,2,13:35,TEN 17,3,1:07,2,Punt
4,2,10:01,TEN 38,11,6:30,62,Touchdown
5,2,1:42,TEN 20,6,1:04,22,Punt
6,2,0:28,KAN 42,4,0:25,24,Field Goal
7,3,15:00,TEN 20,9,4:34,80,Touchdown
8,3,8:03,TEN 30,3,1:22,3,Punt
9,3,6:31,TEN 43,9,3:45,45,Field Goal
10,3,1:26,KAN 44,7,3:47,16,Field Goal
11,4,10:09,TEN 20,10,5:19,51,Field Goal
12,4,3:53,TEN 33,4,2:06,22,Punt
13,4,1:02,TEN 42,2,1:02,-3,End of Game
