Quarter,Time,Down,ToGo,Location,TEN,KAN,Detail,EPB,EPA
1,3:13,4,16,TEN 38,0,0,"Brett Kern punts 45 yards, returned by Frankie Hammond for 1 yard (tackle by Beau Brinkley). Penalty on Beau Brinkley: Ineligible Downfield Kick, 5 yards (no play)",-0.850,-1.180
1,3:05,4,21,TEN 33,0,0,"Brett Kern punts 63 yards, returned by Frankie Hammond for 15 yards (tackle by Taylor Thompson)",-1.180,-0.150
1,2:53,1,10,KAN 19,0,0,Jamaal Charles up the middle for 3 yards (tackle by Al Woods),0.150,0.070
1,2:14,2,7,KAN 22,0,0,Alex Smith up the middle for 17 yards (tackle by Bernard Pollard),0.070,1.530
1,1:32,1,10,KAN 39,0,0,Alex Smith pass complete deep right to Donnie Avery for 17 yards (tackle by Jason McCourty),1.530,2.650
1,0:52,1,10,TEN 44,0,0,Alex Smith pass complete deep left to Frankie Hammond for 22 yards (tackle by Blidi Wreh-Wilson). Penalty on Bernard Pollard: Illegal Contact (Declined),2.650,4.110
1,0:23,1,10,TEN 22,0,0,Alex Smith pass complete short right to Donnie Avery for 4 yards (tackle by Derrick Morgan),4.110,4.130
Quarter,Time,Down,ToGo,Location,TEN,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,TEN 18,0,0,Jamaal Charles left guard for 3 yards (tackle by Zaviar Gooden),4.130,3.930
2,14:22,3,3,TEN 15,0,0,"Penalty on Donnie Avery: False Start, 5 yards (no play)",3.930,3.140
2,14:22,3,8,TEN 20,0,0,Alex Smith up the middle for 3 yards (tackle by Shaun Phillips),3.140,2.360
2,13:40,4,5,TEN 17,0,3,Cairo Santos 35 yard field goal good,2.360,3.000
2,13:40,,,KAN 35,0,3,"Cairo Santos kicks off 70 yards, returned by Leon Washington for 27 yards (tackle by Anthony Sherman). Leon Washington fumbles, recovered by Coty Sensabaugh at TEN-17 (tackle by Daniel Sorensen)",0.000,0.060
2,13:26,1,10,TEN 17,0,3,Jake Locker pass incomplete (defended by Mike DeVito),-0.060,-0.580
2,13:20,2,10,TEN 17,0,3,Dexter McCluster up the middle for 2 yards (tackle by Dontari Poe),-0.580,-1.000
2,12:40,3,8,TEN 19,0,3,Jake Locker pass incomplete short middle intended for Nate Washington,-1.000,-2.140
2,12:36,4,8,TEN 19,0,3,"Brett Kern punts 42 yards, fair catch by Frankie Hammond",-2.140,-1.530
2,12:28,1,10,KAN 39,0,3,Jamaal Charles left end for 6 yards (tackle by Michael Griffin),1.530,1.800
2,11:48,2,4,KAN 45,0,3,Alex Smith pass complete deep left to Travis Kelce for 27 yards (tackle by Michael Griffin),1.800,3.710
2,11:00,1,10,TEN 28,0,3,Alex Smith pass complete short right to Jamaal Charles for -2 yards (tackle by Zaviar Gooden),3.710,2.900
2,10:14,2,12,TEN 30,0,3,Alex Smith pass incomplete (defended by Ropati Pitoitua),2.900,2.210
2,10:10,3,12,TEN 30,0,3,Alex Smith pass incomplete short middle intended for Donnie Avery. Penalty on Anthony Fasano: Offensive Pass Interference (Declined),2.210,1.410
2,10:05,4,12,TEN 30,0,3,Cairo Santos 48 yard field goal no good,1.410,-1.470
2,10:01,1,10,TEN 38,0,3,Jake Locker pass complete short right to Kendall Wright for 3 yards (tackle by Chris Owens),1.470,1.330
2,9:26,2,7,TEN 41,0,3,Jake Locker pass complete short right to Nate Washington for 16 yards (tackle by Ron Parker),1.330,2.720
2,9:00,1,10,KAN 43,0,3,Shonn Greene right guard for 4 yards (tackle by Justin Houston),2.720,2.720
2,8:20,2,6,KAN 39,0,3,Jake Locker sacked by Justin Houston for -2 yards,2.720,1.750
2,7:34,3,8,KAN 41,0,3,Jake Locker pass complete short right to Leon Washington for 8 yards (tackle by Derrick Johnson). Penalty on Allen Bailey: Illegal Use of Hands (Declined),1.750,3.380
2,7:04,1,10,KAN 33,0,3,Jake Locker pass incomplete deep right intended for Justin Hunter (defended by Ron Parker),3.380,2.840
2,6:55,2,10,KAN 33,0,3,Jake Locker pass complete short middle to Delanie Walker for 17 yards (tackle by Eric Berry),2.840,4.510
2,6:10,1,10,KAN 16,0,3,Shonn Greene right guard for 5 yards (tackle by Derrick Johnson),4.510,4.760
2,5:32,2,5,KAN 11,0,3,Jake Locker pass complete short right to Justin Hunter for 9 yards (tackle by Ron Parker),4.760,6.740
2,4:43,1,2,KAN 2,0,3,"Penalty on Jake Locker: Delay of Game, 5 yards (no play)",6.740,5.600
2,4:16,1,7,KAN 7,0,3,Shonn Greene up the middle for 2 yards (tackle by Derrick Johnson),5.600,5.150
2,3:37,2,5,KAN 5,6,3,"Jake Locker pass complete short middle to Delanie Walker for 5 yards, touchdown",5.150,7.000
2,3:37,,,KAN 2,7,3,Ryan Succop kicks extra point good,0.000,0.000
2,3:37,,,TEN 35,7,3,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
2,3:31,1,10,KAN 20,7,3,Alex Smith pass incomplete deep middle intended for Travis Kelce (defended by Derrick Morgan),0.280,-0.270
2,3:26,2,10,KAN 20,7,3,Knile Davis right guard for 3 yards (tackle by Sammie Lee Hill),-0.270,-0.560
2,2:45,3,7,KAN 23,7,3,"Alex Smith right end for 3 yards (tackle by Wesley Woodyard). Penalty on Shaun Phillips: Unnecessary Roughness, 15 yards, Penalty on Derrick Morgan: Defensive Holding (Declined)",-0.560,1.660
2,2:21,1,10,KAN 41,7,3,Alex Smith up the middle for 5 yards (tackle by Wesley Woodyard),1.660,1.800
2,2:00,2,5,KAN 46,7,3,Alex Smith pass incomplete,1.800,1.090
2,1:54,3,5,KAN 46,7,3,Alex Smith sacked by Coty Sensabaugh for -6 yards,1.090,1.090
2,1:50,3,5,KAN 46,7,3,Timeout #1 by Tennessee Titans,1.090,-0.720
2,1:50,4,11,KAN 40,7,3,"Dustin Colquitt punts 30 yards, out of bounds. Penalty on Taylor Thompson: Offensive Holding, 10 yards",-0.720,-0.280
2,1:42,1,10,TEN 20,7,3,Jake Locker pass incomplete short right intended for Kendall Wright,0.280,-0.270
2,1:38,2,10,TEN 20,7,3,Jake Locker left end for 1 yard (tackle by James-Michael Johnson),-0.270,-0.820
2,1:31,3,9,TEN 21,7,3,Jake Locker pass complete short middle to Justin Hunter for 15 yards (tackle by Sean Smith),-0.820,1.330
2,1:03,1,10,TEN 36,7,3,Jake Locker pass incomplete short right intended for Nate Washington,1.330,0.790
2,1:00,2,10,TEN 36,7,3,Jake Locker sacked by Vance Walker for -10 yards,0.790,0.790
2,0:51,2,10,TEN 36,7,3,Timeout #1 by Kansas City Chiefs,0.790,-1.220
2,0:51,3,20,TEN 26,7,3,Leon Washington up the middle for 16 yards (tackle by Eric Berry),-1.220,-1.220
2,0:45,3,20,TEN 26,7,3,Timeout #2 by Kansas City Chiefs,-1.220,-0.590
2,0:45,4,4,TEN 42,7,3,"Brett Kern punts 56 yards, returned by Frankie Hammond for no gain",-0.590,0.380
2,0:38,1,10,KAN 2,7,3,Alex Smith pass incomplete deep left intended for Donnie Avery is intercepted by Jason McCourty at KAN-42,-0.380,-2.790
2,0:28,1,10,KAN 42,7,3,Jake Locker pass complete short left to Kendall Wright for 14 yards,2.790,3.710
2,0:22,1,10,KAN 28,7,3,Jake Locker right end for 2 yards (tackle by Josh Mauga),3.710,3.440
2,0:15,2,8,KAN 26,7,3,Jake Locker for 8 yards (tackle by Sean Smith),3.440,3.440
2,0:07,2,8,KAN 26,7,3,Timeout #2 by Tennessee Titans,3.440,4.370
2,0:07,1,10,KAN 18,10,3,Ryan Succop 36 yard field goal good,4.370,3.000
2,0:07,,,TEN 35,10,3,Ryan Succop kicks off 38 yards,0.000,1.270
Quarter,Time,Down,ToGo,Location,TEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,10,3,"Cairo Santos kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,TEN 20,10,3,Jake Locker pass complete deep right to Justin Hunter for 39 yards (tackle by Chris Owens),0.280,2.850
3,14:26,1,10,KAN 41,10,3,Dexter McCluster up the middle for 7 yards (tackle by James-Michael Johnson and Eric Berry),2.850,3.250
3,13:54,2,3,KAN 34,10,3,Dexter McCluster left tackle for 4 yards (tackle by Husain Abdullah),3.250,3.580
3,13:27,1,10,KAN 30,10,3,Dexter McCluster up the middle for 3 yards (tackle by Tamba Hali),3.580,3.440
3,12:54,2,7,KAN 27,10,3,Dexter McCluster up the middle for 6 yards (tackle by Ron Parker),3.440,3.530
3,12:14,3,1,KAN 21,10,3,Jake Locker pass complete short left to Kendall Wright for 7 yards (tackle by Ron Parker),3.530,4.650
3,11:36,1,10,KAN 14,10,3,Dexter McCluster up the middle for 2 yards (tackle by Dontari Poe),4.650,4.330
3,10:58,2,8,KAN 12,10,3,Jake Locker left end for 6 yards (tackle by Sean Smith),4.330,4.330
3,10:31,2,8,KAN 12,10,3,Timeout #1 by Tennessee Titans,4.330,4.730
3,10:31,3,2,KAN 6,16,3,"Jake Locker pass complete short right to Kendall Wright for 6 yards, touchdown",4.730,7.000
3,10:31,,,KAN 2,17,3,Ryan Succop kicks extra point good,0.000,0.000
3,10:31,,,TEN 35,17,3,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
3,10:26,1,10,KAN 20,17,3,Alex Smith pass complete short left to Jamaal Charles for 3 yards (tackle by Zaviar Gooden),0.280,0.140
3,9:59,2,7,KAN 23,17,3,Alex Smith pass complete short right to Travis Kelce for 10 yards (tackle by Michael Griffin),0.140,1.140
3,9:37,1,10,KAN 33,17,3,Alex Smith pass incomplete deep right intended for Donnie Avery,1.140,0.590
3,9:32,2,10,KAN 33,17,3,Jamaal Charles left end for no gain (tackle by Jurrell Casey),0.590,-0.100
3,8:53,3,10,KAN 33,17,3,Alex Smith sacked by Karl Klug for -7 yards,-0.100,-1.630
3,8:12,4,17,KAN 26,17,3,"Dustin Colquitt punts 44 yards, fair catch by Dexter McCluster",-1.630,-0.940
3,8:03,1,10,TEN 30,17,3,Bishop Sankey up the middle for 4 yards (tackle by Josh Mauga),0.940,0.930
3,7:34,2,6,TEN 34,17,3,Jake Locker pass incomplete deep left intended for Justin Hunter (defended by Sean Smith),0.930,0.230
3,7:29,3,6,TEN 34,17,3,Jake Locker sacked by Justin Houston for -1 yards,0.230,-1.180
3,6:50,4,7,TEN 33,17,3,"Brett Kern punts 55 yards, returned by Frankie Hammond for 2 yards (tackle by Quentin Groves)",-1.180,0.280
3,6:41,1,10,KAN 14,17,3,Alex Smith pass incomplete deep left intended for Donnie Avery is intercepted by Jason McCourty at TEN-43,-0.280,-1.800
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
3,6:31,1,10,TEN 43,17,3,Jake Locker pass complete deep left to Nate Washington for 19 yards (tackle by Eric Berry),1.800,3.050
3,5:52,1,10,KAN 38,17,3,Jake Locker pass complete short right to Taylor Thompson for 13 yards (tackle by James-Michael Johnson),3.050,3.910
3,5:24,1,10,KAN 25,17,3,Shonn Greene up the middle for 5 yards (tackle by Josh Mauga),3.910,4.040
3,4:48,2,5,KAN 20,17,3,Shonn Greene up the middle for 4 yards (tackle by Josh Mauga),4.040,4.060
3,4:16,3,1,KAN 16,17,3,Shonn Greene up the middle for 3 yards (tackle by Eric Berry),4.060,4.710
3,3:43,1,10,KAN 13,17,3,Shonn Greene up the middle for 1 yard (tackle by Husain Abdullah),4.710,4.220
3,3:00,2,9,KAN 12,17,3,Jake Locker pass incomplete short right intended for Delanie Walker (defended by Eric Berry),4.220,3.280
3,2:54,3,9,KAN 12,17,3,Jake Locker pass incomplete short left intended for Dexter McCluster,3.280,2.630
3,2:50,4,9,KAN 12,20,3,Ryan Succop 31 yard field goal good,2.630,3.000
3,2:50,,,TEN 35,20,3,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
3,2:46,1,10,KAN 20,20,3,Alex Smith pass complete short left to Donnie Avery for 15 yards (tackle by Jason McCourty),0.280,1.270
3,2:11,1,10,KAN 35,20,3,Alex Smith pass complete short left to Donnie Avery for 5 yards (tackle by Jason McCourty),1.270,1.400
3,1:43,2,5,KAN 40,20,3,Alex Smith pass incomplete short right intended for Frankie Hammond,1.400,0.700
3,1:38,3,5,KAN 40,20,3,Alex Smith pass incomplete deep right intended for Junior Hemingway,0.700,-0.720
3,1:33,4,5,KAN 40,20,3,Cyrus Gray up the middle for 4 yards (tackle by Daimion Stafford),-0.720,-2.650
3,1:26,1,10,KAN 44,20,3,Shonn Greene up the middle for 2 yards (tackle by Dontari Poe),2.650,2.380
3,0:49,2,8,KAN 42,20,3,Jake Locker pass complete short left to Kendall Wright for 4 yards (tackle by Eric Berry),2.380,2.380
3,0:09,2,8,KAN 42,20,3,Timeout #2 by Tennessee Titans,2.380,2.210
3,0:09,3,4,KAN 38,20,3,Jake Locker pass complete short right to Delanie Walker for 15 yards (tackle by Eric Berry),2.210,4.040
Quarter,Time,Down,ToGo,Location,TEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,KAN 23,20,3,"Shonn Greene up the middle for 3 yards (tackle by Dontari Poe). Penalty on Chance Warmack: Offensive Holding, 10 yards (no play)",4.040,3.380
4,14:36,1,20,KAN 33,20,3,Dexter McCluster up the middle for 1 yard (tackle by Dontari Poe),3.380,2.280
4,13:55,2,19,KAN 32,20,3,"Jake Locker up the middle for 2 yards (tackle by Husain Abdullah). Penalty on Michael Roos: Offensive Holding, 10 yards (no play)",2.280,0.930
4,13:35,2,29,KAN 42,20,3,Jake Locker pass complete short right to Derek Hagan for 9 yards (tackle by Josh Mauga),0.930,1.490
4,12:56,3,20,KAN 33,20,3,Jake Locker pass incomplete deep right intended for Justin Hunter,1.490,1.150
4,12:50,4,20,KAN 33,20,3,"Brett Kern punts 23 yards, fair catch by Frankie Hammond. Penalty on Daniel Sorensen: Defensive Offside, 5 yards (no play)",1.150,1.590
4,12:43,4,15,KAN 28,23,3,Ryan Succop 46 yard field goal good,1.590,3.000
4,12:43,,,TEN 35,23,3,"Ryan Succop kicks off 73 yards, returned by Knile Davis for 25 yards (tackle by Daimion Stafford)",0.000,0.060
4,12:32,1,10,KAN 17,23,3,"Alex Smith pass incomplete deep right intended for Frankie Hammond (defended by Blidi Wreh-Wilson). Penalty on George Wilson: Unnecessary Roughness, 15 yards (no play)",-0.060,1.070
4,12:26,1,10,KAN 32,23,3,Alex Smith pass complete deep right to Donnie Avery for 25 yards,1.070,2.720
4,12:13,1,10,TEN 43,23,3,Jamaal Charles up the middle for -2 yards (tackle by Ropati Pitoitua),2.720,1.910
4,11:50,2,12,TEN 45,23,3,Alex Smith left end for 5 yards (tackle by Wesley Woodyard),1.910,1.880
4,11:22,3,7,TEN 40,23,3,Alex Smith pass incomplete short left intended for Junior Hemingway,1.880,0.590
4,11:18,4,7,TEN 40,23,3,Alex Smith pass complete short middle to Anthony Fasano for 18 yards (tackle by Bernard Pollard and Michael Griffin),0.590,4.110
4,10:44,1,10,TEN 22,23,3,Alex Smith pass incomplete short right intended for Anthony Fasano,4.110,3.560
4,10:40,2,10,TEN 22,23,3,Alex Smith pass complete short left to Travis Kelce for 12 yards (tackle by Bernard Pollard),3.560,4.910
4,10:30,1,10,TEN 10,23,3,"Jamaal Charles left end for -1 yards (tackle by Bernard Pollard). Penalty on Rodney Hudson: Offensive Holding (Offsetting), Penalty on Bernard Pollard: Horse Collar Tackle (Offsetting) (no play)",4.910,4.910
4,10:24,1,10,TEN 10,23,3,Alex Smith pass incomplete short middle intended for Donnie Avery (defended by Derrick Morgan),4.910,4.190
4,10:21,2,10,TEN 10,23,3,"Alex Smith pass incomplete short left intended for Travis Kelce. Penalty on Blidi Wreh-Wilson: Taunting, 5 yards",4.190,6.060
4,10:16,1,5,TEN 5,23,9,"Alex Smith pass complete short right to Anthony Fasano for 5 yards, touchdown",6.060,7.000
4,10:16,,,TEN 2,23,10,Cairo Santos kicks extra point good,0.000,0.000
4,10:16,,,KAN 35,23,10,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
4,10:09,1,10,TEN 20,23,10,Bishop Sankey up the middle for 5 yards (tackle by Eric Berry),0.280,0.410
4,10:09,2,5,TEN 25,23,10,"Penalty on Chance Warmack: False Start, 5 yards (no play)",0.410,-0.270
4,9:13,2,10,TEN 20,23,10,Jake Locker pass complete short middle to Taylor Thompson for 11 yards (tackle by Josh Mauga),-0.270,1.000
4,8:46,1,10,TEN 31,23,10,Bishop Sankey up the middle for 1 yard (tackle by Tamba Hali),1.000,0.600
4,8:06,2,9,TEN 32,23,10,Jake Locker pass incomplete short right intended for Justin Hunter,0.600,-0.100
4,8:02,3,9,TEN 32,23,10,"Jake Locker pass complete short left to Nate Washington for 12 yards (tackle by Sean Smith). Penalty on Josh Mauga: Roughing the Passer, 15 yards",-0.100,-0.100
4,7:39,3,9,TEN 32,23,10,Timeout #3 by Tennessee Titans,-0.100,2.850
4,7:39,1,10,KAN 41,23,10,Bishop Sankey up the middle for 12 yards (tackle by Eric Berry),2.850,3.640
4,6:55,1,10,KAN 29,23,10,"Bishop Sankey up the middle for 4 yards (tackle by Josh Mauga). Penalty on Michael Oher: Offensive Holding, 10 yards (no play)",3.640,2.980
4,6:30,1,20,KAN 39,23,10,Bishop Sankey up the middle for no gain (tackle by Josh Mauga),2.980,1.750
4,5:49,2,20,KAN 39,23,10,Bishop Sankey up the middle for 3 yards (tackle by Allen Bailey),1.750,1.490
4,5:06,3,17,KAN 36,23,10,Leon Washington up the middle for 7 yards (tackle by Eric Berry),1.490,1.490
4,4:54,3,17,KAN 36,23,10,Timeout #1 by Kansas City Chiefs,1.490,1.500
4,4:54,4,10,KAN 29,26,10,Ryan Succop 47 yard field goal good,1.500,3.000
4,4:54,,,TEN 35,26,10,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
4,4:50,1,10,KAN 20,26,10,Alex Smith sacked by Sammie Lee Hill for -8 yards,0.280,0.280
4,4:20,1,10,KAN 20,26,10,Timeout #2 by Kansas City Chiefs,0.280,-1.360
4,4:20,2,18,KAN 12,26,10,Alex Smith right end for 3 yards,-1.360,-1.860
4,4:13,3,15,KAN 15,26,10,Alex Smith pass complete short left to Jamaal Charles for no gain. Penalty on Frankie Hammond: Illegal Formation (Declined),-1.860,-2.440
4,4:01,4,15,KAN 15,26,10,"Dustin Colquitt punts 52 yards, fair catch by Dexter McCluster",-2.440,-1.140
4,3:53,1,10,TEN 33,26,10,Shonn Greene up the middle for 18 yards (tackle by Ron Parker),1.140,2.320
4,3:07,1,10,KAN 49,26,10,Shonn Greene up the middle for 3 yards (tackle by Josh Mauga),2.320,2.320
4,3:00,1,10,KAN 49,26,10,Timeout #3 by Kansas City Chiefs,2.320,2.190
4,2:58,2,7,KAN 46,26,10,"Shonn Greene right end for no gain (tackle by James-Michael Johnson). Penalty on Taylor Lewan: Face Mask (15 Yards), 15 yards (no play)",2.190,0.160
4,2:31,2,22,TEN 39,26,10,Shonn Greene up the middle for 10 yards (tackle by Eric Berry),0.160,0.830
4,2:10,3,12,TEN 49,26,10,Shonn Greene up the middle for 6 yards (tackle by Frank Zombo),0.830,0.270
4,2:00,4,6,KAN 45,26,10,"Brett Kern punts 42 yards, returned by Frankie Hammond for 30 yards (tackle by Taylor Thompson)",0.270,-1.140
4,1:47,1,10,KAN 33,26,10,Alex Smith pass complete short left to Donnie Avery for 12 yards (tackle by Blidi Wreh-Wilson),1.140,1.930
4,1:21,1,10,KAN 45,26,10,Alex Smith pass complete short left to Donnie Avery for 6 yards (tackle by Blidi Wreh-Wilson),1.930,2.190
4,1:16,2,4,TEN 49,26,10,Alex Smith pass incomplete deep left intended for Anthony Fasano,2.190,1.490
4,1:11,3,4,TEN 49,26,10,Alex Smith pass incomplete deep right intended for Donnie Avery is intercepted by Michael Griffin at TEN-30 and returned for 12 yards,1.490,-1.730
4,1:02,1,10,TEN 42,26,10,Jake Locker kneels for -2 yards,1.730,0.920
4,0:29,2,12,TEN 40,26,10,Jake Locker kneels for -1 yards,0.920,0.100
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
