Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
2,12:10,3,3,CAR 26,13,0,Teddy Bridgewater pass complete short right to Michael Thomas for 8 yards (tackle by James Bradberry),3.070,4.370
2,11:32,1,10,CAR 18,13,0,Mark Ingram left tackle for 8 yards (tackle by Mike Adams and David Mayo),4.370,5.230
2,10:53,2,2,CAR 10,13,0,Teddy Bridgewater up the middle for 1 yard (tackle by David Mayo),5.230,4.740
2,10:13,3,1,CAR 9,13,0,Mark Ingram left end for -1 yards (tackle by Julius Peppers),4.740,2.890
2,9:51,,,,,,Timeout #1 by New Orleans Saints,,
2,9:51,4,2,CAR 10,13,0,Teddy Bridgewater pass incomplete short right intended for Tre'Quan Smith (defended by Captain Munnerlyn),2.890,0.380
2,9:45,1,10,CAR 10,13,0,Kyle Allen right end for 3 yards (tackle by A.J. Klein),-0.380,-0.560
2,9:12,2,7,CAR 13,13,0,Cameron Artis-Payne right guard for 2 yards (tackle by Taylor Stallworth),-0.560,-0.840
2,8:27,3,5,CAR 15,13,0,"Kyle Allen pass incomplete short left intended for Jarius Wright. Penalty on P.J. Williams: Defensive Holding, 5 yards (no play)",-0.840,0.280
2,8:23,1,10,CAR 20,13,0,Kyle Allen pass incomplete deep right intended for Ian Thomas,0.280,-0.270
2,8:19,2,10,CAR 20,13,0,Kyle Allen pass incomplete short left intended for Jarius Wright,-0.270,-0.960
2,8:16,3,10,CAR 20,13,0,Kyle Allen pass complete deep left to D.J. Moore for 38 yards (tackle by Marshon Lattimore),-0.960,2.790
2,7:40,1,10,NOR 42,13,0,Cameron Artis-Payne left end for -2 yards (tackle by Vonn Bell and Marcus Davenport),2.790,1.970
2,7:09,2,12,NOR 44,13,0,Kyle Allen pass complete short right to Alex Armah for 5 yards (tackle by Demario Davis and Eli Apple),1.970,1.950
2,6:23,3,7,NOR 39,13,0,Kyle Allen pass incomplete short left intended for D.J. Moore (defended by Eli Apple),1.950,0.660
2,6:18,4,7,NOR 39,13,0,Kyle Allen pass complete short right to Jarius Wright for 11 yards (tackle by Alex Anzalone),0.660,3.710
2,5:40,1,10,NOR 28,13,0,Cameron Artis-Payne left guard for 5 yards (tackle by Demario Davis),3.710,3.840
2,5:00,2,5,NOR 23,13,0,Kyle Allen left end for 4 yards (tackle by P.J. Williams),3.840,3.720
2,4:16,3,1,NOR 19,13,0,Cameron Artis-Payne left tackle for 1 yard (tackle by A.J. Klein),3.720,4.370
2,3:32,1,10,NOR 18,13,0,Cameron Artis-Payne left guard for 5 yards (tackle by Trey Hendrickson and Demario Davis),4.370,4.610
2,2:50,2,5,NOR 13,13,0,Cameron Artis-Payne right guard for -5 yards (tackle by Alex Anzalone and A.J. Klein),4.610,3.050
2,2:42,,,,,,Timeout #2 by New Orleans Saints,,
2,2:42,3,10,NOR 18,13,0,Kyle Allen right end for 10 yards (tackle by Alex Anzalone),3.050,5.370
2,2:06,,,,,,Timeout #1 by Carolina Panthers,,
2,2:06,1,8,NOR 8,19,0,"Kyle Allen pass complete short right to Ian Thomas for 8 yards, touchdown",5.370,7.000
2,2:00,,,NOR 15,20,0,Chandler Catanzaro kicks extra point good,0.000,0.000
2,2:00,,,CAR 35,20,0,"Chandler Catanzaro kicks off 65 yards, touchback.",0.000,0.610
2,2:00,1,10,NOR 25,20,0,Teddy Bridgewater pass incomplete short middle intended for Austin Carr (defended by Julius Peppers),0.610,0.060
2,2:00,2,10,NOR 25,20,0,"Penalty on Mario Addison: Neutral Zone Infraction, 5 yards (no play)",0.060,0.740
2,1:56,2,5,NOR 30,20,0,Teddy Bridgewater sacked by Julius Peppers for -6 yards,0.740,-0.760
2,1:48,,,,,,Timeout #2 by Carolina Panthers,,
2,1:48,3,11,NOR 24,20,0,Teddy Bridgewater sacked by Mario Addison for -2 yards,-0.760,-1.900
2,1:40,4,13,NOR 22,20,0,Thomas Morstead punts 48 yards downed by Vince Biegel,-1.900,-0.940
2,1:28,1,10,CAR 30,20,0,Kyle Allen pass complete short right to Curtis Samuel for 19 yards (tackle by Alex Anzalone),0.940,2.190
2,1:21,1,10,CAR 49,20,0,Travaris Cadet left guard for 4 yards (tackle by Alex Anzalone),2.190,2.190
2,1:02,2,6,NOR 47,20,0,Kyle Allen pass complete short left to Ian Thomas for 8 yards (tackle by Alex Anzalone),2.190,2.980
2,0:39,1,10,NOR 39,20,0,"Kyle Allen pass incomplete deep left intended for Jarius Wright. Penalty on Ken Crawley: Defensive Pass Interference, 30 yards (no play)",2.980,5.140
2,0:34,1,9,NOR 9,20,0,Kyle Allen pass incomplete short left intended for D.J. Moore,5.140,4.380
2,0:28,2,9,NOR 9,20,0,Kyle Allen pass incomplete short left intended for Curtis Samuel (defended by Ken Crawley),4.380,3.360
2,0:24,3,9,NOR 9,20,0,Kyle Allen pass complete short right to Travaris Cadet for 5 yards (tackle by Vonn Bell),3.360,3.030
2,0:03,,,,,,Timeout #3 by Carolina Panthers,,
2,0:03,4,4,NOR 4,23,0,Chandler Catanzaro 22 yard field goal good,3.030,3.000
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,23,0,"Chandler Catanzaro kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NOR 25,23,0,Dwayne Washington left guard for 2 yards (tackle by David Mayo and Rashaan Gaulden),0.610,0.330
3,14:29,2,8,NOR 27,23,0,Teddy Bridgewater pass complete short right to Ben Watson for 11 yards (tackle by Thomas Davis),0.330,1.470
3,13:42,1,10,NOR 38,23,0,Teddy Bridgewater pass incomplete short right intended for Josh Hill,1.470,0.920
3,13:36,2,10,NOR 38,23,0,Dwayne Washington left end for 5 yards (tackle by Thomas Davis and Marquis Haynes),0.920,0.890
3,12:53,3,5,NOR 43,23,0,Teddy Bridgewater right tackle for 1 yard (tackle by Julius Peppers),0.890,-0.460
3,12:14,4,4,NOR 44,23,0,"Thomas Morstead punts 32 yards, fair catch by D.J. Moore at CAR-24",-0.460,-0.540
3,12:06,1,10,CAR 24,23,0,Kyle Allen left tackle for 1 yard (tackle by Manti Te'o),0.540,0.130
3,11:29,2,9,CAR 25,23,0,Kyle Allen pass complete short left to Cameron Artis-Payne for -1 yards (tackle by Justin Hardee),0.130,-0.690
3,10:48,3,10,CAR 24,23,0,Kyle Allen pass incomplete short right intended for D.J. Moore,-0.690,-1.770
3,10:44,4,10,CAR 24,23,0,Michael Palardy punts 56 yards out of bounds,-1.770,-0.280
3,10:31,1,10,NOR 20,23,0,Teddy Bridgewater up the middle for 1 yard (tackle by Vernon Butler),0.280,-0.130
3,9:54,2,9,NOR 21,23,0,Dwayne Washington right guard for 2 yards (tackle by Donte Jackson and David Mayo),-0.130,-0.560
3,9:11,3,7,NOR 23,23,0,Teddy Bridgewater pass incomplete short left intended for Zach Line (defended by Captain Munnerlyn),-0.560,-1.830
3,9:03,4,7,NOR 23,23,0,Thomas Morstead punts 54 yards,-1.830,-0.480
3,8:51,1,10,CAR 23,23,0,Cameron Artis-Payne left tackle for -4 yards (tackle by Craig Robertson),0.480,-0.670
3,8:15,2,14,CAR 19,23,0,Cameron Artis-Payne left guard for 4 yards (tackle by Taylor Stallworth and Manti Te'o),-0.670,-0.760
3,7:37,3,10,CAR 23,23,0,Kyle Allen pass incomplete short right intended for Jarius Wright,-0.760,-1.830
3,7:34,4,10,CAR 23,23,0,"Michael Palardy punts 51 yards, returned by Tommylee Lewis for 2 yards (tackle by Marquis Haynes and Colin Jones)",-1.830,-0.810
3,7:22,1,10,NOR 28,23,0,Teddy Bridgewater pass incomplete short left intended for Michael Thomas (defended by Rashaan Gaulden),0.810,0.260
3,7:15,2,10,NOR 28,23,0,Dwayne Washington left guard for 2 yards (tackle by Kyle Love),0.260,-0.160
3,6:34,3,8,NOR 30,23,0,Teddy Bridgewater pass incomplete deep right intended for Michael Thomas,-0.160,-1.370
3,6:26,4,8,NOR 30,23,0,Thomas Morstead punts 45 yards out of bounds,-1.370,-0.610
3,6:20,1,10,CAR 25,23,0,Kyle Allen pass complete short middle to Cameron Artis-Payne for 3 yards (tackle by Manti Te'o),0.610,0.470
3,5:41,2,7,CAR 28,23,0,Cameron Artis-Payne left tackle for 7 yards (tackle by Trey Hendrickson),0.470,1.270
3,5:02,1,10,CAR 35,23,0,Cameron Artis-Payne right tackle for 7 yards (tackle by Chris Banjo),1.270,1.670
3,4:19,2,3,CAR 42,23,0,Cameron Artis-Payne right guard for 5 yards (tackle by Manti Te'o and Chris Banjo),1.670,2.060
3,3:55,1,10,CAR 47,29,0,"Kyle Allen pass complete deep middle to Curtis Samuel for 53 yards, touchdown",2.060,7.000
3,3:46,,,NOR 15,30,0,Chandler Catanzaro kicks extra point good,0.000,0.000
3,3:46,,,CAR 35,30,0,"Chandler Catanzaro kicks off 65 yards, touchback.",0.000,0.610
3,3:46,1,10,NOR 25,30,0,Teddy Bridgewater pass complete short right to Tre'Quan Smith for 13 yards (tackle by Eric Reid),0.610,1.470
3,3:12,1,10,NOR 38,30,0,Dwayne Washington right end for 19 yards (tackle by Donte Jackson),1.470,2.720
3,2:35,1,10,CAR 43,30,0,Dwayne Washington right tackle for 2 yards (tackle by David Mayo),2.720,2.450
3,1:54,,,,,,Timeout #1 by New Orleans Saints,,
3,1:54,2,8,CAR 41,30,0,Teddy Bridgewater pass complete short right to Michael Thomas for 4 yards (tackle by Jermaine Carter),2.450,2.280
3,1:13,3,4,CAR 37,30,0,Teddy Bridgewater pass complete short right to Michael Thomas for 7 yards (tackle by James Bradberry),2.280,3.580
3,0:33,1,10,CAR 30,30,0,Dwayne Washington left tackle for 26 yards (tackle by Eric Reid and James Bradberry),3.580,6.280
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,4,CAR 4,30,0,Taysom Hill left end for -1 yards (tackle by Julius Peppers and Donte Jackson),6.280,5.150
4,14:27,2,5,CAR 5,30,0,"Teddy Bridgewater pass incomplete short right intended for Michael Thomas. Penalty on Dwayne Washington: Offensive Holding, 10 yards (no play)",5.150,3.460
4,14:21,2,15,CAR 15,30,0,Teddy Bridgewater pass complete short right to Michael Thomas for 6 yards (tackle by Colin Jones and Andre Smith),3.460,3.360
4,13:36,3,9,CAR 9,30,6,"Teddy Bridgewater pass complete short left to Tre'Quan Smith for 9 yards, touchdown",3.360,7.000
4,13:28,,,CAR 15,30,7,Wil Lutz kicks extra point good,0.000,0.000
4,13:28,,,NOR 35,30,7,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,13:28,1,10,CAR 25,30,7,Kyle Allen pass incomplete short right intended for Torrey Smith,0.610,0.060
4,13:22,2,10,CAR 25,30,7,Travaris Cadet left guard for no gain (tackle by Craig Robertson),0.060,-0.620
4,12:42,3,10,CAR 25,30,7,"Kyle Allen pass incomplete short right. Penalty on Ken Crawley: Defensive Holding, 5 yards (no play)",-0.620,0.940
4,12:35,1,10,CAR 30,30,7,Travaris Cadet left end for 5 yards (tackle by Taylor Stallworth and Manti Te'o),0.940,1.070
4,12:01,2,5,CAR 35,30,7,Travaris Cadet left end for 4 yards (tackle by Justin Hardee),1.070,0.890
4,11:21,3,1,CAR 39,30,7,Garrett Gilbert pass complete short left to Ian Thomas for 31 yards (tackle by Vonn Bell),0.890,3.580
4,10:42,1,10,NOR 30,30,7,Travaris Cadet right guard for no gain (tackle by Trey Hendrickson),3.580,3.030
4,9:58,2,10,NOR 30,30,7,Garrett Gilbert sacked by David Onyemata and Marcus Davenport for -5 yards,3.030,1.680
4,9:05,3,15,NOR 35,30,7,Travaris Cadet left guard for 2 yards (tackle by Kurt Coleman and Craig Robertson),1.680,1.150
4,8:22,4,13,NOR 33,33,7,Chandler Catanzaro 51 yard field goal good,1.150,3.000
4,8:17,,,CAR 35,33,7,"Chandler Catanzaro kicks off 65 yards, touchback.",0.000,0.610
4,8:17,1,10,NOR 25,33,7,Dwayne Washington left guard for 2 yards (tackle by Rashaan Gaulden and Jermaine Carter),0.610,0.330
4,7:40,2,8,NOR 27,33,7,Teddy Bridgewater pass complete short left to Tommylee Lewis for 12 yards (tackle by James Bradberry),0.330,1.530
4,6:57,1,10,NOR 39,33,7,Teddy Bridgewater pass deep right intended for Ben Watson is intercepted by Colin Jones at CAR-43 and returned for 5 yards,1.530,-2.130
4,6:48,1,10,CAR 48,33,7,Travaris Cadet left guard for no gain (tackle by Vonn Bell),2.130,1.580
4,6:06,2,10,CAR 48,33,7,Garrett Gilbert pass incomplete short right intended for D.J. Moore,1.580,0.890
4,5:59,3,10,CAR 48,33,7,Garrett Gilbert pass complete short left to D.J. Moore for 9 yards (tackle by Justin Hardee),0.890,0.400
4,5:18,4,1,NOR 43,33,7,Travaris Cadet left guard for no gain (tackle by Vonn Bell),0.400,-1.800
4,5:10,1,10,NOR 43,33,7,Dwayne Washington left guard for 28 yards (tackle by James Bradberry),1.800,3.640
4,4:34,1,10,CAR 29,33,7,Zach Line left tackle for 4 yards (tackle by Donte Jackson),3.640,3.640
4,4:00,2,6,CAR 25,33,7,Dwayne Washington left end for 16 yards (tackle by Rashaan Gaulden),3.640,5.140
4,3:53,1,9,CAR 9,33,13,"Taysom Hill left tackle for 9 yards, touchdown",5.140,7.000
4,3:47,,,CAR 15,33,13,Wil Lutz kicks extra point good,0.000,0.000
4,3:47,,,NOR 35,33,14,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,3:47,1,10,CAR 25,33,14,Travaris Cadet left tackle for 5 yards (tackle by Vonn Bell),0.610,0.740
4,3:03,2,5,CAR 30,33,14,Travaris Cadet left end for no gain (tackle by Manti Te'o),0.740,0.040
4,2:19,3,5,CAR 30,33,14,Travaris Cadet right guard for -3 yards (tackle by Marcus Davenport),0.040,-1.570
4,2:00,4,8,CAR 27,33,14,"Michael Palardy punts 57 yards, returned by Tommylee Lewis for 16 yards (tackle by Andre Smith)",-1.570,-1.070
4,1:48,1,10,NOR 32,33,14,Zach Line right tackle for 9 yards (tackle by David Mayo and Donte Jackson),1.070,1.740
4,1:12,2,1,NOR 41,33,14,Zach Line right tackle for 6 yards (tackle by Eric Reid and Jermaine Carter),1.740,2.060
4,0:25,1,10,NOR 47,33,14,Dwayne Washington left guard for 4 yards (tackle by James Bradberry),2.060,2.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
